stamp,track_id,class,class_name,ns,est_x,est_y,est_z,gt_name,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm,aquabot_x,aquabot_y,aquabot_z,aq_range_est,aq_range_gt,aq_range_err
137.412000,0,0,container1,drone1,11.129177,-4.766620,0.000000,container1,14.313759,-5.050990,-1.830206,-3.184583,0.284370,1.830206,3.684031,-0.551316,-0.045260,0.000000,12.598617,15.791690,-3.193072
137.448000,0,0,container1,drone1,11.137648,-4.767838,0.000000,container1,14.313759,-5.050990,-1.830206,-3.176111,0.283152,1.830206,3.676617,-0.551345,-0.045256,0.000000,12.606956,15.791718,-3.184762
137.480000,0,0,container1,drone1,11.146492,-4.768169,0.000000,container1,14.313610,-5.050709,-1.828955,-3.167118,0.282540,1.828955,3.668179,-0.551403,-0.045249,0.000000,12.615337,15.791400,-3.176063
137.512000,0,0,container1,drone1,11.150981,-4.768267,0.000000,container1,14.313610,-5.050709,-1.828955,-3.162629,0.282443,1.828955,3.664297,-0.551460,-0.045242,0.000000,12.619591,15.791456,-3.171865
137.548000,0,0,container1,drone1,11.160150,-4.768599,0.000000,container1,14.313537,-5.050569,-1.828322,-3.153387,0.281970,1.828322,3.655971,-0.551460,-0.045242,0.000000,12.628219,15.791270,-3.163051
137.580000,0,0,container1,drone1,11.168007,-4.768399,0.000000,container1,14.313466,-5.050429,-1.827686,-3.145459,0.282030,1.827686,3.648820,-0.551545,-0.045232,0.000000,12.635514,15.791168,-3.155654
137.612000,0,0,container1,drone1,11.176734,-4.769104,0.000000,container1,14.313396,-5.050290,-1.827045,-3.136661,0.281186,1.827045,3.640852,-0.551601,-0.045225,0.000000,12.643927,15.791038,-3.147112
137.644000,0,0,container1,drone1,11.185942,-4.769506,0.000000,container1,14.313327,-5.050151,-1.826401,-3.127385,0.280645,1.826401,3.632498,-0.551628,-0.045222,0.000000,12.652644,15.790882,-3.138238
137.680000,0,0,container1,drone1,11.192242,-4.770575,0.000000,container1,14.313259,-5.050012,-1.825754,-3.121018,0.279437,1.825754,3.626598,-0.551683,-0.045215,0.000000,12.658942,15.790753,-3.131812
137.712000,0,0,container1,drone1,11.197008,-4.773601,0.000000,container1,14.313193,-5.049874,-1.825104,-3.116185,0.276273,1.825104,3.621869,-0.551711,-0.045211,0.000000,12.664520,15.790599,-3.126079
137.744000,0,0,container1,drone1,11.201136,-4.776622,0.000000,container1,14.313193,-5.049874,-1.825104,-3.112056,0.273252,1.825104,3.618089,-0.551765,-0.045205,0.000000,12.669530,15.790652,-3.121121
137.776000,0,0,container1,drone1,11.207411,-4.778861,0.000000,container1,14.313063,-5.049600,-1.823796,-3.105652,0.270739,1.823796,3.611732,-0.551819,-0.045198,0.000000,12.676240,15.790345,-3.114105
137.808000,0,0,container1,drone1,11.215233,-4.780828,0.000000,container1,14.313063,-5.049600,-1.823796,-3.097830,0.268772,1.823796,3.604860,-0.551846,-0.045195,0.000000,12.684257,15.790371,-3.106114
137.844000,0,0,container1,drone1,11.223158,-4.782575,0.000000,container1,14.313000,-5.049464,-1.823139,-3.089841,0.266889,1.823139,3.597525,-0.551872,-0.045192,0.000000,12.692286,15.790218,-3.097932
137.876000,0,0,container1,drone1,11.229903,-4.784438,0.000000,container1,14.312876,-5.049194,-1.821818,-3.082973,0.264757,1.821818,3.590799,-0.551951,-0.045182,0.000000,12.699316,15.789941,-3.090625
137.908000,0,0,container1,drone1,11.234480,-4.787833,0.000000,container1,14.312876,-5.049194,-1.821818,-3.078396,0.261362,1.821818,3.586622,-0.551977,-0.045179,0.000000,12.704855,15.789967,-3.085112
137.944000,0,0,container1,drone1,11.238245,-4.792019,0.000000,container1,14.312815,-5.049061,-1.821156,-3.074570,0.257043,1.821156,3.582689,-0.552029,-0.045173,0.000000,12.709961,15.789842,-3.079881
137.976000,0,0,container1,drone1,11.237560,-4.796788,0.000000,container1,14.312756,-5.048929,-1.820492,-3.075196,0.252141,1.820492,3.582540,-0.552081,-0.045167,0.000000,12.711158,15.789718,-3.078560
138.008000,0,0,container1,drone1,11.237687,-4.802292,0.000000,container1,14.312697,-5.048798,-1.819827,-3.075010,0.246505,1.819827,3.581651,-0.552106,-0.045164,0.000000,12.713359,15.789569,-3.076210
138.040000,0,0,container1,drone1,11.237500,-4.808788,0.000000,container1,14.312639,-5.048668,-1.819161,-3.075138,0.239880,1.819161,3.580973,-0.552157,-0.045158,0.000000,12.715667,15.789446,-3.073779
138.076000,0,0,container1,drone1,11.237065,-4.815595,0.000000,container1,14.312581,-5.048539,-1.818494,-3.075516,0.232944,1.818494,3.580501,-0.552208,-0.045152,0.000000,12.717864,15.789324,-3.071460
138.108000,0,0,container1,drone1,11.237354,-4.822497,0.000000,container1,14.312581,-5.048539,-1.818494,-3.075228,0.226042,1.818494,3.579810,-0.552233,-0.045149,0.000000,12.720747,15.789348,-3.068602
138.140000,0,0,container1,drone1,11.239109,-4.829260,0.000000,container1,14.312524,-5.048411,-1.817827,-3.073415,0.219151,1.817827,3.577486,-0.552258,-0.045146,0.000000,12.724939,15.789202,-3.064263
138.172000,0,0,container1,drone1,11.240440,-4.834083,0.000000,container1,14.312413,-5.048160,-1.816491,-3.071973,0.214077,1.816491,3.575260,-0.552332,-0.045138,0.000000,12.728058,15.788936,-3.060878
138.204000,0,0,container1,drone1,11.241372,-4.838752,0.000000,container1,14.312413,-5.048160,-1.816491,-3.071040,0.209408,1.816491,3.574182,-0.552356,-0.045135,0.000000,12.730703,15.788960,-3.058257
138.240000,0,0,container1,drone1,11.243015,-4.843829,0.000000,container1,14.312358,-5.048037,-1.815822,-3.069343,0.204208,1.815822,3.572083,-0.552381,-0.045132,0.000000,12.734160,15.788816,-3.054656
138.272000,0,0,container1,drone1,11.243054,-4.849855,0.000000,container1,14.312249,-5.047795,-1.814483,-3.069195,0.197940,1.814483,3.570923,-0.552453,-0.045124,0.000000,12.736539,15.788554,-3.052015
138.304000,0,0,container1,drone1,11.241717,-4.857385,0.000000,container1,14.312249,-5.047795,-1.814483,-3.070532,0.190410,1.814483,3.571663,-0.552477,-0.045122,0.000000,12.738167,15.788578,-3.050411
138.340000,0,0,container1,drone1,11.241424,-4.862998,0.000000,container1,14.312196,-5.047677,-1.813814,-3.070772,0.184679,1.813814,3.571228,-0.552525,-0.045117,0.000000,12.740063,15.788459,-3.048396
138.372000,0,0,container1,drone1,11.240428,-4.867701,0.000000,container1,14.312143,-5.047560,-1.813145,-3.071715,0.179860,1.813145,3.571453,-0.552572,-0.045111,0.000000,12.740966,15.788342,-3.047376
138.404000,0,0,container1,drone1,11.241035,-4.872163,0.000000,container1,14.312090,-5.047445,-1.812475,-3.071055,0.175282,1.812475,3.570317,-0.552596,-0.045109,0.000000,12.743240,15.788201,-3.044961
138.436000,0,0,container1,drone1,11.242648,-4.875063,0.000000,container1,14.312037,-5.047332,-1.811806,-3.069389,0.172270,1.811806,3.568398,-0.552642,-0.045104,0.000000,12.745877,15.788085,-3.042208
138.472000,0,0,container1,drone1,11.244557,-4.878593,0.000000,container1,14.311985,-5.047221,-1.811136,-3.067428,0.168628,1.811136,3.566197,-0.552689,-0.045099,0.000000,12.749026,15.787969,-3.038943
138.504000,0,0,container1,drone1,11.248583,-4.879975,0.000000,container1,14.311933,-5.047112,-1.810466,-3.063350,0.167137,1.810466,3.562280,-0.552712,-0.045097,0.000000,12.753298,15.787831,-3.034533
138.536000,0,0,container1,drone1,11.253593,-4.881397,0.000000,container1,14.311933,-5.047112,-1.810466,-3.058340,0.165715,1.810466,3.557906,-0.552712,-0.045097,0.000000,12.758473,15.787831,-3.029358
138.568000,0,0,container1,drone1,11.258388,-4.882511,0.000000,container1,14.311829,-5.046900,-1.809127,-3.053441,0.164388,1.809127,3.552951,-0.552803,-0.045087,0.000000,12.763421,15.787601,-3.024180
138.600000,0,0,container1,drone1,11.263196,-4.884006,0.000000,container1,14.311829,-5.046900,-1.809127,-3.048633,0.162894,1.809127,3.548751,-0.552825,-0.045085,0.000000,12.768458,15.787623,-3.019165
138.636000,0,0,container1,drone1,11.268074,-4.885737,0.000000,container1,14.311726,-5.046696,-1.807787,-3.043652,0.160959,1.807787,3.543702,-0.552870,-0.045080,0.000000,12.773671,15.787351,-3.013681
138.668000,0,0,container1,drone1,11.272610,-4.887039,0.000000,container1,14.311674,-5.046597,-1.807117,-3.039065,0.159558,1.807117,3.539357,-0.552914,-0.045076,0.000000,12.778404,15.787238,-3.008833
138.700000,0,0,container1,drone1,11.276249,-4.888873,0.000000,container1,14.311674,-5.046597,-1.807117,-3.035426,0.157724,1.807117,3.536150,-0.552936,-0.045074,0.000000,12.782488,15.787259,-3.004771
138.736000,0,0,container1,drone1,11.279879,-4.890508,0.000000,container1,14.311623,-5.046501,-1.806447,-3.031744,0.155993,1.806447,3.532571,-0.552980,-0.045070,0.000000,12.786509,15.787146,-3.000637
138.768000,0,0,container1,drone1,11.283865,-4.891666,0.000000,container1,14.311520,-5.046315,-1.805105,-3.027654,0.154649,1.805105,3.528315,-0.553045,-0.045064,0.000000,12.790700,15.786900,-2.996200
138.800000,0,0,container1,drone1,11.287569,-4.892680,0.000000,container1,14.311520,-5.046315,-1.805105,-3.023951,0.153635,1.805105,3.525094,-0.553045,-0.045064,0.000000,12.794512,15.786900,-2.992388
138.832000,0,0,container1,drone1,11.290517,-4.892862,0.000000,container1,14.311468,-5.046226,-1.804433,-3.020951,0.153363,1.804433,3.522165,-0.553088,-0.045060,0.000000,12.797350,15.786788,-2.989438
138.868000,0,0,container1,drone1,11.293370,-4.894220,0.000000,container1,14.311416,-5.046139,-1.803761,-3.018046,0.151918,1.803761,3.519266,-0.553131,-0.045056,0.000000,12.800546,15.786676,-2.986130
138.900000,0,0,container1,drone1,11.294571,-4.897889,0.000000,container1,14.311364,-5.046054,-1.803087,-3.016793,0.148165,1.803087,3.517686,-0.553173,-0.045052,0.000000,12.803089,15.786564,-2.983476
138.932000,0,0,container1,drone1,11.296133,-4.901519,0.000000,container1,14.311312,-5.045972,-1.802413,-3.015179,0.144453,1.802413,3.515802,-0.553194,-0.045050,0.000000,12.805930,15.786433,-2.980503
138.964000,0,0,container1,drone1,11.297322,-4.904461,0.000000,container1,14.311260,-5.045893,-1.801738,-3.013938,0.141432,1.801738,3.514269,-0.553236,-0.045046,0.000000,12.808186,15.786322,-2.978135
139.000000,0,0,container1,drone1,11.299267,-4.907626,0.000000,container1,14.311260,-5.045893,-1.801738,-3.011993,0.138266,1.801738,3.512475,-0.553257,-0.045045,0.000000,12.811207,15.786342,-2.975135
139.032000,0,0,container1,drone1,11.300516,-4.909325,0.000000,container1,14.311207,-5.045816,-1.801062,-3.010691,0.136492,1.801062,3.510943,-0.553277,-0.045043,0.000000,12.813026,15.786211,-2.973184
139.064000,0,0,container1,drone1,11.301398,-4.910250,0.000000,container1,14.311101,-5.045670,-1.799706,-3.009703,0.135420,1.799706,3.509358,-0.553339,-0.045038,0.000000,12.814253,15.785970,-2.971717
139.096000,0,0,container1,drone1,11.303491,-4.911653,0.000000,container1,14.311101,-5.045670,-1.799706,-3.007610,0.134018,1.799706,3.507509,-0.553359,-0.045036,0.000000,12.816741,15.785989,-2.969248
139.128000,0,0,container1,drone1,11.306502,-4.912106,0.000000,container1,14.311047,-5.045601,-1.799025,-3.004545,0.133495,1.799025,3.504512,-0.553379,-0.045034,0.000000,12.819719,15.785859,-2.966140
139.164000,0,0,container1,drone1,11.312438,-4.913113,0.000000,container1,14.310939,-5.045472,-1.797658,-2.998502,0.132358,1.797658,3.498587,-0.553439,-0.045030,0.000000,12.825649,15.785619,-2.959969
139.196000,0,0,container1,drone1,11.318495,-4.913469,0.000000,container1,14.310939,-5.045472,-1.797658,-2.992445,0.132003,1.797658,3.493383,-0.553459,-0.045028,0.000000,12.831407,15.785638,-2.954231
139.228000,0,0,container1,drone1,11.323116,-4.913922,0.000000,container1,14.310885,-5.045411,-1.796972,-2.987768,0.131489,1.796972,3.489005,-0.553479,-0.045027,0.000000,12.835874,15.785508,-2.949634
139.264000,0,0,container1,drone1,11.329002,-4.914629,0.000000,container1,14.310774,-5.045298,-1.795592,-2.981773,0.130669,1.795592,3.483130,-0.553538,-0.045022,0.000000,12.841644,15.785268,-2.943624
139.296000,0,0,container1,drone1,11.334001,-4.915874,0.000000,container1,14.310718,-5.045246,-1.794898,-2.976717,0.129372,1.794898,3.478396,-0.553577,-0.045019,0.000000,12.846779,15.785158,-2.938378
139.328000,0,0,container1,drone1,11.337744,-4.915344,0.000000,container1,14.310718,-5.045246,-1.794898,-2.972975,0.129902,1.794898,3.475214,-0.553596,-0.045018,0.000000,12.850060,15.785176,-2.935116
139.360000,0,0,container1,drone1,11.340299,-4.914249,0.000000,container1,14.310662,-5.045197,-1.794201,-2.970363,0.130947,1.794201,3.472659,-0.553635,-0.045015,0.000000,12.852046,15.785065,-2.933019
139.396000,0,0,container1,drone1,11.343601,-4.913816,0.000000,container1,14.310605,-5.045150,-1.793501,-2.967004,0.131334,1.793501,3.469439,-0.553673,-0.045013,0.000000,12.854974,15.784954,-2.929980
139.428000,0,0,container1,drone1,11.347615,-4.912870,0.000000,container1,14.310605,-5.045150,-1.793501,-2.962990,0.132281,1.793501,3.466043,-0.553673,-0.045013,0.000000,12.858332,15.784954,-2.926623
139.460000,0,0,container1,drone1,11.353065,-4.912874,0.000000,container1,14.310490,-5.045066,-1.792090,-2.957425,0.132191,1.792090,3.460553,-0.553729,-0.045009,0.000000,12.863431,15.784713,-2.921282
139.492000,0,0,container1,drone1,11.360039,-4.913219,0.000000,container1,14.310490,-5.045066,-1.792090,-2.950451,0.131847,1.792090,3.454581,-0.553748,-0.045008,0.000000,12.870035,15.784731,-2.914696
139.524000,0,0,container1,drone1,11.366560,-4.913525,0.000000,container1,14.310432,-5.045028,-1.791379,-2.943872,0.131503,1.791379,3.448581,-0.553767,-0.045006,0.000000,12.876205,15.784602,-2.908396
139.560000,0,0,container1,drone1,11.371763,-4.915078,0.000000,container1,14.310313,-5.044961,-1.789946,-2.938551,0.129883,1.789946,3.443233,-0.553822,-0.045003,0.000000,12.881661,15.784360,-2.902698
139.592000,0,0,container1,drone1,11.375397,-4.917947,0.000000,container1,14.310313,-5.044961,-1.789946,-2.934916,0.127014,1.789946,3.440025,-0.553840,-0.045002,0.000000,12.886128,15.784377,-2.898249
139.624000,0,0,container1,drone1,11.380166,-4.920683,0.000000,container1,14.310253,-5.044932,-1.789222,-2.930087,0.124249,1.789222,3.435428,-0.553858,-0.045001,0.000000,12.891595,15.784247,-2.892652
139.660000,0,0,container1,drone1,11.385278,-4.923450,0.000000,container1,14.310132,-5.044883,-1.787762,-2.924854,0.121432,1.787762,3.430103,-0.553913,-0.044997,0.000000,12.897425,15.784003,-2.886578
139.692000,0,0,container1,drone1,11.388943,-4.926603,0.000000,container1,14.310132,-5.044883,-1.787762,-2.921189,0.118280,1.787762,3.426868,-0.553930,-0.044996,0.000000,12.902027,15.784020,-2.881993
139.724000,0,0,container1,drone1,11.393780,-4.929599,0.000000,container1,14.310132,-5.044883,-1.787762,-2.916352,0.115284,1.787762,3.422644,-0.553930,-0.044996,0.000000,12.907638,15.784020,-2.876382
139.756000,0,0,container1,drone1,11.397058,-4.931783,0.000000,container1,14.310008,-5.044845,-1.786281,-2.912950,0.113063,1.786281,3.418897,-0.554001,-0.044992,0.000000,12.911566,15.783792,-2.872226
139.792000,0,0,container1,drone1,11.401452,-4.934465,0.000000,container1,14.309945,-5.044831,-1.785532,-2.908493,0.110366,1.785532,3.414621,-0.554019,-0.044991,0.000000,12.916665,15.783660,-2.866996
139.824000,0,0,container1,drone1,11.404817,-4.936102,0.000000,container1,14.309945,-5.044831,-1.785532,-2.905128,0.108730,1.785532,3.411703,-0.554036,-0.044990,0.000000,12.920415,15.783677,-2.863262
139.856000,0,0,container1,drone1,11.408976,-4.937576,0.000000,container1,14.309817,-5.044812,-1.784018,-2.900841,0.107235,1.784018,3.407212,-0.554088,-0.044988,0.000000,12.924872,15.783429,-2.858556
139.888000,0,0,container1,drone1,11.412842,-4.939728,0.000000,container1,14.309752,-5.044806,-1.783252,-2.896911,0.105078,1.783252,3.403398,-0.554105,-0.044987,0.000000,12.929281,15.783296,-2.854015
139.920000,0,0,container1,drone1,11.415937,-4.941474,0.000000,container1,14.309752,-5.044806,-1.783252,-2.893816,0.103332,1.783252,3.400711,-0.554122,-0.044986,0.000000,12.932822,15.783312,-2.850490
139.956000,0,0,container1,drone1,11.419479,-4.943877,0.000000,container1,14.309621,-5.044804,-1.781700,-2.890142,0.100927,1.781700,3.396699,-0.554172,-0.044983,0.000000,12.937059,15.783061,-2.846003
139.988000,0,0,container1,drone1,11.422757,-4.946311,0.000000,container1,14.309621,-5.044804,-1.781700,-2.886865,0.098493,1.781700,3.393839,-0.554189,-0.044982,0.000000,12.941030,15.783077,-2.842048
140.020000,0,0,container1,drone1,11.425363,-4.949043,0.000000,container1,14.309555,-5.044808,-1.780914,-2.884192,0.095764,1.780914,3.391075,-0.554222,-0.044981,0.000000,12.944508,15.782959,-2.838451
140.056000,0,0,container1,drone1,11.428758,-4.952437,0.000000,container1,14.309555,-5.044808,-1.780914,-2.880797,0.092370,1.780914,3.388093,-0.554222,-0.044981,0.000000,12.948936,15.782959,-2.834023
140.088000,0,0,container1,drone1,11.431836,-4.955703,0.000000,container1,14.309420,-5.044823,-1.779322,-2.877585,0.089120,1.779322,3.384438,-0.554255,-0.044979,0.000000,12.953053,15.782689,-2.829636
140.120000,0,0,container1,drone1,11.432775,-4.959085,0.000000,container1,14.309420,-5.044823,-1.779322,-2.876646,0.085738,1.779322,3.383553,-0.554271,-0.044979,0.000000,12.955219,15.782704,-2.827485
140.152000,0,0,container1,drone1,11.432912,-4.962081,0.000000,container1,14.309352,-5.044835,-1.778515,-2.876440,0.082754,1.778515,3.382879,-0.554287,-0.044978,0.000000,12.956498,15.782568,-2.826070
140.188000,0,0,container1,drone1,11.432933,-4.965795,0.000000,container1,14.309283,-5.044850,-1.777700,-2.876350,0.079055,1.777700,3.382286,-0.554335,-0.044976,0.000000,12.957973,15.782462,-2.824489
140.220000,0,0,container1,drone1,11.433431,-4.968556,0.000000,container1,14.309214,-5.044868,-1.776878,-2.875783,0.076311,1.776878,3.381308,-0.554351,-0.044975,0.000000,12.959498,15.782325,-2.822828
140.252000,0,0,container1,drone1,11.433991,-4.970969,0.000000,container1,14.309214,-5.044868,-1.776878,-2.875223,0.073899,1.776878,3.380779,-0.554367,-0.044974,0.000000,12.960947,15.782341,-2.821393
140.284000,0,0,container1,drone1,11.435114,-4.973188,0.000000,container1,14.309074,-5.044912,-1.775210,-2.873960,0.071724,1.775210,3.378780,-0.554414,-0.044972,0.000000,12.962874,15.782079,-2.819206
140.316000,0,0,container1,drone1,11.437049,-4.975174,0.000000,container1,14.309003,-5.044938,-1.774363,-2.871954,0.069764,1.774363,3.376589,-0.554429,-0.044971,0.000000,12.965433,15.781941,-2.816508
140.352000,0,0,container1,drone1,11.439998,-4.977663,0.000000,container1,14.308932,-5.044967,-1.773509,-2.868934,0.067304,1.773509,3.373521,-0.554460,-0.044970,0.000000,12.969135,15.781816,-2.812680
140.384000,0,0,container1,drone1,11.443301,-4.979601,0.000000,container1,14.308860,-5.044998,-1.772646,-2.865559,0.065397,1.772646,3.370160,-0.554490,-0.044969,0.000000,12.972956,15.781690,-2.808734
140.416000,0,0,container1,drone1,11.446495,-4.981715,0.000000,container1,14.308860,-5.044998,-1.772646,-2.862365,0.063283,1.772646,3.367404,-0.554490,-0.044969,0.000000,12.976714,15.781690,-2.804976
140.452000,0,0,container1,drone1,11.449808,-4.984351,0.000000,container1,14.308787,-5.045032,-1.771775,-2.858980,0.060681,1.771775,3.364020,-0.554520,-0.044968,0.000000,12.980809,15.781564,-2.800755
140.484000,0,0,container1,drone1,11.451786,-4.987269,0.000000,container1,14.308641,-5.045109,-1.770006,-2.856855,0.057840,1.770006,3.361233,-0.554565,-0.044966,0.000000,12.983791,15.781294,-2.797503
140.516000,0,0,container1,drone1,11.452997,-4.990157,0.000000,container1,14.308641,-5.045109,-1.770006,-2.855644,0.054952,1.770006,3.360155,-0.554579,-0.044965,0.000000,12.986024,15.781308,-2.795284
140.548000,0,0,container1,drone1,11.454042,-4.993163,0.000000,container1,14.308568,-5.045151,-1.769108,-2.854526,0.051988,1.769108,3.358685,-0.554594,-0.044965,0.000000,12.988148,15.781165,-2.793017
140.584000,0,0,container1,drone1,11.456488,-4.996174,0.000000,container1,14.308419,-5.045243,-1.767285,-2.851931,0.049069,1.767285,3.355476,-0.554651,-0.044962,0.000000,12.991611,15.780905,-2.789294
140.616000,0,0,container1,drone1,11.459141,-4.999068,0.000000,container1,14.308419,-5.045243,-1.767285,-2.849278,0.046175,1.767285,3.353180,-0.554665,-0.044962,0.000000,12.995181,15.780919,-2.785738
140.648000,0,0,container1,drone1,11.461846,-5.001804,0.000000,container1,14.308344,-5.045293,-1.766360,-2.846499,0.043489,1.766360,3.350295,-0.554680,-0.044961,0.000000,12.998737,15.780774,-2.782037
140.680000,0,0,container1,drone1,11.463983,-5.004830,0.000000,container1,14.308269,-5.045345,-1.765426,-2.844286,0.040515,1.765426,3.347885,-0.554707,-0.044960,0.000000,13.001893,15.780642,-2.778748
140.712000,0,0,container1,drone1,11.465995,-5.008066,0.000000,container1,14.308194,-5.045400,-1.764483,-2.842199,0.037334,1.764483,3.345578,-0.554735,-0.044959,0.000000,13.005013,15.780509,-2.775495
140.748000,0,0,container1,drone1,11.467688,-5.012504,0.000000,container1,14.308194,-5.045400,-1.764483,-2.840506,0.032896,1.764483,3.344092,-0.554735,-0.044959,0.000000,13.008273,15.780509,-2.772236
140.780000,0,0,container1,drone1,11.467883,-5.016689,0.000000,container1,14.308042,-5.045516,-1.762568,-2.840159,0.028828,1.762568,3.342750,-0.554776,-0.044957,0.000000,13.010090,15.780228,-2.770138
140.812000,0,0,container1,drone1,11.469363,-5.020575,0.000000,container1,14.307966,-5.045578,-1.761597,-2.838603,0.025002,1.761597,3.340885,-0.554802,-0.044956,0.000000,13.012968,15.780092,-2.767125
140.848000,0,0,container1,drone1,11.470276,-5.024502,0.000000,container1,14.307966,-5.045578,-1.761597,-2.837689,0.021076,1.761597,3.340082,-0.554802,-0.044956,0.000000,13.015314,15.780092,-2.764779
140.880000,0,0,container1,drone1,11.471018,-5.027143,0.000000,container1,14.307812,-5.045708,-1.759626,-2.836794,0.018565,1.759626,3.338268,-0.554842,-0.044955,0.000000,13.017047,15.779807,-2.762760
140.912000,0,0,container1,drone1,11.471097,-5.030024,0.000000,container1,14.307736,-5.045776,-1.758627,-2.836639,0.015752,1.758627,3.337594,-0.554855,-0.044954,0.000000,13.018235,15.779657,-2.761422
140.944000,0,0,container1,drone1,11.471467,-5.032799,0.000000,container1,14.307736,-5.045776,-1.758627,-2.836268,0.012977,1.758627,3.337268,-0.554868,-0.044954,0.000000,13.019652,15.779669,-2.760018
140.980000,0,0,container1,drone1,11.470615,-5.036730,0.000000,container1,14.307582,-5.045919,-1.756601,-2.836966,0.009189,1.756601,3.336781,-0.554906,-0.044952,0.000000,13.020407,15.779380,-2.758973
141.012000,0,0,container1,drone1,11.468783,-5.039094,0.000000,container1,14.307582,-5.045919,-1.756601,-2.838798,0.006825,1.756601,3.338333,-0.554918,-0.044952,0.000000,13.019634,15.779392,-2.759759
141.044000,0,0,container1,drone1,11.467780,-5.040325,0.000000,container1,14.307582,-5.045919,-1.756601,-2.839802,0.005594,1.756601,3.339184,-0.554918,-0.044952,0.000000,13.019179,15.779392,-2.760213
141.076000,0,0,container1,drone1,11.471487,-5.044157,0.000000,container1,14.307350,-5.046148,-1.753492,-2.835863,0.001991,1.753492,3.334196,-0.554980,-0.044949,0.000000,13.024131,15.778960,-2.754829
141.108000,0,0,container1,drone1,11.474078,-5.045053,0.000000,container1,14.307350,-5.046148,-1.753492,-2.833272,0.001095,1.753492,3.331991,-0.554980,-0.044949,0.000000,13.026868,15.778960,-2.752092
141.144000,0,0,container1,drone1,11.472067,-5.038835,0.000000,container1,14.307273,-5.046228,-1.752439,-2.835206,0.007394,1.752439,3.333090,-0.554992,-0.044948,0.000000,13.022636,15.778807,-2.756171
141.176000,0,0,container1,drone1,11.465329,-5.031396,0.000000,container1,14.307196,-5.046310,-1.751376,-2.841867,0.014914,1.751376,3.338225,-0.555039,-0.044946,0.000000,13.013605,15.778688,-2.765082
141.208000,0,0,container1,drone1,11.460229,-5.026314,0.000000,container1,14.307119,-5.046394,-1.750304,-2.846890,0.020080,1.750304,3.341968,-0.555051,-0.044946,0.000000,13.006959,15.778534,-2.771575
141.244000,0,0,container1,drone1,11.462632,-5.023324,0.000000,container1,14.307042,-5.046479,-1.749224,-2.844410,0.023156,1.749224,3.339310,-0.555062,-0.044945,0.000000,13.008045,15.778380,-2.770335
