stamp,ns,class,score,u,v,world_x,world_y,world_z,gt_name,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm,aquabot_x,aquabot_y,aquabot_z,aq_det_range,aq_gt_range,aq_range_err
139.460000,drone1,0,0.924766,206.508789,99.882248,11.377091,-4.896935,0.000000,container1,14.310605,-5.045150,-1.793501,-2.933514,0.148215,1.793501,3.441528,-0.561812,-0.035888,-0.183107,12.891886,15.775769,-2.883883
139.492000,drone1,0,0.927249,206.040283,99.788467,11.398914,-4.901484,0.000000,container1,14.310548,-5.045106,-1.792797,-2.911634,0.143622,1.792797,3.422332,-0.561530,-0.035824,-0.182647,12.913568,15.775430,-2.861862
139.524000,drone1,0,0.932379,205.445435,100.553963,11.399073,-4.901883,0.000000,container1,14.310490,-5.045066,-1.792090,-2.911417,0.143183,1.792090,3.421760,-0.561716,-0.035792,-0.181985,12.914040,15.775544,-2.861504
139.560000,drone1,0,0.930200,205.303772,101.980171,11.384353,-4.915159,0.000000,container1,14.310432,-5.045028,-1.791379,-2.926079,0.129869,1.791379,3.433343,-0.561883,-0.035750,-0.181263,12.905582,15.775648,-2.870066
139.592000,drone1,0,0.931067,205.496506,103.034058,11.375800,-4.933447,0.000000,container1,14.310373,-5.044993,-1.790665,-2.934573,0.111546,1.790665,3.439570,-0.561594,-0.035675,-0.180799,12.904350,15.775308,-2.870958
139.624000,drone1,0,0.935227,204.990601,103.115540,11.392336,-4.934148,0.000000,container1,14.310313,-5.044961,-1.789946,-2.917977,0.110813,1.789946,3.425022,-0.561808,-0.035647,-0.180146,12.920114,15.775446,-2.855332
139.660000,drone1,0,0.934802,204.434799,103.802940,11.395643,-4.934605,0.000000,container1,14.310253,-5.044932,-1.789222,-2.914610,0.110327,1.789222,3.421760,-0.561962,-0.035607,-0.179427,12.923494,15.775537,-2.852043
139.692000,drone1,0,0.941338,204.297272,104.752716,11.388637,-4.943210,0.000000,container1,14.310193,-5.044906,-1.788495,-2.921556,0.101696,1.788495,3.427031,-0.561674,-0.035528,-0.178962,12.920035,15.775198,-2.855163
139.724000,drone1,0,0.941750,203.831360,104.765671,11.405636,-4.943887,0.000000,container1,14.310132,-5.044883,-1.787762,-2.904496,0.100996,1.787762,3.412094,-0.561886,-0.035498,-0.178309,12.936215,15.775335,-2.839120
139.756000,drone1,0,0.934918,203.113037,105.987129,11.392207,-4.937024,0.000000,container1,14.310070,-5.044863,-1.787024,-2.917863,0.107838,1.787024,3.423304,-0.561939,-0.035448,-0.177720,12.921247,15.775320,-2.854073
139.792000,drone1,0,0.933931,202.712646,106.372040,11.403563,-4.942378,0.000000,container1,14.310008,-5.044845,-1.786281,-2.906444,0.102468,1.786281,3.413022,-0.561764,-0.035372,-0.177127,12.933644,15.775101,-2.841457
139.824000,drone1,0,0.933393,201.915359,107.219185,11.401014,-4.935071,0.000000,container1,14.309945,-5.044831,-1.785532,-2.908931,0.109761,1.785532,3.414975,-0.561962,-0.035336,-0.176469,12.928702,15.775225,-2.846524
139.856000,drone1,0,0.933008,201.394608,107.444672,11.413572,-4.934909,0.000000,container1,14.309945,-5.044831,-1.785532,-2.896372,0.109923,1.785532,3.404289,-0.561916,-0.035269,-0.175904,12.940237,15.775261,-2.835024
139.888000,drone1,0,0.932835,201.422913,107.968613,11.414186,-4.944211,0.000000,container1,14.309881,-5.044820,-1.784778,-2.895696,0.100609,1.784778,3.403029,-0.561870,-0.035200,-0.175335,12.944306,15.775157,-2.830852
139.920000,drone1,0,0.932009,201.006149,108.721107,11.409187,-4.941545,0.000000,container1,14.309817,-5.044812,-1.784018,-2.900630,0.103266,1.784018,3.406910,-0.562042,-0.035154,-0.174663,12.938838,15.775262,-2.836424
139.956000,drone1,0,0.930683,200.873932,109.210640,11.412918,-4.948481,0.000000,container1,14.309752,-5.044806,-1.783252,-2.896834,0.096325,1.783252,3.403074,-0.562046,-0.035072,-0.173999,12.944946,15.775218,-2.830273
139.988000,drone1,0,0.933504,200.529083,109.678345,11.418536,-4.953302,0.000000,container1,14.309687,-5.044804,-1.782479,-2.891151,0.091502,1.782479,3.397699,-0.561898,-0.034985,-0.173453,12.951862,15.775021,-2.823159
140.020000,drone1,0,0.933731,200.223755,110.528450,11.414343,-4.958835,0.000000,container1,14.309621,-5.044804,-1.781700,-2.895278,0.085969,1.781700,3.400659,-0.562068,-0.034930,-0.172769,12.950255,15.775127,-2.824872
140.056000,drone1,0,0.934878,199.908081,111.008301,11.421789,-4.966171,0.000000,container1,14.309555,-5.044808,-1.780914,-2.887766,0.078637,1.780914,3.393675,-0.561987,-0.034834,-0.172126,12.959884,15.775005,-2.815121
140.088000,drone1,0,0.935393,199.772461,111.282890,11.426544,-4.969919,0.000000,container1,14.309488,-5.044814,-1.780122,-2.882944,0.074895,1.780122,3.389072,-0.561948,-0.034748,-0.171540,12.965696,15.774913,-2.809218
140.120000,drone1,0,0.935110,199.673157,112.562469,11.405528,-4.973903,0.000000,container1,14.309420,-5.044823,-1.779322,-2.903892,0.070920,1.779322,3.406407,-0.562116,-0.034694,-0.170841,12.947953,15.775018,-2.827065
140.152000,drone1,0,0.935346,199.344635,113.300453,11.398476,-4.972262,0.000000,container1,14.309352,-5.044835,-1.778515,-2.910876,0.072573,1.778515,3.411976,-0.561998,-0.034588,-0.170291,12.940733,15.774854,-2.834121
140.188000,drone1,0,0.934472,199.506348,113.802689,11.394866,-4.980189,0.000000,container1,14.309352,-5.044835,-1.778515,-2.914487,0.064646,1.778515,3.414898,-0.561960,-0.034499,-0.169584,12.940413,15.774918,-2.834505
140.220000,drone1,0,0.936206,199.179962,113.692749,11.406140,-4.975162,0.000000,container1,14.309283,-5.044850,-1.777700,-2.903143,0.069688,1.777700,3.404896,-0.562140,-0.034442,-0.168871,12.949091,15.775036,-2.825945
140.252000,drone1,0,0.936569,198.997955,113.928505,11.408481,-4.973683,0.000000,container1,14.309214,-5.044868,-1.776878,-2.900734,0.071185,1.776878,3.402443,-0.562023,-0.034327,-0.168316,12.950619,15.774875,-2.824256
140.284000,drone1,0,0.937830,198.771179,114.014610,11.416540,-4.973766,0.000000,container1,14.309144,-5.044888,-1.776048,-2.892605,0.071122,1.776048,3.395080,-0.562027,-0.034250,-0.167659,12.958124,15.774826,-2.816702
140.316000,drone1,0,0.938374,198.520401,113.979286,11.427723,-4.973307,0.000000,container1,14.309074,-5.044912,-1.775210,-2.881351,0.071605,1.775210,3.385067,-0.562205,-0.034194,-0.166928,12.968464,15.774942,-2.806478
140.352000,drone1,0,0.938716,198.450287,114.024002,11.438041,-4.978304,0.000000,container1,14.308932,-5.044967,-1.773509,-2.870891,0.066662,1.773509,3.375173,-0.562050,-0.034059,-0.166302,12.979807,15.774612,-2.794806
140.384000,drone1,0,0.939137,198.250549,114.010742,11.448714,-4.977297,0.000000,container1,14.308932,-5.044967,-1.773509,-2.860217,0.067670,1.773509,3.366119,-0.562049,-0.033979,-0.165630,12.989313,15.774705,-2.785392
140.416000,drone1,0,0.939846,198.249786,114.338272,11.450551,-4.981337,0.000000,container1,14.308860,-5.044998,-1.772646,-2.858309,0.063661,1.772646,3.363965,-0.562206,-0.033919,-0.164877,12.992708,15.774804,-2.782096
140.452000,drone1,0,0.939477,198.278030,114.759758,11.451238,-4.986609,0.000000,container1,14.308787,-5.045032,-1.771775,-2.857549,0.058423,1.771775,3.362764,-0.562282,-0.033829,-0.164040,12.995446,15.774843,-2.779397
140.484000,drone1,0,0.939621,198.415405,115.561783,11.443006,-4.995129,0.000000,container1,14.308787,-5.045032,-1.771775,-2.865781,0.049903,1.771775,3.369626,-0.561974,-0.033684,-0.163538,12.990852,15.774650,-2.783798
140.516000,drone1,0,0.939009,198.312683,116.295425,11.436623,-4.997373,0.000000,container1,14.308715,-5.045069,-1.770894,-2.872092,0.047696,1.770894,3.374501,-0.562213,-0.033632,-0.162768,12.986042,15.774824,-2.788782
140.548000,drone1,0,0.938571,198.267288,116.779472,11.436620,-5.001296,0.000000,container1,14.308568,-5.045151,-1.769108,-2.871947,0.043855,1.769108,3.373388,-0.562102,-0.033515,-0.162160,12.987474,15.774523,-2.787049
140.584000,drone1,0,0.938145,197.969955,116.780235,11.451033,-5.001027,0.000000,container1,14.308568,-5.045151,-1.769108,-2.857535,0.044124,1.769108,3.361130,-0.562028,-0.033404,-0.161406,13.000653,15.774566,-2.773914
140.616000,drone1,0,0.937817,197.880203,116.949440,11.459474,-5.005431,0.000000,container1,14.308494,-5.045196,-1.768201,-2.849020,0.039765,1.768201,3.353361,-0.562218,-0.033348,-0.160611,13.010322,15.774696,-2.764374
140.648000,drone1,0,0.938052,197.659027,117.323425,11.462698,-5.006256,0.000000,container1,14.308344,-5.045293,-1.766360,-2.845647,0.039037,1.766360,3.349516,-0.562032,-0.033216,-0.160041,13.013488,15.774323,-2.760835
140.680000,drone1,0,0.936940,197.620316,117.985275,11.458899,-5.012121,0.000000,container1,14.308344,-5.045293,-1.766360,-2.849445,0.033172,1.766360,3.352681,-0.562091,-0.033142,-0.159285,13.012294,15.774479,-2.762185
140.712000,drone1,0,0.937569,197.546387,118.466927,11.459812,-5.017232,0.000000,container1,14.308269,-5.045345,-1.765426,-2.848457,0.028113,1.765426,3.351302,-0.562259,-0.033079,-0.158471,13.015264,15.774591,-2.759327
140.748000,drone1,0,0.937572,197.753693,119.222450,11.455214,-5.030512,0.000000,container1,14.308194,-5.045400,-1.764483,-2.852979,0.014888,1.764483,3.354566,-0.562028,-0.032923,-0.157830,13.015949,15.774339,-2.758390
140.780000,drone1,0,0.936545,197.762741,120.157425,11.443731,-5.034428,0.000000,container1,14.308118,-5.045457,-1.763530,-2.864387,0.011028,1.763530,3.363759,-0.562080,-0.032839,-0.157055,13.006923,15.774343,-2.767420
