stamp,ns,class,score,u,v,world_x,world_y,world_z,gt_name,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm,aquabot_x,aquabot_y,aquabot_z,aq_det_range,aq_gt_range,aq_range_err
120.584000,drone2,0,0.940061,549.762390,93.048027,11.744618,-5.848985,0.000000,container1,14.422499,-5.043908,-1.434230,-2.677880,-0.805077,1.434230,3.142643,-0.492138,-0.035057,0.151738,13.548542,15.812978,-2.264436
120.616000,drone2,0,0.940515,549.927185,93.225945,11.757541,-5.854583,0.000000,container1,14.422501,-5.043912,-1.434911,-2.664960,-0.810672,1.434911,3.133396,-0.492703,-0.035038,0.145279,13.563063,15.812941,-2.249878
120.652000,drone2,0,0.940319,549.687805,94.478210,11.745643,-5.851389,0.000000,container1,14.422502,-5.043919,-1.435758,-2.676860,-0.807470,1.435758,3.143086,-0.493041,-0.034916,0.144634,13.551298,15.813323,-2.262026
120.684000,drone2,0,0.940376,549.423035,95.527145,11.740637,-5.849393,0.000000,container1,14.422503,-5.043929,-1.436772,-2.681866,-0.805464,1.436772,3.147299,-0.493409,-0.034864,0.140021,13.546226,15.813331,-2.267105
120.716000,drone2,0,0.940602,549.236450,95.996330,11.750154,-5.848629,0.000000,container1,14.422502,-5.043942,-1.437951,-2.672348,-0.804687,1.437951,3.139533,-0.493979,-0.034847,0.133179,13.554947,15.813313,-2.258366
120.748000,drone2,0,0.939004,549.347290,96.439888,11.760385,-5.855459,0.000000,container1,14.422499,-5.043958,-1.439294,-2.662114,-0.811502,1.439294,3.133202,-0.494208,-0.034732,0.132770,13.567370,15.813661,-2.246291
120.784000,drone2,0,0.940283,549.738159,96.921738,11.767776,-5.871229,0.000000,container1,14.422495,-5.043977,-1.440800,-2.654719,-0.827253,1.440800,3.131738,-0.494647,-0.034673,0.127177,13.581185,15.813690,-2.232505
120.816000,drone2,0,0.940892,549.582458,97.366051,11.773286,-5.872483,0.000000,container1,14.422488,-5.043998,-1.442466,-2.649202,-0.828484,1.442466,3.128157,-0.495209,-0.034658,0.119888,13.587146,15.813669,-2.226523
120.848000,drone2,0,0.941110,549.533386,98.479073,11.761974,-5.877279,0.000000,container1,14.422479,-5.044023,-1.444293,-2.660505,-0.833256,1.444293,3.139839,-0.495411,-0.034540,0.119171,13.579223,15.814006,-2.234784
120.880000,drone2,0,0.941397,549.574463,99.033112,11.768270,-5.884969,0.000000,container1,14.422479,-5.044023,-1.444293,-2.654210,-0.840946,1.444293,3.136559,-0.495833,-0.034499,0.113102,13.588562,15.813819,-2.225257
120.912000,drone2,0,0.941571,549.517578,99.315353,11.781892,-5.889995,0.000000,container1,14.422468,-5.044051,-1.446278,-2.640577,-0.845945,1.446278,3.127297,-0.496395,-0.034472,0.105505,13.603477,15.813804,-2.210326
120.948000,drone2,0,0.941121,549.225037,100.101204,11.785315,-5.890301,0.000000,container1,14.422438,-5.044115,-1.450718,-2.637123,-0.846185,1.450718,3.126504,-0.496572,-0.034328,0.104547,13.606913,15.814350,-2.207437
120.980000,drone2,0,0.940211,548.705872,101.406883,11.768819,-5.882407,0.000000,container1,14.422438,-5.044115,-1.450718,-2.653619,-0.838292,1.450718,3.138313,-0.496982,-0.034279,0.098133,13.588970,15.814123,-2.225153
121.012000,drone2,0,0.939544,548.599792,101.812790,11.774604,-5.883822,0.000000,container1,14.422395,-5.044192,-1.455771,-2.647791,-0.839630,1.455771,3.136087,-0.497532,-0.034247,0.090228,13.595256,15.814357,-2.219101
121.048000,drone2,0,0.938931,548.786011,103.130051,11.759369,-5.894244,0.000000,container1,14.422395,-5.044192,-1.455771,-2.663026,-0.850052,1.455771,3.151756,-0.497504,-0.034079,0.090428,13.586046,15.814403,-2.228357
121.080000,drone2,0,0.939847,548.651001,103.400620,11.770236,-5.894692,0.000000,container1,14.422369,-5.044235,-1.458524,-2.652133,-0.850457,1.458524,3.143943,-0.498083,-0.034058,0.082159,13.596522,15.814406,-2.217884
121.112000,drone2,0,0.938300,548.677307,104.065697,11.771367,-5.899721,0.000000,container1,14.422339,-5.044281,-1.461424,-2.650971,-0.855441,1.461424,3.145662,-0.498625,-0.034029,0.073918,13.600166,15.814394,-2.214227
121.144000,drone2,0,0.939684,548.736755,105.625275,11.749743,-5.906532,0.000000,container1,14.422305,-5.044330,-1.464471,-2.672562,-0.862202,1.464471,3.167121,-0.498656,-0.033891,0.073063,13.583687,15.814664,-2.230977
121.180000,drone2,0,0.939794,548.889343,106.251015,11.767096,-5.908779,0.000000,container1,14.422266,-5.044381,-1.467661,-2.655171,-0.864397,1.467661,3.154543,-0.499124,-0.033834,0.065295,13.600713,15.814659,-2.213946
121.212000,drone2,0,0.939887,548.933289,107.720634,11.762488,-5.907650,0.000000,container1,14.422224,-5.044436,-1.470992,-2.659736,-0.863214,1.470992,3.159613,-0.499669,-0.033803,0.056791,13.596535,15.814659,-2.218124
121.244000,drone2,0,0.945245,548.779053,111.928688,11.687763,-5.903816,0.000000,container1,14.422177,-5.044494,-1.474464,-2.734414,-0.859321,1.474464,3.223274,-0.499669,-0.033664,0.055657,13.527575,15.814904,-2.287329
121.276000,drone2,0,0.948027,549.845947,119.759171,11.620527,-5.945071,0.000000,container1,14.422177,-5.044494,-1.474464,-2.801651,-0.900577,1.474464,3.291554,-0.500135,-0.033616,0.047672,13.485474,15.814588,-2.329114
121.276000,drone2,1,0.922208,194.591385,50.343475,13.303932,3.297042,0.000000,container2,14.368001,2.940212,-1.446706,-1.064069,0.356830,1.446706,1.830992,-0.500135,-0.033616,0.047672,14.200275,15.236085,-1.035810
121.308000,drone2,0,0.946622,547.300781,124.759979,11.657275,-5.892558,0.000000,container1,14.422126,-5.044555,-1.478072,-2.764850,-0.848003,1.478072,3.247800,-0.500594,-0.033558,0.040263,13.496048,15.814645,-2.318598
121.344000,drone2,0,0.947317,545.233521,127.319244,11.778267,-5.852068,0.000000,container1,14.421869,-5.044828,-1.493829,-2.643603,-0.807240,1.493829,3.141941,-0.500519,-0.033406,0.038234,13.587747,15.815791,-2.228044
121.376000,drone2,0,0.946591,544.477539,127.379608,11.809787,-5.844857,0.000000,container1,14.421869,-5.044828,-1.493829,-2.612082,-0.800028,1.493829,3.113606,-0.501090,-0.033372,0.029260,13.613667,15.815474,-2.201808
121.408000,drone2,0,0.944227,543.978027,126.098022,11.831708,-5.844313,0.000000,container1,14.421869,-5.044828,-1.493829,-2.590161,-0.799484,1.493829,3.095099,-0.501391,-0.033295,0.023028,13.633553,15.815183,-2.181630
121.444000,drone2,0,0.944190,544.056519,125.735550,11.828191,-5.860726,0.000000,container1,14.421869,-5.044828,-1.493829,-2.593678,-0.815898,1.493829,3.102318,-0.501531,-0.033171,0.018542,13.637551,15.814925,-2.177374
121.476000,drone2,0,0.943095,544.124390,125.345177,11.833666,-5.862926,0.000000,container1,14.420952,-5.045610,-1.536308,-2.587285,-0.817316,1.536308,3.118059,-0.501979,-0.033118,0.010174,13.643859,15.818045,-2.174185
121.508000,drone2,0,0.942933,543.841064,125.156731,11.836006,-5.851861,0.000000,container1,14.420952,-5.045610,-1.536308,-2.584946,-0.806251,1.536308,3.113234,-0.502422,-0.033052,0.002392,13.641677,15.817725,-2.176048
121.540000,drone2,0,0.942795,543.876587,125.165878,11.833260,-5.849217,0.000000,container1,14.420952,-5.045610,-1.536308,-2.587692,-0.803607,1.536308,3.114831,-0.502302,-0.032917,-0.000065,13.638014,15.817415,-2.179401
121.576000,drone2,0,0.943529,543.766663,125.412766,11.829272,-5.844594,0.000000,container1,14.420952,-5.045610,-1.536308,-2.591679,-0.798984,1.536308,3.116957,-0.502839,-0.032852,-0.009461,13.632953,15.817033,-2.184080
121.608000,drone2,0,0.943144,543.732422,125.823135,11.823118,-5.843184,0.000000,container1,14.420952,-5.045610,-1.536308,-2.597833,-0.797574,1.536308,3.121715,-0.503268,-0.032781,-0.017394,13.627211,15.816696,-2.189485
121.640000,drone2,0,0.943765,543.467407,125.552628,11.834734,-5.835532,0.000000,container1,14.420952,-5.045610,-1.536308,-2.586218,-0.789922,1.536308,3.110103,-0.503115,-0.032643,-0.020093,13.634384,15.816337,-2.181953
121.672000,drone2,0,0.943294,542.825745,126.247581,11.820683,-5.818512,0.000000,container1,14.420952,-5.045610,-1.536308,-2.600269,-0.772901,1.536308,3.117534,-0.503679,-0.032597,-0.029425,13.614976,15.815992,-2.201016
121.704000,drone2,0,0.945458,542.629395,125.403091,11.846914,-5.812839,0.000000,container1,14.420952,-5.045610,-1.536308,-2.574038,-0.767229,1.536308,3.094277,-0.503900,-0.032499,-0.034976,13.636574,15.815703,-2.179129
121.740000,drone2,0,0.946611,542.986572,125.219376,11.856520,-5.821817,0.000000,container1,14.420952,-5.045610,-1.536308,-2.564432,-0.776207,1.536308,3.088535,-0.503909,-0.032383,-0.040628,13.649154,15.815213,-2.166060
121.772000,drone2,0,0.946230,542.751709,125.078224,11.864677,-5.815908,0.000000,container1,14.420952,-5.045610,-1.536308,-2.556274,-0.770297,1.536308,3.080282,-0.504400,-0.032323,-0.049982,13.654539,15.814814,-2.160275
121.804000,drone2,0,0.946409,542.529602,125.426086,11.860252,-5.810815,0.000000,container1,14.420675,-5.045813,-1.546913,-2.560423,-0.765002,1.546913,3.087707,-0.504765,-0.032240,-0.056939,13.648767,15.815332,-2.166565
121.840000,drone2,0,0.947531,542.015503,125.576805,11.861498,-5.798102,0.000000,container1,14.419475,-5.046600,-1.586782,-2.557978,-0.751502,1.586782,3.102561,-0.504622,-0.032106,-0.061498,13.644465,15.817723,-2.173257
121.872000,drone2,0,0.947017,541.909180,125.155617,11.876861,-5.795914,0.000000,container1,14.419475,-5.046600,-1.586782,-2.542614,-0.749314,1.586782,3.089375,-0.505174,-0.032052,-0.070914,13.658035,15.817355,-2.159320
121.904000,drone2,0,0.946495,541.809082,125.046692,11.883827,-5.794035,0.000000,container1,14.419475,-5.046600,-1.586782,-2.535648,-0.747434,1.586782,3.083188,-0.505483,-0.031966,-0.077946,13.663913,15.817002,-2.153088
121.936000,drone2,0,0.945467,541.495300,125.460892,11.877040,-5.786714,0.000000,container1,14.419475,-5.046600,-1.586782,-2.542435,-0.740114,1.586782,3.087009,-0.505348,-0.031853,-0.082415,13.654624,15.816484,-2.161860
121.972000,drone2,0,0.947402,541.309204,125.278770,11.886125,-5.782321,0.000000,container1,14.419475,-5.046600,-1.586782,-2.533351,-0.735720,1.586782,3.078478,-0.505848,-0.031782,-0.092080,13.661558,15.816062,-2.154504
122.004000,drone2,0,0.948209,541.292480,125.105614,11.894332,-5.782062,0.000000,container1,14.419475,-5.046600,-1.586782,-2.525144,-0.735462,1.586782,3.071666,-0.506020,-0.031687,-0.097988,13.669131,15.815697,-2.146566
122.036000,drone2,0,0.947935,541.327942,125.527145,11.886991,-5.783341,0.000000,container1,14.419475,-5.046600,-1.586782,-2.532484,-0.736741,1.586782,3.078009,-0.506006,-0.031590,-0.103781,13.663082,15.815171,-2.152089
122.068000,drone2,0,0.948372,541.251709,125.269447,11.897130,-5.781499,0.000000,container1,14.419475,-5.046600,-1.586782,-2.522345,-0.734898,1.586782,3.069231,-0.506522,-0.031528,-0.113082,13.672071,15.814807,-2.142736
122.100000,drone2,0,0.948100,541.083618,125.208534,11.901830,-5.777307,0.000000,container1,14.419273,-5.046722,-1.592784,-2.517443,-0.730585,1.592784,3.067285,-0.506159,-0.031395,-0.115647,13.674321,15.814676,-2.140354
122.136000,drone2,0,0.947845,540.688843,125.366081,11.901143,-5.767274,0.000000,container1,14.419273,-5.046722,-1.592784,-2.518131,-0.720553,1.592784,3.065475,-0.506607,-0.031316,-0.125241,13.670010,15.814230,-2.144221
122.168000,drone2,0,0.947938,540.638000,125.188721,11.908482,-5.765868,0.000000,container1,14.419063,-5.046845,-1.598852,-2.510581,-0.719024,1.598852,3.062081,-0.507119,-0.031249,-0.134424,13.676663,15.814287,-2.137625
122.200000,drone2,0,0.948059,540.669128,124.937485,11.917337,-5.766338,0.000000,container1,14.418845,-5.046970,-1.604983,-2.501508,-0.719368,1.604983,3.057941,-0.506726,-0.031117,-0.137195,13.684624,15.814103,-2.129480
122.236000,drone2,0,0.948952,540.475342,124.907097,11.920632,-5.760952,0.000000,container1,14.418619,-5.047097,-1.611174,-2.497987,-0.713855,1.611174,3.057026,-0.507152,-0.031035,-0.146675,13.685878,15.814053,-2.128175
122.268000,drone2,0,0.949591,540.104004,124.829056,11.924657,-5.751003,0.000000,container1,14.418385,-5.047226,-1.617421,-2.493727,-0.703777,1.617421,3.054510,-0.507640,-0.030962,-0.155711,13.685946,15.814098,-2.128152
122.300000,drone2,0,0.949159,539.733643,124.891594,11.924823,-5.741184,0.000000,container1,14.418142,-5.047357,-1.623721,-2.493319,-0.693827,1.623721,3.055242,-0.507589,-0.030849,-0.160291,13.682049,15.814058,-2.132008
122.332000,drone2,0,0.949427,539.513733,125.225784,11.917924,-5.735378,0.000000,container1,14.417891,-5.047489,-1.630070,-2.499968,-0.687889,1.630070,3.062704,-0.507699,-0.030763,-0.167634,13.673581,15.813902,-2.140321
122.368000,drone2,0,0.948727,539.342529,125.702904,11.907376,-5.730926,0.000000,container1,14.417632,-5.047624,-1.636464,-2.510256,-0.683302,1.636464,3.073484,-0.508163,-0.030676,-0.176878,13.662714,15.813903,-2.151189
122.400000,drone2,0,0.947668,539.436768,125.934731,11.902926,-5.733423,0.000000,container1,14.417365,-5.047759,-1.642901,-2.514439,-0.685664,1.642901,3.080854,-0.508085,-0.030567,-0.181546,13.659748,15.813818,-2.154070
122.432000,drone2,0,0.947291,539.159058,126.240471,11.896434,-5.726207,0.000000,container1,14.417089,-5.047896,-1.649376,-2.520655,-0.678311,1.649376,3.087758,-0.508174,-0.030483,-0.188802,13.651052,15.813639,-2.162587
122.464000,drone2,0,0.947342,538.898560,126.253792,11.897390,-5.719471,0.000000,container1,14.417089,-5.047896,-1.649376,-2.519699,-0.671575,1.649376,3.085505,-0.508626,-0.030403,-0.197472,13.649678,15.813293,-2.163615
122.500000,drone2,0,0.947176,538.786377,126.285942,11.897675,-5.716846,0.000000,container1,14.416806,-5.048035,-1.655887,-2.519130,-0.668811,1.655887,3.087926,-0.508499,-0.030286,-0.202619,13.648853,15.813112,-2.164259
122.532000,drone2,0,0.946804,538.698120,126.569923,11.891247,-5.714885,0.000000,container1,14.416513,-5.048174,-1.662429,-2.525266,-0.666711,1.662429,3.095988,-0.508594,-0.030205,-0.209753,13.642421,15.812941,-2.170520
122.564000,drone2,0,0.946073,538.498291,126.756241,11.887322,-5.710230,0.000000,container1,14.416213,-5.048315,-1.669000,-2.528891,-0.661915,1.669000,3.101448,-0.509072,-0.030125,-0.218174,13.637514,15.813010,-2.175495
122.596000,drone2,0,0.946561,538.383545,126.831924,11.886280,-5.708193,0.000000,container1,14.415904,-5.048457,-1.675595,-2.529624,-0.659736,1.675595,3.105136,-0.508782,-0.030018,-0.222291,13.635566,15.812751,-2.177185
122.628000,drone2,0,0.946114,538.306030,127.194260,11.877745,-5.707212,0.000000,container1,14.415587,-5.048600,-1.682211,-2.537842,-0.658612,1.682211,3.115163,-0.509040,-0.029936,-0.229923,13.627794,15.812672,-2.184878
122.628000,drone2,1,0.902671,187.202271,64.661011,13.413379,3.501623,0.000000,container2,14.361324,2.936466,-1.674608,-0.947945,0.565158,1.674608,2.005571,-0.509040,-0.029936,-0.229923,14.365184,15.232018,-0.866834
122.664000,drone2,0,0.945465,538.185242,127.459129,11.871750,-5.705172,0.000000,container1,14.415261,-5.048744,-1.688845,-2.543511,-0.656427,1.688845,3.122906,-0.509445,-0.029843,-0.238516,13.622050,15.812643,-2.190594
122.664000,drone2,1,0.905248,186.715714,64.943138,13.406938,3.513891,0.000000,container2,14.360979,2.936329,-1.681973,-0.954040,0.577562,1.681973,2.018119,-0.509445,-0.029843,-0.238516,14.362474,15.231916,-0.869441
122.696000,drone2,0,0.945136,538.196960,127.508034,11.871125,-5.706391,0.000000,container1,14.414927,-5.048889,-1.695492,-2.543802,-0.657501,1.695492,3.126968,-0.509137,-0.029742,-0.242717,13.621826,15.812339,-2.190514
122.696000,drone2,1,0.907302,186.782425,64.841789,13.410335,3.511776,0.000000,container2,14.360623,2.936191,-1.689359,-0.950288,0.575585,1.689359,2.021949,-0.509137,-0.029742,-0.242717,14.364991,15.231523,-0.866532
122.728000,drone2,0,0.943300,538.118347,128.030655,11.858072,-5.705381,0.000000,container1,14.414585,-5.049035,-1.702150,-2.556513,-0.656346,1.702150,3.140679,-0.509385,-0.029660,-0.250124,13.609936,15.812254,-2.202318
122.728000,drone2,1,0.908750,186.811829,64.792244,13.412366,3.510622,0.000000,container2,14.360259,2.936052,-1.696759,-0.947893,0.574570,1.696759,2.026728,-0.509385,-0.029660,-0.250124,14.367021,15.231366,-0.864345
122.764000,drone2,0,0.942211,537.946960,128.437851,11.848141,-5.702013,0.000000,container1,14.414235,-5.049182,-1.708815,-2.566093,-0.652831,1.708815,3.151361,-0.509779,-0.029564,-0.258439,13.600062,15.812221,-2.212160
122.764000,drone2,1,0.910069,187.067902,64.678337,13.416318,3.503675,0.000000,container2,14.359885,2.935913,-1.704172,-0.943566,0.567762,1.704172,2.029008,-0.509779,-0.029564,-0.258439,14.369647,15.231254,-0.861607
