stamp,track_id,class,class_name,ns,est_x,est_y,est_z,gt_name,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm,aquabot_x,aquabot_y,aquabot_z,aq_range_est,aq_range_gt,aq_range_err
155.896000,0,2,container3,drone3,11.110481,10.699816,0.000000,container3,14.161959,9.919482,-1.666920,-3.051478,0.780334,1.666920,3.563574,-0.563070,-0.043943,0.000000,15.865062,17.857070,-1.992009
155.928000,0,2,container3,drone3,11.112830,10.698791,0.000000,container3,14.162044,9.919543,-1.669554,-3.049213,0.779248,1.669554,3.562631,-0.563095,-0.043944,0.000000,15.866114,17.857440,-1.991326
155.960000,0,2,container3,drone3,11.115287,10.697851,0.000000,container3,14.162125,9.919605,-1.672245,-3.046838,0.778246,1.672245,3.561641,-0.563170,-0.043945,0.000000,15.867342,17.857857,-1.990515
155.992000,0,2,container3,drone3,11.119041,10.697207,0.000000,container3,14.162204,9.919667,-1.674991,-3.043163,0.777540,1.674991,3.559635,-0.563222,-0.043946,0.000000,15.869709,17.858258,-1.988549
156.024000,0,2,container3,drone3,11.123497,10.696592,0.000000,container3,14.162280,9.919730,-1.677792,-3.038783,0.776862,1.677792,3.557064,-0.563249,-0.043947,0.000000,15.872592,17.858640,-1.986048
156.060000,0,2,container3,drone3,11.129062,10.694687,0.000000,container3,14.162353,9.919792,-1.680647,-3.033291,0.774894,1.680647,3.553293,-0.563303,-0.043948,0.000000,15.875443,17.859049,-1.983607
156.092000,0,2,container3,drone3,11.135518,10.693322,0.000000,container3,14.162353,9.919792,-1.680647,-3.026835,0.773530,1.680647,3.547485,-0.563331,-0.043949,0.000000,15.879297,17.859073,-1.979776
156.124000,0,2,container3,drone3,11.141569,10.692031,0.000000,container3,14.162423,9.919855,-1.683553,-3.020854,0.772176,1.683553,3.543468,-0.563359,-0.043949,0.000000,15.882903,17.859463,-1.976560
156.160000,0,2,container3,drone3,11.148754,10.690808,0.000000,container3,14.162553,9.919982,-1.689515,-3.013799,0.770826,1.689515,3.540002,-0.563446,-0.043952,0.000000,15.887438,17.860277,-1.972838
156.192000,0,2,container3,drone3,11.155801,10.689534,0.000000,container3,14.162614,9.920045,-1.692568,-3.006813,0.769489,1.692568,3.535226,-0.563476,-0.043953,0.000000,15.891796,17.860676,-1.968880
156.224000,0,2,container3,drone3,11.161954,10.687799,0.000000,container3,14.162614,9.920045,-1.692568,-3.000660,0.767754,1.692568,3.529616,-0.563506,-0.043954,0.000000,15.895185,17.860701,-1.965516
156.256000,0,2,container3,drone3,11.167879,10.685149,0.000000,container3,14.162724,9.920172,-1.698810,-2.994845,0.764977,1.698810,3.527073,-0.563598,-0.043957,0.000000,15.897838,17.861534,-1.963695
156.292000,0,2,container3,drone3,11.173806,10.683493,0.000000,container3,14.162774,9.920236,-1.701997,-2.988968,0.763258,1.701997,3.523249,-0.563661,-0.043959,0.000000,15.901144,17.861967,-1.960823
156.324000,0,2,container3,drone3,11.179133,10.682254,0.000000,container3,14.162774,9.920236,-1.701997,-2.983641,0.762018,1.701997,3.518463,-0.563693,-0.043960,0.000000,15.904265,17.861994,-1.957729
156.356000,0,2,container3,drone3,11.184349,10.680173,0.000000,container3,14.162821,9.920299,-1.705225,-2.978471,0.759874,1.705225,3.515180,-0.563759,-0.043963,0.000000,15.906763,17.862431,-1.955668
156.388000,0,2,container3,drone3,11.188922,10.678866,0.000000,container3,14.162864,9.920362,-1.708493,-2.973941,0.758504,1.708493,3.512635,-0.563792,-0.043964,0.000000,15.909286,17.862842,-1.953556
156.420000,0,2,container3,drone3,11.191337,10.677988,0.000000,container3,14.162903,9.920425,-1.711799,-2.971566,0.757563,1.711799,3.512031,-0.563859,-0.043967,0.000000,15.910529,17.863283,-1.952754
156.456000,0,2,container3,drone3,11.194098,10.678047,0.000000,container3,14.162970,9.920551,-1.718520,-2.968872,0.757496,1.718520,3.513020,-0.564033,-0.043975,0.000000,15.912743,17.864202,-1.951458
156.488000,0,2,container3,drone3,11.197156,10.678789,0.000000,container3,14.162997,9.920613,-1.721930,-2.965841,0.758176,1.721930,3.512277,-0.564033,-0.043975,0.000000,15.915503,17.864588,-1.949085
156.520000,0,2,container3,drone3,11.199853,10.679194,0.000000,container3,14.163021,9.920675,-1.725373,-2.963168,0.758519,1.725373,3.511784,-0.564069,-0.043976,0.000000,15.917797,17.865004,-1.947207
156.556000,0,2,container3,drone3,11.203001,10.680362,0.000000,container3,14.163021,9.920675,-1.725373,-2.960020,0.759687,1.725373,3.509381,-0.564105,-0.043978,0.000000,15.920938,17.865035,-1.944097
156.588000,0,2,container3,drone3,11.206118,10.680508,0.000000,container3,14.163041,9.920736,-1.728845,-2.956923,0.759772,1.728845,3.508497,-0.564179,-0.043982,0.000000,15.923397,17.865484,-1.942087
156.620000,0,2,container3,drone3,11.209246,10.681799,0.000000,container3,14.163041,9.920736,-1.728845,-2.953795,0.761063,1.728845,3.506141,-0.564179,-0.043982,0.000000,15.926578,17.865484,-1.938905
156.652000,0,2,container3,drone3,11.212698,10.683232,0.000000,container3,14.163041,9.920736,-1.728845,-2.950343,0.762496,1.728845,3.503545,-0.564216,-0.043984,0.000000,15.930124,17.865515,-1.935391
156.688000,0,2,container3,drone3,11.215053,10.684190,0.000000,container3,14.163068,9.920858,-1.735871,-2.948015,0.763332,1.735871,3.505241,-0.564291,-0.043988,0.000000,15.932568,17.866351,-1.933783
156.720000,0,2,container3,drone3,11.217734,10.684685,0.000000,container3,14.163079,9.920977,-1.742995,-2.945345,0.763708,1.742995,3.506613,-0.564444,-0.043996,0.000000,15.935003,17.867251,-1.932248
156.752000,0,2,container3,drone3,11.217241,10.683367,0.000000,container3,14.163079,9.920977,-1.742995,-2.945838,0.762390,1.742995,3.506741,-0.564444,-0.043996,0.000000,15.933751,17.867251,-1.933500
156.784000,0,2,container3,drone3,11.216805,10.683083,0.000000,container3,14.163078,9.921036,-1.746589,-2.946273,0.762047,1.746589,3.508820,-0.564483,-0.043998,0.000000,15.933268,17.867668,-1.934400
156.816000,0,2,container3,drone3,11.216028,10.683637,0.000000,container3,14.163078,9.921036,-1.746589,-2.947050,0.762601,1.746589,3.509593,-0.564562,-0.044002,0.000000,15.933128,17.867735,-1.934608
156.852000,0,2,container3,drone3,11.215174,10.683493,0.000000,container3,14.163073,9.921094,-1.750202,-2.947898,0.762398,1.750202,3.512060,-0.564602,-0.044005,0.000000,15.932430,17.868151,-1.935721
156.884000,0,2,container3,drone3,11.213319,10.681183,0.000000,container3,14.163063,9.921152,-1.753832,-2.949745,0.760031,1.753832,3.514906,-0.564683,-0.044009,0.000000,15.929566,17.868600,-1.939034
156.916000,0,2,container3,drone3,11.211921,10.679671,0.000000,container3,14.163050,9.921209,-1.757476,-2.951129,0.758463,1.757476,3.517549,-0.564764,-0.044014,0.000000,15.927578,17.869049,-1.941471
156.952000,0,2,container3,drone3,11.210411,10.679061,0.000000,container3,14.163031,9.921264,-1.761134,-2.952620,0.757796,1.761134,3.520485,-0.564806,-0.044017,0.000000,15.926083,17.869460,-1.943377
156.984000,0,2,container3,drone3,11.209276,10.679341,0.000000,container3,14.163009,9.921320,-1.764804,-2.953733,0.758022,1.764804,3.523304,-0.564930,-0.044025,0.000000,15.925530,17.869942,-1.944412
157.016000,0,2,container3,drone3,11.207984,10.679592,0.000000,container3,14.162982,9.921374,-1.768482,-2.954998,0.758218,1.768482,3.526250,-0.564972,-0.044027,0.000000,15.924777,17.870349,-1.945572
157.048000,0,2,container3,drone3,11.206002,10.677666,0.000000,container3,14.162982,9.921374,-1.768482,-2.956980,0.756292,1.768482,3.527497,-0.565015,-0.044030,0.000000,15.922047,17.870386,-1.948338
157.084000,0,2,container3,drone3,11.204545,10.676866,0.000000,container3,14.162915,9.921480,-1.775860,-2.958370,0.755386,1.775860,3.532172,-0.565100,-0.044035,0.000000,15.920498,17.871194,-1.950696
157.116000,0,2,container3,drone3,11.203602,10.677083,0.000000,container3,14.162874,9.921531,-1.779555,-2.959273,0.755552,1.779555,3.534822,-0.565186,-0.044041,0.000000,15.920015,17.871631,-1.951617
157.148000,0,2,container3,drone3,11.203546,10.677388,0.000000,container3,14.162874,9.921531,-1.779555,-2.959328,0.755856,1.779555,3.534934,-0.565229,-0.044044,0.000000,15.920212,17.871668,-1.951456
157.148000,1,1,container2,drone3,12.938207,2.652926,0.000000,container2,14.224408,2.936417,-1.783789,-1.286201,-0.283490,1.783789,2.217336,-0.565229,-0.044044,0.000000,13.770128,15.192050,-1.421922
157.180000,0,2,container3,drone3,11.204181,10.678274,0.000000,container3,14.162780,9.921631,-1.786947,-2.958599,0.756642,1.786947,3.538220,-0.565316,-0.044050,0.000000,15.921347,17.872459,-1.951113
157.180000,1,1,container2,drone3,12.944320,2.655319,0.000000,container2,14.224269,2.936482,-1.791624,-1.279950,-0.281163,1.791624,2.219739,-0.565316,-0.044050,0.000000,13.776678,15.192937,-1.416259
157.212000,0,2,container3,drone3,11.205138,10.679166,0.000000,container3,14.162780,9.921631,-1.786947,-2.957642,0.757534,1.786947,3.537610,-0.565360,-0.044052,0.000000,15.922689,17.872497,-1.949808
157.212000,1,1,container2,drone3,12.956315,2.657660,0.000000,container2,14.224269,2.936482,-1.791624,-1.267955,-0.278821,1.791624,2.212548,-0.565360,-0.044052,0.000000,13.788943,15.192980,-1.404037
157.248000,0,2,container3,drone3,11.207415,10.677575,0.000000,container3,14.162727,9.921680,-1.790641,-2.955311,0.755896,1.790641,3.537179,-0.565448,-0.044058,0.000000,15.923371,17.872925,-1.949555
157.248000,1,1,container2,drone3,12.962756,2.661503,0.000000,container2,14.224193,2.936513,-1.795531,-1.261437,-0.275010,1.795531,2.211512,-0.565448,-0.044058,0.000000,13.796099,15.193460,-1.397360
157.280000,0,2,container3,drone3,11.209774,10.676774,0.000000,container3,14.162606,9.921773,-1.798013,-2.952832,0.755000,1.798013,3.538657,-0.565537,-0.044065,0.000000,15.924645,17.873694,-1.949050
157.280000,1,1,container2,drone3,12.968148,2.665589,0.000000,container2,14.224026,2.936570,-1.803312,-1.255878,-0.270981,1.803312,2.214181,-0.565537,-0.044065,0.000000,13.802276,15.194317,-1.392041
157.312000,0,2,container3,drone3,11.211353,10.676007,0.000000,container3,14.162391,9.921905,-1.809003,-2.951037,0.754102,1.809003,3.542567,-0.565851,-0.044087,0.000000,15.925544,17.874971,-1.949427
157.312000,1,1,container2,drone3,12.978419,2.671505,0.000000,container2,14.223739,2.936648,-1.814872,-1.245320,-0.265142,1.814872,2.216954,-0.565851,-0.044087,0.000000,13.813823,15.195740,-1.381918
157.348000,0,2,container3,drone3,11.212432,10.675306,0.000000,container3,14.162391,9.921905,-1.809003,-2.949959,0.753401,1.809003,3.541520,-0.565851,-0.044087,0.000000,15.925870,17.874971,-1.949101
157.348000,1,1,container2,drone3,12.982684,2.678333,0.000000,container2,14.223739,2.936648,-1.814872,-1.241055,-0.258315,1.814872,2.213753,-0.565851,-0.044087,0.000000,13.819348,15.195740,-1.376392
157.380000,0,2,container3,drone3,11.213715,10.675357,0.000000,container3,14.162391,9.921905,-1.809003,-2.948676,0.753452,1.809003,3.540462,-0.565851,-0.044087,0.000000,15.926853,17.874971,-1.948118
157.380000,1,1,container2,drone3,12.983574,2.685383,0.000000,container2,14.223739,2.936648,-1.814872,-1.240166,-0.251265,1.814872,2.212443,-0.565851,-0.044087,0.000000,13.821611,15.195740,-1.374130
157.412000,0,2,container3,drone3,11.216241,10.674987,0.000000,container3,14.162391,9.921905,-1.809003,-2.946150,0.753082,1.809003,3.538280,-0.565851,-0.044087,0.000000,15.928472,17.874971,-1.946499
157.412000,1,1,container2,drone3,12.983767,2.692151,0.000000,container2,14.223739,2.936648,-1.814872,-1.239972,-0.244497,1.814872,2.211576,-0.565851,-0.044087,0.000000,13.823139,15.195740,-1.372602
157.444000,0,2,container3,drone3,11.217205,10.673626,0.000000,container3,14.162310,9.921946,-1.812640,-2.945105,0.751680,1.812640,3.538973,-0.565897,-0.044090,0.000000,15.928306,17.875335,-1.947030
157.444000,1,1,container2,drone3,12.990396,2.701690,0.000000,container2,14.223634,2.936671,-1.818687,-1.233238,-0.234981,1.818687,2.209913,-0.565897,-0.044090,0.000000,13.831572,15.196144,-1.364572
157.480000,0,2,container3,drone3,11.219318,10.672065,0.000000,container3,14.162225,9.921986,-1.816262,-2.942907,0.750079,1.816262,3.538662,-0.565988,-0.044097,0.000000,15.928891,17.875734,-1.946844
157.480000,1,1,container2,drone3,12.994081,2.710549,0.000000,container2,14.223525,2.936692,-1.822479,-1.229444,-0.226143,1.822479,2.210001,-0.565988,-0.044097,0.000000,13.837035,15.196585,-1.359551
157.512000,0,2,container3,drone3,11.221723,10.671578,0.000000,container3,14.161507,9.922230,-1.840987,-2.939784,0.749348,1.840987,3.548674,-0.566586,-0.044141,0.000000,15.930816,17.878326,-1.947510
157.512000,1,1,container2,drone3,12.992237,2.718079,0.000000,container2,14.222629,2.936806,-1.848217,-1.230392,-0.218726,1.848217,2.231056,-0.566586,-0.044141,0.000000,13.837325,15.199435,-1.362111
157.544000,0,2,container3,drone3,11.223892,10.671741,0.000000,container3,14.161507,9.922230,-1.840987,-2.937615,0.749510,1.840987,3.546912,-0.566586,-0.044141,0.000000,15.932530,17.878326,-1.945796
157.544000,1,1,container2,drone3,12.991691,2.725899,0.000000,container2,14.222629,2.936806,-1.848217,-1.230938,-0.210907,1.848217,2.230604,-0.566586,-0.044141,0.000000,13.838352,15.199435,-1.361083
157.576000,0,2,container3,drone3,11.226618,10.671114,0.000000,container3,14.161507,9.922230,-1.840987,-2.934889,0.748884,1.840987,3.544522,-0.566586,-0.044141,0.000000,15.934126,17.878326,-1.944200
157.576000,1,1,container2,drone3,12.991914,2.733192,0.000000,container2,14.222629,2.936806,-1.848217,-1.230715,-0.203614,1.848217,2.229803,-0.566586,-0.044141,0.000000,13.840033,15.199435,-1.359402
157.608000,0,2,container3,drone3,11.230325,10.670223,0.000000,container3,14.161388,9.922260,-1.844407,-2.931062,0.747964,1.844407,3.542939,-0.566633,-0.044145,0.000000,15.936307,17.878636,-1.942329
157.608000,1,1,container2,drone3,12.993379,2.739846,0.000000,container2,14.222483,2.936816,-1.851754,-1.229104,-0.196970,1.851754,2.231252,-0.566633,-0.044145,0.000000,13.842851,15.199772,-1.356921
157.644000,0,2,container3,drone3,11.234928,10.668232,0.000000,container3,14.161388,9.922260,-1.844407,-2.926460,0.745973,1.844407,3.538711,-0.566633,-0.044145,0.000000,15.938377,17.878636,-1.940260
157.644000,1,1,container2,drone3,12.995016,2.746606,0.000000,container2,14.222483,2.936816,-1.851754,-1.227467,-0.190210,1.851754,2.229764,-0.566633,-0.044145,0.000000,13.845815,15.199772,-1.353956
157.676000,1,1,container2,drone3,12.995552,2.752923,0.000000,container2,14.222483,2.936816,-1.851754,-1.226931,-0.183893,1.851754,2.228938,-0.566633,-0.044145,0.000000,13.847615,15.199772,-1.352156
157.708000,0,2,container3,drone3,11.243209,10.667030,0.000000,container3,14.161388,9.922260,-1.844407,-2.918178,0.744771,1.844407,3.531612,-0.566633,-0.044145,0.000000,15.943702,17.878636,-1.934934
157.708000,1,1,container2,drone3,12.996457,2.758675,0.000000,container2,14.222483,2.936816,-1.851754,-1.226026,-0.178141,1.851754,2.227973,-0.566633,-0.044145,0.000000,13.849664,15.199772,-1.350108
157.744000,0,2,container3,drone3,11.249687,10.666515,0.000000,container3,14.161388,9.922260,-1.844407,-2.911701,0.744256,1.844407,3.526153,-0.566633,-0.044145,0.000000,15.948155,17.878636,-1.930482
157.744000,1,1,container2,drone3,13.000046,2.764584,0.000000,container2,14.222483,2.936816,-1.851754,-1.222437,-0.172232,1.851754,2.225535,-0.566633,-0.044145,0.000000,13.854376,15.199772,-1.345396
157.776000,0,2,container3,drone3,11.256821,10.666272,0.000000,container3,14.161388,9.922260,-1.844407,-2.904566,0.744012,1.844407,3.520213,-0.566679,-0.044148,0.000000,15.953315,17.878676,-1.925361
157.776000,1,1,container2,drone3,13.004982,2.769296,0.000000,container2,14.222483,2.936816,-1.851754,-1.217500,-0.167520,1.851754,2.222467,-0.566725,-0.044152,0.000000,13.860258,15.199863,-1.339606
