stamp_sec,method,IDF1,IDSW,Frag,MOTA,MedErr,RMSE,P95,FP,FN,GT,frame_GT,frame_pred,frame_matches,fresh,nonempty,pred_age_sec,pred_frame,min_gt_to_pred,mean_gt_to_pred,p95_gt_to_pred
529.156,ours,1,0,0,0.4,3.30517953,3.487792491,4.430980028,0,15,25,5,2,2,1,1,0.052,world,2.18814334,11.26659229,15.94511463
529.156,ab3dmot,1,0,0,0.4,3.295646339,3.494385725,4.450044195,0,18,30,5,2,2,1,1,0.096,world,2.19484025,11.25996114,15.91434151
529.156,sort,1,0,0,0.2,11.86027598,11.86126157,11.87918523,0,16,20,5,1,1,1,1,0.132,world,11.84302484,18.20546578,22.45461457
529.212,ours,1,0,0,0.4,3.30517953,3.49126629,4.447287618,0,18,30,5,2,2,1,1,0.012,world,2.185708421,11.26046933,15.92676021
529.212,ab3dmot,1,0,0,0.4,3.295646339,3.4989526,4.472949713,0,21,35,5,2,2,1,1,0.056,world,2.192865864,11.25483815,15.90029444
529.212,sort,1,0,0,0.2,11.85411557,11.85543358,11.8784353,0,20,25,5,1,1,1,1,0.088,world,11.83209291,18.2034091,22.45583549
529.3,ours,1,0,0,0.4,3.30517953,3.494470986,4.458002166,0,21,35,5,2,2,1,1,0.012,world,2.181806861,11.25579109,15.91204139
529.3,ab3dmot,1,0,0,0.4,3.295646339,3.502394271,4.479613729,0,24,40,5,2,2,1,1,0.076,world,2.186985786,11.25175066,15.89293613
529.3,sort,1,0,0,0.2,11.84857021,11.8497292,11.87768537,0,24,30,5,1,1,1,1,0.108,world,11.82116598,18.20177786,22.45789075
529.392,ours,1,0,0,0.4,3.30517953,3.496475072,4.463751275,0,24,40,5,2,2,1,1,0.024,world,2.173413936,11.25247431,15.90792427
529.392,ab3dmot,1,0,0,0.4,3.295646339,3.504833053,4.482117268,0,27,45,5,2,2,1,1,0.104,world,2.178029797,11.24828742,15.8865966
529.392,sort,1,0,0,0.2,11.84302484,11.84347498,11.87693544,0,28,35,5,1,1,1,1,0.104,world,11.80588011,18.20032853,22.46238612
529.488,ours,1,0,0,0.4,3.30517953,3.498523316,4.465827247,0,27,45,5,2,2,1,1,0.032,world,2.166453372,11.247834,15.89358442
529.488,ab3dmot,1,0,0,0.4,3.295646339,3.506911088,4.483329159,0,30,50,5,2,2,1,1,0.1,world,2.168727148,11.24459362,15.8763152
529.488,sort,1,0,0,0.2,11.83755888,11.83752876,11.8761855,0,32,40,5,1,1,1,1,0.132,world,11.79582127,18.20071343,22.46870465
529.572,ours,1,0,0,0.4,3.30517953,3.500439338,4.474160634,0,30,50,5,2,2,1,1,0.02,world,2.161289355,11.24443342,15.88214845
529.572,ab3dmot,1,0,0,0.4,3.295646339,3.508560623,4.489189442,0,33,55,5,2,2,1,1,0.084,world,2.161908387,11.24209354,15.86967078
529.572,sort,1,0,0,0.2,11.83209291,11.83119688,11.87543557,0,36,45,5,1,1,1,1,0.116,world,11.78041931,18.20409152,22.48124622
529.652,ours,1,0,0,0.4,3.30517953,3.50227013,4.480323046,0,33,55,5,2,2,1,1,0.052,world,2.155465037,11.24177716,15.87190194
529.652,ab3dmot,1,0,0,0.4,3.295646339,3.510079585,4.491582668,0,36,60,5,2,2,1,1,0.064,world,2.154591409,11.24041594,15.86064157
529.652,sort,1,0,0,0.2,11.82662945,11.82514847,11.87468564,0,40,50,5,1,1,1,1,0.132,world,11.77057299,18.20457948,22.48642053
529.748,ours,1,0,0,0.4,3.30517953,3.503948346,4.486902527,0,36,60,5,2,2,1,1,0.048,world,2.147556246,11.23985827,15.86196348
529.748,ab3dmot,1,0,0,0.4,3.295646339,3.511229272,4.496619633,0,39,65,5,2,2,1,1,0.096,world,2.146576854,11.23945425,15.85681695
529.748,sort,1,0,0,0.2,11.82116598,11.81904399,11.87393571,0,44,55,5,1,1,1,1,0.128,world,11.75782488,18.20274458,22.48765446
529.852,ours,1,0,0,0.4,3.30517953,3.505471064,4.49299717,0,39,65,5,2,2,1,1,0.048,world,2.142203544,11.23878744,15.8548875
529.852,ab3dmot,1,0,0,0.4,3.295646339,3.512184704,4.498885619,0,42,70,5,2,2,1,1,0.1,world,2.140802263,11.23913971,15.85247641
529.852,sort,1,0,0,0.2,11.81352305,11.81214531,11.87318578,0,48,60,5,1,1,1,1,0.136,world,11.73599218,18.24716639,22.58968805
529.944,ours,1,0,0,0.4,3.30517953,3.506977146,4.497682351,0,42,70,5,2,2,1,1,0.044,world,2.140763881,11.23817948,15.84841897
529.944,ab3dmot,1,0,0,0.4,3.295646339,3.513115491,4.500422923,0,45,75,5,2,2,1,1,0.092,world,2.139677099,11.23906782,15.84831943
529.944,sort,1,0,0,0.2,11.80588011,11.80520913,11.87243585,0,52,65,5,1,1,1,1,0.128,world,11.72165481,18.2752135,22.65321469
530.04,ours,1,0,0,0.4,3.30517953,3.508570253,4.502101779,0,45,75,5,2,2,1,1,0.04,world,2.140638306,11.23696363,15.84049189
530.04,ab3dmot,1,0,0,0.4,3.295646339,3.514180909,4.502693583,0,48,80,5,2,2,1,1,0.092,world,2.140368424,11.23795916,15.84136853
530.04,sort,1,0,0,0.2,11.80085069,11.79833728,11.87168591,0,56,70,5,1,1,1,1,0.124,world,11.70863614,18.29640255,22.70120484
530.124,ours,1,0,0,0.4,3.30517953,3.510354092,4.507443611,0,48,80,5,2,2,1,1,0.024,world,2.140965059,11.23547496,15.83043131
530.124,ab3dmot,1,0,0,0.4,3.295646339,3.515492213,4.506391523,0,51,85,5,2,2,1,1,0.076,world,2.14101037,11.23633434,15.83146942
530.124,sort,1,0,0,0.2,11.79582127,11.79211758,11.87093598,0,60,75,5,1,1,1,1,0.108,world,11.70469483,18.28218146,22.67117331
530.22,ours,1,0,0,0.4,3.30517953,3.512094167,4.51452449,0,51,85,5,2,2,1,1,0.02,world,2.140993021,11.23515281,15.82649868
530.22,ab3dmot,1,0,0,0.4,3.295646339,3.516796575,4.512633913,0,54,90,5,2,2,1,1,0.108,world,2.141203748,11.23600193,15.82823121
530.22,sort,1,0,0,0.2,11.78812029,11.78643945,11.87018605,0,64,80,5,1,1,1,1,0.108,world,11.70093686,18.27125829,22.64741397
530.32,ours,1,0,0,0.4,3.30517953,3.513647159,4.521834511,0,54,90,5,2,2,1,1,0.02,world,2.141119996,11.23598388,15.82777861
530.32,ab3dmot,1,0,0,0.4,3.295646339,3.517969824,4.520352036,0,57,95,5,2,2,1,1,0.208,world,2.141330354,11.23683283,15.82951098
530.32,sort,1,0,0,0.2,11.78041931,11.78130002,11.86943612,0,68,85,5,1,1,1,1,0.108,world,11.6987621,18.26519745,22.63226947
530.428,ours,1,0,0,0.4,3.30517953,3.515247206,4.525148601,0,57,95,5,2,2,1,1,0.028,world,2.143594576,11.23640261,15.82481
530.428,ab3dmot,1,0,0,0.4,3.295646339,3.519060454,4.523593039,0,60,100,5,2,2,1,1,0.084,world,2.143124143,11.2375927,15.83191162
530.428,sort,1,0,0,0.2,11.77549615,11.77653725,11.86868619,0,72,90,5,1,1,1,1,0.116,world,11.69527345,18.27445723,22.64860957
530.512,ours,1,0,0,0.4,3.30517953,3.516890402,4.525516298,0,60,100,5,2,2,1,1,0.012,world,2.143903447,11.2358657,15.82062838
530.512,ab3dmot,1,0,0,0.4,3.295646339,3.52024308,4.523714586,0,63,105,5,2,2,1,1,0.068,world,2.142932864,11.23666033,15.82762218
530.512,sort,1,0,0,0.2,11.77057299,11.77212097,11.86793626,0,76,95,5,1,1,1,1,0.1,world,11.69234263,18.28243678,22.66254873
530.608,ours,1,0,0,0.4,3.30517953,3.518553878,4.530067695,0,63,105,5,2,2,1,1,0.024,world,2.145772506,11.23679945,15.81900607
530.608,ab3dmot,1,0,0,0.4,3.295646339,3.521502543,4.5239261,0,66,110,5,2,2,1,1,0.064,world,2.1439552,11.2370685,15.82519839
530.608,sort,1,0,0,0.2,11.76419894,11.76796859,11.86718632,0,80,100,5,1,1,1,1,0.1,world,11.68879313,18.33452095,22.76589976
530.7,ours,1,0,0,0.4,3.30517953,3.520258035,4.535571097,0,66,110,5,2,2,1,1,0.024,world,2.147250587,11.23676995,15.81581764
530.7,ab3dmot,1,0,0,0.4,3.295646339,3.52299187,4.528834564,0,69,115,5,2,2,1,1,0.056,world,2.146676506,11.23541945,15.81702063
530.7,sort,1,0,0,0.2,11.75782488,11.7645694,11.86643639,0,84,105,5,1,1,1,1,0.124,world,11.69637803,18.32254033,22.73282596
530.8,ours,1,0,0,0.4,3.30517953,3.522181641,4.540167891,0,69,115,5,2,2,1,1,0.044,world,2.153049619,11.23686177,15.80977287
530.8,ab3dmot,1,0,0,0.4,3.295646339,3.524771534,4.534247603,0,72,120,5,2,2,1,1,0.092,world,2.152513057,11.23488907,15.80864724
530.8,sort,1,0,0,0.2,11.74690853,11.76169903,11.86582035,0,88,110,5,1,1,1,1,0.124,world,11.70125863,18.34083702,22.76046511
530.872,ours,1,0,0,0.4,3.30517953,3.524251418,4.545204149,0,72,120,5,2,2,1,1,0.02,world,2.155478289,11.2361376,15.80292256
530.872,ab3dmot,1,0,0,0.4,3.295646339,3.526633492,4.542248629,0,75,125,5,2,2,1,1,0.064,world,2.153101785,11.23460203,15.80368595
530.872,sort,1,0,0,0.2,11.73599218,11.75917103,11.86520431,0,92,115,5,1,1,1,1,0.132,world,11.70341704,18.37012878,22.81395564
530.964,ours,1,0,0,0.4,3.30517953,3.526274826,4.5529608,0,75,125,5,2,2,1,1,0.044,world,2.158035833,11.2374937,15.80320866
530.964,ab3dmot,1,0,0,0.4,3.295646339,3.528334071,4.552824284,0,78,130,5,2,2,1,1,0.092,world,2.155713181,11.23695378,15.80949706
530.964,sort,1,0,0,0.2,11.72882349,11.75708823,11.86458827,0,96,120,5,1,1,1,1,0.124,world,11.70908156,18.38384061,22.83239243
531.032,ours,1,0,0,0.4,3.30517953,3.528143263,4.562239613,0,78,130,5,2,2,1,1,0.032,world,2.160209164,11.23939483,15.80848449
531.032,ab3dmot,1,0,0,0.4,3.295646339,3.529885762,4.561379899,0,81,135,5,2,2,1,1,0.092,world,2.157905358,11.23928014,15.8156387
531.032,sort,1,0,0,0.2,11.72165481,11.75546164,11.86397223,0,100,125,5,1,1,1,1,0.128,world,11.71635552,18.39483862,22.84515867
531.104,ours,1,0,0,0.4,3.30517953,3.530178471,4.568743334,0,81,135,5,2,2,1,1,0.004,world,2.163519413,11.23908878,15.80148303
531.104,ab3dmot,1,0,0,0.4,3.295646339,3.531772303,4.56482449,0,84,140,5,2,2,1,1,0.064,world,2.159691365,11.2368963,15.80129816
531.104,sort,1,0,0,0.2,11.7210832,11.75411932,11.86335619,0,104,130,5,1,1,1,1,0.1,world,11.7205116,18.41040054,22.86868954
531.22,ours,1,0,0,0.4,3.30517953,3.532372969,4.570592139,0,84,140,5,2,2,1,1,0.02,world,2.173168875,11.24329499,15.80180988
531.22,ab3dmot,1,0,0,0.4,3.295646339,3.5337596,4.566584975,0,87,145,5,2,2,1,1,0.18,world,2.170425598,11.24222451,15.80491145
531.22,sort,1,0,0,0.2,11.72165481,11.75337053,11.86274015,0,108,135,5,1,1,1,1,0.148,world,11.73388511,18.43113173,22.89500803
531.304,ours,1,0,0,0.4,3.30517953,3.534514404,4.572844867,0,87,145,5,2,2,1,1,0.024,world,2.176925156,11.24552302,15.8042681
531.304,ab3dmot,1,0,0,0.4,3.295646339,3.535589197,4.568950393,0,90,150,5,2,2,1,1,0.168,world,2.17209436,11.24517682,15.81216524
531.304,sort,1,0,0,0.2,11.72776996,11.75335204,11.8621241,0,112,140,5,1,1,1,1,0.1,world,11.75285276,18.40048688,22.81289635
531.368,ours,1,0,0,0.4,3.30517953,3.536474613,4.58195255,0,90,150,5,2,2,1,1,0.004,world,2.179613563,11.2481435,15.81337773
531.368,ab3dmot,1,0,0,0.4,3.295646339,3.537259122,4.581836339,0,93,155,5,2,2,1,1,0.1,world,2.175610418,11.2476942,15.82195873
531.368,sort,1,0,0,0.2,11.73388511,11.75362263,11.86150806,0,116,145,5,1,1,1,1,0.1,world,11.76119673,18.41030269,22.82273268
531.456,ours,1,0,0,0.4,3.30517953,3.538471326,4.589411933,0,93,155,5,2,2,1,1,0.02,world,2.182613141,11.24920493,15.81291032
531.456,ab3dmot,1,0,0,0.4,3.295646339,3.539003949,4.582753867,0,96,160,5,2,2,1,1,0.124,world,2.179055844,11.24906336,15.82041636
531.456,sort,1,0,0,0.2,11.73493864,11.75428156,11.86089202,0,120,150,5,1,1,1,1,0.124,world,11.77337433,18.44241341,22.87202295
531.532,ours,1,0,0,0.4,3.30517953,3.540479724,4.590111657,0,96,160,5,2,2,1,1,0.028,world,2.189632358,11.25252092,15.81500909
531.532,ab3dmot,1,0,0,0.4,3.295646339,3.540775561,4.58532552,0,99,165,5,2,2,1,1,0.196,world,2.186085992,11.25238219,15.8225142
531.532,sort,1,0,0,0.2,11.73599218,11.75542185,11.86027598,0,124,155,5,1,1,1,1,0.096,world,11.78957935,18.4466681,22.86174232
531.608,ours,1,0,0,0.4,3.30517953,3.542505154,4.592159523,0,99,165,5,2,2,1,1,0.016,world,2.196981078,11.25596631,15.81716463
531.608,ab3dmot,1,0,0,0.4,3.295646339,3.542577817,4.58741196,0,102,170,5,2,2,1,1,0.272,world,2.193446074,11.25583056,15.8246688
531.608,sort,1,0,0,0.2,11.74442247,11.75682382,11.85965994,0,128,160,5,1,1,1,1,0.108,world,11.80020222,18.45810638,22.87282912
531.688,ours,1,0,0,0.4,3.30517953,3.544944517,4.595040245,0,102,170,5,2,2,1,1,0.024,world,2.199964284,11.25346337,15.80025613
531.688,ab3dmot,1,0,0,0.4,3.295646339,3.544974122,4.589029351,0,105,175,5,2,2,1,1,0.056,world,2.191787735,11.25135073,15.79559511
531.688,sort,1,0,0,0.2,11.75285276,11.758652,11.8590439,0,132,165,5,1,1,1,1,0.088,world,11.81700463,18.47577706,22.88971108
531.772,ours,1,0,0,0.4,3.305425223,3.547416068,4.598124216,0,105,175,5,2,2,1,1,0.016,world,2.205682166,11.25648301,15.80004583
531.772,ab3dmot,1,0,0,0.4,3.295646339,3.547395411,4.591355433,0,108,180,5,2,2,1,1,0.108,world,2.198472596,11.2546328,15.79631437
531.772,sort,1,0,0,0.2,11.75533882,11.76071916,11.85842786,0,136,170,5,1,1,1,1,0.108,world,11.8287327,18.48765442,22.9008741
531.86,ours,1,0,0,0.4,3.30687863,3.549883876,4.601291632,0,108,180,5,2,2,1,1,0.052,world,2.20858898,11.25939307,15.80092722
531.86,ab3dmot,1,0,0,0.4,3.295646339,3.549685723,4.594510933,0,111,185,5,2,2,1,1,0.096,world,2.200812914,11.25952914,15.80432827
531.86,sort,1,0,0,0.2,11.75782488,11.76301687,11.85781182,0,140,175,5,1,1,1,1,0.128,world,11.8408738,18.49983785,22.91221498
531.912,ours,1,0,0,0.4,3.30720828,3.552192409,4.612535252,0,111,185,5,2,2,1,1,0.016,world,2.20924828,11.2642774,15.8101072
531.912,ab3dmot,1,0,0,0.4,3.295646339,3.55182893,4.606429118,0,114,190,5,2,2,1,1,0.084,world,2.202638458,11.26492932,15.81395828
531.912,sort,1,0,0,0.2,11.7595108,11.76553931,11.85719578,0,144,180,5,1,1,1,1,0.084,world,11.85348651,18.51329019,22.9247765
532,ours,1,0,0,0.4,3.308312096,3.554555307,4.631379168,0,114,190,5,2,2,1,1,0.004,world,2.211455913,11.26690976,15.80815391
532,ab3dmot,1,0,0,0.4,3.295646339,3.553993993,4.635493971,0,117,195,5,2,2,1,1,0.072,world,2.200072147,11.26763088,15.81251306
532,sort,1,0,0,0.2,11.76119673,11.7682753,11.86636787,0,148,185,5,1,1,1,1,0.104,world,11.86635074,18.52570064,22.93607028
532.096,ours,1,0,0,0.4,3.309785278,3.556804256,4.636954876,0,117,195,5,2,2,1,1,0.028,world,2.214402277,11.2743917,15.82095704
532.096,ab3dmot,1,0,0,0.4,3.295646339,3.555986118,4.63753428,0,120,200,5,2,2,1,1,0.068,world,2.201192341,11.2761726,15.82931645
532.096,sort,1,0,0,0.2,11.76588486,11.77139459,11.86868619,0,152,190,5,1,1,1,1,0.1,world,11.88623263,18.54438516,22.95282621
532.168,ours,1,0,0,0.4,3.312551286,3.55904796,4.640755916,0,120,200,5,2,2,1,1,0.012,world,2.219934292,11.27874352,15.82455104
532.168,ab3dmot,1,0,0,0.4,3.295646339,3.557895311,4.639634005,0,123,205,5,2,2,1,1,0.108,world,2.206269498,11.28176933,15.83872742
532.168,sort,1,0,0,0.2,11.77057299,11.77470535,11.88191479,0,156,195,5,1,1,1,1,0.108,world,11.899832,18.55680355,22.96379063
532.256,ours,1,0,0,0.4,3.312551286,3.561114458,4.642276973,0,123,205,5,2,2,1,1,0.056,world,2.21752147,11.28434103,15.83676114
532.256,ab3dmot,1,0,0,0.4,3.295646339,3.559727591,4.640562959,0,126,210,5,2,2,1,1,0.128,world,2.207578733,11.286725,15.84705186
532.256,sort,1,0,0,0.2,11.77197366,11.77974008,11.8869126,0,160,200,5,1,1,1,1,0.128,world,11.97444356,19.20517333,24.04502069
532.324,ours,1,0,0,0.4,3.312551286,3.563029595,4.646010978,0,126,210,5,2,2,1,1,0.024,world,2.217598125,11.28939463,15.84970987
532.324,ab3dmot,1,0,0,0.4,3.295646339,3.561394672,4.640467394,0,129,215,5,2,2,1,1,0.1,world,2.208125896,11.29197386,15.86246796
532.324,sort,1,0,0,0.2,11.77337433,11.7864139,11.899832,0,164,205,5,1,1,1,1,0.1,world,12.05033619,19.46203525,24.4053776
532.4,ours,1,0,0,0.4,3.313184883,3.564814029,4.645581625,0,129,215,5,2,2,1,1,0.008,world,2.221201487,11.2951036,15.86326693
532.4,ab3dmot,1,0,0,0.4,3.295646339,3.562787064,4.640371829,0,132,220,5,2,2,1,1,0.076,world,2.209714326,11.29915774,15.8870977
532.4,sort,1,0,0,0.2,11.77689682,11.79405379,11.97071298,0,168,210,5,1,1,1,1,0.108,world,12.10313762,19.5934759,24.58200561
532.5,ours,1,0,0,0.4,3.316528156,3.566448864,4.645152272,0,132,220,5,2,2,1,1,0.032,world,2.227888033,11.30377093,15.88514376
532.5,ab3dmot,1,0,0,0.4,3.295646339,3.564047348,4.640276264,0,135,225,5,2,2,1,1,0.076,world,2.216952544,11.30754241,15.90983172
532.5,sort,1,0,0,0.2,11.78041931,11.80068119,12.04274693,0,172,215,5,1,1,1,1,0.108,world,12.07574819,19.40415747,24.30039348
532.588,ours,1,0,0,0.4,3.321284321,3.568082682,4.644722919,0,135,225,5,2,2,1,1,0.032,world,2.237400362,11.31115511,15.89793361
532.588,ab3dmot,1,0,0,0.4,3.295646339,3.565349879,4.640180699,0,138,230,5,2,2,1,1,0.096,world,2.226756894,11.31437871,15.92088633
532.588,sort,1,0,0,0.2,11.78499933,11.80775573,12.07193639,0,176,220,5,1,1,1,1,0.132,world,12.10805093,19.45801962,24.36639161
532.656,ours,1,0,0,0.4,3.323100403,3.569653186,4.644293566,0,138,230,5,2,2,1,1,0.028,world,2.241032527,11.31626491,15.90839119
532.656,ab3dmot,1,0,0,0.4,3.295646339,3.566623166,4.640085134,0,141,235,5,2,2,1,1,0.1,world,2.230410535,11.31933468,15.92976676
532.656,sort,1,0,0,0.1955555556,11.78957935,11.81524349,12.09765974,1,180,225,5,2,1,1,1,0.1,world,12.14013398,19.52960036,24.46082809
532.736,ours,1,0,0,0.4,3.323327168,3.57113844,4.643864212,0,141,235,5,2,2,1,1,0.036,world,2.241486058,11.32108164,15.9199527
532.736,ab3dmot,1,0,0,0.4,3.295646339,3.567918184,4.639989569,0,144,240,5,2,2,1,1,0.116,world,2.235128411,11.3233541,15.93562399
532.736,sort,1,0,0,0.1913043478,11.79270031,11.82384603,12.10682261,2,184,230,5,2,1,1,1,0.116,world,12.20468598,19.67167472,24.64800132
532.8,ours,1,0,0,0.4,3.323474279,3.572604479,4.643434859,0,144,240,5,2,2,1,1,0.004,world,2.241780279,11.32473086,15.92678472
532.8,ab3dmot,1,0,0,0.4,3.295646339,3.569260338,4.639894004,0,147,245,5,2,2,1,1,0.08,world,2.235925987,11.32597462,15.9379744
532.8,sort,1,0,0,0.1872340426,11.79582127,11.83119799,12.13050907,3,188,235,5,2,1,1,1,0.112,world,12.16458591,19.45932272,24.33726157
532.9,ours,1,0,0,0.4,3.325030863,3.57402551,4.643005506,0,147,245,5,2,2,1,1,0.024,world,2.244893448,11.32972792,15.93637209
532.9,ab3dmot,1,0,0,0.4,3.295646339,3.570506655,4.639798438,0,150,250,5,2,2,1,1,0.08,world,2.235181892,11.33119592,15.95072606
532.9,sort,1,0,0,0.1833333333,11.79801175,11.83883242,12.15602774,4,192,240,5,2,1,1,1,0.112,world,12.19225933,19.50917656,24.4001122
532.952,ours,1,0,0,0.4,3.326653604,3.575385449,4.642576153,0,150,250,5,2,2,1,1,0.012,world,2.248138929,11.33507048,15.94767515
532.952,ab3dmot,1,0,0,0.4,3.29593461,3.571668992,4.639634005,0,153,255,5,2,2,1,1,0.064,world,2.238682419,11.33696752,15.96474454
532.952,sort,1,0,0,0.1795918367,11.80020222,11.84663628,12.18118996,5,196,245,5,2,1,1,1,0.1,world,12.21536032,19.54431383,24.44219169
533.032,ours,1,0,0,0.4,3.326653604,3.576535888,4.642355833,0,153,255,5,2,2,1,1,0.032,world,2.247719165,11.34221317,15.97046202
533.032,ab3dmot,1,0,0,0.4,3.297752129,3.572695434,4.639400702,0,156,260,5,2,2,1,1,0.08,world,2.242317456,11.34396166,15.9835362
533.032,sort,1,0,0,0.176,11.80304116,11.85424908,12.19909399,6,200,250,5,2,1,1,1,0.112,world,12.22146853,19.47012773,24.32232243
533.1,ours,1,0,0,0.4,3.331855003,3.577771053,4.642344545,0,156,260,5,2,2,1,1,0.012,world,2.258541727,11.34671203,15.97274313
533.1,ab3dmot,1,0,0,0.4,3.303176507,3.573809909,4.639167399,0,159,265,5,2,2,1,1,0.148,world,2.253166212,11.34846822,15.98581624
533.1,sort,1,0,0,0.1725490196,11.80588011,11.86184477,12.21002315,7,204,255,5,2,1,1,1,0.084,world,12.23561891,19.43350683,24.25707996
533.2,ours,1,0,0,0.4,3.339868618,3.579147762,4.642333258,0,159,265,5,2,2,1,1,0.032,world,2.274568956,11.35334588,15.97607173
533.2,ab3dmot,1,0,0,0.4,3.311209352,3.575068083,4.638934096,0,162,270,5,2,2,1,1,0.248,world,2.269231902,11.35511345,15.98914332
533.2,sort,1,0,0,0.1692307692,11.81144237,11.8696074,12.21810901,8,208,260,5,2,1,1,1,0.116,world,12.25898525,19.42389182,24.22864807
533.284,ours,1,0,0,0.4,3.339868618,3.579740448,4.64232197,0,162,270,5,2,2,1,1,0.024,world,2.262693564,11.36825944,16.04950727
533.284,ab3dmot,1,0,0,0.4,3.311209352,3.575275567,4.638700794,0,165,275,5,2,2,1,1,0.068,world,2.257282541,11.37493342,16.09090901
533.284,sort,1,0,0,0.1660377358,11.81700463,11.87737557,12.22712868,9,212,265,5,2,1,1,1,0.1,world,12.27454769,19.41511998,24.20645581
533.372,ours,1,0,0,0.4,3.339868618,3.580186252,4.642310683,0,165,275,5,2,2,1,1,0.044,world,2.268685823,11.37586265,16.07458964
533.372,ab3dmot,1,0,0,0.4,3.311209352,3.575347669,4.638467491,0,168,280,5,2,2,1,1,0.088,world,2.265107709,11.38289483,16.1183183
533.372,sort,1,0,0,0.162962963,11.81908531,11.88515455,12.24379713,10,216,270,5,2,1,1,1,0.124,world,12.29039696,19.41992106,24.20518748
533.448,ours,1,0,0,0.4,3.341836084,3.580402524,4.642299396,0,168,280,5,2,2,1,1,0.04,world,2.278503888,11.38790036,16.1163775
533.448,ab3dmot,1,0,0,0.4,3.315691579,3.575343339,4.638234188,0,171,285,5,2,2,1,1,0.1,world,2.278196357,11.39315794,16.14768021
533.448,sort,1,0,0,0.16,11.82116598,11.89306898,12.26365398,11,220,275,5,2,1,1,1,0.132,world,12.31289596,19.434494,24.21535114
533.512,ours,1,0,0,0.4,3.342594442,3.580460986,4.642288108,0,171,285,5,2,2,1,1,0.012,world,2.280020604,11.39298487,16.13886076
533.512,ab3dmot,1,0,0,0.4,3.316488623,3.575132092,4.638000885,0,174,290,5,2,2,1,1,0.064,world,2.279790444,11.39917332,16.17860711
533.512,sort,1,0,0,0.1571428571,11.82494934,11.90088854,12.27851,12,224,280,5,2,1,1,1,0.1,world,12.3233256,19.44425045,24.22548543
533.6,ours,1,0,0,0.4,3.347856457,3.580400743,4.642276821,0,174,290,5,2,2,1,1,0.02,world,2.290544634,11.40333789,16.17164076
533.6,ab3dmot,1,0,0,0.4,3.322205647,3.574870966,4.637767582,0,177,295,5,2,2,1,1,0.052,world,2.291224493,11.40880035,16.20646924
533.6,sort,1,0,0,0.1543859649,11.8287327,11.91089663,12.29489676,13,228,285,5,2,1,1,1,0.12,world,12.45852494,19.83227354,24.75901331
533.68,ours,1,0,0,0.4,3.350826675,3.580237382,4.642265533,0,177,295,5,2,2,1,1,0.008,world,2.296485072,11.41079345,16.19597935
533.68,ab3dmot,1,0,0,0.4,3.324686617,3.574472997,4.63753428,0,180,300,5,2,2,1,1,0.068,world,2.296186432,11.41764829,16.23456332
533.68,sort,1,0,0,0.1517241379,11.83041281,11.9203957,12.31446041,14,232,290,5,2,1,1,1,0.1,world,12.44986807,19.77066156,24.66750262
533.776,ours,1,0,0,0.4,3.355553872,3.580040986,4.642254246,0,180,300,5,2,2,1,1,0.032,world,2.305939464,11.4198312,16.21809047
533.776,ab3dmot,1,0,0,0.4,3.329708775,3.574177901,4.637324922,0,183,305,5,2,2,1,1,0.096,world,2.306230748,11.42412113,16.24344797
