stamp_sec,method,IDF1,IDSW,Frag,MOTA,MedErr,RMSE,P95,FP,FN,GT,frame_GT,frame_pred,frame_matches,fresh,nonempty,pred_age_sec,pred_frame,min_gt_to_pred,mean_gt_to_pred,p95_gt_to_pred
566.5,ab3dmot,1,0,0,0.2,2.207465218,2.208881076,2.3923721,0,2232,2790,5,1,1,1,1,0.088,world,2.559817221,14.42222464,19.36705408
566.5,sort,0.2183908046,7,0,0.1946360153,12.93294303,12.90538056,13.50935362,0,1044,1305,5,1,1,1,1,0.088,world,12.78667825,20.50909281,23.8119338
566.532,ours,1,0,0,0.2,2.209743822,2.208551813,2.39075881,0,2232,2790,5,1,1,1,1,0.024,world,2.487439859,14.34320749,19.31310665
566.532,ab3dmot,1,0,0,0.2,2.207630315,2.20963412,2.395545768,0,2236,2795,5,1,1,1,1,0.088,world,2.595984521,14.4474355,19.3801311
566.532,sort,0.2175572519,7,0,0.1946564885,12.92693198,12.90497342,13.50870676,0,1048,1310,5,1,1,1,1,0.088,world,12.79826753,20.51473291,23.81397386
566.592,ours,1,0,0,0.2,2.209881973,2.209142048,2.393931547,0,2236,2795,5,1,1,1,1,0.032,world,2.516998397,14.36617789,19.32479805
566.592,ab3dmot,1,0,0,0.2,2.207827376,2.210493059,2.395957972,0,2240,2800,5,1,1,1,1,0.084,world,2.647374262,14.47948838,19.3919617
566.592,sort,0.216730038,7,0,0.1946768061,12.92092093,12.90459106,13.5080599,0,1052,1315,5,1,1,1,1,0.084,world,12.80401795,20.51786089,23.81595745
566.62,ours,1,0,0,0.2,2.210530378,2.209847674,2.394305721,0,2240,2800,5,1,1,1,1,0.016,world,2.57419411,14.40967589,19.34597414
566.62,ab3dmot,1,0,0,0.2,2.208024437,2.211412352,2.397750181,0,2244,2805,5,1,1,1,1,0.072,world,2.677080154,14.49648838,19.3975668
566.62,sort,0.2159090909,7,0,0.1946969697,12.91947519,12.90423307,13.50741305,0,1056,1320,5,1,1,1,1,0.072,world,12.80973494,20.52094309,23.81788341
566.68,ours,1,0,0,0.2,2.211178782,2.210622093,2.396143059,0,2244,2805,5,1,1,1,1,0.02,world,2.608427729,14.43108299,19.35513184
566.68,ab3dmot,1,0,0,0.2,2.2081248,2.212438342,2.401209915,0,2248,2810,5,1,1,1,1,0.068,world,2.72785022,14.52093114,19.40139396
566.68,sort,0.2150943396,7,0,0.1947169811,12.91802944,12.90392021,13.50676619,0,1060,1325,5,1,1,1,1,0.1,world,12.82105673,20.52696344,23.82155784
566.712,ours,1,0,0,0.2,2.211602136,2.211508985,2.397523146,0,2248,2810,5,1,1,1,1,0.012,world,2.662890857,14.46619765,19.3686714
566.712,ab3dmot,1,0,0,0.2,2.208225164,2.213510587,2.405987978,0,2252,2815,5,1,1,1,1,0.068,world,2.750765697,14.53104902,19.40205468
566.712,sort,0.2142857143,7,0,0.1947368421,12.9109562,12.9036306,13.50611933,0,1064,1330,5,1,1,1,1,0.068,world,12.82665563,20.52989827,23.8233041
566.776,ours,1,0,0,0.2,2.21202549,2.212458461,2.398140014,0,2252,2815,5,1,1,1,1,0.012,world,2.693626775,14.48525258,19.37624044
566.776,ab3dmot,1,0,0,0.2,2.20824444,2.214667015,2.407942568,0,2256,2820,5,1,1,1,1,0.064,world,2.790663145,14.54904682,19.40300027
566.776,sort,0.2134831461,7,0,0.1947565543,12.90388296,12.90336385,13.50547248,0,1068,1335,5,1,1,1,1,0.096,world,12.83220927,20.5327807,23.82498829
566.868,ours,1,0,0,0.2,2.212117318,2.213528429,2.399771357,0,2256,2820,5,1,1,1,1,0.06,world,2.750616091,14.51794032,19.38850268
566.868,ab3dmot,1,0,0,0.2,2.208263717,2.215910191,2.408875831,0,2260,2825,5,1,1,1,1,0.092,world,2.831388817,14.56531289,19.40338923
566.868,sort,0.2126865672,7,0,0.1947761194,12.89771866,12.90315982,13.50482562,0,1072,1340,5,1,1,1,1,0.124,world,12.84856946,20.54109768,23.82965825
566.908,ours,1,0,0,0.2,2.212209147,2.214751605,2.403949428,0,2260,2825,5,1,1,1,1,0.012,world,2.821359055,14.55816519,19.40076478
566.908,ab3dmot,1,0,0,0.2,2.208537534,2.217224811,2.409420169,0,2264,2830,5,1,1,1,1,0.064,world,2.865107698,14.57769505,19.40056416
566.908,sort,0.2118959108,7,0,0.194795539,12.89155437,12.9029771,13.50417876,0,1076,1345,5,1,1,1,1,0.064,world,12.85391296,20.54375471,23.83108414
567,ours,1,0,0,0.2,2.212373027,2.216039148,2.406830565,0,2264,2830,5,1,1,1,1,0.024,world,2.852027512,14.5721519,19.4042065
567,ab3dmot,1,0,0,0.2,2.208811352,2.218642428,2.411452046,0,2268,2835,5,1,1,1,1,0.056,world,2.912316346,14.5904627,19.39183459
567,sort,0.2111111111,7,0,0.1948148148,12.88916227,12.90285354,13.50353191,0,1080,1350,5,1,1,1,1,0.124,world,12.86957373,20.55135886,23.83495687
567.076,ours,1,0,0,0.2,2.212536907,2.217468396,2.409052185,0,2268,2835,5,1,1,1,1,0.016,world,2.916105329,14.60240874,19.40852152
567.076,ab3dmot,1,0,0,0.2,2.209434198,2.220113154,2.413037865,0,2272,2840,5,1,1,1,1,0.068,world,2.93775209,14.59512017,19.38429059
567.076,sort,0.2103321033,7,0,0.1948339483,12.88677018,12.9027681,13.50288505,0,1084,1355,5,1,1,1,1,0.1,world,12.87967802,20.55610805,23.83719293
567.172,ours,1,0,0,0.2,2.212754919,2.218980241,2.409868307,0,2272,2840,5,1,1,1,1,0.052,world,2.954127355,14.61776043,19.40829149
567.172,ab3dmot,1,0,0,0.2,2.210057045,2.221634951,2.413762825,0,2276,2845,5,1,1,1,1,0.096,world,2.962266645,14.59926729,19.37654366
567.172,sort,0.2095588235,7,0,0.1948529412,12.88812886,12.9027193,13.50223819,0,1088,1360,5,1,1,1,1,0.132,world,12.88948754,20.56058811,23.83914532
567.24,ours,1,0,0,0.2,2.212972931,2.220601518,2.411135893,0,2276,2845,5,1,1,1,1,0.04,world,3.003234463,14.63610242,19.40541262
567.24,ab3dmot,1,0,0,0.2,2.210129824,2.2231957,2.415122909,0,2280,2850,5,1,1,1,1,0.1,world,2.981593938,14.60058941,19.36796787
567.24,sort,0.2087912088,7,0,0.1948717949,12.88948754,12.9027056,13.50159133,0,1092,1365,5,1,1,1,1,0.1,world,12.8989807,20.56478852,23.84080864
567.304,ours,1,0,0,0.2,2.21299739,2.222285324,2.41258521,0,2280,2850,5,1,1,1,1,0.016,world,3.032362036,14.64493348,19.40145433
567.304,ab3dmot,1,0,0,0.2,2.210202602,2.224809956,2.417481918,0,2284,2855,5,1,1,1,1,0.064,world,3.007075595,14.60190784,19.35541442
567.304,sort,0.2080291971,7,0,0.1948905109,12.89052096,12.90272543,13.50094448,0,1096,1370,5,1,1,1,1,0.1,world,12.90813641,20.56869928,23.84217811
567.4,ours,1,0,0,0.2,2.213021849,2.224036651,2.413625583,0,2284,2855,5,1,1,1,1,0.028,world,3.063479645,14.6546786,19.39827269
567.4,ab3dmot,1,0,0,0.2,2.210911373,2.226474056,2.419053871,0,2288,2860,5,1,1,1,1,0.06,world,3.030973792,14.60256726,19.34362097
567.4,sort,0.2072727273,7,0,0.1949090909,12.89155437,12.90279263,13.50029762,0,1100,1375,5,1,1,1,1,0.128,world,12.92119245,20.5740018,23.84367236
567.48,ours,1,0,0,0.2,2.213026929,2.225839472,2.415720298,0,2288,2860,5,1,1,1,1,0.028,world,3.087897587,14.66067942,19.39304029
567.48,ab3dmot,1,0,0,0.2,2.211620145,2.228159225,2.420139387,0,2292,2865,5,1,1,1,1,0.076,world,3.042792874,14.60064804,19.33487195
567.568,ours,1,0,0,0.2,2.213032008,2.227691998,2.41779385,0,2292,2865,5,1,1,1,1,0.048,world,3.111554972,14.66208403,19.38155212
567.568,ab3dmot,1,0,0,0.2,2.21197552,2.229862293,2.421833128,0,2296,2870,5,1,1,1,1,0.096,world,3.053306744,14.59851765,19.32656096
567.656,ours,1,0,0,0.2,2.213098922,2.229582936,2.418506582,0,2296,2870,5,1,1,1,1,0.04,world,3.130579835,14.66097339,19.36982935
567.656,ab3dmot,1,0,0,0.2,2.212330896,2.231576197,2.422879289,0,2300,2875,5,1,1,1,1,0.124,world,3.060884099,14.59540008,19.31923397
567.736,ours,1,0,0,0.2,2.213165835,2.231486853,2.420054009,0,2300,2875,5,1,1,1,1,0.036,world,3.139236653,14.65513904,19.35704821
567.736,ab3dmot,1,0,0,0.2,2.21289834,2.233288923,2.424155706,0,2304,2880,5,1,1,1,1,0.1,world,3.063438722,14.58792545,19.30809418
567.812,ours,1,0,0,0.2,2.213651022,2.233388037,2.421532342,0,2304,2880,5,1,1,1,1,0.04,world,3.141486575,14.64890758,19.34763371
567.812,ab3dmot,1,0,0,0.2,2.213465784,2.234993487,2.425477021,0,2308,2885,5,1,1,1,1,0.076,world,3.063051198,14.57778424,19.29493907
567.9,ours,1,0,0,0.2,2.214136209,2.235295047,2.422110661,0,2308,2885,5,1,1,1,1,0.032,world,3.147239211,14.64678898,19.34231433
567.9,ab3dmot,1,0,0,0.2,2.213688984,2.236703456,2.426934511,0,2312,2890,5,1,1,1,1,0.164,world,3.068363222,14.57953701,19.2955353
567.992,ours,1,0,0,0.2,2.214723017,2.237187895,2.423439647,0,2312,2890,5,1,1,1,1,0.04,world,3.144794962,14.63329419,19.32514798
567.992,ab3dmot,1,0,0,0.2,2.213912184,2.238392802,2.429816295,0,2316,2895,5,1,1,1,1,0.124,world,3.062690473,14.5643037,19.27827767
568.064,ours,1,0,0,0.2,2.215309825,2.239048902,2.424909551,0,2316,2895,5,1,1,1,1,0.032,world,3.135005136,14.61701572,19.30856478
568.064,ab3dmot,1,0,0,0.2,2.214098163,2.240051773,2.4315338,0,2320,2900,5,1,1,1,1,0.1,world,3.05279808,14.54778597,19.26187579
568.136,ours,1,0,0,0.2,2.215934365,2.240875152,2.427232784,0,2320,2900,5,1,1,1,1,0.036,world,3.123874061,14.59783067,19.28864924
568.136,ab3dmot,1,0,0,0.2,2.214284143,2.241692327,2.432889401,0,2324,2905,5,1,1,1,1,0.104,world,3.047894502,14.5380556,19.25187917
568.2,ours,1,0,0,0.2,2.216558905,2.242670602,2.428140626,0,2324,2905,5,1,1,1,1,0.008,world,3.114251295,14.58705409,19.27982035
568.2,ab3dmot,1,0,0,0.2,2.214344747,2.243298383,2.43489911,0,2328,2910,5,1,1,1,1,0.072,world,3.036019529,14.52769743,19.24541148
568.296,ours,1,0,0,0.2,2.216612506,2.24442134,2.428596529,0,2328,2910,5,1,1,1,1,0.028,world,3.098645138,14.5717698,19.26846992
568.296,ab3dmot,1,0,0,0.2,2.214405352,2.244870351,2.435764819,0,2332,2915,5,1,1,1,1,0.072,world,3.02416982,14.51906128,19.24148145
568.384,ours,1,0,0,0.2,2.216666108,2.246151827,2.431818881,0,2332,2915,5,1,1,1,1,0.032,world,3.093193889,14.56690621,19.26524757
568.384,ab3dmot,1,0,0,0.2,2.215118915,2.246416967,2.43616884,0,2336,2920,5,1,1,1,1,0.088,world,3.015970702,14.51355248,19.23928456
568.46,ours,1,0,0,0.2,2.216687586,2.247831997,2.432468983,0,2336,2920,5,1,1,1,1,0.056,world,3.074862729,14.55199917,19.25587345
568.46,ab3dmot,1,0,0,0.2,2.215832479,2.247948501,2.480607743,0,2340,2925,5,1,1,1,1,0.132,world,3.012159379,14.51094746,19.23822336
568.552,ours,1,0,0,0.2,2.216709064,2.249460395,2.432666207,0,2340,2925,5,1,1,1,1,0.052,world,3.055638588,14.53693938,19.24680458
568.552,ab3dmot,1,0,0,0.2,2.216044994,2.249443243,2.495037801,0,2344,2930,5,1,1,1,1,0.124,world,2.998770429,14.50207965,19.23441716
568.552,sort,0.2072727273,7,0,0.1934782609,12.89155437,12.90279263,13.50029762,1,1105,1380,5,1,0,1,1,0.124,world,71.08465643,82.27390614,88.83850758
568.616,ours,1,0,0,0.2,2.217100223,2.251052447,2.432965109,0,2344,2930,5,1,1,1,1,0.024,world,3.042826326,14.52704797,19.24098254
568.616,ab3dmot,1,0,0,0.2,2.216257509,2.250901695,2.540716838,0,2348,2935,5,1,1,1,1,0.092,world,2.985429557,14.49339164,19.2308447
568.616,sort,0.2072727273,7,0,0.1920577617,12.89155437,12.90279263,13.50029762,2,1110,1385,5,1,0,1,1,0.092,world,71.08385524,82.27363883,88.8393765
568.7,ours,1,0,0,0.2,2.217491382,2.252590012,2.471123694,0,2348,2935,5,1,1,1,1,0.008,world,3.02192031,14.51246512,19.2334913
568.7,ab3dmot,1,0,0,0.2,2.216708344,2.252321205,2.583325966,0,2352,2940,5,1,1,1,1,0.076,world,2.970736082,14.48463018,19.22774763
568.7,sort,0.2072727273,7,0,0.190647482,12.89155437,12.90279263,13.50029762,3,1115,1390,5,1,0,1,1,0.108,world,71.0846585,82.27087838,88.83434486
568.792,ours,1,0,0,0.2,2.217565694,2.254089104,2.506652908,0,2352,2940,5,1,1,1,1,0.036,world,3.00776455,14.50340848,19.22947727
568.792,ab3dmot,1,0,0,0.2,2.21715918,2.253712761,2.626818365,0,2356,2945,5,1,1,1,1,0.1,world,2.960779728,14.47926692,19.22631397
568.792,sort,0.2072727273,7,0,0.1892473118,12.89155437,12.90279263,13.50029762,4,1120,1395,5,1,0,1,1,0.1,world,71.08476886,82.26873228,88.83075421
568.856,ours,1,0,0,0.2,2.217640005,2.25555057,2.551315825,0,2356,2945,5,1,1,1,1,0.056,world,2.993798759,14.49482653,19.22592066
568.856,ab3dmot,1,0,0,0.2,2.217181923,2.255086196,2.663712503,0,2360,2950,5,1,1,1,1,0.132,world,2.955134679,14.47644516,19.22547553
568.856,sort,0.2072727273,7,0,0.1878571429,12.89155437,12.90279263,13.50029762,5,1125,1400,5,1,0,1,1,0.1,world,71.0845556,82.26633762,88.82694585
568.9,ours,1,0,0,0.2,2.21857048,2.256977022,2.593022601,0,2360,2950,5,1,1,1,1,0.016,world,2.980819083,14.48536712,19.22077795
568.9,ab3dmot,1,0,0,0.2,2.217204666,2.25641848,2.702465187,0,2364,2955,5,1,1,1,1,0.076,world,2.93899314,14.4659815,19.22115271
568.9,sort,0.2072727273,7,0,0.1864768683,12.89155437,12.90279263,13.50029762,6,1130,1405,5,1,0,1,1,0.076,world,71.08431596,82.2650535,88.8249854
568.956,ours,1,0,0,0.2,2.219500955,2.258374373,2.635659293,0,2364,2955,5,1,1,1,1,0.036,world,2.970332959,14.47978363,19.2190227
568.956,ab3dmot,1,0,0,0.2,2.217249475,2.257732507,2.738162185,0,2368,2960,5,1,1,1,1,0.1,world,2.933087172,14.45917763,19.21475742
568.956,sort,0.2072727273,7,0,0.185106383,12.89155437,12.90279263,13.50029762,7,1135,1410,5,1,0,1,1,0.1,world,71.08361092,82.26229634,88.82087499
569,ours,1,0,0,0.2,2.21964538,2.259741033,2.67672202,0,2368,2960,5,1,1,1,1,0.012,world,2.959002039,14.46697167,19.20809766
569,ab3dmot,1,0,0,0.2,2.217294285,2.259029467,2.766724676,0,2372,2965,5,1,1,1,1,0.08,world,2.927658948,14.44797955,19.20232606
569,sort,0.2072727273,7,0,0.183745583,12.89155437,12.90279263,13.50029762,8,1140,1415,5,1,0,1,1,0.08,world,71.08312264,82.26083494,88.81877367
569.072,ours,1,0,0,0.2,2.219789806,2.26107636,2.716422502,0,2372,2965,5,1,1,1,1,0.032,world,2.947241577,14.45482532,19.19788939
569.072,ab3dmot,1,0,0,0.2,2.217351965,2.260307425,2.80491713,0,2376,2970,5,1,1,1,1,0.084,world,2.921279373,14.43805138,19.19174698
569.072,sort,0.2072727273,7,0,0.1823943662,12.89155437,12.90279263,13.50029762,9,1145,1420,5,1,0,1,1,0.116,world,71.08191817,82.25773028,88.81439649
569.14,ours,1,0,0,0.2,2.220698439,2.262383548,2.775376129,0,2376,2970,5,1,1,1,1,0.04,world,2.936800112,14.44405861,19.18864469
569.14,ab3dmot,1,0,0,0.2,2.217409644,2.261570396,2.841504481,0,2380,2975,5,1,1,1,1,0.12,world,2.916682394,14.43307064,19.18671268
569.14,sort,0.2072727273,7,0,0.1810526316,12.89155437,12.90279263,13.50029762,10,1150,1425,5,1,0,1,1,0.12,world,71.08037651,82.25440376,88.80986424
569.2,ours,1,0,0,0.2,2.221607072,2.26366227,2.830559592,0,2380,2975,5,1,1,1,1,0.012,world,2.926085132,14.43412317,19.18063567
569.2,ab3dmot,1,0,0,0.2,2.218474669,2.26280924,2.87577984,0,2384,2980,5,1,1,1,1,0.048,world,2.907796268,14.42020403,19.17350656
569.2,sort,0.2072727273,7,0,0.1797202797,12.89155437,12.90279263,13.50029762,11,1155,1430,5,1,0,1,1,0.08,world,71.07849794,82.25086257,88.80518998
569.288,ours,1,0,0,0.2,2.22184795,2.264907524,2.867252359,0,2384,2980,5,1,1,1,1,0.032,world,2.912926902,14.42181596,19.1708663
569.288,ab3dmot,1,0,0,0.2,2.219539694,2.264030207,2.902937988,0,2388,2985,5,1,1,1,1,0.068,world,2.901723419,14.41348971,19.1668107
569.288,sort,0.2072727273,7,0,0.1783972125,12.89155437,12.90279263,13.50029762,12,1160,1435,5,1,0,1,1,0.1,world,71.07630079,82.24710629,88.80035148
569.384,ours,1,0,0,0.2,2.222088828,2.266121832,2.903211338,0,2388,2985,5,1,1,1,1,0.052,world,2.900782447,14.41270415,19.16389927
569.384,ab3dmot,1,0,0,0.2,2.219941993,2.265222276,2.902634346,0,2392,2990,5,1,1,1,1,0.068,world,2.890422456,14.40520441,19.16044558
569.384,sort,0.2072727273,7,0,0.1770833333,12.89155437,12.90279263,13.50029762,13,1165,1440,5,1,0,1,1,0.132,world,71.07241056,82.24108681,88.79281777
569.46,ours,1,0,0,0.2,2.222096904,2.267302809,2.902604115,0,2392,2990,5,1,1,1,1,0.052,world,2.887372866,14.40266196,19.15716689
569.46,ab3dmot,1,0,0,0.2,2.220344292,2.266390558,2.902330704,0,2396,2995,5,1,1,1,1,0.076,world,2.881398643,14.40067931,19.15840741
569.46,sort,0.2072727273,7,0,0.1757785467,12.89155437,12.90279263,13.50029762,14,1170,1445,5,1,0,1,1,0.108,world,71.06940841,82.23683743,88.78766528
569.516,ours,1,0,0,0.2,2.222104981,2.268460909,2.901996892,0,2396,2995,5,1,1,1,1,0.016,world,2.878737474,14.39791908,19.1554296
569.516,ab3dmot,1,0,0,0.2,2.220400436,2.267538887,2.902027061,0,2400,3000,5,1,1,1,1,0.064,world,2.874089928,14.39795693,19.15856882
569.516,sort,0.2072727273,7,0,0.1744827586,12.89155437,12.90279263,13.50029762,15,1175,1450,5,1,0,1,1,0.1,world,71.06778741,82.23464461,88.78505255
569.6,ours,1,0,0,0.2,2.22214659,2.269583697,2.90138967,0,2400,3000,5,1,1,1,1,0.016,world,2.864100751,14.39119907,19.15287606
569.6,ab3dmot,1,0,0,0.2,2.220456581,2.268648526,2.901723419,0,2404,3005,5,1,1,1,1,0.052,world,2.857776202,14.39335821,19.16003903
569.6,sort,0.2072727273,7,0,0.1731958763,12.89155437,12.90279263,13.50029762,16,1180,1455,5,1,0,1,1,0.084,world,71.06248692,82.22779054,88.77701496
569.688,ours,1,0,0,0.2,2.2221882,2.270675839,2.900782447,0,2404,3005,5,1,1,1,1,0.032,world,2.851514356,14.38663846,19.15279498
569.688,ab3dmot,1,0,0,0.2,2.222122558,2.269725801,2.90115837,0,2408,3010,5,1,1,1,1,0.076,world,2.844290935,14.39095885,19.16351685
569.688,sort,0.2072727273,7,0,0.1719178082,12.89155437,12.90279263,13.50029762,17,1185,1460,5,1,0,1,1,0.108,world,71.05857928,82.22301138,88.77154112
569.78,ours,1,0,0,0.2,2.222526119,2.271720152,2.900111968,0,2408,3010,5,1,1,1,1,0.048,world,2.830488694,14.38071305,19.15514183
569.78,ab3dmot,1,0,0,0.2,2.223788535,2.270765101,2.900593322,0,2412,3015,5,1,1,1,1,0.1,world,2.827926695,14.3876985,19.16640958
569.78,sort,0.2072727273,7,0,0.1706484642,12.89155437,12.90279263,13.50029762,18,1190,1465,5,1,0,1,1,0.132,world,71.05218406,82.2155474,88.76316672
569.864,ours,1,0,0,0.2,2.222864038,2.272728529,2.899441489,0,2412,3015,5,1,1,1,1,0.056,world,2.814954848,14.37591622,19.15642196
569.864,ab3dmot,1,0,0,0.2,2.224008312,2.271771325,2.900028274,0,2416,3020,5,1,1,1,1,0.084,world,2.813742111,14.38420542,19.16856776
569.864,sort,0.2072727273,7,0,0.1693877551,12.89155437,12.90279263,13.50029762,19,1195,1470,5,1,0,1,1,0.116,world,71.04755815,82.21039843,88.757531
569.928,ours,1,0,0,0.2,2.222978882,2.273702459,2.89877101,0,2416,3020,5,1,1,1,1,0.028,world,2.79995507,14.37174549,19.15809922
569.928,ab3dmot,1,0,0,0.2,2.224228089,2.272749819,2.899463226,0,2420,3025,5,1,1,1,1,0.08,world,2.802008511,14.38123795,19.16970989
569.928,sort,0.2072727273,7,0,0.1681355932,12.89155437,12.90279263,13.50029762,20,1200,1475,5,1,0,1,1,0.116,world,71.04267088,82.205114,88.75182795
570.008,ours,1,0,0,0.2,2.223093726,2.27464733,2.898100531,0,2420,3025,5,1,1,1,1,0.028,world,2.787431575,14.36842838,19.15919202
570.008,ab3dmot,1,0,0,0.2,2.224709514,2.273695117,2.898898178,0,2424,3030,5,1,1,1,1,0.064,world,2.787440655,14.37799893,19.17226241
570.008,sort,0.2072727273,7,0,0.1668918919,12.89155437,12.90279263,13.50029762,21,1205,1480,5,1,0,1,1,0.096,world,71.03751578,82.19971301,88.74610385
570.1,ours,1,0,0,0.2,2.223630922,2.275552729,2.897430052,0,2424,3030,5,1,1,1,1,0.024,world,2.769582125,14.36338022,19.15992975
570.1,ab3dmot,1,0,0,0.2,2.225190939,2.27459723,2.89833313,0,2428,3035,5,1,1,1,1,0.056,world,2.76771644,14.3722433,19.17327036
570.1,sort,0.2072727273,7,0,0.1656565657,12.89155437,12.90279263,13.50029762,22,1210,1485,5,1,0,1,1,0.12,world,71.02933625,82.19139999,88.73743329
570.192,ours,1,0,0,0.2,2.224168117,2.276428322,2.896759573,0,2428,3035,5,1,1,1,1,0.04,world,2.756347445,14.35966891,19.16072615
570.192,ab3dmot,1,0,0,0.2,2.225194999,2.275476154,2.897768082,0,2432,3040,5,1,1,1,1,0.116,world,2.757768584,14.36878821,19.17222748
570.276,ours,1,0,0,0.2,2.224980319,2.277265059,2.896089094,0,2432,3040,5,1,1,1,1,0.048,world,2.738385148,14.35414556,19.16057213
570.276,ab3dmot,1,0,0,0.2,2.225199059,2.27631829,2.897203033,0,2436,3045,5,1,1,1,1,0.1,world,2.74084443,14.36314851,19.17121995
570.36,ours,1,0,0,0.2,2.225792521,2.278069035,2.895418614,0,2436,3045,5,1,1,1,1,0.052,world,2.723292959,14.35045785,19.16243838
570.36,ab3dmot,1,0,0,0.2,2.225583687,2.277130782,2.896637985,0,2440,3050,5,1,1,1,1,0.116,world,2.727344201,14.35940753,19.17195233
570.416,ours,1,0,0,0.2,2.22590576,2.278851078,2.894748135,0,2440,3050,5,1,1,1,1,0.016,world,2.713569853,14.34859095,19.16475861
570.416,ab3dmot,1,0,0,0.2,2.225968315,2.277915411,2.896072937,0,2444,3055,5,1,1,1,1,0.076,world,2.714599447,14.35593566,19.1740795
570.504,ours,1,0,0,0.2,2.226018999,2.279592614,2.894077656,0,2444,3055,5,1,1,1,1,0.032,world,2.694159429,14.34264288,19.16467695
570.504,ab3dmot,1,0,0,0.2,2.22610456,2.278658281,2.895507889,0,2448,3060,5,1,1,1,1,0.096,world,2.694528356,14.34917587,19.17332288
570.6,ours,1,0,0,0.2,2.227028162,2.280288542,2.893407177,0,2448,3060,5,1,1,1,1,0.04,world,2.671821548,14.33645062,19.16610393
570.6,ab3dmot,1,0,0,0.2,2.226240805,2.279354912,2.894942841,0,2452,3065,5,1,1,1,1,0.096,world,2.6718373,14.34196323,19.17358598
570.672,ours,1,0,0,0.2,2.228037325,2.28095581,2.892736698,0,2452,3065,5,1,1,1,1,0.032,world,2.658086993,14.33120422,19.16467748
570.672,ab3dmot,1,0,0,0.2,2.226474913,2.280025822,2.894377793,0,2456,3070,5,1,1,1,1,0.1,world,2.659632406,14.33513554,19.16899365
570.764,ours,1,0,0,0.2,2.228217823,2.281591626,2.892066219,0,2456,3070,5,1,1,1,1,0.06,world,2.64271384,14.32638767,19.16490492
570.764,ab3dmot,1,0,0,0.2,2.226709022,2.280661467,2.893812745,0,2460,3075,5,1,1,1,1,0.096,world,2.642232008,14.33073966,19.17112745
570.836,ours,1,0,0,0.2,2.228398322,2.282187846,2.89139574,0,2460,3075,5,1,1,1,1,0.036,world,2.62280107,14.32316971,19.17026854
570.836,ab3dmot,1,0,0,0.2,2.226984967,2.28126007,2.893247696,0,2464,3080,5,1,1,1,1,0.1,world,2.623656925,14.32760505,19.17571584
570.9,ours,1,0,0,0.2,2.228800848,2.28275285,2.890725261,0,2464,3080,5,1,1,1,1,0.028,world,2.607139247,14.3208415,19.17399901
570.9,ab3dmot,1,0,0,0.2,2.227260912,2.281823431,2.892682648,0,2468,3085,5,1,1,1,1,0.064,world,2.605810124,14.32582523,19.18163193
570.992,ours,1,0,0,0.2,2.229203374,2.283290899,2.890054782,0,2468,3085,5,1,1,1,1,0.028,world,2.59360337,14.31798927,19.1755974
570.992,ab3dmot,1,0,0,0.2,2.228066322,2.282362862,2.8921176,0,2472,3090,5,1,1,1,1,0.092,world,2.59389182,14.32260832,19.18166709
571.068,ours,1,0,0,0.2,2.229536518,2.283795399,2.889384303,0,2472,3090,5,1,1,1,1,0.032,world,2.576305293,14.31346278,19.17566704
571.068,ab3dmot,1,0,0,0.2,2.228871731,2.282871976,2.891552552,0,2476,3095,5,1,1,1,1,0.1,world,2.578347455,14.31835672,19.18095703
571.132,ours,1,0,0,0.2,2.229869661,2.284285548,2.888713824,0,2476,3095,5,1,1,1,1,0.032,world,2.569375109,14.31367911,19.17879371
571.132,ab3dmot,1,0,0,0.2,2.229191129,2.283369607,2.890987504,0,2480,3100,5,1,1,1,1,0.096,world,2.573000458,14.31829804,19.18267545
571.2,ours,1,0,0,0.2,2.229940252,2.284755817,2.888043345,0,2480,3100,5,1,1,1,1,0.032,world,2.559324055,14.31057151,19.17775786
571.2,ab3dmot,1,0,0,0.2,2.229510526,2.283850696,2.890422456,0,2484,3105,5,1,1,1,1,0.1,world,2.564812604,14.31491901,19.18005683
571.252,ours,1,0,0,0.2,2.230010843,2.285206849,2.887372866,0,2484,3105,5,1,1,1,1,0.028,world,2.549531953,14.30755042,19.17669066
571.252,ab3dmot,1,0,0,0.2,2.230318673,2.284311753,2.889971265,0,2488,3110,5,1,1,1,1,0.152,world,2.554607566,14.31177994,19.17910734
571.3,ours,1,0,0,0.2,2.230019677,2.285647233,2.886941096,0,2488,3110,5,1,1,1,1,0.024,world,2.544447689,14.30599097,19.17622401
571.3,ab3dmot,1,0,0,0.2,2.231126819,2.284762139,2.889520074,0,2492,3115,5,1,1,1,1,0.2,world,2.549533116,14.31022275,19.17864074
571.356,ours,1,0,0,0.2,2.230028511,2.286077084,2.886509327,0,2492,3115,5,1,1,1,1,0.024,world,2.539385654,14.30444079,19.17576304
571.356,ab3dmot,1,0,0,0.2,2.231396144,2.285201969,2.889068884,0,2496,3120,5,1,1,1,1,0.256,world,2.544480895,14.30867484,19.17817983
571.396,ours,1,0,0,0.2,2.230573575,2.286487631,2.886077557,0,2496,3120,5,1,1,1,1,0.016,world,2.529338709,14.30137133,19.17485897
571.396,ab3dmot,1,0,0,0.2,2.23166547,2.285622482,2.888617693,0,2500,3125,5,1,1,1,1,0.296,world,2.534453558,14.3056099,19.17727586
571.44,ours,1,0,0,0.2,2.231118639,2.286887988,2.885645788,0,2500,3125,5,1,1,1,1,0.04,world,2.524358952,14.29985358,19.17441625
