stamp_sec,method,IDF1,IDSW,Frag,MOTA,MedErr,RMSE,P95,FP,FN,GT,frame_GT,frame_pred,frame_matches,fresh,nonempty,pred_age_sec,pred_frame,min_gt_to_pred,mean_gt_to_pred,p95_gt_to_pred
530.456,ab3dmot,1,0,0,0.2,4.049670691,4.055197807,4.086438151,0,40,50,5,1,1,1,1,0.112,world,4.034204522,12.66756846,16.63787003
530.544,ours,1,0,0,0.2,4.055769931,4.059845805,4.089363603,0,44,55,5,1,1,1,1,0.04,world,4.03691208,12.66838011,16.6381301
530.544,ab3dmot,1,0,0,0.2,4.047794239,4.053396966,4.0852565,0,44,55,5,1,1,1,1,0.1,world,4.035344348,12.66834595,16.64091074
530.628,ours,1,0,0,0.2,4.052554846,4.057851168,4.088895501,0,48,60,5,1,1,1,1,0.028,world,4.035845106,12.66975948,16.64225369
530.628,ab3dmot,1,0,0,0.2,4.045396824,4.051839779,4.084074849,0,48,60,5,1,1,1,1,0.12,world,4.03467106,12.66975218,16.64429607
530.708,ours,1,0,0,0.2,4.049339761,4.056267472,4.0884274,0,52,65,5,1,1,1,1,0.016,world,4.037214653,12.67091792,16.64345799
530.708,ab3dmot,1,0,0,0.2,4.042999409,4.050626669,4.082893198,0,52,65,5,1,1,1,1,0.2,world,4.036040905,12.67091065,16.64550022
530.8,ours,1,0,0,0.2,4.047175054,4.055087362,4.087959298,0,56,70,5,1,1,1,1,0.02,world,4.039714559,12.67286872,16.64540645
530.8,ab3dmot,1,0,0,0.2,4.041506871,4.049764631,4.081711547,0,56,70,5,1,1,1,1,0.292,world,4.038541389,12.67286153,16.64744843
530.888,ours,1,0,0,0.2,4.045010347,4.053457065,4.087491197,0,60,75,5,1,1,1,1,0.024,world,4.030563677,12.67705264,16.65956953
530.888,ab3dmot,1,0,0,0.2,4.040014332,4.048505254,4.080529896,0,60,75,5,1,1,1,1,0.08,world,4.030832669,12.67719327,16.65877308
530.972,ours,1,0,0,0.2,4.042362453,4.052233253,4.087023095,0,64,80,5,1,1,1,1,0.024,world,4.033831514,12.67938076,16.66207325
530.972,ab3dmot,1,0,0,0.2,4.039277861,4.04767131,4.079348245,0,64,80,5,1,1,1,1,0.1,world,4.035141472,12.67940255,16.65975258
531.06,ours,1,0,0,0.2,4.039714559,4.051317301,4.086554994,0,68,85,5,1,1,1,1,0.052,world,4.036633806,12.68102219,16.66334358
531.06,ab3dmot,1,0,0,0.2,4.038541389,4.047083783,4.078166594,0,68,85,5,1,1,1,1,0.188,world,4.037671718,12.68111472,16.66132694
531.136,ours,1,0,0,0.2,4.03954936,4.050655271,4.086086892,0,72,90,5,1,1,1,1,0.036,world,4.039384162,12.68283918,16.66498831
531.136,ab3dmot,1,0,0,0.2,4.039277861,4.046713941,4.076984943,0,72,90,5,1,1,1,1,0.264,world,4.040421456,12.68293157,16.66297187
531.244,ours,1,0,0,0.2,4.039714559,4.050300592,4.085618791,0,76,95,5,1,1,1,1,0.04,world,4.043911042,12.6857554,16.66758383
531.244,ab3dmot,1,0,0,0.2,4.040014332,4.046888954,4.075803292,0,76,95,5,1,1,1,1,0.204,world,4.050037885,12.68570398,16.65709538
531.324,ours,1,0,0,0.2,4.041812801,4.050121238,4.085150689,0,80,100,5,1,1,1,1,0.024,world,4.046712012,12.6915524,16.66416917
531.324,ab3dmot,1,0,0,0.2,4.040217894,4.047024636,4.074621641,0,80,100,5,1,1,1,1,0.088,world,4.049601725,12.69216488,16.65781141
531.396,ours,1,0,0,0.2,4.043911042,4.050057542,4.084682588,0,84,105,5,1,1,1,1,0.028,world,4.048783415,12.69380511,16.66566863
531.396,ab3dmot,1,0,0,0.2,4.040421456,4.047085682,4.07343999,0,84,105,5,1,1,1,1,0.096,world,4.048306406,12.69611719,16.66124163
531.468,ours,1,0,0,0.2,4.044460695,4.050023183,4.084370119,0,88,110,5,1,1,1,1,0.032,world,4.049301577,12.6998751,16.67126853
531.468,ab3dmot,1,0,0,0.2,4.041710433,4.047039239,4.073292486,0,88,110,5,1,1,1,1,0.1,world,4.04606381,12.70338318,16.66893166
531.468,sort,1,0,0,0.2,4.864450854,4.864450854,4.864450854,0,4,5,5,1,1,1,1,0.1,world,4.864450854,17.90515386,24.57762126
531.544,ours,1,0,0,0.2,4.045010347,4.049887741,4.084057651,0,92,115,5,1,1,1,1,0.016,world,4.046906859,12.70598016,16.67582203
531.544,ab3dmot,1,0,0,0.2,4.042999409,4.046991429,4.073144983,0,92,115,5,1,1,1,1,0.108,world,4.04593948,12.70837234,16.67216845
531.544,sort,1,0,0,0.2,4.691873284,4.695046105,4.847193097,0,8,10,5,1,1,1,1,0.108,world,4.519295714,17.4878009,23.77966507
531.632,ours,1,0,0,0.2,4.045618094,4.049735228,4.083745183,0,96,120,5,1,1,1,1,0.032,world,4.046225841,12.71149987,16.67937643
531.632,ab3dmot,1,0,0,0.2,4.043798618,4.046891724,4.072997479,0,96,120,5,1,1,1,1,0.1,world,4.044597826,12.71414145,16.67636123
531.632,sort,1,0,0,0.2,4.532447225,4.641479423,4.831250491,0,12,15,5,1,1,1,1,0.1,world,4.532447225,17.49824814,23.78832345
531.72,ours,1,0,0,0.2,4.046225841,4.04983381,4.083432714,0,100,125,5,1,1,1,1,0.048,world,4.052199051,12.71413951,16.67850052
531.72,ab3dmot,1,0,0,0.2,4.044597826,4.047103131,4.072849975,0,100,125,5,1,1,1,1,0.088,world,4.052173601,12.71623225,16.67398749
531.72,sort,1,0,0,0.2,4.52920674,4.612872322,4.814650309,0,16,20,5,1,1,1,1,0.12,world,4.525966254,17.46256698,23.68962365
531.792,ours,1,0,0,0.2,4.046468926,4.050106608,4.083120246,0,104,130,5,1,1,1,1,0.028,world,4.056920613,12.7174231,16.67883811
531.792,ab3dmot,1,0,0,0.2,4.045268653,4.04752849,4.072702472,0,104,130,5,1,1,1,1,0.092,world,4.058147958,12.71861271,16.67417738
531.792,sort,1,0,0,0.2,4.532447225,4.628747621,4.829903018,0,20,25,5,1,1,1,1,0.092,world,4.691711675,17.71472153,24.18637434
531.864,ours,1,0,0,0.2,4.046712012,4.050531951,4.082807778,0,108,135,5,1,1,1,1,0.02,world,4.061575217,12.72011235,16.68105452
531.864,ab3dmot,1,0,0,0.2,4.04593948,4.048220527,4.072554968,0,108,135,5,1,1,1,1,0.132,world,4.06617215,12.72030662,16.67282989
531.864,sort,1,0,0,0.2,4.564808482,4.623499618,4.821266059,0,24,30,5,1,1,1,1,0.1,world,4.597169739,17.56437924,23.86259513
531.948,ours,1,0,0,0.2,4.046809435,4.051618726,4.083341973,0,112,140,5,1,1,1,1,0.048,world,4.080852259,12.72086691,16.67137735
531.948,ab3dmot,1,0,0,0.2,4.046001645,4.049627303,4.08253171,0,112,140,5,1,1,1,1,0.12,world,4.087427251,12.7197157,16.66270292
531.948,sort,1,0,0,0.2,4.582194146,4.617621458,4.8126291,0,28,35,5,1,1,1,1,0.12,world,4.582194146,17.49435135,23.67774776
532.008,ours,1,0,0,0.2,4.046906859,4.052894335,4.086942915,0,116,145,5,1,1,1,1,0.008,world,4.0884498,12.72093733,16.66673686
532.008,ab3dmot,1,0,0,0.2,4.04606381,4.051238695,4.092631087,0,116,145,5,1,1,1,1,0.08,world,4.09610031,12.71905659,16.6578143
532.008,sort,1,0,0,0.2,4.589681942,4.624337423,4.803992141,0,32,40,5,1,1,1,1,0.08,world,4.671078817,17.65735242,24.00636473
532.1,ours,1,0,0,0.2,4.047845137,4.054471157,4.09152695,0,120,150,5,1,1,1,1,0.004,world,4.099935211,12.72429175,16.66574345
532.1,ab3dmot,1,0,0,0.2,4.046929025,4.053199281,4.096635295,0,120,150,5,1,1,1,1,0.072,world,4.109649426,12.72165245,16.65492988
532.1,sort,1,0,0,0.2,4.597169739,4.701750244,5.113992008,0,36,45,5,1,1,1,1,0.104,world,5.280352777,18.29133668,25.09480538
532.192,ours,1,0,0,0.2,4.048783415,4.056301996,4.096989915,0,124,155,5,1,1,1,1,0.032,world,4.110848019,12.72811783,16.66540557
532.192,ab3dmot,1,0,0,0.2,4.047794239,4.055441577,4.103361218,0,124,155,5,1,1,1,1,0.096,world,4.12214332,12.72470354,16.65354039
532.192,sort,1,0,0,0.2,4.634124278,4.734115787,5.16140159,0,40,50,5,1,1,1,1,0.096,world,5.016016806,18.04957674,24.68913135
532.264,ours,1,0,0,0.2,4.049042496,4.058323497,4.104845975,0,128,160,5,1,1,1,1,0.032,world,4.120498161,12.72984062,16.66324873
532.264,ab3dmot,1,0,0,0.2,4.048050323,4.057788111,4.115271679,0,128,160,5,1,1,1,1,0.104,world,4.129869422,12.72685608,16.65371098
532.264,sort,1,0,0,0.2,4.671078817,4.768062501,5.187729003,0,44,55,5,1,1,1,1,0.104,world,5.09510523,18.12517817,24.8059358
532.356,ours,1,0,0,0.2,4.049301577,4.060507525,4.114708076,0,132,165,5,1,1,1,1,0.06,world,4.129786623,12.73190298,16.66119179
532.356,ab3dmot,1,0,0,0.2,4.048306406,4.060225245,4.125233761,0,132,165,5,1,1,1,1,0.136,world,4.137455606,12.72933253,16.65364404
532.356,sort,1,0,0,0.2,4.681395246,4.784282373,5.178466626,0,48,60,5,1,1,1,1,0.136,world,4.959200921,17.98765977,24.56283486
532.428,ours,1,0,0,0.2,4.049320669,4.06289768,4.123749122,0,136,170,5,1,1,1,1,0.028,world,4.140998915,12.73343254,16.65717464
532.428,ab3dmot,1,0,0,0.2,4.048954066,4.062847773,4.132524586,0,136,170,5,1,1,1,1,0.104,world,4.14846123,12.73081278,16.65006978
532.428,sort,1,0,0,0.2,4.691711675,4.800611107,5.169204249,0,52,65,5,1,1,1,1,0.104,world,4.992391926,18.02130317,24.60813892
532.5,ours,1,0,0,0.2,4.049339761,4.065286016,4.133150311,0,140,175,5,1,1,1,1,0.008,world,4.145670855,12.7383227,16.65727551
532.5,ab3dmot,1,0,0,0.2,4.049601725,4.065367338,4.140757293,0,140,175,5,1,1,1,1,0.076,world,4.150122502,12.73707665,16.65234738
532.5,sort,1,0,0,0.2,4.763890519,4.803152521,5.159941871,0,56,70,5,1,1,1,1,0.076,world,4.836069363,17.83335827,24.25227357
532.592,ours,1,0,0,0.2,4.050769406,4.067759161,4.1421669,0,144,180,5,1,1,1,1,0.016,world,4.15339156,12.74477309,16.65836245
532.592,ab3dmot,1,0,0,0.2,4.049819805,4.067914949,4.148876548,0,144,180,5,1,1,1,1,0.1,world,4.156097618,12.74452818,16.65428795
532.592,sort,1,0,0,0.2,4.785272669,4.801962602,5.150679494,0,60,75,5,1,1,1,1,0.1,world,4.785272669,17.7424775,24.05770476
532.672,ours,1,0,0,0.2,4.052199051,4.07024712,4.147214996,0,148,185,5,1,1,1,1,0.016,world,4.158822492,12.7488313,16.65922072
532.672,ab3dmot,1,0,0,0.2,4.050037885,4.07054007,4.151317525,0,148,185,5,1,1,1,1,0.084,world,4.163942375,12.749688,16.648819
532.672,sort,1,0,0,0.2,4.810671016,4.805789179,5.141417117,0,64,80,5,1,1,1,1,0.084,world,4.862826509,17.85335353,24.26686562
532.76,ours,1,0,0,0.2,4.053984491,4.072875658,4.1542062,0,152,190,5,1,1,1,1,0.04,world,4.168966652,12.75261097,16.65272359
532.76,ab3dmot,1,0,0,0.2,4.050792514,4.073250999,4.157274331,0,152,190,5,1,1,1,1,0.104,world,4.172317297,12.75384632,16.64459725
532.76,sort,1,0,0,0.2,4.793181831,4.805048486,5.132154739,0,68,85,5,1,1,1,1,0.104,world,4.793181831,17.72689586,23.99532908
532.824,ours,1,0,0,0.2,4.055769931,4.075640959,4.159836908,0,156,195,5,1,1,1,1,0.024,world,4.179366825,12.75673227,16.64514363
532.824,ab3dmot,1,0,0,0.2,4.051547144,4.07607213,4.164779867,0,156,195,5,1,1,1,1,0.104,world,4.181865083,12.7575186,16.63940657
532.824,sort,1,0,0,0.2,4.814518828,4.806765185,5.122892362,0,72,90,5,1,1,1,1,0.104,world,4.835855824,17.79025998,24.11330753
532.9,ours,1,0,0,0.2,4.056345272,4.078515343,4.169486661,0,160,200,5,1,1,1,1,0.012,world,4.189078227,12.75988823,16.64063359
532.9,ab3dmot,1,0,0,0.2,4.051860372,4.079113021,4.172794686,0,160,200,5,1,1,1,1,0.08,world,4.195989188,12.75990222,16.62910529
532.9,sort,1,0,0,0.2,4.835855824,4.809017045,5.113629985,0,76,95,5,1,1,1,1,0.08,world,4.849371731,17.79709997,24.10786346
532.984,ours,1,0,0,0.2,4.056920613,4.08167387,4.179366825,0,164,205,5,1,1,1,1,0.032,world,4.206070444,12.76365145,16.6315444
532.984,ab3dmot,1,0,0,0.2,4.052173601,4.08236436,4.181865083,0,164,205,5,1,1,1,1,0.096,world,4.210359587,12.7638281,16.62408382
532.984,sort,1,0,0,0.2,4.835962594,4.811822893,5.104367607,0,80,100,5,1,1,1,1,0.096,world,4.86482652,17.80460729,24.1059413
533.052,ours,1,0,0,0.2,4.059026116,4.084967762,4.188592657,0,168,210,5,1,1,1,1,0.036,world,4.217803112,12.76541919,16.6260539
533.052,ab3dmot,1,0,0,0.2,4.055160779,4.085847989,4.195282983,0,168,210,5,1,1,1,1,0.068,world,4.226205126,12.76391876,16.61501299
533.052,sort,1,0,0,0.1904761905,4.836069363,4.814921159,5.09510523,1,84,105,5,2,1,1,1,0.1,world,4.87647313,17.81029686,24.10322696
533.124,ours,1,0,0,0.2,4.061131619,4.0884573,4.204371222,0,172,215,5,1,1,1,1,0.024,world,4.232420726,12.76316725,16.61475583
533.124,ab3dmot,1,0,0,0.2,4.058147958,4.089488692,4.208922547,0,172,215,5,1,1,1,1,0.072,world,4.239575983,12.76131714,16.60645825
533.124,sort,1,0,0,0.1818181818,4.842720547,4.818216014,5.091150809,2,88,110,5,2,1,1,1,0.072,world,4.886894835,17.81561296,24.09674104
533.2,ours,1,0,0,0.2,4.061353418,4.092286873,4.216043212,0,176,220,5,1,1,1,1,0.008,world,4.253698191,12.76260459,16.60596831
533.2,ab3dmot,1,0,0,0.2,4.058686881,4.093747635,4.223828295,0,176,220,5,1,1,1,1,0.048,world,4.272868256,12.75535583,16.58816757
533.2,sort,1,0,0,0.1739130435,4.849371731,4.821914631,5.087196388,3,92,115,5,2,1,1,1,0.084,world,4.902578301,17.82306174,24.09504828
533.3,ours,1,0,0,0.2,4.061575217,4.09639548,4.229497203,0,180,225,5,1,1,1,1,0.028,world,4.273265213,12.75998277,16.5951284
533.3,ab3dmot,1,0,0,0.2,4.059225803,4.098278129,4.236901812,0,180,225,5,1,1,1,1,0.084,world,4.292889019,12.75183227,16.5783587
533.3,sort,1,0,0,0.1666666667,4.85609912,4.825822884,5.083241966,4,96,120,5,2,1,1,1,0.116,world,4.914855016,17.82896101,24.09198466
533.38,ours,1,0,0,0.2,4.06882077,4.100751683,4.248378824,0,184,230,5,1,1,1,1,0.024,world,4.292207336,12.75952513,16.58879068
533.38,ab3dmot,1,0,0,0.2,4.062698976,4.102943063,4.264545188,0,184,230,5,1,1,1,1,0.096,world,4.307639584,12.75239441,16.57701948
533.38,sort,1,0,0,0.16,4.862826509,4.887334193,5.243303267,5,100,125,5,2,1,1,1,0.096,world,6.182660575,19.07161662,26.09919377
533.476,ours,1,0,0,0.2,4.076066323,4.105165824,4.267395106,0,188,235,5,1,1,1,1,0.052,world,4.303324543,12.75893675,16.58717812
533.476,ab3dmot,1,0,0,0.2,4.06617215,4.107515426,4.28688279,0,188,235,5,1,1,1,1,0.096,world,4.312606876,12.75332767,16.58276594
533.476,sort,1,0,0,0.1538461538,4.863638681,4.949678062,5.957083625,6,104,130,5,2,1,1,1,0.128,world,6.311200189,19.17712284,26.23881343
533.536,ours,1,0,0,0.2,4.077249772,4.109464793,4.285577593,0,192,240,5,1,1,1,1,0.032,world,4.30667847,12.76105746,16.592857
533.536,ab3dmot,1,0,0,0.2,4.068331033,4.11184551,4.302476886,0,192,240,5,1,1,1,1,0.088,world,4.310455666,12.75754797,16.59355074
533.536,sort,1,0,0,0.1481481481,4.864450854,5.004275259,6.23596378,7,108,135,5,2,1,1,1,0.088,world,6.258808011,19.13282005,26.18095321
533.612,ours,1,0,0,0.2,4.078433222,4.113578396,4.29887766,0,196,245,5,1,1,1,1,0.012,world,4.306412837,12.76471168,16.60116881
533.612,ab3dmot,1,0,0,0.2,4.070489917,4.115746955,4.304125503,0,196,245,5,1,1,1,1,0.064,world,4.298854382,12.7646507,16.61421819
533.612,sort,1,0,0,0.1428571429,4.864638687,5.053175502,6.248742086,8,112,140,5,2,1,1,1,0.1,world,6.230048226,19.10751653,26.14797715
533.7,ours,1,0,0,0.2,4.07964274,4.11751615,4.304827502,0,200,250,5,1,1,1,1,0.02,world,4.306057196,12.77015807,16.61276919
533.7,ab3dmot,1,0,0,0.2,4.071964954,4.119404154,4.303686243,0,200,250,5,1,1,1,1,0.088,world,4.294793619,12.77127173,16.62985566
533.7,sort,1,0,0,0.1379310345,4.86482652,5.09978655,6.262921751,9,116,145,5,2,1,1,1,0.088,world,6.265664244,19.13626096,26.18452238
533.78,ours,1,0,0,0.2,4.080852259,4.121130465,4.304690869,0,204,255,5,1,1,1,1,0.02,world,4.297972701,12.77533123,16.63021938
533.78,ab3dmot,1,0,0,0.2,4.07343999,4.122615019,4.303246983,0,204,255,5,1,1,1,1,0.068,world,4.280088222,12.77833553,16.6549955
533.78,sort,1,0,0,0.1333333333,4.870649825,5.143081811,6.26800298,10,120,150,5,2,1,1,1,0.1,world,6.269916491,19.1393239,26.1862963
533.88,ours,1,0,0,0.2,4.082767423,4.12446565,4.304554237,0,208,260,5,1,1,1,1,0.028,world,4.291124191,12.78066335,16.64632646
533.88,ab3dmot,1,0,0,0.2,4.080433621,4.125595733,4.302807723,0,208,260,5,1,1,1,1,0.136,world,4.274857161,12.78374594,16.66824575
533.88,sort,1,0,0,0.1290322581,4.87647313,5.184717995,6.288591292,11,124,155,5,2,1,1,1,0.104,world,6.307266094,19.17054009,26.22465751
533.96,ours,1,0,0,0.2,4.084682588,4.12747064,4.304417604,0,212,265,5,1,1,1,1,0.044,world,4.280824389,12.7878602,16.66722316
533.96,ab3dmot,1,0,0,0.2,4.087427251,4.128073886,4.302368463,0,212,265,5,1,1,1,1,0.084,world,4.254949388,12.79429591,16.69915889
533.96,sort,1,0,0,0.125,4.881683983,5.224378584,6.309036437,12,128,160,5,2,1,1,1,0.084,world,6.331815678,19.19062138,26.24727971
534.032,ours,1,0,0,0.2,4.086566194,4.13013814,4.304280971,0,216,270,5,1,1,1,1,0.028,world,4.269131171,12.79431354,16.68651092
534.032,ab3dmot,1,0,0,0.2,4.091763781,4.1303061,4.301929202,0,216,270,5,1,1,1,1,0.088,world,4.24693484,12.8000382,16.71362143
534.032,sort,1,0,0,0.1212121212,4.886894835,5.259394474,6.308839732,13,132,165,5,2,1,1,1,0.088,world,6.277609966,19.14512117,26.18152107
534.108,ours,1,0,0,0.2,4.0884498,4.132648672,4.304144339,0,220,275,5,1,1,1,1,0.008,world,4.266023959,12.79791602,16.69606539
534.108,ab3dmot,1,0,0,0.2,4.09610031,4.132366134,4.301489942,0,220,275,5,1,1,1,1,0.068,world,4.24212267,12.80431793,16.72487761
534.108,sort,1,0,0,0.1176470588,4.894736568,5.292151981,6.308643027,14,136,170,5,2,1,1,1,0.1,world,6.277982964,19.14648131,26.17745109
534.2,ours,1,0,0,0.2,4.091247209,4.135074542,4.304007706,0,224,280,5,1,1,1,1,0.028,world,4.26637375,12.79986337,16.70229863
534.2,ab3dmot,1,0,0,0.2,4.09658666,4.134496403,4.301050682,0,224,280,5,1,1,1,1,0.092,world,4.250017131,12.80411964,16.72233578
534.2,sort,1,0,0,0.1142857143,4.902578301,5.322042494,6.308446323,15,140,175,5,2,1,1,1,0.092,world,6.253887008,19.12975834,26.14049297
534.272,ours,1,0,0,0.2,4.094044618,4.137492639,4.303871073,0,228,285,5,1,1,1,1,0.02,world,4.270721454,12.80084643,16.70272459
534.272,ab3dmot,1,0,0,0.2,4.097073009,4.136746844,4.300611422,0,228,285,5,1,1,1,1,0.1,world,4.260874963,12.80282235,16.71605785
534.272,sort,1,0,0,0.1111111111,4.908716659,5.34878182,6.308249618,16,144,180,5,2,1,1,1,0.1,world,6.212571106,19.09761614,26.08440326
534.352,ours,1,0,0,0.2,4.096989915,4.13999489,4.303734441,0,232,290,5,1,1,1,1,0.044,world,4.280205837,12.80061371,16.70020472
534.352,ab3dmot,1,0,0,0.2,4.103361218,4.139133723,4.300172162,0,232,290,5,1,1,1,1,0.112,world,4.272982449,12.80217433,16.70977066
534.352,sort,1,0,0,0.1081081081,4.914855016,5.372918786,6.308052913,17,148,185,5,2,1,1,1,0.112,world,6.17937472,19.07133275,26.03759581
534.432,ours,1,0,0,0.2,4.099935211,4.142495258,4.303597808,0,236,295,5,1,1,1,1,0.032,world,4.285020935,12.80092274,16.69917502
534.432,ab3dmot,1,0,0,0.2,4.109649426,4.141625737,4.299732902,0,236,295,5,1,1,1,1,0.092,world,4.283682799,12.80076556,16.70190559
534.432,sort,1,0,0,0.1052631579,4.937027969,5.39503849,6.307856208,18,152,190,5,2,1,1,1,0.092,world,6.157860766,19.05610533,26.00325239
534.5,ours,1,0,0,0.2,4.105391615,4.144979863,4.303461175,0,240,300,5,1,1,1,1,0,world,4.289024751,12.80150782,16.69814481
534.5,ab3dmot,1,0,0,0.2,4.115896373,4.144134318,4.299293642,0,240,300,5,1,1,1,1,0.064,world,4.289544674,12.80146433,16.6973082
534.5,sort,1,0,0,0.1025641026,4.959200921,5.415210964,6.307659504,19,156,195,5,2,1,1,1,0.064,world,6.132793003,19.03717147,25.96545032
534.576,ours,1,0,0,0.2,4.110848019,4.147439807,4.303324543,0,244,305,5,1,1,1,1,0.008,world,4.292457376,12.80230544,16.69680746
534.576,ab3dmot,1,0,0,0.2,4.12214332,4.146661899,4.298854382,0,244,305,5,1,1,1,1,0.072,world,4.295595985,12.80164937,16.69259692
534.576,sort,1,0,0,0.1,4.975796424,5.432545404,6.307462799,20,160,200,5,2,1,1,1,0.072,world,6.07009892,18.98444113,25.87978882
534.668,ours,1,0,0,0.2,4.11567309,4.149888761,4.303056951,0,248,310,5,1,1,1,1,0.032,world,4.296636216,12.80263031,16.69425705
534.668,ab3dmot,1,0,0,0.2,4.126006371,4.149202381,4.301211258,0,248,310,5,1,1,1,1,0.1,world,4.301335304,12.80173208,16.68777424
534.668,sort,1,0,0,0.09756097561,4.992391926,5.446824749,6.307266094,21,164,205,5,2,1,1,1,0.1,world,5.990151191,18.91485203,25.76787255
534.74,ours,1,0,0,0.2,4.120498161,4.152350001,4.303211876,0,252,315,5,1,1,1,1,0.028,world,4.302197877,12.8023569,16.68960821
534.74,ab3dmot,1,0,0,0.2,4.129869422,4.151758954,4.306707074,0,252,315,5,1,1,1,1,0.104,world,4.307303938,12.80132236,16.68268944
534.74,sort,1,0,0,0.09523809524,5.004204366,5.45804839,6.305801938,22,168,210,5,2,1,1,1,0.104,world,5.899862686,18.83381421,25.63534525
534.824,ours,1,0,0,0.2,4.125142392,4.154819188,4.305647298,0,256,320,5,1,1,1,1,0.024,world,4.307525472,12.80224168,16.68569368
534.824,ab3dmot,1,0,0,0.2,4.133662514,4.154368225,4.307589237,0,256,320,5,1,1,1,1,0.088,world,4.315572999,12.80066531,16.67467672
534.824,sort,1,0,0,0.09302325581,5.016016806,5.469128352,6.304337781,23,172,215,5,2,1,1,1,0.124,world,5.915777105,18.85001307,25.65035019
534.9,ours,1,0,0,0.2,4.129786623,4.15725938,4.306341709,0,260,325,5,1,1,1,1,0.02,world,4.310559319,12.80261492,16.68192108
534.9,ab3dmot,1,0,0,0.2,4.137455606,4.156920005,4.30989245,0,260,325,5,1,1,1,1,0.1,world,4.31709776,12.80150947,16.67260888
534.9,sort,1,0,0,0.09090909091,5.055561018,5.480929325,6.302873625,24,176,220,5,2,1,1,1,0.1,world,5.966330816,18.89877373,25.71314246
534.976,ours,1,0,0,0.2,4.135392769,4.159635742,4.306612062,0,264,330,5,1,1,1,1,0.012,world,4.311290602,12.80329567,16.68070248
534.976,ab3dmot,1,0,0,0.2,4.142958418,4.159396503,4.312069074,0,264,330,5,1,1,1,1,0.076,world,4.317322803,12.8028313,16.67096182
534.976,sort,1,0,0,0.08888888889,5.09510523,5.492541372,6.301409468,25,180,225,5,2,1,1,1,0.076,world,5.981194428,18.9145004,25.72503445
535.06,ours,1,0,0,0.2,4.140998915,4.161950309,4.307271372,0,268,335,5,1,1,1,1,0.028,world,4.311965623,12.80385864,16.67892917
535.06,ab3dmot,1,0,0,0.2,4.14846123,4.161799267,4.314683162,0,268,335,5,1,1,1,1,0.096,world,4.317426138,12.80383684,16.66930045
