stamp_ns,node_ns,src_drone_ns,fused_id,class_id,class_name,frame,x,y,z,cov00,cov01,cov02,cov10,cov11,cov12,cov20,cov21,cov22
545756000000,/,drone2,0,3,"container4",world,28.0533,4.3131,0,0.0879932,0,0,0,0.0879932,0,0,0,0.202777
545756000000,/,drone1,1,4,"container5",world,30.5831,-2.72738,0,0.0878895,0,0,0,0.0878895,0,0,0,0.202591
545816000000,/,drone2,0,3,"container4",world,28.0555,4.32505,0,0.0882391,0,0,0,0.0882391,0,0,0,0.203228
545816000000,/,drone1,1,4,"container5",world,30.5822,-2.72877,0,0.088088,0,0,0,0.088088,0,0,0,0.202971
545900000000,/,drone2,0,3,"container4",world,28.0558,4.3273,0,0.0882395,0,0,0,0.0882395,0,0,0,0.203235
545900000000,/,drone1,1,4,"container5",world,30.5814,-2.7295,0,0.0878478,0,0,0,0.0878478,0,0,0,0.202554
545988000000,/,drone2,0,3,"container4",world,28.0555,4.32728,0,0.0881849,0,0,0,0.0881849,0,0,0,0.20314
545988000000,/,drone1,1,4,"container5",world,30.5809,-2.72953,0,0.0876331,0,0,0,0.0876331,0,0,0,0.202169
546052000000,/,drone2,0,3,"container4",world,28.0717,4.35338,0,0.0878382,0,0,0,0.0878382,0,0,0,0.202519
546052000000,/,drone1,1,4,"container5",world,30.5793,-2.72839,0,0.087705,0,0,0,0.087705,0,0,0,0.202292
546108000000,/,drone2,0,3,"container4",world,28.0839,4.36304,0,0.0879665,0,0,0,0.0879665,0,0,0,0.202753
546108000000,/,drone1,1,4,"container5",world,30.5772,-2.72669,0,0.0878175,0,0,0,0.0878175,0,0,0,0.202501
546200000000,/,drone2,0,3,"container4",world,28.0931,4.37283,0,0.0882885,0,0,0,0.0882885,0,0,0,0.203332
546200000000,/,drone1,1,4,"container5",world,30.5777,-2.72417,0,0.0882542,0,0,0,0.0882542,0,0,0,0.203286
546284000000,/,drone2,0,3,"container4",world,28.1028,4.37786,0,0.0879906,0,0,0,0.0879906,0,0,0,0.202816
546284000000,/,drone1,1,4,"container5",world,30.5782,-2.72268,0,0.0879837,0,0,0,0.0879837,0,0,0,0.202819
546360000000,/,drone2,0,3,"container4",world,28.1179,4.3816,0,0.0880662,0,0,0,0.0880662,0,0,0,0.202938
546360000000,/,drone1,1,4,"container5",world,30.5782,-2.72142,0,0.0880663,0,0,0,0.0880663,0,0,0,0.202954
546420000000,/,drone2,0,3,"container4",world,28.127,4.38518,0,0.0878535,0,0,0,0.0878535,0,0,0,0.202558
546420000000,/,drone1,1,4,"container5",world,30.5777,-2.72111,0,0.0882033,0,0,0,0.0882033,0,0,0,0.203195
546500000000,/,drone2,0,3,"container4",world,28.1341,4.38907,0,0.0879588,0,0,0,0.0879588,0,0,0,0.202744
546500000000,/,drone1,1,4,"container5",world,30.5849,-2.72678,0,0.0918388,0,0,0,0.0918388,0,0,0,0.210189
546588000000,/,drone2,0,3,"container4",world,28.141,4.38936,0,0.0881092,0,0,0,0.0881092,0,0,0,0.203005
546588000000,/,drone1,1,4,"container5",world,30.5847,-2.72809,0,0.0918235,0,0,0,0.0918235,0,0,0,0.210466
546672000000,/,drone2,0,3,"container4",world,28.1428,4.39097,0,0.0879418,0,0,0,0.0879418,0,0,0,0.202715
546672000000,/,drone1,1,4,"container5",world,30.5832,-2.72907,0,0.0906993,0,0,0,0.0906993,0,0,0,0.208729
546744000000,/,drone2,0,3,"container4",world,28.1487,4.3884,0,0.087948,0,0,0,0.087948,0,0,0,0.202704
546744000000,/,drone1,1,4,"container5",world,30.5813,-2.7284,0,0.0899607,0,0,0,0.0899607,0,0,0,0.20747
546800000000,/,drone2,0,3,"container4",world,28.1504,4.38955,0,0.0878345,0,0,0,0.0878345,0,0,0,0.202495
546800000000,/,drone1,1,4,"container5",world,30.5803,-2.72713,0,0.0893294,0,0,0,0.0893294,0,0,0,0.206356
546900000000,/,drone2,0,3,"container4",world,28.151,4.38825,0,0.0881403,0,0,0,0.0881403,0,0,0,0.20304
546900000000,/,drone1,1,4,"container5",world,30.5788,-2.72497,0,0.0892223,0,0,0,0.0892223,0,0,0,0.206123
546976000000,/,drone2,0,3,"container4",world,28.1506,4.38481,0,0.0878047,0,0,0,0.0878047,0,0,0,0.202445
546976000000,/,drone1,1,4,"container5",world,30.5753,-2.72251,0,0.0884845,0,0,0,0.0884845,0,0,0,0.204682
547060000000,/,drone2,0,3,"container4",world,28.1457,4.38084,0,0.087865,0,0,0,0.087865,0,0,0,0.202561
547060000000,/,drone1,1,4,"container5",world,30.571,-2.72006,0,0.0882535,0,0,0,0.0882535,0,0,0,0.20411
547124000000,/,drone2,0,3,"container4",world,28.1404,4.37919,0,0.0876188,0,0,0,0.0876188,0,0,0,0.202113
547124000000,/,drone1,1,4,"container5",world,30.5678,-2.71949,0,0.0878046,0,0,0,0.0878046,0,0,0,0.203161
547200000000,/,drone2,0,3,"container4",world,28.1304,4.3777,0,0.0877521,0,0,0,0.0877521,0,0,0,0.202337
547200000000,/,drone1,1,4,"container5",world,30.5638,-2.72297,0,0.0878791,0,0,0,0.0878791,0,0,0,0.203159
547284000000,/,drone2,0,3,"container4",world,28.1213,4.37696,0,0.0881199,0,0,0,0.0881199,0,0,0,0.202992
547284000000,/,drone1,1,4,"container5",world,30.5608,-2.72658,0,0.0881943,0,0,0,0.0881943,0,0,0,0.203605
547372000000,/,drone2,0,3,"container4",world,28.1122,4.37636,0,0.0877996,0,0,0,0.0877996,0,0,0,0.202425
547372000000,/,drone1,1,4,"container5",world,30.5554,-2.72877,0,0.0878309,0,0,0,0.0878309,0,0,0,0.202821
547468000000,/,drone2,0,3,"container4",world,28.1081,4.37804,0,0.0877672,0,0,0,0.0877672,0,0,0,0.202372
547468000000,/,drone1,1,4,"container5",world,30.5517,-2.72849,0,0.0877765,0,0,0,0.0877765,0,0,0,0.202602
547540000000,/,drone2,0,3,"container4",world,28.0989,4.37602,0,0.0877526,0,0,0,0.0877526,0,0,0,0.202348
547540000000,/,drone1,1,4,"container5",world,30.5488,-2.72748,0,0.0878383,0,0,0,0.0878383,0,0,0,0.202606
547604000000,/,drone2,0,3,"container4",world,28.0858,4.37548,0,0.0878958,0,0,0,0.0878958,0,0,0,0.202589
547604000000,/,drone1,1,4,"container5",world,30.5417,-2.72173,0,0.088104,0,0,0,0.088104,0,0,0,0.203012
547700000000,/,drone2,0,3,"container4",world,28.0773,4.37633,0,0.0881555,0,0,0,0.0881555,0,0,0,0.203051
547700000000,/,drone1,1,4,"container5",world,30.5396,-2.71899,0,0.088212,0,0,0,0.088212,0,0,0,0.20318
547784000000,/,drone2,0,3,"container4",world,28.0743,4.37816,0,0.0878634,0,0,0,0.0878634,0,0,0,0.202537
547784000000,/,drone1,1,4,"container5",world,30.5378,-2.7152,0,0.0878859,0,0,0,0.0878859,0,0,0,0.20258
547868000000,/,drone2,0,3,"container4",world,28.0774,4.37941,0,0.0878863,0,0,0,0.0878863,0,0,0,0.202586
547868000000,/,drone1,1,4,"container5",world,30.5375,-2.71156,0,0.0879001,0,0,0,0.0879001,0,0,0,0.202607
547936000000,/,drone2,0,3,"container4",world,28.0824,4.38186,0,0.0876856,0,0,0,0.0876856,0,0,0,0.202221
547936000000,/,drone1,1,4,"container5",world,30.5379,-2.70861,0,0.0880544,0,0,0,0.0880544,0,0,0,0.202867
548012000000,/,drone2,0,3,"container4",world,28.0824,4.38186,0,0.0876856,0,0,0,0.0876856,0,0,0,0.202221
548012000000,/,drone1,1,4,"container5",world,30.5379,-2.70861,0,0.0880544,0,0,0,0.0880544,0,0,0,0.202867
548100000000,/,drone2,0,3,"container4",world,28.0745,4.39073,0,0.0877397,0,0,0,0.0877397,0,0,0,0.202309
548100000000,/,drone1,1,4,"container5",world,30.5358,-2.70984,0,0.0896566,0,0,0,0.0896566,0,0,0,0.206113
548196000000,/,drone2,0,3,"container4",world,28.0735,4.39011,0,0.0875934,0,0,0,0.0875934,0,0,0,0.202052
548196000000,/,drone1,1,4,"container5",world,30.5354,-2.70961,0,0.0889753,0,0,0,0.0889753,0,0,0,0.20501
548264000000,/,drone2,0,3,"container4",world,28.078,4.3893,0,0.0879331,0,0,0,0.0879331,0,0,0,0.202669
548264000000,/,drone1,1,4,"container5",world,30.5351,-2.70828,0,0.0886708,0,0,0,0.0886708,0,0,0,0.204527
548340000000,/,drone2,0,3,"container4",world,28.0774,4.39049,0,0.0881375,0,0,0,0.0881375,0,0,0,0.203033
548340000000,/,drone1,1,4,"container5",world,30.5361,-2.70571,0,0.0886897,0,0,0,0.0886897,0,0,0,0.204567
548412000000,/,drone2,0,3,"container4",world,28.0765,4.38937,0,0.0877296,0,0,0,0.0877296,0,0,0,0.202305
548412000000,/,drone1,1,4,"container5",world,30.5374,-2.70258,0,0.0881408,0,0,0,0.0881408,0,0,0,0.203562
548500000000,/,drone2,0,3,"container4",world,28.0745,4.38773,0,0.0879407,0,0,0,0.0879407,0,0,0,0.202667
548500000000,/,drone1,1,4,"container5",world,30.5379,-2.70119,0,0.0883188,0,0,0,0.0883188,0,0,0,0.203803
548596000000,/,drone2,0,3,"container4",world,28.0715,4.38547,0,0.0882911,0,0,0,0.0882911,0,0,0,0.203283
548596000000,/,drone1,1,4,"container5",world,30.5386,-2.69929,0,0.0884675,0,0,0,0.0884675,0,0,0,0.203986
548676000000,/,drone2,0,3,"container4",world,28.0686,4.38436,0,0.0880005,0,0,0,0.0880005,0,0,0,0.202779
548676000000,/,drone1,1,4,"container5",world,30.5398,-2.69837,0,0.0880965,0,0,0,0.0880965,0,0,0,0.203278
548760000000,/,drone2,0,3,"container4",world,28.0648,4.38369,0,0.0880896,0,0,0,0.0880896,0,0,0,0.202945
548760000000,/,drone1,1,4,"container5",world,30.5423,-2.69893,0,0.0881362,0,0,0,0.0881362,0,0,0,0.203281
548848000000,/,drone2,0,3,"container4",world,28.0627,4.3843,0,0.0879926,0,0,0,0.0879926,0,0,0,0.202776
548848000000,/,drone1,1,4,"container5",world,30.5438,-2.69966,0,0.0879196,0,0,0,0.0879196,0,0,0,0.202879
548908000000,/,drone2,0,3,"container4",world,28.0554,4.38446,0,0.0879985,0,0,0,0.0879985,0,0,0,0.202774
548908000000,/,drone1,1,4,"container5",world,30.5454,-2.70037,0,0.0880031,0,0,0,0.0880031,0,0,0,0.203012
549000000000,/,drone2,0,3,"container4",world,28.02,4.42033,0,0.0914738,0,0,0,0.0914738,0,0,0,0.209602
549000000000,/,drone1,1,4,"container5",world,30.5546,-2.71403,0,0.0941049,0,0,0,0.0941049,0,0,0,0.214831
549100000000,/,drone2,0,3,"container4",world,28.012,4.4198,0,0.0911143,0,0,0,0.0911143,0,0,0,0.209277
549100000000,/,drone1,1,4,"container5",world,30.5542,-2.71491,0,0.0936014,0,0,0,0.0936014,0,0,0,0.21438
549160000000,/,drone2,0,3,"container4",world,28.0139,4.40896,0,0.0905506,0,0,0,0.0905506,0,0,0,0.208455
549160000000,/,drone1,1,4,"container5",world,30.552,-2.71323,0,0.0921674,0,0,0,0.0921674,0,0,0,0.212085
549204000000,/,drone2,0,3,"container4",world,28.018,4.40014,0,0.0898705,0,0,0,0.0898705,0,0,0,0.207286
549204000000,/,drone1,1,4,"container5",world,30.5512,-2.71093,0,0.0906479,0,0,0,0.0906479,0,0,0,0.209424
549284000000,/,drone2,0,3,"container4",world,28.0207,4.39537,0,0.0894787,0,0,0,0.0894787,0,0,0,0.206578
549284000000,/,drone1,1,4,"container5",world,30.5504,-2.70869,0,0.0902283,0,0,0,0.0902283,0,0,0,0.208623
549304000000,/,drone2,0,3,"container4",world,28.0224,4.39232,0,0.0892363,0,0,0,0.0892363,0,0,0,0.206103
549304000000,/,drone1,1,4,"container5",world,30.5494,-2.70648,0,0.0895796,0,0,0,0.0895796,0,0,0,0.207386
549380000000,/,drone2,0,3,"container4",world,28.024,4.38958,0,0.0890063,0,0,0,0.0890063,0,0,0,0.205645
549380000000,/,drone1,1,4,"container5",world,30.5484,-2.70469,0,0.0894916,0,0,0,0.0894916,0,0,0,0.20713
549400000000,/,drone2,0,3,"container4",world,28.0488,4.33257,0,0.099878,0,0,0,0.099878,0,0,0,0.228097
549400000000,/,drone1,1,4,"container5",world,30.5479,-2.70319,0,0.0890466,0,0,0,0.0890466,0,0,0,0.206215
549456000000,/,drone2,0,3,"container4",world,28.0482,4.32622,0,0.100175,0,0,0,0.100175,0,0,0,0.229434
549456000000,/,drone1,1,4,"container5",world,30.5468,-2.7019,0,0.0884857,0,0,0,0.0884857,0,0,0,0.205036
549500000000,/,drone2,0,3,"container4",world,28.0378,4.33321,0,0.0981197,0,0,0,0.0981197,0,0,0,0.226279
549500000000,/,drone1,1,4,"container5",world,30.546,-2.70031,0,0.0885086,0,0,0,0.0885086,0,0,0,0.204895
549552000000,/,drone2,0,3,"container4",world,28.0307,4.33852,0,0.0963978,0,0,0,0.0963978,0,0,0,0.223363
549552000000,/,drone1,1,4,"container5",world,30.5456,-2.69952,0,0.0882747,0,0,0,0.0882747,0,0,0,0.204364
549600000000,/,drone2,0,3,"container4",world,28.0201,4.34638,0,0.0940241,0,0,0,0.0940241,0,0,0,0.219029
549600000000,/,drone1,1,4,"container5",world,30.5445,-2.69981,0,0.0878153,0,0,0,0.0878153,0,0,0,0.203364
549652000000,/,drone2,0,3,"container4",world,28.0134,4.35115,0,0.0932733,0,0,0,0.0932733,0,0,0,0.217541
549652000000,/,drone1,1,4,"container5",world,30.5434,-2.7003,0,0.0882016,0,0,0,0.0882016,0,0,0,0.203932
549700000000,/,drone2,0,3,"container4",world,28.0082,4.35512,0,0.0923255,0,0,0,0.0923255,0,0,0,0.215661
549700000000,/,drone1,1,4,"container5",world,30.5423,-2.70169,0,0.0879793,0,0,0,0.0879793,0,0,0,0.203447
549744000000,/,drone2,0,3,"container4",world,28.0008,4.3609,0,0.0915118,0,0,0,0.0915118,0,0,0,0.213796
549744000000,/,drone1,1,4,"container5",world,30.5415,-2.70269,0,0.0883506,0,0,0,0.0883506,0,0,0,0.203965
549792000000,/,drone2,0,3,"container4",world,27.9966,4.36425,0,0.0907391,0,0,0,0.0907391,0,0,0,0.212116
549792000000,/,drone1,1,4,"container5",world,30.541,-2.70341,0,0.0882316,0,0,0,0.0882316,0,0,0,0.203677
549836000000,/,drone2,0,3,"container4",world,27.9933,4.36639,0,0.0899968,0,0,0,0.0899968,0,0,0,0.210477
549836000000,/,drone1,1,4,"container5",world,30.54,-2.70412,0,0.0878416,0,0,0,0.0878416,0,0,0,0.202871
549880000000,/,drone2,0,3,"container4",world,27.9891,4.37046,0,0.0897207,0,0,0,0.0897207,0,0,0,0.209489
549880000000,/,drone1,1,4,"container5",world,30.5391,-2.70394,0,0.0882618,0,0,0,0.0882618,0,0,0,0.203545
549912000000,/,drone2,0,3,"container4",world,27.9839,4.37443,0,0.0889889,0,0,0,0.0889889,0,0,0,0.207656
549912000000,/,drone1,1,4,"container5",world,30.5379,-2.70288,0,0.0880469,0,0,0,0.0880469,0,0,0,0.203121
549980000000,/,drone2,0,3,"container4",world,27.9803,4.37634,0,0.088505,0,0,0,0.088505,0,0,0,0.206446
549980000000,/,drone1,1,4,"container5",world,30.537,-2.70159,0,0.0878234,0,0,0,0.0878234,0,0,0,0.202677
550012000000,/,drone2,0,3,"container4",world,27.9803,4.37634,0,0.088505,0,0,0,0.088505,0,0,0,0.206446
550012000000,/,drone1,1,4,"container5",world,30.537,-2.70159,0,0.0878234,0,0,0,0.0878234,0,0,0,0.202677
550080000000,/,drone2,0,3,"container4",world,27.9736,4.38007,0,0.0881465,0,0,0,0.0881465,0,0,0,0.205383
550080000000,/,drone1,1,4,"container5",world,30.5348,-2.6972,0,0.0880416,0,0,0,0.0880416,0,0,0,0.202932
550104000000,/,drone2,0,3,"container4",world,27.9722,4.37999,0,0.0880528,0,0,0,0.0880528,0,0,0,0.205171
550104000000,/,drone1,1,4,"container5",world,30.5334,-2.69234,0,0.0878156,0,0,0,0.0878156,0,0,0,0.202482
550172000000,/,drone2,0,3,"container4",world,27.9648,4.38099,0,0.0884212,0,0,0,0.0884212,0,0,0,0.205134
550172000000,/,drone1,1,4,"container5",world,30.5325,-2.68913,0,0.0882842,0,0,0,0.0882842,0,0,0,0.203287
550200000000,/,drone2,0,3,"container4",world,27.9591,4.38268,0,0.0881422,0,0,0,0.0881422,0,0,0,0.204194
550200000000,/,drone1,1,4,"container5",world,30.5315,-2.68631,0,0.0880832,0,0,0,0.0880832,0,0,0,0.202926
550260000000,/,drone2,0,3,"container4",world,27.9559,4.38388,0,0.0879474,0,0,0,0.0879474,0,0,0,0.203611
550260000000,/,drone1,1,4,"container5",world,30.5309,-2.68475,0,0.0879238,0,0,0,0.0879238,0,0,0,0.202639
550300000000,/,drone2,0,3,"container4",world,27.9534,4.38288,0,0.0881002,0,0,0,0.0881002,0,0,0,0.203613
550300000000,/,drone1,1,4,"container5",world,30.5291,-2.68167,0,0.0880996,0,0,0,0.0880996,0,0,0,0.202956
550356000000,/,drone2,0,3,"container4",world,27.9515,4.38341,0,0.0880178,0,0,0,0.0880178,0,0,0,0.20331
550356000000,/,drone1,1,4,"container5",world,30.5277,-2.6798,0,0.0880238,0,0,0,0.0880238,0,0,0,0.202824
550400000000,/,drone2,0,3,"container4",world,27.9481,4.38444,0,0.0877377,0,0,0,0.0877377,0,0,0,0.202606
550400000000,/,drone1,1,4,"container5",world,30.5259,-2.67804,0,0.0878378,0,0,0,0.0878378,0,0,0,0.202484
550448000000,/,drone2,0,3,"container4",world,27.9413,4.3865,0,0.0881067,0,0,0,0.0881067,0,0,0,0.203125
550448000000,/,drone1,1,4,"container5",world,30.5197,-2.67393,0,0.0881284,0,0,0,0.0881284,0,0,0,0.202964
550484000000,/,drone2,0,3,"container4",world,27.9369,4.38816,0,0.0879191,0,0,0,0.0879191,0,0,0,0.202664
550484000000,/,drone1,1,4,"container5",world,30.5152,-2.67079,0,0.0879086,0,0,0,0.0879086,0,0,0,0.202569
550512000000,/,drone2,0,3,"container4",world,27.9335,4.38868,0,0.0883475,0,0,0,0.0883475,0,0,0,0.203355
550512000000,/,drone1,1,4,"container5",world,30.5119,-2.66778,0,0.0883203,0,0,0,0.0883203,0,0,0,0.203304
550576000000,/,drone2,0,3,"container4",world,27.9317,4.38962,0,0.0883278,0,0,0,0.0883278,0,0,0,0.20328
550576000000,/,drone1,1,4,"container5",world,30.5097,-2.66583,0,0.0882901,0,0,0,0.0882901,0,0,0,0.203259
550612000000,/,drone2,0,3,"container4",world,27.9299,4.39009,0,0.0879224,0,0,0,0.0879224,0,0,0,0.202521
550612000000,/,drone1,1,4,"container5",world,30.5067,-2.66124,0,0.0878691,0,0,0,0.0878691,0,0,0,0.202528
550672000000,/,drone2,0,3,"container4",world,27.9317,4.38805,0,0.0881771,0,0,0,0.0881771,0,0,0,0.202947
550672000000,/,drone1,1,4,"container5",world,30.5052,-2.65764,0,0.0881123,0,0,0,0.0881123,0,0,0,0.202964
550704000000,/,drone2,0,3,"container4",world,27.7703,4.63407,0,0.0882018,0,0,0,0.0882018,0,0,0,0.203044
550704000000,/,drone1,1,4,"container5",world,30.5037,-2.6551,0,0.0881465,0,0,0,0.0881465,0,0,0,0.203044
550772000000,/,drone2,0,3,"container4",world,27.8952,4.45301,0,0.0880476,0,0,0,0.0880476,0,0,0,0.202734
550772000000,/,drone1,1,4,"container5",world,30.5023,-2.65261,0,0.0879743,0,0,0,0.0879743,0,0,0,0.202749
550812000000,/,drone2,0,3,"container4",world,27.9285,4.40858,0,0.0877017,0,0,0,0.0877017,0,0,0,0.202102
550812000000,/,drone1,1,4,"container5",world,30.4995,-2.64816,0,0.0876183,0,0,0,0.0876183,0,0,0,0.202111
550904000000,/,drone2,0,3,"container4",world,27.9285,4.40858,0,0.0877017,0,0,0,0.0877017,0,0,0,0.202102
550904000000,/,drone1,1,4,"container5",world,30.4995,-2.64816,0,0.0876183,0,0,0,0.0876183,0,0,0,0.202111
550984000000,/,drone2,0,3,"container4",world,27.9348,4.39595,0,0.0882597,0,0,0,0.0882597,0,0,0,0.203144
550984000000,/,drone1,1,4,"container5",world,30.4937,-2.63974,0,0.088301,0,0,0,0.088301,0,0,0,0.203331
551068000000,/,drone2,0,3,"container4",world,27.9339,4.39484,0,0.0879134,0,0,0,0.0879134,0,0,0,0.202572
551068000000,/,drone1,1,4,"container5",world,30.4901,-2.63522,0,0.0878581,0,0,0,0.0878581,0,0,0,0.202561
551152000000,/,drone2,0,3,"container4",world,27.9311,4.39509,0,0.0879614,0,0,0,0.0879614,0,0,0,0.202719
551152000000,/,drone1,1,4,"container5",world,30.4867,-2.63118,0,0.0878879,0,0,0,0.0878879,0,0,0,0.202634
551220000000,/,drone2,0,3,"container4",world,27.9272,4.39632,0,0.0877048,0,0,0,0.0877048,0,0,0,0.20229
551220000000,/,drone1,1,4,"container5",world,30.4844,-2.62882,0,0.0876333,0,0,0,0.0876333,0,0,0,0.202175
551296000000,/,drone2,0,3,"container4",world,27.9226,4.39717,0,0.0879997,0,0,0,0.0879997,0,0,0,0.202835
551296000000,/,drone1,1,4,"container5",world,30.4828,-2.62689,0,0.0879344,0,0,0,0.0879344,0,0,0,0.202701
551332000000,/,drone2,0,3,"container4",world,27.919,4.39707,0,0.0883609,0,0,0,0.0883609,0,0,0,0.203498
551332000000,/,drone1,1,4,"container5",world,30.4815,-2.62608,0,0.0883025,0,0,0,0.0883025,0,0,0,0.20335
551384000000,/,drone2,0,3,"container4",world,27.9189,4.39621,0,0.0883841,0,0,0,0.0883841,0,0,0,0.203547
551384000000,/,drone1,1,4,"container5",world,30.4809,-2.62597,0,0.0881945,0,0,0,0.0881945,0,0,0,0.203167
551440000000,/,drone2,0,3,"container4",world,27.9201,4.39447,0,0.0882759,0,0,0,0.0882759,0,0,0,0.203357
551440000000,/,drone1,1,4,"container5",world,30.4804,-2.62583,0,0.0878217,0,0,0,0.0878217,0,0,0,0.202505
551500000000,/,drone2,0,3,"container4",world,27.919,4.39624,0,0.0884205,0,0,0,0.0884205,0,0,0,0.203613
551500000000,/,drone1,1,4,"container5",world,30.4801,-2.62552,0,0.0881185,0,0,0,0.0881185,0,0,0,0.203038
551572000000,/,drone2,0,3,"container4",world,27.9056,4.39785,0,0.0880468,0,0,0,0.0880468,0,0,0,0.202997
551572000000,/,drone1,1,4,"container5",world,30.4798,-2.62572,0,0.0879457,0,0,0,0.0879457,0,0,0,0.202735
551660000000,/,drone2,0,3,"container4",world,27.8963,4.3988,0,0.0881088,0,0,0,0.0881088,0,0,0,0.203125
551660000000,/,drone1,1,4,"container5",world,30.479,-2.62672,0,0.0880656,0,0,0,0.0880656,0,0,0,0.202948
551700000000,/,drone2,0,3,"container4",world,27.8908,4.39955,0,0.0877802,0,0,0,0.0877802,0,0,0,0.20254
551700000000,/,drone1,1,4,"container5",world,30.4782,-2.6291,0,0.0877551,0,0,0,0.0877551,0,0,0,0.20239
551800000000,/,drone2,0,3,"container4",world,27.8875,4.39986,0,0.0880858,0,0,0,0.0880858,0,0,0,0.203059
551800000000,/,drone1,1,4,"container5",world,30.4767,-2.63205,0,0.0880685,0,0,0,0.0880685,0,0,0,0.202922
551880000000,/,drone2,0,3,"container4",world,27.8851,4.40029,0,0.0878136,0,0,0,0.0878136,0,0,0,0.202564
551880000000,/,drone1,1,4,"container5",world,30.4748,-2.6359,0,0.0878008,0,0,0,0.0878008,0,0,0,0.202438
551972000000,/,drone2,0,3,"container4",world,27.8827,4.40209,0,0.0878861,0,0,0,0.0878861,0,0,0,0.202693
551972000000,/,drone1,1,4,"container5",world,30.4723,-2.6419,0,0.0878776,0,0,0,0.0878776,0,0,0,0.202581
552052000000,/,drone2,0,3,"container4",world,27.8799,4.40521,0,0.0881304,0,0,0,0.0881304,0,0,0,0.203118
552052000000,/,drone1,1,4,"container5",world,30.4698,-2.64864,0,0.0881251,0,0,0,0.0881251,0,0,0,0.203022
552112000000,/,drone2,0,3,"container4",world,27.8778,4.40748,0,0.0876852,0,0,0,0.0876852,0,0,0,0.202306
552112000000,/,drone1,1,4,"container5",world,30.468,-2.65216,0,0.0877796,0,0,0,0.0877796,0,0,0,0.202406
552196000000,/,drone2,0,3,"container4",world,27.8754,4.40879,0,0.0879393,0,0,0,0.0879393,0,0,0,0.202736
552196000000,/,drone1,1,4,"container5",world,30.4677,-2.6533,0,0.0879616,0,0,0,0.0879616,0,0,0,0.202711
552284000000,/,drone2,0,3,"container4",world,27.8739,4.40616,0,0.0881255,0,0,0,0.0881255,0,0,0,0.203053
552284000000,/,drone1,1,4,"container5",world,30.4687,-2.65181,0,0.0881303,0,0,0,0.0881303,0,0,0,0.203004
552356000000,/,drone2,0,3,"container4",world,27.8708,4.40681,0,0.0879646,0,0,0,0.0879646,0,0,0,0.202771
552356000000,/,drone1,1,4,"container5",world,30.4701,-2.6511,0,0.0879655,0,0,0,0.0879655,0,0,0,0.202722
552400000000,/,drone2,0,3,"container4",world,27.8704,4.40646,0,0.0882826,0,0,0,0.0882826,0,0,0,0.203326
552400000000,/,drone1,1,4,"container5",world,30.4709,-2.65024,0,0.0882827,0,0,0,0.0882827,0,0,0,0.203283
552456000000,/,drone2,0,3,"container4",world,27.8708,4.40605,0,0.0881643,0,0,0,0.0881643,0,0,0,0.203121
552456000000,/,drone1,1,4,"container5",world,30.4711,-2.65003,0,0.0881642,0,0,0,0.0881642,0,0,0,0.203081
552500000000,/,drone2,0,3,"container4",world,27.8724,4.40601,0,0.0878468,0,0,0,0.0878468,0,0,0,0.202552
552500000000,/,drone1,1,4,"container5",world,30.4709,-2.64982,0,0.0878468,0,0,0,0.0878468,0,0,0,0.202519
552556000000,/,drone2,0,3,"container4",world,27.8738,4.40645,0,0.0876689,0,0,0,0.0876689,0,0,0,0.202226
552556000000,/,drone1,1,4,"container5",world,30.4707,-2.64962,0,0.087669,0,0,0,0.087669,0,0,0,0.202196
552628000000,/,drone2,0,3,"container4",world,27.8802,4.4055,0,0.0877499,0,0,0,0.0877499,0,0,0,0.202357
552628000000,/,drone1,1,4,"container5",world,30.4685,-2.64933,0,0.0877499,0,0,0,0.0877499,0,0,0,0.202334
552700000000,/,drone2,0,3,"container4",world,27.8866,4.40379,0,0.0879858,0,0,0,0.0879858,0,0,0,0.202778
552700000000,/,drone1,1,4,"container5",world,30.467,-2.648,0,0.0879858,0,0,0,0.0879858,0,0,0,0.202759
552784000000,/,drone2,0,3,"container4",world,27.8462,4.46777,0,0.0943374,0,0,0,0.0943374,0,0,0,0.215006
552784000000,/,drone1,1,4,"container5",world,30.4702,-2.65556,0,0.0916528,0,0,0,0.0916528,0,0,0,0.209846
552852000000,/,drone2,0,3,"container4",world,27.8513,4.4585,0,0.092766,0,0,0,0.092766,0,0,0,0.21291
552852000000,/,drone1,1,4,"container5",world,30.4706,-2.65195,0,0.0907936,0,0,0,0.0907936,0,0,0,0.208763
552936000000,/,drone2,0,3,"container4",world,27.8547,4.44774,0,0.0911821,0,0,0,0.0911821,0,0,0,0.210304
552936000000,/,drone1,1,4,"container5",world,30.4708,-2.64949,0,0.0900918,0,0,0,0.0900918,0,0,0,0.207635
553016000000,/,drone2,0,3,"container4",world,27.8574,4.43507,0,0.0900449,0,0,0,0.0900449,0,0,0,0.208266
553016000000,/,drone1,1,4,"container5",world,30.471,-2.64802,0,0.0892282,0,0,0,0.0892282,0,0,0,0.206119
553100000000,/,drone2,0,3,"container4",world,27.8608,4.42816,0,0.0894478,0,0,0,0.0894478,0,0,0,0.207115
553100000000,/,drone1,1,4,"container5",world,30.472,-2.64592,0,0.0890686,0,0,0,0.0890686,0,0,0,0.205796
553184000000,/,drone2,0,3,"container4",world,27.8657,4.42087,0,0.0888519,0,0,0,0.0888519,0,0,0,0.205897
