stamp_ns,node_ns,src_drone_ns,src_track_id,class_id,class_name,associated_track_id,is_new_track,mahalanobis_d2,association_threshold,pre_x,pre_y,pre_z,meas_x,meas_y,meas_z,post_x,post_y,post_z,pre_cov_det,meas_cov_det,post_cov_det,omega_used
639640000000,/,drone3,0,3,"container4",0,0,0.623429,8,27.3012,4.22986,0,27.11,3.95984,0,27.2057,4.09504,0,0.00156329,0.00155653,0.00155991,0.498916
639684000000,/,drone2,0,3,"container4",0,0,0.62023,8,27.2057,4.09504,0,27.3857,4.37206,0,27.296,4.23406,0,0.00155991,0.00157789,0.00156892,0.502864
639684000000,/,drone2,1,4,"container5",2,0,0.000486833,8,30.4293,-4.07671,0,30.4381,-4.07936,0,30.4337,-4.07804,0,0.00156214,0.00157789,0.00157003,0.502508
639684000000,/,drone3,0,3,"container4",0,0,0.617702,8,27.296,4.23406,0,27.1147,3.95854,0,27.2052,4.09605,0,0.00156892,0.00157789,0.00157341,0.501425
639684000000,/,drone1,0,4,"container5",1,0,1.12879e-05,8,29.9071,-3.06779,0,29.9065,-3.06654,0,29.9068,-3.06717,0,0.00158746,0.0015766,0.00158204,0.498283
639708000000,/,drone2,0,3,"container4",0,0,0.621332,8,27.2052,4.09605,0,27.3832,4.3747,0,27.294,4.23516,0,0.00157341,0.00156597,0.00156969,0.498816
639708000000,/,drone2,1,4,"container5",2,0,0.000230702,8,30.4337,-4.07804,0,30.4395,-4.08062,0,30.4366,-4.07933,0,0.00157003,0.00156597,0.001568,0.499354
639708000000,/,drone3,0,3,"container4",0,0,0.616329,8,27.294,4.23516,0,27.1164,3.95791,0,27.2053,4.09664,0,0.00156969,0.00156597,0.00156783,0.499407
639708000000,/,drone1,0,4,"container5",1,0,2.1004e-05,8,29.9068,-3.06717,0,29.9051,-3.0662,0,29.906,-3.06669,0,0.00158204,0.001554,0.00156806,0.49553
639764000000,/,drone2,0,3,"container4",0,0,0.624543,8,27.2053,4.09664,0,27.3815,4.37712,0,27.2932,4.23652,0,0.00156783,0.00155513,0.00156149,0.497966
639764000000,/,drone2,1,4,"container5",2,0,8.01681e-05,8,30.4366,-4.07933,0,30.4402,-4.08037,0,30.4384,-4.07985,0,0.001568,0.00155513,0.00156157,0.497939
639764000000,/,drone1,0,4,"container5",1,0,4.77142e-05,8,29.906,-3.06669,0,29.9031,-3.06699,0,29.9045,-3.06684,0,0.00156806,0.00157942,0.00157375,0.501805
639764000000,/,drone3,0,3,"container4",0,0,0.642321,8,27.2932,4.23652,0,27.1087,3.95595,0,27.201,4.09642,0,0.00156149,0.00155513,0.00155831,0.498979
639796000000,/,drone2,0,3,"container4",0,0,0.636208,8,27.201,4.09642,0,27.3792,4.37983,0,27.2907,4.23902,0,0.00155831,0.00158957,0.00157399,0.504966
639796000000,/,drone2,1,4,"container5",2,0,3.43658e-05,8,30.4384,-4.07985,0,30.4409,-4.08008,0,30.4397,-4.07996,0,0.00156157,0.0015766,0.0015691,0.502394
639796000000,/,drone1,0,4,"container5",1,0,7.40499e-05,8,29.9045,-3.06684,0,29.9015,-3.06886,0,29.903,-3.06785,0,0.00157375,0.00155653,0.00156515,0.49725
639796000000,/,drone3,0,3,"container4",0,0,0.66295,8,27.2907,4.23902,0,27.1021,3.95398,0,27.1964,4.09642,0,0.00157399,0.0015766,0.0015753,0.500413
639860000000,/,drone2,0,3,"container4",0,0,0.652054,8,27.1964,4.09642,0,27.3758,4.38372,0,27.2859,4.23976,0,0.0015753,0.00156476,0.00157004,0.498323
639860000000,/,drone2,1,4,"container5",2,0,2.65381e-05,8,30.4397,-4.07996,0,30.4417,-4.08055,0,30.4407,-4.08025,0,0.0015691,0.00156476,0.00156693,0.499309
639860000000,/,drone1,0,4,"container5",1,0,0.000186327,8,29.903,-3.06785,0,29.8987,-3.07154,0,29.9008,-3.06969,0,0.00156515,0.00156597,0.00156556,0.500131
639860000000,/,drone3,0,3,"container4",0,0,0.654127,8,27.2859,4.23976,0,27.1034,3.9539,0,27.1947,4.09698,0,0.00157004,0.00156476,0.0015674,0.499159
639904000000,/,drone2,0,3,"container4",0,0,0.658981,8,27.1947,4.09698,0,27.3745,4.3858,0,27.2843,4.241,0,0.0015674,0.001554,0.00156071,0.497853
639904000000,/,drone2,1,4,"container5",2,0,2.36796e-05,8,30.4407,-4.08025,0,30.4427,-4.08006,0,30.4417,-4.08016,0,0.00156693,0.001554,0.00156047,0.497928
639904000000,/,drone1,0,4,"container5",1,0,4.65631e-05,8,29.9008,-3.06969,0,29.8987,-3.07154,0,29.8997,-3.07062,0,0.00156556,0.00156597,0.00156577,0.500066
639904000000,/,drone3,0,3,"container4",0,0,0.654827,8,27.2843,4.241,0,27.1045,3.9539,0,27.1947,4.09794,0,0.00156071,0.00154423,0.00155249,0.497347
639964000000,/,drone2,0,3,"container4",0,0,0.671812,8,27.1947,4.09794,0,27.3731,4.39174,0,27.2844,4.24564,0,0.00155249,0.00157942,0.00156599,0.5043
639964000000,/,drone2,1,4,"container5",2,0,8.6519e-05,8,30.4417,-4.08016,0,30.4449,-4.07788,0,30.4433,-4.07902,0,0.00156047,0.00157942,0.00156997,0.503017
639964000000,/,drone1,0,4,"container5",1,0,1.16384e-05,8,29.8997,-3.07062,0,29.8987,-3.07154,0,29.8992,-3.07108,0,0.00156577,0.00156597,0.00156587,0.500033
639964000000,/,drone3,0,3,"container4",0,0,0.66679,8,27.2844,4.24564,0,27.1052,3.95357,0,27.1945,4.09921,0,0.00156599,0.00157942,0.00157271,0.502135
640000000000,/,drone2,0,3,"container4",0,0,0.681169,8,27.1945,4.09921,0,27.3723,4.39606,0,27.2831,4.24714,0,0.00157271,0.00155653,0.00156464,0.497414
640000000000,/,drone2,1,4,"container5",2,0,0.000126591,8,30.4433,-4.07902,0,30.4462,-4.07533,0,30.4448,-4.07718,0,0.00156997,0.00155653,0.00156326,0.497851
640000000000,/,drone1,0,4,"container5",1,0,1.78439e-05,8,29.8992,-3.07108,0,29.8977,-3.07204,0,29.8985,-3.07156,0,0.00156587,0.00155513,0.00156051,0.498279
640000000000,/,drone3,0,3,"container4",0,0,0.666062,8,27.2831,4.24714,0,27.1079,3.95346,0,27.1956,4.10055,0,0.00156464,0.00155653,0.00156059,0.498701
640036000000,/,drone2,0,3,"container4",0,0,0.681069,8,27.1956,4.10055,0,27.3717,4.39894,0,27.2842,4.25066,0,0.00156059,0.00159095,0.00157581,0.504817
640036000000,/,drone2,1,4,"container5",2,0,6.68952e-05,8,30.4448,-4.07718,0,30.446,-4.07399,0,30.4454,-4.07557,0,0.00156326,0.00159095,0.00157714,0.504389
640036000000,/,drone1,0,4,"container5",1,0,3.84347e-05,8,29.8985,-3.07156,0,29.8959,-3.07212,0,29.8972,-3.07184,0,0.00156051,0.0015766,0.00156857,0.502565
640036000000,/,drone3,0,3,"container4",0,0,0.696234,8,27.2842,4.25066,0,27.1005,3.95209,0,27.192,4.10092,0,0.00157581,0.00159095,0.00158339,0.502389
640088000000,/,drone2,0,3,"container4",0,0,0.685284,8,27.192,4.10092,0,27.3717,4.39894,0,27.282,4.25016,0,0.00158339,0.00159095,0.00158717,0.50119
640088000000,/,drone2,1,4,"container5",2,0,8.37767e-05,8,30.4454,-4.07557,0,30.4454,-4.07173,0,30.4454,-4.07365,0,0.00157714,0.00157789,0.00157752,0.500119
640088000000,/,drone1,0,4,"container5",1,0,2.85609e-05,8,29.8972,-3.07184,0,29.895,-3.07118,0,29.8961,-3.07151,0,0.00156857,0.001554,0.00156129,0.497668
640088000000,/,drone3,0,3,"container4",0,0,0.68725,8,27.282,4.25016,0,27.1015,3.95231,0,27.1919,4.10151,0,0.00158717,0.00157789,0.00158253,0.498534
