stamp,ns,class,score,u,v,world_x,world_y,world_z,gt_name,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm,aquabot_x,aquabot_y,aquabot_z
624.624000,drone3,-1,0.933976,536.786316,65.413940,15.137435,-14.592961,0.000000,container5,16.828523,-15.271479,-2.004361,-1.691087,0.678518,2.004361,2.708805,-2.362646,-0.164719,-0.292105
624.692000,drone3,-1,0.940716,163.188660,479.396996,4.191943,-4.861843,0.000000,container1,7.315950,-5.271994,-1.926873,-3.124007,0.410151,1.926873,3.693303,-2.362470,-0.164721,-0.283101
624.692000,drone3,-1,0.935207,537.091919,65.578651,15.132693,-14.600901,0.000000,container5,16.827643,-15.271603,-1.996130,-1.694950,0.670702,1.996130,2.703189,-2.362470,-0.164721,-0.283101
624.760000,drone3,-1,0.940301,162.672485,479.356735,4.189879,-4.845246,0.000000,container1,7.315584,-5.272057,-1.921016,-3.125705,0.426811,1.921016,3.693575,-2.362664,-0.164743,-0.266013
624.760000,drone3,-1,0.933415,537.207520,64.843964,15.151285,-14.602800,0.000000,container5,16.827211,-15.271663,-1.991831,-1.675926,0.668863,1.991831,2.687656,-2.362664,-0.164743,-0.266013
624.824000,drone3,-1,0.940407,162.535568,479.351349,4.187339,-4.839471,0.000000,container1,7.314869,-5.272179,-1.909050,-3.127530,0.432708,1.909050,3.689601,-2.362603,-0.164757,-0.256414
624.824000,drone3,-1,0.935219,537.074097,64.436378,15.160505,-14.598108,0.000000,container5,16.826362,-15.271779,-1.982878,-1.665857,0.673671,1.982878,2.675951,-2.362603,-0.164757,-0.256414
624.892000,drone3,-1,0.940062,162.494125,479.343239,4.184904,-4.835786,0.000000,container1,7.314180,-5.272296,-1.896772,-3.129276,0.436510,1.896772,3.685194,-2.362515,-0.164772,-0.246365
624.892000,drone3,-1,0.935539,537.431458,63.869911,15.173756,-14.605628,0.000000,container5,16.825533,-15.271890,-1.973468,-1.651778,0.666262,1.973468,2.658355,-2.362515,-0.164772,-0.246365
624.924000,drone3,-1,0.940320,162.403320,479.332397,4.183987,-4.832084,0.000000,container1,7.313845,-5.272352,-1.890524,-3.129858,0.440268,1.890524,3.682924,-2.362671,-0.164787,-0.237462
624.924000,drone3,-1,0.926423,537.299500,62.150742,15.218049,-14.600807,0.000000,container5,16.825127,-15.271944,-1.968597,-1.607078,0.671137,1.968597,2.628402,-2.362671,-0.164787,-0.237462
624.988000,drone3,-1,0.939800,162.406174,479.144928,4.187132,-4.830322,0.000000,container1,7.313517,-5.272407,-1.884207,-3.126384,0.442085,1.884207,3.676949,-2.362663,-0.164814,-0.227106
624.988000,drone3,-1,0.929831,537.117798,63.318554,15.185722,-14.594610,0.000000,container5,16.824727,-15.271997,-1.963620,-1.639004,0.677387,1.963620,2.645939,-2.362663,-0.164814,-0.227106
625.020000,drone3,-1,0.940061,162.213898,479.059921,4.188666,-4.824676,0.000000,container1,7.312879,-5.272513,-1.871384,-3.124213,0.447838,1.871384,3.669243,-2.362837,-0.164834,-0.218028
625.020000,drone3,-1,0.934725,537.186523,63.846455,15.171096,-14.595843,0.000000,container5,16.823943,-15.272098,-1.953357,-1.652846,0.676255,1.953357,2.646663,-2.362837,-0.164834,-0.218028
625.088000,drone3,-1,0.940292,162.193329,479.081230,4.186967,-4.823569,0.000000,container1,7.312268,-5.272614,-1.858329,-3.125301,0.449045,1.858329,3.663677,-2.362843,-0.164871,-0.207092
625.088000,drone3,-1,0.935775,537.023560,64.275597,15.158112,-14.590595,0.000000,container5,16.823181,-15.272194,-1.942701,-1.665069,0.681599,1.942701,2.647852,-2.362843,-0.164871,-0.207092
625.156000,drone3,-1,0.940360,162.182159,479.072189,4.186353,-4.823317,0.000000,container1,7.311972,-5.272662,-1.851724,-3.125619,0.449345,1.851724,3.660640,-2.363105,-0.164912,-0.191151
625.156000,drone3,-1,0.939793,536.751343,64.631172,15.146987,-14.582778,0.000000,container5,16.822809,-15.272240,-1.937232,-1.675822,0.689462,1.937232,2.652660,-2.363105,-0.164912,-0.191151
625.188000,drone3,-1,0.940358,162.038635,478.936119,4.189823,-4.819749,0.000000,container1,7.311400,-5.272755,-1.838374,-3.121577,0.453005,1.838374,3.650901,-2.363087,-0.164931,-0.186566
625.188000,drone3,-1,0.937855,536.408813,64.651932,15.145437,-14.573244,0.000000,container5,16.822083,-15.272329,-1.926029,-1.676646,0.699085,1.926029,2.647536,-2.363087,-0.164931,-0.186566
625.252000,drone3,-1,0.940946,535.855835,64.870438,15.137716,-14.557683,0.000000,container5,16.821381,-15.272412,-1.914490,-1.683665,0.714728,1.914490,2.647799,-2.363301,-0.164973,-0.173314
625.252000,drone3,-1,0.940492,161.610779,478.973862,4.188596,-4.808978,0.000000,container1,7.310856,-5.272842,-1.824864,-3.122260,0.463863,1.824864,3.646067,-2.363301,-0.164973,-0.173314
625.320000,drone3,-1,0.940929,535.849915,64.897484,15.135124,-14.556965,0.000000,container5,16.821039,-15.272451,-1.908603,-1.685915,0.715486,1.908603,2.645183,-2.363585,-0.165019,-0.156361
625.320000,drone3,-1,0.940499,161.350922,478.878700,4.190114,-4.802414,0.000000,container1,7.310594,-5.272883,-1.818058,-3.120481,0.470469,1.818058,3.641988,-2.363585,-0.165019,-0.156361
625.384000,drone3,-1,0.941563,535.925842,64.756447,15.137321,-14.558085,0.000000,container5,16.820374,-15.272527,-1.896609,-1.683053,0.714442,1.896609,2.634430,-2.363754,-0.165065,-0.144732
625.384000,drone3,-1,0.940623,161.234665,478.718651,4.194158,-4.799717,0.000000,container1,7.310091,-5.272962,-1.804362,-3.115933,0.473245,1.804362,3.631628,-2.363754,-0.165065,-0.144732
625.452000,drone3,-1,0.944474,536.092529,64.724060,15.136850,-14.561225,0.000000,container5,16.820051,-15.272562,-1.890509,-1.683201,0.711337,1.890509,2.629295,-2.364110,-0.165121,-0.129071
625.452000,drone3,-1,0.940650,161.041412,478.885796,4.190377,-4.795220,0.000000,container1,7.309849,-5.273000,-1.797479,-3.119472,0.477780,1.797479,3.631847,-2.364110,-0.165121,-0.129071
625.484000,drone3,-1,0.944469,536.012268,64.984695,15.128702,-14.557602,0.000000,container5,16.819424,-15.272630,-1.878118,-1.690722,0.715028,1.878118,2.626239,-2.364177,-0.165145,-0.123312
625.484000,drone3,-1,0.940871,160.885620,478.961845,4.188302,-4.790688,0.000000,container1,7.309387,-5.273071,-1.783663,-3.121085,0.482383,1.783663,3.627027,-2.364177,-0.165145,-0.123312
625.552000,drone3,-1,0.945457,536.207031,65.180672,15.120855,-14.559422,0.000000,container5,16.818822,-15.272692,-1.865495,-1.697967,0.713269,1.865495,2.621434,-2.364419,-0.165206,-0.111058
625.552000,drone3,-1,0.940691,160.819290,479.101105,4.184531,-4.788005,0.000000,container1,7.308953,-5.273137,-1.769804,-3.124421,0.485132,1.769804,3.623474,-2.364419,-0.165206,-0.111058
625.616000,drone3,-1,0.942461,536.435669,64.695328,15.132460,-14.563387,0.000000,container5,16.818531,-15.272721,-1.859105,-1.686071,0.709334,1.859105,2.608115,-2.364915,-0.165272,-0.092543
625.616000,drone3,-1,0.940686,160.598022,479.180725,4.183634,-4.782429,0.000000,container1,7.308746,-5.273168,-1.762868,-3.125112,0.490739,1.762868,3.621443,-2.364915,-0.165272,-0.092543
625.684000,drone3,-1,0.942464,536.680481,64.921669,15.125588,-14.568267,0.000000,container5,16.817968,-15.272775,-1.846186,-1.692381,0.704509,1.846186,2.601708,-2.365227,-0.165342,-0.080092
625.684000,drone3,-1,0.941155,160.469116,479.113022,4.186490,-4.779311,0.000000,container1,7.308353,-5.273226,-1.749000,-3.121863,0.493915,1.749000,3.612337,-2.365227,-0.165342,-0.080092
625.716000,drone3,-1,0.942474,536.758911,64.903183,15.125768,-14.569826,0.000000,container5,16.817697,-15.272801,-1.839663,-1.691929,0.702975,1.839663,2.596374,-2.365483,-0.165375,-0.071004
625.716000,drone3,-1,0.941280,160.339447,479.137802,4.186225,-4.776070,0.000000,container1,7.308167,-5.273253,-1.742076,-3.121941,0.497183,1.742076,3.609506,-2.365483,-0.165375,-0.071004
625.780000,drone3,-1,0.943268,537.312866,64.310823,15.141415,-14.583219,0.000000,container5,16.817173,-15.272848,-1.826509,-1.675758,0.689629,1.826509,2.572914,-2.365829,-0.165448,-0.058864
625.780000,drone3,-1,0.941394,160.171844,479.278908,4.183411,-4.771499,0.000000,container1,7.307815,-5.273304,-1.728266,-3.124404,0.501804,1.728266,3.605636,-2.365829,-0.165448,-0.058864
625.812000,drone3,-1,0.941999,537.499084,63.817493,15.154804,-14.587477,0.000000,container5,16.816922,-15.272869,-1.819884,-1.662118,0.685393,1.819884,2.558198,-2.366100,-0.165487,-0.049930
625.812000,drone3,-1,0.941215,159.880707,479.351089,4.181982,-4.763445,0.000000,container1,7.307650,-5.273327,-1.721388,-3.125668,0.509882,1.721388,3.604574,-2.366100,-0.165487,-0.049930
625.880000,drone3,-1,0.942426,537.999329,63.750084,15.157916,-14.599768,0.000000,container5,16.816438,-15.272909,-1.806559,-1.658522,0.673140,1.806559,2.543122,-2.366496,-0.165576,-0.037388
625.880000,drone3,-1,0.940681,160.005524,479.382576,4.182202,-4.765710,0.000000,container1,7.307340,-5.273370,-1.707703,-3.125139,0.507660,1.707703,3.597285,-2.366496,-0.165576,-0.037388
625.948000,drone3,-1,0.942611,538.132690,63.835217,15.157482,-14.602914,0.000000,container5,16.816206,-15.272927,-1.799865,-1.658724,0.670013,1.799865,2.537675,-2.366977,-0.165670,-0.023863
625.948000,drone3,-1,0.940723,159.932495,479.409065,4.182388,-4.762645,0.000000,container1,7.307196,-5.273390,-1.700904,-3.124807,0.510745,1.700904,3.594211,-2.366977,-0.165670,-0.023863
625.980000,drone3,-1,0.942885,537.791748,63.734125,15.160550,-14.593617,0.000000,container5,16.815762,-15.272959,-1.786432,-1.655213,0.679342,1.786432,2.528354,-2.367225,-0.165711,-0.016108
625.980000,drone3,-1,0.940773,159.951797,479.417152,4.182241,-4.762440,0.000000,container1,7.306927,-5.273426,-1.687410,-3.124686,0.510986,1.687410,3.587774,-2.367225,-0.165711,-0.016108
626.044000,drone3,-1,0.942304,537.745056,63.550278,15.166226,-14.591644,0.000000,container5,16.815551,-15.272974,-1.779700,-1.649324,0.681330,1.779700,2.520280,-2.367669,-0.165802,-0.004056
626.044000,drone3,-1,0.940070,159.989746,479.629494,4.176696,-4.762002,0.000000,container1,7.306803,-5.273443,-1.680723,-3.130107,0.511440,1.680723,3.589425,-2.367669,-0.165802,-0.004056
626.112000,drone3,-1,0.940555,537.916870,63.187000,15.176274,-14.594225,0.000000,container5,16.815147,-15.272999,-1.766224,-1.638874,0.678774,1.766224,2.503236,-2.368330,-0.165900,0.013152
626.112000,drone3,-1,0.940124,159.823120,479.570839,4.177610,-4.754807,0.000000,container1,7.306576,-5.273472,-1.667484,-3.128966,0.518665,1.667484,3.583287,-2.368330,-0.165900,0.013152
626.176000,drone3,-1,0.940188,537.691345,62.772865,15.187649,-14.586403,0.000000,container5,16.814955,-15.273010,-1.759487,-1.627306,0.686607,1.759487,2.493060,-2.368824,-0.165998,0.024992
626.176000,drone3,-1,0.939263,159.614563,479.641945,4.175316,-4.746687,0.000000,container1,7.306473,-5.273485,-1.660941,-3.131156,0.526798,1.660941,3.583348,-2.368824,-0.165998,0.024992
626.208000,drone3,-1,0.940155,537.898132,62.657272,15.191127,-14.590946,0.000000,container5,16.814592,-15.273029,-1.746032,-1.623465,0.682083,1.746032,2.479819,-2.369147,-0.166043,0.032330
626.208000,drone3,-1,0.939232,159.636169,479.721115,4.173255,-4.746058,0.000000,container1,7.306286,-5.273508,-1.648022,-3.133031,0.527451,1.648022,3.579115,-2.369147,-0.166043,0.032330
626.276000,drone3,-1,0.938683,159.443558,479.670799,4.174631,-4.738627,0.000000,container1,7.306126,-5.273527,-1.635351,-3.131495,0.534900,1.635351,3.573059,-2.369731,-0.166151,0.045158
626.276000,drone3,-1,0.937589,538.483093,62.184010,15.204576,-14.604576,0.000000,container5,16.814255,-15.273043,-1.732628,-1.609679,0.668467,1.732628,2.457624,-2.369731,-0.166151,0.045158
626.344000,drone3,-1,0.937824,159.233246,479.555374,4.177836,-4.731100,0.000000,container1,7.306056,-5.273535,-1.629116,-3.128220,0.542435,1.629116,3.568475,-2.370345,-0.166259,0.057844
626.344000,drone3,-1,0.937454,538.416199,62.174438,15.205834,-14.601557,0.000000,container5,16.814097,-15.273049,-1.725953,-1.608263,0.671491,1.725953,2.452820,-2.370345,-0.166259,0.057844
626.376000,drone3,-1,0.938416,159.183945,479.492393,4.180116,-4.729175,0.000000,container1,7.305935,-5.273548,-1.616866,-3.125820,0.544373,1.616866,3.561088,-2.370672,-0.166306,0.064762
626.376000,drone3,-1,0.937085,538.541382,62.203423,15.205748,-14.604240,0.000000,container5,16.813800,-15.273057,-1.712677,-1.608052,0.668816,1.712677,2.442623,-2.370672,-0.166306,0.064762
626.440000,drone3,-1,0.938322,538.861267,62.032616,15.211708,-14.611377,0.000000,container5,16.813662,-15.273059,-1.706082,-1.601954,0.661683,1.706082,2.432035,-2.371248,-0.166415,0.076032
626.440000,drone3,-1,0.937773,158.812836,479.538773,4.180457,-4.718418,0.000000,container1,7.305885,-5.273553,-1.610858,-3.125428,0.555135,1.610858,3.559682,-2.371248,-0.166415,0.076032
626.476000,drone3,-1,0.937623,158.575958,479.413078,4.184881,-4.711767,0.000000,container1,7.305803,-5.273561,-1.599088,-3.120923,0.561794,1.599088,3.551458,-2.371651,-0.166468,0.083696
626.476000,drone3,-1,0.936412,539.018921,61.672798,15.222147,-14.614848,0.000000,container5,16.813405,-15.273062,-1.692997,-1.591258,0.658214,1.692997,2.414867,-2.371651,-0.166468,0.083696
626.572000,drone3,-1,0.936985,538.240967,61.853325,15.220038,-14.593228,0.000000,container5,16.813286,-15.273062,-1.686513,-1.593248,0.679834,1.686513,2.417631,-2.372635,-0.166631,0.101375
626.572000,drone3,-1,0.936511,158.319397,479.216438,4.193609,-4.704506,0.000000,container1,7.305772,-5.273564,-1.593334,-3.112163,0.569058,1.593334,3.542329,-2.372635,-0.166631,0.101375
626.604000,drone3,-1,0.935958,538.726746,61.588665,15.227980,-14.605795,0.000000,container5,16.813068,-15.273059,-1.673681,-1.585088,0.667263,1.673681,2.399782,-2.373011,-0.166687,0.107151
626.604000,drone3,-1,0.934421,158.081436,479.235909,4.194451,-4.698580,0.000000,container1,7.305728,-5.273566,-1.582101,-3.111276,0.574986,1.582101,3.537470,-2.373011,-0.166687,0.107151
626.672000,drone3,-1,0.935585,538.278687,61.787964,15.224481,-14.594147,0.000000,container5,16.812969,-15.273056,-1.667339,-1.588488,0.678909,1.667339,2.400882,-2.373709,-0.166801,0.118806
626.672000,drone3,-1,0.932255,158.099579,479.306282,4.195266,-4.699890,0.000000,container1,7.305715,-5.273566,-1.576628,-3.110449,0.573677,1.576628,3.534084,-2.373709,-0.166801,0.118806
626.740000,drone3,-1,0.938040,538.523315,61.599663,15.230961,-14.601710,0.000000,container5,16.812790,-15.273048,-1.654821,-1.581829,0.671339,1.654821,2.385647,-2.374413,-0.166926,0.129522
626.740000,drone3,-1,0.932488,157.237625,479.104416,4.202021,-4.678545,0.000000,container1,7.305707,-5.273565,-1.565985,-3.103686,0.595019,1.565985,3.526928,-2.374413,-0.166926,0.129522
626.804000,drone3,-1,0.931822,156.707031,479.328300,4.197483,-4.665877,0.000000,container1,7.305723,-5.273560,-1.555764,-3.108240,0.607683,1.555764,3.528574,-2.375199,-0.167026,0.140316
626.804000,drone3,-1,0.930079,538.755371,60.173149,15.269454,-14.608352,0.000000,container5,16.812636,-15.273037,-1.642545,-1.543182,0.664685,1.642545,2.349718,-2.375199,-0.167026,0.140316
626.836000,drone3,-1,0.932518,156.734024,479.407875,4.196110,-4.667203,0.000000,container1,7.305763,-5.273553,-1.545986,-3.109652,0.606350,1.545986,3.525290,-2.375520,-0.167084,0.145166
626.836000,drone3,-1,0.930703,538.770264,60.213905,15.268853,-14.609135,0.000000,container5,16.812508,-15.273023,-1.630537,-1.543655,0.663889,1.630537,2.341425,-2.375520,-0.167084,0.145166
626.904000,drone3,-1,0.933864,156.884537,479.466942,4.195239,-4.673336,0.000000,container1,7.305791,-5.273549,-1.541269,-3.110551,0.600213,1.541269,3.522967,-2.376356,-0.167192,0.155758
626.904000,drone3,-1,0.930598,538.627014,59.911057,15.276306,-14.606495,0.000000,container5,16.812453,-15.273015,-1.624642,-1.536146,0.666520,1.624642,2.333121,-2.376356,-0.167192,0.155758
626.936000,drone3,-1,0.934935,157.053345,479.557617,4.193075,-4.678933,0.000000,container1,7.305824,-5.273544,-1.536671,-3.112749,0.594610,1.536671,3.521949,-2.376687,-0.167252,0.160369
626.936000,drone3,-1,0.928850,538.603088,59.639324,15.283001,-14.606422,0.000000,container5,16.812404,-15.273007,-1.618822,-1.529403,0.666585,1.618822,2.324649,-2.376687,-0.167252,0.160369
627.000000,drone3,-1,0.935965,156.820938,479.731842,4.188927,-4.674802,0.000000,container1,7.305907,-5.273532,-1.527840,-3.116980,0.598730,1.527840,3.522547,-2.377473,-0.167359,0.169516
627.000000,drone3,-1,0.929149,538.767761,59.338612,15.290054,-14.611416,0.000000,container5,16.812324,-15.272988,-1.607424,-1.522270,0.661572,1.607424,2.310584,-2.377473,-0.167359,0.169516
627.068000,drone3,-1,0.936278,156.839066,479.883644,4.185347,-4.677157,0.000000,container1,7.305957,-5.273526,-1.523612,-3.120610,0.596369,1.523612,3.523529,-2.378316,-0.167464,0.178873
627.068000,drone3,-1,0.929754,539.057556,59.361767,15.288670,-14.619766,0.000000,container5,16.812293,-15.272978,-1.601852,-1.523623,0.653212,1.601852,2.305220,-2.378316,-0.167464,0.178873
627.100000,drone3,-1,0.942831,156.203903,480.000000,4.182148,-4.661283,0.000000,container1,7.306071,-5.273512,-1.515540,-3.123923,0.612229,1.515540,3.525703,-2.378692,-0.167533,0.183002
627.100000,drone3,-1,0.927526,539.137268,59.247463,15.291433,-14.622393,0.000000,container5,16.812249,-15.272956,-1.590974,-1.520816,0.650563,1.590974,2.295062,-2.378692,-0.167533,0.183002
627.168000,drone3,-1,0.944775,155.731995,480.000000,4.182128,-4.650708,0.000000,container1,7.306205,-5.273497,-1.507996,-3.124076,0.622789,1.507996,3.524453,-2.379546,-0.167633,0.191421
627.168000,drone3,-1,0.930229,539.189331,59.426235,15.286157,-14.624998,0.000000,container5,16.812228,-15.272932,-1.580471,-1.526071,0.647934,1.580471,2.290545,-2.379546,-0.167633,0.191421
627.232000,drone3,-1,0.943365,155.513062,480.000000,4.182518,-4.647223,0.000000,container1,7.306278,-5.273489,-1.504426,-3.123760,0.626266,1.504426,3.523263,-2.380327,-0.167754,0.199127
627.232000,drone3,-1,0.930640,539.429321,59.365974,15.287022,-14.632465,0.000000,container5,16.812226,-15.272919,-1.575367,-1.525204,0.640454,1.575367,2.284340,-2.380327,-0.167754,0.199127
627.300000,drone3,-1,0.942167,155.230194,480.000015,4.183091,-4.642728,0.000000,container1,7.306439,-5.273472,-1.497702,-3.123348,0.630744,1.497702,3.520831,-2.381220,-0.167857,0.206380
627.300000,drone3,-1,0.934453,539.640137,59.504192,15.282627,-14.639640,0.000000,container5,16.812239,-15.272893,-1.565466,-1.529611,0.633253,1.565466,2.278465,-2.381220,-0.167857,0.206380
627.364000,drone3,-1,0.941110,155.012054,479.999992,4.183732,-4.640081,0.000000,container1,7.306526,-5.273464,-1.494551,-3.122794,0.633383,1.494551,3.519474,-2.382020,-0.167948,0.212576
627.364000,drone3,-1,0.935131,539.551636,59.576664,15.279830,-14.638992,0.000000,container5,16.812253,-15.272880,-1.560675,-1.532423,0.633888,1.560675,2.277244,-2.382020,-0.167948,0.212576
627.400000,drone3,-1,0.940856,154.994690,480.000015,4.184179,-4.641637,0.000000,container1,7.306713,-5.273446,-1.488678,-3.122534,0.631809,1.488678,3.516470,-2.382449,-0.168019,0.216612
627.400000,drone3,-1,0.937023,539.446899,59.594143,15.278574,-14.637157,0.000000,container5,16.812298,-15.272852,-1.551423,-1.533723,0.635695,1.551423,2.272296,-2.382449,-0.168019,0.216612
627.464000,drone3,-1,0.943591,155.041458,479.999992,4.185077,-4.646541,0.000000,container1,7.306915,-5.273428,-1.483388,-3.121838,0.626887,1.483388,3.512734,-2.383290,-0.168102,0.221522
627.464000,drone3,-1,0.934399,539.585449,59.353218,15.283388,-14.642246,0.000000,container5,16.812363,-15.272824,-1.542627,-1.528975,0.630578,1.542627,2.261657,-2.383290,-0.168102,0.221522
627.528000,drone3,-1,0.944269,154.967499,479.999992,4.186342,-4.648721,0.000000,container1,7.307021,-5.273419,-1.480965,-3.120679,0.624698,1.480965,3.510291,-2.384057,-0.168206,0.227175
627.528000,drone3,-1,0.936271,539.147705,59.339214,15.281513,-14.631801,0.000000,container5,16.812403,-15.272809,-1.538405,-1.530890,0.641008,1.538405,2.263008,-2.384057,-0.168206,0.227175
627.596000,drone3,-1,0.944571,154.579910,480.000008,4.188328,-4.643178,0.000000,container1,7.307244,-5.273401,-1.476569,-3.118915,0.630223,1.476569,3.507858,-2.384923,-0.168306,0.232245
627.596000,drone3,-1,0.935272,539.113770,59.307323,15.280143,-14.631678,0.000000,container5,16.812497,-15.272780,-1.530326,-1.532354,0.641102,1.530326,2.258543,-2.384923,-0.168306,0.232245
627.664000,drone3,-1,0.944867,154.495926,480.000000,4.190819,-4.645512,0.000000,container1,7.307479,-5.273384,-1.472781,-3.116660,0.627872,1.472781,3.503837,-2.385865,-0.168394,0.235606
627.664000,drone3,-1,0.931622,539.017639,58.905197,15.288811,-14.629696,0.000000,container5,16.812610,-15.272751,-1.522745,-1.523799,0.643055,1.522745,2.248163,-2.385865,-0.168394,0.235606
627.696000,drone3,-1,0.944597,154.443024,480.000015,4.192126,-4.645809,0.000000,container1,7.307726,-5.273367,-1.469607,-3.115599,0.627558,1.469607,3.501504,-2.386162,-0.168455,0.239207
627.696000,drone3,-1,0.930697,539.008179,58.795742,15.291480,-14.629752,0.000000,container5,16.812741,-15.272722,-1.515678,-1.521260,0.642970,1.515678,2.241634,-2.386162,-0.168455,0.239207
627.760000,drone3,-1,0.944264,154.524231,480.000015,4.194634,-4.651049,0.000000,container1,7.307853,-5.273359,-1.468252,-3.113219,0.622310,1.468252,3.497880,-2.387077,-0.168525,0.240119
627.760000,drone3,-1,0.929168,539.247437,58.624844,15.295862,-14.636733,0.000000,container5,16.812812,-15.272708,-1.512341,-1.516950,0.635975,1.512341,2.234453,-2.387077,-0.168525,0.240119
627.828000,drone3,-1,0.943808,154.374680,479.999992,4.196182,-4.648588,0.000000,container1,7.308113,-5.273344,-1.466012,-3.111931,0.624756,1.466012,3.496230,-2.387881,-0.168633,0.244070
627.828000,drone3,-1,0.930317,538.947815,58.949112,15.289038,-14.630534,0.000000,container5,16.812967,-15.272680,-1.506070,-1.523930,0.642146,1.506070,2.236730,-2.387881,-0.168633,0.244070
627.892000,drone3,-1,0.943499,154.104370,479.999992,4.197615,-4.642882,0.000000,container1,7.308382,-5.273330,-1.464399,-3.110767,0.630449,1.464399,3.495540,-2.388653,-0.168736,0.247161
627.892000,drone3,-1,0.931144,539.340210,59.079273,15.287326,-14.642313,0.000000,container5,16.813138,-15.272653,-1.500346,-1.525812,0.630340,1.500346,2.230800,-2.388653,-0.168736,0.247161
627.960000,drone3,-1,0.942988,154.120941,480.000000,4.199316,-4.644605,0.000000,container1,7.308657,-5.273319,-1.463416,-3.109341,0.628713,1.463416,3.493546,-2.389654,-0.168819,0.246217
627.960000,drone3,-1,0.928420,539.503906,58.940243,15.292849,-14.647998,0.000000,container5,16.813322,-15.272628,-1.495179,-1.520473,0.624629,1.495179,2.222062,-2.389654,-0.168819,0.246217
628.024000,drone3,-1,0.942887,154.044968,479.553421,4.213440,-4.642595,0.000000,container1,7.308797,-5.273313,-1.463162,-3.095357,0.630718,1.463162,3.481362,-2.390394,-0.168916,0.248231
628.024000,drone3,-1,0.927861,539.480347,58.690670,15.302069,-14.647622,0.000000,container5,16.813419,-15.272615,-1.492807,-1.511350,0.624993,1.492807,2.214332,-2.390394,-0.168916,0.248231
628.092000,drone3,-1,0.943207,154.167770,480.000000,4.204417,-4.645943,0.000000,container1,7.309078,-5.273305,-1.463127,-3.104662,0.627362,1.463127,3.489018,-2.391169,-0.169017,0.250171
628.092000,drone3,-1,0.918922,540.524475,58.451042,15.311118,-14.674890,0.000000,container5,16.813623,-15.272592,-1.488494,-1.502504,0.597702,1.488494,2.197813,-2.391169,-0.169017,0.250171
628.124000,drone3,-1,0.943706,154.279388,480.000015,4.205693,-4.648878,0.000000,container1,7.309220,-5.273301,-1.463346,-3.103528,0.624423,1.463346,3.487574,-2.391648,-0.169049,0.248456
628.124000,drone3,-1,0.916430,540.463196,57.959305,15.325092,-14.673082,0.000000,container5,16.813729,-15.272581,-1.486555,-1.488637,0.599499,1.486555,2.187529,-2.391648,-0.169049,0.248456
628.192000,drone3,-1,0.943292,154.071060,479.999985,4.207930,-4.643569,0.000000,container1,7.309506,-5.273296,-1.464257,-3.101576,0.629728,1.464257,3.487173,-2.392442,-0.169152,0.249763
628.192000,drone3,-1,0.916736,540.420776,57.956699,15.327054,-14.671772,0.000000,container5,16.813949,-15.272561,-1.483114,-1.486894,0.600789,1.483114,2.184360,-2.392442,-0.169152,0.249763
628.256000,drone3,-1,0.942859,154.245514,480.000008,4.209777,-4.648238,0.000000,container1,7.309791,-5.273294,-1.465797,-3.100015,0.625057,1.465797,3.485591,-2.393370,-0.169214,0.246143
628.256000,drone3,-1,0.913618,540.864136,58.356060,15.318225,-14.683300,0.000000,container5,16.814178,-15.272543,-1.480262,-1.495953,0.589243,1.480262,2.185466,-2.393370,-0.169214,0.246143
628.320000,drone3,-1,0.942420,154.115051,480.000008,4.210431,-4.643387,0.000000,container1,7.309933,-5.273294,-1.466801,-3.099502,0.629908,1.466801,3.486431,-2.394093,-0.169286,0.244580
628.320000,drone3,-1,0.908698,540.989685,57.482174,15.343468,-14.686491,0.000000,container5,16.814296,-15.272535,-1.479059,-1.470828,0.586045,1.479059,2.166657,-2.394093,-0.169286,0.244580
628.388000,drone3,-1,0.942424,154.269135,479.999992,4.210693,-4.645849,0.000000,container1,7.310357,-5.273300,-1.470742,-3.099663,0.627451,1.470742,3.487791,-2.394816,-0.169368,0.244096
628.388000,drone3,-1,0.912565,540.608154,57.379330,15.348252,-14.676660,0.000000,container5,16.814660,-15.272516,-1.476346,-1.466409,0.595857,1.476346,2.164485,-2.394816,-0.169368,0.244096
628.456000,drone3,-1,0.942460,154.333954,480.000008,4.210413,-4.645919,0.000000,container1,7.310496,-5.273303,-1.472362,-3.100082,0.627385,1.472362,3.488836,-2.395654,-0.169427,0.240180
628.456000,drone3,-1,0.911534,540.838135,57.806995,15.338915,-14.683035,0.000000,container5,16.814785,-15.272511,-1.475741,-1.475870,0.589476,1.475741,2.168752,-2.395654,-0.169427,0.240180
628.520000,drone3,-1,0.942896,154.456955,479.999985,4.208807,-4.647348,0.000000,container1,7.310769,-5.273313,-1.476059,-3.101963,0.625965,1.476059,3.491813,-2.396471,-0.169476,0.235367
628.520000,drone3,-1,0.909432,540.706055,56.061779,15.385443,-14.679679,0.000000,container5,16.815037,-15.272504,-1.474982,-1.429594,0.592825,1.474982,2.137931,-2.396471,-0.169476,0.235367
628.588000,drone3,-1,0.943115,154.480820,479.999992,4.206880,-4.645954,0.000000,container1,7.311036,-5.273327,-1.480355,-3.104156,0.627373,1.480355,3.495831,-2.397160,-0.169546,0.233304
628.588000,drone3,-1,0.922323,540.420593,57.178196,15.357022,-14.672922,0.000000,container5,16.815292,-15.272501,-1.474823,-1.458271,0.599579,1.474823,2.158970,-2.397160,-0.169546,0.233304
