stamp_ns,node_ns,src_drone_ns,fused_id,class_id,class_name,frame,x,y,z,cov00,cov01,cov02,cov10,cov11,cov12,cov20,cov21,cov22
175100000000,/,drone2,28,1,"container2",world,12.695,3.31117,0,0.0876713,0,0,0,0.0876713,0,0,0,0.202204
175124000000,/,drone1,24,0,"container1",world,11.069,-4.99766,0,0.0879711,0,0,0,0.0879711,0,0,0,0.203272
175124000000,/,drone3,26,2,"container3",world,11.0892,10.5454,0,0.0876896,0,0,0,0.0876896,0,0,0,0.202236
175124000000,/,drone2,28,1,"container2",world,12.6949,3.31117,0,0.0876684,0,0,0,0.0876684,0,0,0,0.202199
175168000000,/,drone1,24,0,"container1",world,11.0684,-4.99933,0,0.0878503,0,0,0,0.0878503,0,0,0,0.203056
175168000000,/,drone3,26,2,"container3",world,11.0894,10.5439,0,0.0956786,0,0,0,0.0956786,0,0,0,0.216994
175168000000,/,drone2,28,1,"container2",world,12.6937,3.29863,0,0.0893608,0,0,0,0.0893608,0,0,0,0.205412
175200000000,/,drone1,24,0,"container1",world,11.0682,-4.99575,0,0.0882888,0,0,0,0.0882888,0,0,0,0.203633
175200000000,/,drone3,26,2,"container3",world,11.0896,10.5431,0,0.0984637,0,0,0,0.0984637,0,0,0,0.222367
175200000000,/,drone2,28,1,"container2",world,12.688,3.29503,0,0.0901357,0,0,0,0.0901357,0,0,0,0.206881
175256000000,/,drone1,24,0,"container1",world,11.0677,-4.99443,0,0.0881937,0,0,0,0.0881937,0,0,0,0.203393
175256000000,/,drone3,26,2,"container3",world,11.0896,10.5423,0,0.0988613,0,0,0,0.0988613,0,0,0,0.223545
175256000000,/,drone2,28,1,"container2",world,12.6847,3.29512,0,0.0899511,0,0,0,0.0899511,0,0,0,0.206636
175292000000,/,drone1,24,0,"container1",world,11.0665,-4.99357,0,0.0878196,0,0,0,0.0878196,0,0,0,0.202654
175292000000,/,drone3,26,2,"container3",world,11.0891,10.5416,0,0.0982816,0,0,0,0.0982816,0,0,0,0.222976
175292000000,/,drone2,28,1,"container2",world,12.6816,3.29475,0,0.0894645,0,0,0,0.0894645,0,0,0,0.205835
175300000000,/,drone1,24,0,"container1",world,11.066,-4.99287,0,0.0882473,0,0,0,0.0882473,0,0,0,0.203369
175300000000,/,drone3,26,2,"container3",world,11.0849,10.5408,0,0.0971448,0,0,0,0.0971448,0,0,0,0.221499
175300000000,/,drone2,28,1,"container2",world,12.681,3.29606,0,0.0892081,0,0,0,0.0892081,0,0,0,0.205451
175332000000,/,drone1,24,0,"container1",world,11.0662,-4.99153,0,0.0879769,0,0,0,0.0879769,0,0,0,0.202848
175332000000,/,drone3,26,2,"container3",world,11.0811,10.5402,0,0.0959631,0,0,0,0.0959631,0,0,0,0.219778
175332000000,/,drone2,28,1,"container2",world,12.6787,3.29706,0,0.0890459,0,0,0,0.0890459,0,0,0,0.205202
175332000000,/,drone1,24,0,"container1",world,11.0662,-4.99119,0,0.0879088,0,0,0,0.0879088,0,0,0,0.202717
175332000000,/,drone3,26,2,"container3",world,11.0777,10.5397,0,0.0948194,0,0,0,0.0948194,0,0,0,0.218003
175332000000,/,drone2,28,1,"container2",world,12.6795,3.29864,0,0.0888375,0,0,0,0.0888375,0,0,0,0.204848
175364000000,/,drone1,24,0,"container1",world,11.0662,-4.9911,0,0.0878917,0,0,0,0.0878917,0,0,0,0.202684
175364000000,/,drone3,26,2,"container3",world,11.0759,10.5394,0,0.0942297,0,0,0,0.0942297,0,0,0,0.217082
175364000000,/,drone2,28,1,"container2",world,12.6797,3.29904,0,0.0887851,0,0,0,0.0887851,0,0,0,0.204759
175396000000,/,drone1,24,0,"container1",world,11.0663,-4.99108,0,0.0878875,0,0,0,0.0878875,0,0,0,0.202676
175396000000,/,drone3,26,2,"container3",world,11.075,10.5393,0,0.0939302,0,0,0,0.0939302,0,0,0,0.216612
175396000000,/,drone2,28,1,"container2",world,12.6798,3.29913,0,0.088772,0,0,0,0.088772,0,0,0,0.204737
175428000000,/,drone1,24,0,"container1",world,11.0664,-4.99038,0,0.0877243,0,0,0,0.0877243,0,0,0,0.202364
175428000000,/,drone3,26,2,"container3",world,11.0714,10.539,0,0.0933059,0,0,0,0.0933059,0,0,0,0.215584
175428000000,/,drone2,28,1,"container2",world,12.6798,3.29922,0,0.0886211,0,0,0,0.0886211,0,0,0,0.204471
175464000000,/,drone1,24,0,"container1",world,11.0673,-4.98892,0,0.0880142,0,0,0,0.0880142,0,0,0,0.202852
175464000000,/,drone3,26,2,"container3",world,11.0681,10.5387,0,0.0925592,0,0,0,0.0925592,0,0,0,0.214293
175464000000,/,drone2,28,1,"container2",world,12.6785,3.30163,0,0.0886522,0,0,0,0.0886522,0,0,0,0.204522
175500000000,/,drone1,24,0,"container1",world,11.0675,-4.98856,0,0.0880862,0,0,0,0.0880862,0,0,0,0.202973
175500000000,/,drone3,26,2,"container3",world,11.0664,10.5386,0,0.0921778,0,0,0,0.0921778,0,0,0,0.213631
175500000000,/,drone2,28,1,"container2",world,12.6781,3.30224,0,0.08866,0,0,0,0.08866,0,0,0,0.204535
175572000000,/,drone1,24,0,"container1",world,11.0689,-4.9875,0,0.0877675,0,0,0,0.0877675,0,0,0,0.202382
175572000000,/,drone3,26,2,"container3",world,11.0626,10.5381,0,0.0912653,0,0,0,0.0912653,0,0,0,0.211942
175572000000,/,drone2,28,1,"container2",world,12.6797,3.30395,0,0.0882041,0,0,0,0.0882041,0,0,0,0.203695
175656000000,/,drone1,24,0,"container1",world,11.0698,-4.98711,0,0.0875426,0,0,0,0.0875426,0,0,0,0.201957
175656000000,/,drone3,26,2,"container3",world,11.0595,10.5377,0,0.0904981,0,0,0,0.0904981,0,0,0,0.210478
175656000000,/,drone2,28,1,"container2",world,12.6806,3.30568,0,0.0878945,0,0,0,0.0878945,0,0,0,0.203109
175768000000,/,drone1,24,0,"container1",world,11.0729,-4.98701,0,0.0876828,0,0,0,0.0876828,0,0,0,0.202178
175768000000,/,drone3,26,2,"container3",world,11.0553,10.5372,0,0.0900033,0,0,0,0.0900033,0,0,0,0.209405
175768000000,/,drone2,28,1,"container2",world,12.6791,3.30944,0,0.0879862,0,0,0,0.0879862,0,0,0,0.20322
175824000000,/,drone1,24,0,"container1",world,11.0737,-4.98698,0,0.0877178,0,0,0,0.0877178,0,0,0,0.202233
175824000000,/,drone3,26,2,"container3",world,11.0519,10.5366,0,0.0895087,0,0,0,0.0895087,0,0,0,0.208344
175824000000,/,drone2,28,1,"container2",world,12.6786,3.31123,0,0.0879215,0,0,0,0.0879215,0,0,0,0.203068
175892000000,/,drone1,24,0,"container1",world,11.0746,-4.98841,0,0.0881198,0,0,0,0.0881198,0,0,0,0.202949
175892000000,/,drone3,26,2,"container3",world,11.0487,10.536,0,0.089484,0,0,0,0.089484,0,0,0,0.208125
175892000000,/,drone2,28,1,"container2",world,12.6783,3.31291,0,0.0884017,0,0,0,0.0884017,0,0,0,0.20389
175964000000,/,drone1,24,0,"container1",world,11.0761,-4.98797,0,0.0883346,0,0,0,0.0883346,0,0,0,0.203333
175964000000,/,drone3,26,2,"container3",world,11.0413,10.5339,0,0.0891417,0,0,0,0.0891417,0,0,0,0.207074
175964000000,/,drone2,28,1,"container2",world,12.6711,3.31582,0,0.0884297,0,0,0,0.0884297,0,0,0,0.203851
176056000000,/,drone1,24,0,"container1",world,11.0762,-4.98989,0,0.0877534,0,0,0,0.0877534,0,0,0,0.202308
176056000000,/,drone3,26,2,"container3",world,11.0361,10.5306,0,0.0884973,0,0,0,0.0884973,0,0,0,0.205459
176056000000,/,drone2,28,1,"container2",world,12.6621,3.31804,0,0.087874,0,0,0,0.087874,0,0,0,0.202787
176136000000,/,drone1,24,0,"container1",world,11.0763,-4.99006,0,0.0879112,0,0,0,0.0879112,0,0,0,0.202592
176136000000,/,drone3,26,2,"container3",world,11.0329,10.5275,0,0.0883795,0,0,0,0.0883795,0,0,0,0.204845
176136000000,/,drone2,28,1,"container2",world,12.6562,3.3184,0,0.0879924,0,0,0,0.0879924,0,0,0,0.202926
176200000000,/,drone1,24,0,"container1",world,11.073,-4.99056,0,0.0883067,0,0,0,0.0883067,0,0,0,0.203298
176200000000,/,drone3,26,2,"container3",world,11.0313,10.5245,0,0.0880666,0,0,0,0.0880666,0,0,0,0.203955
176200000000,/,drone2,28,1,"container2",world,12.6519,3.31861,0,0.08814,0,0,0,0.08814,0,0,0,0.203136
176288000000,/,drone1,24,0,"container1",world,11.0667,-4.9919,0,0.0878598,0,0,0,0.0878598,0,0,0,0.202525
176288000000,/,drone3,26,2,"container3",world,11.0305,10.523,0,0.0879082,0,0,0,0.0879082,0,0,0,0.203505
176288000000,/,drone2,28,1,"container2",world,12.6534,3.31504,0,0.0878137,0,0,0,0.0878137,0,0,0,0.202551
176356000000,/,drone1,24,0,"container1",world,11.0609,-4.99411,0,0.0880706,0,0,0,0.0880706,0,0,0,0.202919
176356000000,/,drone3,26,2,"container3",world,11.0286,10.5197,0,0.0878003,0,0,0,0.0878003,0,0,0,0.203029
176356000000,/,drone2,28,1,"container2",world,12.6543,3.31191,0,0.0879392,0,0,0,0.0879392,0,0,0,0.202735
176432000000,/,drone1,24,0,"container1",world,11.0551,-4.99696,0,0.0876313,0,0,0,0.0876313,0,0,0,0.202136
176432000000,/,drone3,26,2,"container3",world,11.0252,10.5155,0,0.0877432,0,0,0,0.0877432,0,0,0,0.202661
176432000000,/,drone2,28,1,"container2",world,12.6527,3.30576,0,0.0876403,0,0,0,0.0876403,0,0,0,0.202158
176500000000,/,drone1,24,0,"container1",world,11.0526,-4.99826,0,0.0880575,0,0,0,0.0880575,0,0,0,0.202888
176500000000,/,drone3,26,2,"container3",world,11.0223,10.5118,0,0.0879822,0,0,0,0.0879822,0,0,0,0.202897
176500000000,/,drone2,28,1,"container2",world,12.6507,3.30319,0,0.0880553,0,0,0,0.0880553,0,0,0,0.202865
176592000000,/,drone1,24,0,"container1",world,11.0518,-4.99765,0,0.0881628,0,0,0,0.0881628,0,0,0,0.203077
176592000000,/,drone3,26,2,"container3",world,11.0199,10.508,0,0.0878754,0,0,0,0.0878754,0,0,0,0.20259
176592000000,/,drone2,28,1,"container2",world,12.6498,3.30001,0,0.0878122,0,0,0,0.0878122,0,0,0,0.202421
176684000000,/,drone1,24,0,"container1",world,11.0476,-5.00028,0,0.0878154,0,0,0,0.0878154,0,0,0,0.202474
176684000000,/,drone3,26,2,"container3",world,11.0176,10.5025,0,0.0879242,0,0,0,0.0879242,0,0,0,0.202608
176684000000,/,drone2,28,1,"container2",world,12.6471,3.29307,0,0.0877849,0,0,0,0.0877849,0,0,0,0.202378
176760000000,/,drone1,24,0,"container1",world,11.0475,-5.00223,0,0.0878713,0,0,0,0.0878713,0,0,0,0.202589
176760000000,/,drone3,26,2,"container3",world,11.0171,10.4964,0,0.0880603,0,0,0,0.0880603,0,0,0,0.202819
176760000000,/,drone2,28,1,"container2",world,12.644,3.28606,0,0.0879292,0,0,0,0.0879292,0,0,0,0.202646
176840000000,/,drone1,24,0,"container1",world,11.0473,-5.00317,0,0.087574,0,0,0,0.087574,0,0,0,0.202048
176840000000,/,drone3,26,2,"container3",world,11.0176,10.4911,0,0.0879005,0,0,0,0.0879005,0,0,0,0.202525
176840000000,/,drone2,28,1,"container2",world,12.6411,3.28114,0,0.087644,0,0,0,0.087644,0,0,0,0.202133
176900000000,/,drone1,24,0,"container1",world,11.0489,-5.00506,0,0.087743,0,0,0,0.087743,0,0,0,0.20234
176900000000,/,drone3,26,2,"container3",world,11.0197,10.4857,0,0.0879577,0,0,0,0.0879577,0,0,0,0.202626
176900000000,/,drone2,28,1,"container2",world,12.6379,3.27606,0,0.0878776,0,0,0,0.0878776,0,0,0,0.202543
177000000000,/,drone1,24,0,"container1",world,11.0508,-5.00658,0,0.0880523,0,0,0,0.0880523,0,0,0,0.202895
177000000000,/,drone3,26,2,"container3",world,11.0216,10.4811,0,0.0882233,0,0,0,0.0882233,0,0,0,0.203108
177000000000,/,drone2,28,1,"container2",world,12.6375,3.27081,0,0.0881592,0,0,0,0.0881592,0,0,0,0.20305
177100000000,/,drone1,24,0,"container1",world,11.0507,-5.00909,0,0.0878994,0,0,0,0.0878994,0,0,0,0.202625
177100000000,/,drone3,26,2,"container3",world,11.024,10.4765,0,0.0879886,0,0,0,0.0879886,0,0,0,0.202721
177100000000,/,drone2,28,1,"container2",world,12.6369,3.27019,0,0.088047,0,0,0,0.088047,0,0,0,0.20286
177180000000,/,drone1,24,0,"container1",world,11.0492,-5.01079,0,0.0879572,0,0,0,0.0879572,0,0,0,0.202736
177180000000,/,drone3,26,2,"container3",world,11.0256,10.4728,0,0.0880841,0,0,0,0.0880841,0,0,0,0.202923
177180000000,/,drone2,28,1,"container2",world,12.6382,3.26901,0,0.0881258,0,0,0,0.0881258,0,0,0,0.203008
177244000000,/,drone1,24,0,"container1",world,11.0404,-5.05083,0,0.091582,0,0,0,0.091582,0,0,0,0.209698
177244000000,/,drone3,26,2,"container3",world,11.0266,10.4704,0,0.0880102,0,0,0,0.0880102,0,0,0,0.202815
177244000000,/,drone2,28,1,"container2",world,12.6401,3.26244,0,0.0878432,0,0,0,0.0878432,0,0,0,0.202514
177312000000,/,drone1,24,0,"container1",world,11.0373,-5.04432,0,0.0910024,0,0,0,0.0910024,0,0,0,0.209092
177312000000,/,drone3,26,2,"container3",world,11.0273,10.4684,0,0.0877637,0,0,0,0.0877637,0,0,0,0.202387
177312000000,/,drone2,28,1,"container2",world,12.6379,3.25728,0,0.0876951,0,0,0,0.0876951,0,0,0,0.202238
177400000000,/,drone1,24,0,"container1",world,11.0377,-5.04346,0,0.0905806,0,0,0,0.0905806,0,0,0,0.20851
177400000000,/,drone3,26,2,"container3",world,11.0272,10.4659,0,0.0881093,0,0,0,0.0881093,0,0,0,0.203016
177400000000,/,drone2,28,1,"container2",world,12.64,3.25465,0,0.0882427,0,0,0,0.0882427,0,0,0,0.203209
177496000000,/,drone1,24,0,"container1",world,11.0409,-5.03467,0,0.0895878,0,0,0,0.0895878,0,0,0,0.206797
177496000000,/,drone3,26,2,"container3",world,11.0254,10.4639,0,0.0879134,0,0,0,0.0879134,0,0,0,0.202687
177496000000,/,drone2,28,1,"container2",world,12.6412,3.25484,0,0.0878334,0,0,0,0.0878334,0,0,0,0.202493
177584000000,/,drone1,24,0,"container1",world,11.0425,-5.02784,0,0.0889384,0,0,0,0.0889384,0,0,0,0.205598
177584000000,/,drone3,26,2,"container3",world,11.0228,10.4624,0,0.0880292,0,0,0,0.0880292,0,0,0,0.202911
177584000000,/,drone2,28,1,"container2",world,12.6419,3.2574,0,0.0879346,0,0,0,0.0879346,0,0,0,0.202687
177656000000,/,drone1,24,0,"container1",world,11.0441,-5.02042,0,0.0887806,0,0,0,0.0887806,0,0,0,0.205182
177656000000,/,drone3,26,2,"container3",world,11.02,10.4613,0,0.0878567,0,0,0,0.0878567,0,0,0,0.202612
177656000000,/,drone2,28,1,"container2",world,12.6452,3.26304,0,0.0879962,0,0,0,0.0879962,0,0,0,0.202783
177740000000,/,drone1,24,0,"container1",world,11.0143,-5.24529,0,0.0887583,0,0,0,0.0887583,0,0,0,0.205752
177740000000,/,drone3,26,2,"container3",world,11.0186,10.4608,0,0.08777,0,0,0,0.08777,0,0,0,0.202462
177740000000,/,drone2,28,1,"container2",world,12.6473,3.2649,0,0.0878896,0,0,0,0.0878896,0,0,0,0.202594
177804000000,/,drone1,24,0,"container1",world,11.0356,-5.06861,0,0.0883806,0,0,0,0.0883806,0,0,0,0.20437
177804000000,/,drone3,26,2,"container3",world,11.0179,10.4605,0,0.0877265,0,0,0,0.0877265,0,0,0,0.202386
177804000000,/,drone2,28,1,"container2",world,12.655,3.26598,0,0.0878468,0,0,0,0.0878468,0,0,0,0.202525
177900000000,/,drone1,24,0,"container1",world,11.0408,-5.01949,0,0.0883166,0,0,0,0.0883166,0,0,0,0.204027
177900000000,/,drone3,26,2,"container3",world,11.0175,10.4604,0,0.0877047,0,0,0,0.0877047,0,0,0,0.202349
177900000000,/,drone2,28,1,"container2",world,12.6588,3.26562,0,0.0877263,0,0,0,0.0877263,0,0,0,0.20231
177984000000,/,drone1,24,0,"container1",world,11.0417,-5.00701,0,0.0881133,0,0,0,0.0881133,0,0,0,0.203536
177984000000,/,drone3,26,2,"container3",world,11.0124,10.457,0,0.113975,0,0,0,0.113975,0,0,0,0.253511
177984000000,/,drone2,28,1,"container2",world,12.6755,3.24975,0,0.0901321,0,0,0,0.0901321,0,0,0,0.207438
178072000000,/,drone1,24,0,"container1",world,11.0439,-4.99838,0,0.0881802,0,0,0,0.0881802,0,0,0,0.203445
178072000000,/,drone3,26,2,"container3",world,11.0105,10.4563,0,0.11516,0,0,0,0.11516,0,0,0,0.257971
178072000000,/,drone2,28,1,"container2",world,12.6804,3.247,0,0.0900604,0,0,0,0.0900604,0,0,0,0.207536
178160000000,/,drone1,24,0,"container1",world,11.0465,-4.99256,0,0.0883597,0,0,0,0.0883597,0,0,0,0.203622
178160000000,/,drone3,26,2,"container3",world,11.0084,10.4559,0,0.110823,0,0,0,0.110823,0,0,0,0.252409
178160000000,/,drone2,28,1,"container2",world,12.6795,3.24714,0,0.0896419,0,0,0,0.0896419,0,0,0,0.206843
178236000000,/,drone1,24,0,"container1",world,11.0475,-4.98992,0,0.0880243,0,0,0,0.0880243,0,0,0,0.202959
178236000000,/,drone3,26,2,"container3",world,11.0071,10.4557,0,0.105509,0,0,0,0.105509,0,0,0,0.244086
178236000000,/,drone2,28,1,"container2",world,12.6754,3.24623,0,0.0889526,0,0,0,0.0889526,0,0,0,0.205577
178304000000,/,drone1,24,0,"container1",world,11.0486,-4.9877,0,0.0882994,0,0,0,0.0882994,0,0,0,0.203388
178304000000,/,drone3,26,2,"container3",world,11.0064,10.4556,0,0.101278,0,0,0,0.101278,0,0,0,0.2368
178304000000,/,drone2,28,1,"container2",world,12.6713,3.24601,0,0.0889482,0,0,0,0.0889482,0,0,0,0.205477
178400000000,/,drone1,24,0,"container1",world,11.0511,-4.98457,0,0.087994,0,0,0,0.087994,0,0,0,0.202815
178400000000,/,drone3,26,2,"container3",world,11.006,10.4559,0,0.0976157,0,0,0,0.0976157,0,0,0,0.229919
178400000000,/,drone2,28,1,"container2",world,12.6675,3.2463,0,0.0884342,0,0,0,0.0884342,0,0,0,0.204463
178496000000,/,drone1,24,0,"container1",world,11.0577,-4.979,0,0.0881482,0,0,0,0.0881482,0,0,0,0.20303
178496000000,/,drone3,26,2,"container3",world,11.0051,10.4565,0,0.0946032,0,0,0,0.0946032,0,0,0,0.223509
178496000000,/,drone2,28,1,"container2",world,12.662,3.24858,0,0.0883914,0,0,0,0.0883914,0,0,0,0.2042
178564000000,/,drone1,24,0,"container1",world,11.0668,-4.97269,0,0.088365,0,0,0,0.088365,0,0,0,0.203388
178564000000,/,drone3,26,2,"container3",world,11.0034,10.4572,0,0.0923653,0,0,0,0.0923653,0,0,0,0.21809
178564000000,/,drone2,28,1,"container2",world,12.6554,3.25532,0,0.0884745,0,0,0,0.0884745,0,0,0,0.204168
178640000000,/,drone1,24,0,"container1",world,11.0743,-4.96812,0,0.0880417,0,0,0,0.0880417,0,0,0,0.202819
178640000000,/,drone3,26,2,"container3",world,11.0013,10.4581,0,0.0906358,0,0,0,0.0906358,0,0,0,0.213709
178640000000,/,drone2,28,1,"container2",world,12.6499,3.26141,0,0.0880863,0,0,0,0.0880863,0,0,0,0.203367
178700000000,/,drone1,24,0,"container1",world,11.0793,-4.96778,0,0.0879731,0,0,0,0.0879731,0,0,0,0.202695
178700000000,/,drone3,26,2,"container3",world,10.9994,10.4587,0,0.0895068,0,0,0,0.0895068,0,0,0,0.210753
178700000000,/,drone2,28,1,"container2",world,12.6454,3.26785,0,0.0881619,0,0,0,0.0881619,0,0,0,0.203431
178796000000,/,drone1,24,0,"container1",world,11.0688,-5.20155,0,0.0877864,0,0,0,0.0877864,0,0,0,0.20235
178796000000,/,drone3,26,2,"container3",world,10.9975,10.4599,0,0.0888085,0,0,0,0.0888085,0,0,0,0.208319
178796000000,/,drone2,28,1,"container2",world,12.6426,3.27045,0,0.0879596,0,0,0,0.0879596,0,0,0,0.202969
178896000000,/,drone1,24,0,"container1",world,11.0861,-5.01772,0,0.0880427,0,0,0,0.0880427,0,0,0,0.20284
178896000000,/,drone3,26,2,"container3",world,10.9968,10.4614,0,0.0884773,0,0,0,0.0884773,0,0,0,0.206546
178896000000,/,drone2,28,1,"container2",world,12.6389,3.27376,0,0.0880686,0,0,0,0.0880686,0,0,0,0.203065
178960000000,/,drone1,24,0,"container1",world,11.0922,-4.97053,0,0.0876189,0,0,0,0.0876189,0,0,0,0.202088
178960000000,/,drone3,26,2,"container3",world,10.9985,10.463,0,0.0879813,0,0,0,0.0879813,0,0,0,0.204634
178960000000,/,drone2,28,1,"container2",world,12.6298,3.27613,0,0.0876124,0,0,0,0.0876124,0,0,0,0.202162
179028000000,/,drone1,24,0,"container1",world,11.0948,-4.95755,0,0.0878677,0,0,0,0.0878677,0,0,0,0.202532
179028000000,/,drone3,26,2,"container3",world,11.0008,10.4643,0,0.0879778,0,0,0,0.0879778,0,0,0,0.203883
179028000000,/,drone2,28,1,"container2",world,12.6234,3.27713,0,0.0878574,0,0,0,0.0878574,0,0,0,0.202544
179100000000,/,drone1,24,0,"container1",world,11.0952,-4.95334,0,0.0882869,0,0,0,0.0882869,0,0,0,0.203278
179100000000,/,drone3,26,2,"container3",world,11.002,10.4649,0,0.087976,0,0,0,0.087976,0,0,0,0.203507
179100000000,/,drone2,28,1,"container2",world,12.6194,3.27996,0,0.0881579,0,0,0,0.0881579,0,0,0,0.203062
179200000000,/,drone1,24,0,"container1",world,11.093,-4.95217,0,0.0879029,0,0,0,0.0879029,0,0,0,0.202612
179200000000,/,drone3,26,2,"container3",world,11.0061,10.4668,0,0.0880039,0,0,0,0.0880039,0,0,0,0.203106
179200000000,/,drone2,28,1,"container2",world,12.6134,3.27858,0,0.0879795,0,0,0,0.0879795,0,0,0,0.202725
179292000000,/,drone1,24,0,"container1",world,11.0891,-4.95203,0,0.088075,0,0,0,0.088075,0,0,0,0.202935
179292000000,/,drone3,26,2,"container3",world,11.0106,10.4691,0,0.0881555,0,0,0,0.0881555,0,0,0,0.203061
179292000000,/,drone2,28,1,"container2",world,12.6066,3.27943,0,0.0881006,0,0,0,0.0881006,0,0,0,0.202933
179356000000,/,drone1,24,0,"container1",world,11.086,-4.95174,0,0.0876277,0,0,0,0.0876277,0,0,0,0.202135
179356000000,/,drone3,26,2,"container3",world,11.0139,10.471,0,0.0880158,0,0,0,0.0880158,0,0,0,0.202634
179356000000,/,drone2,28,1,"container2",world,12.6028,3.28166,0,0.0876931,0,0,0,0.0876931,0,0,0,0.202197
179424000000,/,drone1,24,0,"container1",world,11.0829,-4.95129,0,0.0878133,0,0,0,0.0878133,0,0,0,0.202461
179424000000,/,drone3,26,2,"container3",world,11.0167,10.473,0,0.0880965,0,0,0,0.0880965,0,0,0,0.202686
179424000000,/,drone2,28,1,"container2",world,12.5986,3.28515,0,0.0877871,0,0,0,0.0877871,0,0,0,0.202357
179500000000,/,drone1,24,0,"container1",world,11.081,-4.95439,0,0.0879244,0,0,0,0.0879244,0,0,0,0.202657
179500000000,/,drone3,26,2,"container3",world,11.0197,10.4743,0,0.0883788,0,0,0,0.0883788,0,0,0,0.203163
179500000000,/,drone2,28,1,"container2",world,12.5974,3.28796,0,0.0882782,0,0,0,0.0882782,0,0,0,0.203232
179596000000,/,drone1,24,0,"container1",world,11.0801,-4.9542,0,0.087823,0,0,0,0.087823,0,0,0,0.202481
179596000000,/,drone3,26,2,"container3",world,11.0232,10.4749,0,0.0882621,0,0,0,0.0882621,0,0,0,0.202987
179596000000,/,drone2,28,1,"container2",world,12.5989,3.28892,0,0.0880196,0,0,0,0.0880196,0,0,0,0.202794
179684000000,/,drone1,24,0,"container1",world,11.0787,-4.95609,0,0.0878504,0,0,0,0.0878504,0,0,0,0.202532
179684000000,/,drone3,26,2,"container3",world,11.0279,10.4748,0,0.088302,0,0,0,0.088302,0,0,0,0.203135
179684000000,/,drone2,28,1,"container2",world,12.605,3.28956,0,0.0881134,0,0,0,0.0881134,0,0,0,0.202981
179752000000,/,drone1,24,0,"container1",world,11.0723,-4.92038,0,0.0929047,0,0,0,0.0929047,0,0,0,0.212878
179752000000,/,drone3,26,2,"container3",world,11.0327,10.4749,0,0.0879824,0,0,0,0.0879824,0,0,0,0.202654
179752000000,/,drone2,28,1,"container2",world,12.614,3.28991,0,0.0876454,0,0,0,0.0876454,0,0,0,0.202149
179820000000,/,drone1,24,0,"container1",world,11.0653,-4.92351,0,0.0925141,0,0,0,0.0925141,0,0,0,0.212828
179820000000,/,drone3,26,2,"container3",world,11.0359,10.4749,0,0.0880477,0,0,0,0.0880477,0,0,0,0.202846
179820000000,/,drone2,28,1,"container2",world,12.622,3.29126,0,0.0878805,0,0,0,0.0878805,0,0,0,0.202568
179900000000,/,drone1,24,0,"container1",world,11.0628,-4.92945,0,0.0918295,0,0,0,0.0918295,0,0,0,0.211872
179900000000,/,drone3,26,2,"container3",world,11.0377,10.4752,0,0.0883088,0,0,0,0.0883088,0,0,0,0.203377
179900000000,/,drone2,28,1,"container2",world,12.6307,3.2923,0,0.0881616,0,0,0,0.0881616,0,0,0,0.203077
179984000000,/,drone1,24,0,"container1",world,11.061,-4.93618,0,0.0906314,0,0,0,0.0906314,0,0,0,0.209788
179984000000,/,drone3,26,2,"container3",world,11.0377,10.476,0,0.0880602,0,0,0,0.0880602,0,0,0,0.20301
179984000000,/,drone2,28,1,"container2",world,12.6425,3.29272,0,0.0878176,0,0,0,0.0878176,0,0,0,0.202475
180052000000,/,drone1,24,0,"container1",world,11.0567,-4.94289,0,0.0897251,0,0,0,0.0897251,0,0,0,0.208054
180052000000,/,drone3,26,2,"container3",world,11.0401,10.4768,0,0.0880176,0,0,0,0.0880176,0,0,0,0.203003
180052000000,/,drone2,28,1,"container2",world,12.6535,3.29253,0,0.0878739,0,0,0,0.0878739,0,0,0,0.202592
180100000000,/,drone1,24,0,"container1",world,11.0526,-4.9486,0,0.0890581,0,0,0,0.0890581,0,0,0,0.206589
180100000000,/,drone3,26,2,"container3",world,11.0443,10.4772,0,0.0877817,0,0,0,0.0877817,0,0,0,0.202616
180100000000,/,drone2,28,1,"container2",world,12.6599,3.29041,0,0.0875764,0,0,0,0.0875764,0,0,0,0.202053
180164000000,/,drone1,24,0,"container1",world,11.0494,-4.95422,0,0.0887555,0,0,0,0.0887555,0,0,0,0.205884
180164000000,/,drone3,26,2,"container3",world,11.0503,10.4773,0,0.0878923,0,0,0,0.0878923,0,0,0,0.202832
180164000000,/,drone2,28,1,"container2",world,12.665,3.28773,0,0.0878557,0,0,0,0.0878557,0,0,0,0.202543
180200000000,/,drone1,24,0,"container1",world,11.0454,-4.95878,0,0.088843,0,0,0,0.088843,0,0,0,0.205812
180200000000,/,drone3,26,2,"container3",world,11.0546,10.4776,0,0.08818,0,0,0,0.08818,0,0,0,0.203353
180200000000,/,drone2,28,1,"container2",world,12.6679,3.28436,0,0.0882811,0,0,0,0.0882811,0,0,0,0.203294
180260000000,/,drone1,24,0,"container1",world,11.0454,-4.9616,0,0.088594,0,0,0,0.088594,0,0,0,0.20523
180260000000,/,drone3,26,2,"container3",world,11.0558,10.4777,0,0.088187,0,0,0,0.088187,0,0,0,0.203376
180260000000,/,drone2,28,1,"container2",world,12.6698,3.28249,0,0.0881873,0,0,0,0.0881873,0,0,0,0.203137
180300000000,/,drone1,24,0,"container1",world,11.0468,-4.96467,0,0.0880776,0,0,0,0.0880776,0,0,0,0.204096
