stamp_ns,node_ns,src_drone_ns,src_track_id,class_id,class_name,associated_track_id,is_new_track,mahalanobis_d2,association_threshold,pre_x,pre_y,pre_z,meas_x,meas_y,meas_z,post_x,post_y,post_z,pre_cov_det,meas_cov_det,post_cov_det,omega_used
164872000000,/,drone1,0,0,"container1",24,0,3.34959,8,11.1919,-5.37582,0,11.2132,-4.60712,0,11.2026,-4.99034,0,0.0015764,0.00159095,0.00158369,0.502296
164960000000,/,drone3,0,2,"container3",26,0,0.000167853,8,11.3087,10.7434,0,11.3098,10.7379,0,11.3093,10.7403,0,0.00155439,0.00237814,0.0019955,0.604736
164960000000,/,drone3,1,1,"container2",14,0,0.773269,8,12.8352,3.3925,0,13.0836,3.11211,0,12.9662,3.24459,0,0.00157086,0.00186159,0.00172033,0.542349
164960000000,/,drone1,0,0,"container1",24,0,0.819912,8,11.2026,-4.99034,0,11.2041,-4.61051,0,11.2033,-4.80153,0,0.00158369,0.00155513,0.00156945,0.495451
164960000000,/,drone2,0,0,"container1",24,0,5.1826,8,11.2033,-4.80153,0,11.1768,-5.75731,0,11.19,-5.28149,0,0.00156945,0.00159095,0.00158022,0.503401
164960000000,/,drone2,1,1,"container2",14,0,0.881743,8,12.9662,3.24459,0,12.6904,3.53059,0,12.8322,3.38361,0,0.00172033,0.00157924,0.00165079,0.478621
165020000000,/,drone3,0,2,"container3",26,0,0.000176171,8,11.3093,10.7403,0,11.3117,10.7349,0,11.3106,10.7375,0,0.0019955,0.00223191,0.00211591,0.527962
165020000000,/,drone3,1,1,"container2",14,0,0.733474,8,12.8322,3.38361,0,13.0735,3.10886,0,12.9568,3.24164,0,0.00165079,0.00182792,0.00174086,0.52546
165020000000,/,drone2,0,0,"container1",24,0,1.20734,8,11.19,-5.28149,0,11.1558,-5.75004,0,11.1718,-5.53068,0,0.00158022,0.00192545,0.00175851,0.549238
165020000000,/,drone2,1,1,"container2",14,0,0.86115,8,12.9568,3.24164,0,12.6904,3.53059,0,12.8279,3.38151,0,0.00174086,0.00157924,0.00166136,0.475661
165020000000,/,drone1,0,0,"container1",24,0,4.69398,8,11.1718,-5.53068,0,11.2014,-4.61199,0,11.1861,-5.08632,0,0.00175851,0.00158957,0.00167546,0.474772
165080000000,/,drone3,0,2,"container3",26,0,0.000222762,8,11.3106,10.7375,0,11.3134,10.7316,0,11.312,10.7346,0,0.00211591,0.00205602,0.00208609,0.492822
165080000000,/,drone3,1,1,"container2",14,0,0.728225,8,12.8279,3.38151,0,13.0645,3.10618,0,12.9483,3.24143,0,0.00166136,0.00174961,0.00170587,0.512936
165080000000,/,drone2,0,0,"container1",24,0,2.3733,8,11.1861,-5.08632,0,11.1408,-5.74351,0,11.1628,-5.42441,0,0.00167546,0.00182945,0.00175358,0.521968
165080000000,/,drone2,1,1,"container2",14,0,0.839987,8,12.9483,3.24143,0,12.6904,3.53059,0,12.8226,3.38232,0,0.00170587,0.00157924,0.00164337,0.480728
165080000000,/,drone1,0,0,"container1",24,0,3.66044,8,11.1628,-5.42441,0,11.195,-4.61481,0,11.1783,-5.03458,0,0.00175358,0.00156477,0.00166096,0.47155
165160000000,/,drone3,0,2,"container3",26,0,0.000226295,8,11.312,10.7346,0,11.3134,10.7281,0,11.3127,10.7314,0,0.00208609,0.00191884,0.0020036,0.479119
165160000000,/,drone3,1,1,"container2",14,0,0.737127,8,12.8226,3.38232,0,13.0563,3.10368,0,12.9406,3.24171,0,0.00164337,0.00168642,0.00166498,0.506464
165160000000,/,drone2,0,0,"container1",24,0,2.69289,8,11.1783,-5.03458,0,11.1172,-5.73066,0,11.1471,-5.38982,0,0.00166096,0.00176657,0.00171431,0.515406
165160000000,/,drone2,1,1,"container2",14,0,0.820853,8,12.9406,3.24171,0,12.6904,3.53059,0,12.8177,3.38357,0,0.00166498,0.00157924,0.00162249,0.486786
165160000000,/,drone1,0,0,"container1",24,0,3.35786,8,11.1471,-5.38982,0,11.1888,-4.61752,0,11.1673,-5.01689,0,0.00171431,0.00154423,0.00163075,0.473903
165204000000,/,drone3,0,2,"container3",26,0,0.000141855,8,11.3127,10.7314,0,11.3127,10.7262,0,11.3127,10.7289,0,0.0020036,0.00191348,0.00195888,0.488497
165204000000,/,drone3,1,1,"container2",14,0,0.74202,8,12.8177,3.38357,0,13.0502,3.1024,0,12.9359,3.24058,0,0.00162249,0.00170647,0.00166484,0.512614
165204000000,/,drone2,0,0,"container1",24,0,2.8168,8,11.1673,-5.01689,0,11.1102,-5.72672,0,11.1382,-5.37895,0,0.00163075,0.00173162,0.00168169,0.514999
165204000000,/,drone2,1,1,"container2",14,0,0.81171,8,12.9359,3.24058,0,12.6904,3.53059,0,12.8154,3.383,0,0.00166484,0.00157924,0.00162242,0.486808
165204000000,/,drone1,0,0,"container1",24,0,3.2807,8,11.1382,-5.37895,0,11.1888,-4.61752,0,11.1628,-5.00896,0,0.00168169,0.00154423,0.00161394,0.478695
165300000000,/,drone3,0,2,"container3",26,0,3.66322e-05,8,11.3127,10.7289,0,11.3127,10.7262,0,11.3127,10.7276,0,0.00195888,0.00191348,0.00193627,0.494138
165300000000,/,drone3,1,1,"container2",14,0,0.746353,8,12.8154,3.383,0,13.0502,3.1024,0,12.9348,3.2403,0,0.00162242,0.00170647,0.0016648,0.512625
165300000000,/,drone2,0,0,"container1",24,0,2.86308,8,11.1628,-5.00896,0,11.1037,-5.72259,0,11.1327,-5.37205,0,0.00161394,0.00170023,0.00165746,0.513019
165300000000,/,drone2,1,1,"container2",14,0,0.17442,8,12.9348,3.2403,0,12.7139,3.55793,0,12.7169,3.55363,0,0.0016648,1.03854,1.00181,0.9984
165300000000,/,drone1,0,0,"container1",24,0,3.23375,8,11.1327,-5.37205,0,11.1888,-4.61752,0,11.1601,-5.00368,0,0.00165746,0.00154423,0.00160151,0.482318
165352000000,/,drone3,0,2,"container3",26,0,0.000182184,8,11.3127,10.7276,0,11.31,10.7224,0,11.3114,10.725,0,0.00193627,0.00180741,0.00187257,0.48279
165352000000,/,drone3,1,1,"container2",27,1,inf,8,0,0,0,13.0381,3.09953,0,13.0381,3.09953,0,0,0.00165215,0.00165215,0
165352000000,/,drone2,0,0,"container1",24,0,2.90766,8,11.1601,-5.00368,0,11.1037,-5.72259,0,11.1314,-5.37034,0,0.00160151,0.00170023,0.00165137,0.514949
165352000000,/,drone2,1,1,"container2",27,0,0.367485,8,13.0381,3.09953,0,12.7139,3.55793,0,12.7183,3.55174,0,0.00165215,1.03854,1.00198,0.998412
165352000000,/,drone1,0,0,"container1",24,0,3.22226,8,11.1314,-5.37034,0,11.1888,-4.61752,0,11.1595,-5.00237,0,0.00165137,0.00154423,0.0015984,0.483238
165432000000,/,drone3,0,2,"container3",26,0,0.000869004,8,11.3114,10.725,0,11.3032,10.7154,0,11.3074,10.7204,0,0.00187257,0.00169465,0.00178509,0.475062
165432000000,/,drone3,1,1,"container2",28,1,inf,8,0,0,0,13.0189,3.09265,0,13.0189,3.09265,0,0,0.0016079,0.0016079,0
165432000000,/,drone2,0,0,"container1",24,0,2.78287,8,11.1595,-5.00237,0,11.0891,-5.70187,0,11.124,-5.35523,0,0.0015984,0.00163908,0.00161882,0.506283
165432000000,/,drone2,1,1,"container2",28,0,1.21799,8,13.0189,3.09265,0,12.7055,3.53887,0,12.7718,3.44449,0,0.0016079,0.0105361,0.00757775,0.867597
165432000000,/,drone1,0,0,"container1",24,0,2.97236,8,11.124,-5.35523,0,11.1854,-4.6321,0,11.1545,-4.99611,0,0.00161882,0.00158957,0.00160424,0.495442
165496000000,/,drone3,0,2,"container3",26,0,0.000804726,8,11.3074,10.7204,0,11.2994,10.7114,0,11.3035,10.716,0,0.00178509,0.00165136,0.00171909,0.480543
165496000000,/,drone3,1,1,"container2",28,0,0.789287,8,12.7718,3.44449,0,13.0046,3.08795,0,12.8305,3.35455,0,0.00757775,0.00159702,0.00540895,0.174066
165496000000,/,drone2,0,0,"container1",24,0,2.81835,8,11.1545,-4.99611,0,11.087,-5.69981,0,11.1206,-5.34921,0,0.00160424,0.00161799,0.00161112,0.502133
165496000000,/,drone2,1,1,"container2",28,0,0.184512,8,12.8305,3.35455,0,12.7039,3.53757,0,12.7589,3.45809,0,0.00540895,0.00772421,0.0066321,0.588146
165496000000,/,drone1,0,0,"container1",24,0,2.88644,8,11.1206,-5.34921,0,11.1865,-4.63839,0,11.1532,-4.99742,0,0.00161112,0.00156477,0.00158806,0.492702
165592000000,/,drone3,0,2,"container3",26,0,0.000569149,8,11.3035,10.716,0,11.2983,10.7073,0,11.301,10.7117,0,0.00171909,0.00162694,0.00167344,0.48623
165592000000,/,drone3,1,1,"container2",28,0,0.872065,8,12.7589,3.45809,0,12.9943,3.08477,0,12.8221,3.35778,0,0.0066321,0.00159427,0.00473994,0.1938
165592000000,/,drone2,0,0,"container1",24,0,2.78802,8,11.1532,-4.99742,0,11.083,-5.69608,0,11.1179,-5.34838,0,0.00158806,0.00160815,0.00159812,0.503143
165592000000,/,drone2,1,1,"container2",28,0,0.195216,8,12.8221,3.35778,0,12.7018,3.5355,0,12.7648,3.44251,0,0.00473994,0.00400199,0.00438012,0.457792
165592000000,/,drone1,0,0,"container1",24,0,2.80644,8,11.1179,-5.34838,0,11.1885,-4.64807,0,11.153,-5.00007,0,0.00159812,0.0015756,0.00158689,0.496452
165660000000,/,drone3,0,2,"container3",26,0,0.000362048,8,11.301,10.7117,0,11.297,10.7048,0,11.299,10.7083,0,0.00167344,0.00158793,0.00163106,0.486891
165660000000,/,drone3,1,1,"container2",28,0,0.868669,8,12.7648,3.44251,0,12.9867,3.08238,0,12.8369,3.32551,0,0.00438012,0.00156556,0.00321806,0.263311
165660000000,/,drone2,0,0,"container1",24,0,2.75646,8,11.153,-5.00007,0,11.0845,-5.69363,0,11.1188,-5.34625,0,0.00158689,0.00157569,0.00158129,0.49823
165660000000,/,drone2,1,1,"container2",28,0,0.295373,8,12.8369,3.32551,0,12.7009,3.53546,0,12.77,3.4287,0,0.00321806,0.00297381,0.00309673,0.480277
165660000000,/,drone1,0,0,"container1",24,0,2.73676,8,11.1188,-5.34625,0,11.1929,-4.65707,0,11.1556,-5.00455,0,0.00158129,0.00154346,0.00156245,0.493947
165700000000,/,drone3,0,2,"container3",26,0,0.000305884,8,11.299,10.7083,0,11.2953,10.702,0,11.2972,10.7051,0,0.00163106,0.00160193,0.00161654,0.495496
165700000000,/,drone3,1,1,"container2",28,0,0.853304,8,12.77,3.4287,0,12.9814,3.0808,0,12.8505,3.29617,0,0.00309673,0.00158678,0.00242447,0.338801
165700000000,/,drone2,0,0,"container1",24,0,2.70858,8,11.1556,-5.00455,0,11.0856,-5.6917,0,11.1204,-5.35047,0,0.00156245,0.00159414,0.00157835,0.505019
165700000000,/,drone2,1,1,"container2",28,0,0.407643,8,12.8505,3.29617,0,12.6988,3.53589,0,12.7736,3.41767,0,0.00242447,0.00246788,0.0024458,0.504437
165700000000,/,drone1,0,0,"container1",24,0,2.73309,8,11.1204,-5.35047,0,11.1936,-4.66032,0,11.157,-5.00556,0,0.00157835,0.0015787,0.00157852,0.500055
165796000000,/,drone3,0,2,"container3",26,0,0.000307051,8,11.2972,10.7051,0,11.292,10.6999,0,11.2946,10.7025,0,0.00161654,0.00157075,0.00159375,0.492817
165796000000,/,drone3,1,1,"container2",28,0,0.830978,8,12.7736,3.41767,0,12.9792,3.08194,0,12.8595,3.27733,0,0.0024458,0.00156096,0.00203524,0.389582
165796000000,/,drone2,0,0,"container1",24,0,2.67948,8,11.157,-5.00556,0,11.0876,-5.68863,0,11.1224,-5.34635,0,0.00157852,0.00156604,0.00157229,0.498016
165796000000,/,drone2,1,1,"container2",28,0,0.499574,8,12.8595,3.27733,0,12.6946,3.53621,0,12.7753,3.40956,0,0.00203524,0.00213267,0.00208411,0.511688
165796000000,/,drone1,0,0,"container1",24,0,2.65761,8,11.1224,-5.34635,0,11.1938,-4.66681,0,11.158,-5.00786,0,0.00157229,0.00155594,0.00156413,0.497387
165860000000,/,drone3,0,2,"container3",26,0,0.000366713,8,11.2946,10.7025,0,11.2885,10.6973,0,11.2916,10.6999,0,0.00159375,0.0015866,0.00159018,0.498875
165860000000,/,drone3,1,1,"container2",28,0,0.808789,8,12.7753,3.40956,0,12.9734,3.08046,0,12.864,3.26214,0,0.00208411,0.00158044,0.00184309,0.431277
165860000000,/,drone2,0,0,"container1",24,0,2.62979,8,11.158,-5.00786,0,11.0863,-5.68395,0,11.1221,-5.34642,0,0.00156413,0.00157061,0.00156737,0.501033
165860000000,/,drone2,1,1,"container2",28,0,0.581947,8,12.864,3.26214,0,12.6856,3.53645,0,12.7736,3.40117,0,0.00184309,0.00191309,0.0018783,0.509317
165860000000,/,drone1,0,0,"container1",24,0,2.58652,8,11.1221,-5.34642,0,11.1902,-4.67557,0,11.1561,-5.01123,0,0.00156737,0.00156554,0.00156646,0.499708
165940000000,/,drone3,0,2,"container3",26,0,0.000591742,8,11.2916,10.6999,0,11.2851,10.692,0,11.2884,10.6959,0,0.00159018,0.00159346,0.00159182,0.500516
165940000000,/,drone3,1,1,"container2",28,0,0.793653,8,12.7736,3.40117,0,12.976,3.08147,0,12.8684,3.25137,0,0.0018783,0.00159062,0.00173815,0.458535
165940000000,/,drone2,0,0,"container1",24,0,2.57165,8,11.1561,-5.01123,0,11.0854,-5.68082,0,11.1206,-5.34782,0,0.00156646,0.00159229,0.00157941,0.504089
165940000000,/,drone2,1,1,"container2",28,0,0.645911,8,12.8684,3.25137,0,12.6772,3.53696,0,12.7705,3.39762,0,0.00173815,0.00187034,0.00180505,0.518316
165940000000,/,drone1,0,0,"container1",24,0,2.54244,8,11.1206,-5.34782,0,11.1833,-4.68084,0,11.152,-5.01374,0,0.00157941,0.00158923,0.00158432,0.501549
166000000000,/,drone3,0,2,"container3",26,0,0.000279005,8,11.2884,10.6959,0,11.2843,10.6902,0,11.2863,10.6931,0,0.00159182,0.00157955,0.0015857,0.498066
166000000000,/,drone3,1,1,"container2",28,0,0.795852,8,12.7705,3.39762,0,12.9754,3.07988,0,12.8679,3.24648,0,0.00180505,0.00157739,0.00169371,0.466346
166000000000,/,drone2,0,0,"container1",24,0,2.53407,8,11.152,-5.01374,0,11.0848,-5.67892,0,11.1185,-5.346,0,0.00158432,0.00157865,0.00158149,0.499103
166000000000,/,drone2,1,1,"container2",28,0,0.674138,8,12.8679,3.24648,0,12.6721,3.53706,0,12.7674,3.39565,0,0.00169371,0.00183451,0.00176505,0.519954
166000000000,/,drone1,0,0,"container1",24,0,2.50397,8,11.1185,-5.346,0,11.1801,-4.68442,0,11.1492,-5.01562,0,0.00158149,0.0015763,0.00157889,0.499178
166096000000,/,drone3,0,2,"container3",26,0,0.000694885,8,11.2863,10.6931,0,11.2788,10.685,0,11.2826,10.6891,0,0.0015857,0.00154572,0.00156579,0.493617
166096000000,/,drone3,1,1,"container2",28,0,0.815077,8,12.7674,3.39565,0,12.9742,3.07507,0,12.866,3.24277,0,0.00176505,0.00154472,0.00165732,0.466716
166096000000,/,drone2,0,0,"container1",24,0,2.48116,8,11.1492,-5.01562,0,11.078,-5.67188,0,11.1139,-5.34149,0,0.00157889,0.00154513,0.00156207,0.494596
166096000000,/,drone2,1,1,"container2",28,0,0.719786,8,12.866,3.24277,0,12.6581,3.53811,0,12.7601,3.39326,0,0.00165732,0.00176973,0.0017141,0.5164
166096000000,/,drone1,0,0,"container1",24,0,2.43941,8,11.1139,-5.34149,0,11.1701,-4.69001,0,11.1419,-5.017,0,0.00156207,0.00154403,0.00155307,0.497096
166192000000,/,drone3,0,2,"container3",26,0,0.00142256,8,11.2826,10.6891,0,11.2703,10.6792,0,11.2765,10.6841,0,0.00156579,0.0015578,0.0015618,0.498721
166192000000,/,drone3,1,1,"container2",28,0,0.818709,8,12.7601,3.39326,0,12.9666,3.07174,0,12.8601,3.2376,0,0.0017141,0.00155714,0.00163687,0.476008
166192000000,/,drone2,0,0,"container1",24,0,2.42917,8,11.1419,-5.017,0,11.0678,-5.66546,0,11.1048,-5.34149,0,0.00155307,0.0015571,0.00155509,0.500648
166192000000,/,drone2,1,1,"container2",28,0,0.748373,8,12.8601,3.2376,0,12.6474,3.53892,0,12.7511,3.392,0,0.00163687,0.00178393,0.00171138,0.521495
166192000000,/,drone1,0,0,"container1",24,0,2.42476,8,11.1048,-5.34149,0,11.1625,-4.69189,0,11.1337,-5.01662,0,0.00155509,0.0015564,0.00155574,0.500212
166276000000,/,drone3,0,2,"container3",26,0,0.00136321,8,11.2765,10.6841,0,11.2638,10.6753,0,11.2701,10.6797,0,0.0015618,0.0015794,0.00157061,0.502801
166276000000,/,drone3,1,1,"container2",28,0,0.845974,8,12.7511,3.392,0,12.9654,3.06703,0,12.8555,3.23357,0,0.00171138,0.00157868,0.00164591,0.479833
166276000000,/,drone2,0,0,"container1",24,0,2.39942,8,11.1337,-5.01662,0,11.059,-5.66146,0,11.0962,-5.33975,0,0.00155574,0.00156664,0.0015612,0.501745
166276000000,/,drone2,1,1,"container2",28,0,0.778651,8,12.8555,3.23357,0,12.6362,3.54021,0,12.743,3.39093,0,0.00164591,0.00180059,0.00172434,0.522441
166276000000,/,drone1,0,0,"container1",24,0,2.3683,8,11.0962,-5.33975,0,11.1566,-4.69747,0,11.1264,-5.0183,0,0.0015612,0.0015659,0.00156355,0.500752
166356000000,/,drone3,0,2,"container3",26,0,0.00284773,8,11.2701,10.6797,0,11.2506,10.6686,0,11.2603,10.6741,0,0.00157061,0.00159161,0.00158113,0.503319
166356000000,/,drone3,1,1,"container2",28,0,0.880528,8,12.743,3.39093,0,12.9644,3.06041,0,12.851,3.22967,0,0.00172434,0.00159066,0.00165836,0.479837
166356000000,/,drone2,0,0,"container1",24,0,2.37581,8,11.1264,-5.0183,0,11.054,-5.66137,0,11.09,-5.34157,0,0.00156355,0.00159042,0.00157702,0.504259
166356000000,/,drone2,1,1,"container2",28,0,0.785304,8,12.851,3.22967,0,12.6303,3.53841,0,12.7373,3.38866,0,0.00165836,0.00183082,0.00174597,0.524713
166356000000,/,drone1,0,0,"container1",24,0,2.34892,8,11.09,-5.34157,0,11.1551,-4.70094,0,11.1226,-5.02044,0,0.00157702,0.00158952,0.00158328,0.501974
166424000000,/,drone3,0,2,"container3",26,0,0.00259072,8,11.2603,10.6741,0,11.2419,10.6632,0,11.2512,10.6687,0,0.00158113,0.00156708,0.00157411,0.497768
166424000000,/,drone3,1,1,"container2",28,0,0.895869,8,12.7373,3.38866,0,12.9618,3.05614,0,12.8459,3.22789,0,0.00174597,0.00156598,0.00165755,0.472828
166424000000,/,drone2,0,0,"container1",24,0,2.36931,8,11.1226,-5.02044,0,11.0461,-5.66158,0,11.0846,-5.33916,0,0.00158328,0.00155507,0.00156922,0.495505
166424000000,/,drone2,1,1,"container2",28,0,0.787238,8,12.8459,3.22789,0,12.6246,3.53543,0,12.7327,3.38517,0,0.00165755,0.0017844,0.00172174,0.518427
166424000000,/,drone1,0,0,"container1",24,0,2.32072,8,11.0846,-5.33916,0,11.1526,-4.70393,0,11.1186,-5.02182,0,0.00156922,0.00156473,0.00156698,0.499285
166500000000,/,drone3,0,2,"container3",26,0,0.00220031,8,11.2512,10.6687,0,11.2346,10.658,0,11.2429,10.6634,0,0.00157411,0.00154678,0.00156049,0.495621
166500000000,/,drone3,1,1,"container2",28,0,0.915379,8,12.7327,3.38517,0,12.9624,3.05227,0,12.8437,3.22425,0,0.00172174,0.00154555,0.00163519,0.473036
166500000000,/,drone2,0,0,"container1",24,0,2.36483,8,11.1186,-5.02182,0,11.0434,-5.66154,0,11.0812,-5.34025,0,0.00156698,0.00154537,0.0015562,0.496529
166500000000,/,drone2,1,1,"container2",28,0,0.79587,8,12.8437,3.22425,0,12.6242,3.53453,0,12.7312,3.38322,0,0.00163519,0.00176999,0.00170347,0.519792
166500000000,/,drone1,0,0,"container1",24,0,2.29329,8,11.0812,-5.34025,0,11.1479,-4.70862,0,11.1147,-5.02293,0,0.0015562,0.00157941,0.00156783,0.503701
166588000000,/,drone3,0,2,"container3",26,0,0.00275504,8,11.2429,10.6634,0,11.2248,10.651,0,11.2338,10.6572,0,0.00156049,0.0015594,0.00155995,0.499826
166588000000,/,drone3,1,1,"container2",28,0,0.962405,8,12.7312,3.38322,0,12.9717,3.04557,0,12.8482,3.21905,0,0.00170347,0.00155797,0.00163178,0.477694
166588000000,/,drone2,0,0,"container1",24,0,2.33486,8,11.1147,-5.02293,0,11.0345,-5.65841,0,11.0747,-5.34002,0,0.00156783,0.00155787,0.00156286,0.498407
166588000000,/,drone2,1,1,"container2",28,0,0.813641,8,12.8482,3.21905,0,12.6237,3.53061,0,12.7329,3.37899,0,0.00163178,0.00177125,0.00170247,0.520493
166588000000,/,drone1,0,0,"container1",24,0,2.28385,8,11.0747,-5.34002,0,11.1449,-4.71068,0,11.1097,-5.02575,0,0.00156286,0.00155652,0.00155969,0.498985
166656000000,/,drone3,0,2,"container3",26,0,0.00311728,8,11.2338,10.6572,0,11.2144,10.6441,0,11.2241,10.6506,0,0.00155995,0.00156899,0.00156447,0.501445
166656000000,/,drone3,1,1,"container2",28,0,1.0107,8,12.7329,3.37899,0,12.9859,3.03763,0,12.8561,3.21277,0,0.00170247,0.00156744,0.00163588,0.479354
166656000000,/,drone2,0,0,"container1",24,0,2.27659,8,11.1097,-5.02575,0,11.0267,-5.65279,0,11.0681,-5.33976,0,0.00155969,0.00156743,0.00156356,0.501237
166656000000,/,drone2,1,1,"container2",28,0,0.85105,8,12.8561,3.21277,0,12.6221,3.5277,0,12.7362,3.37421,0,0.00163588,0.00176294,0.0017002,0.518692
166656000000,/,drone1,0,0,"container1",24,0,2.2595,8,11.0681,-5.33976,0,11.1406,-4.71412,0,11.1043,-5.02747,0,0.00156356,0.00155513,0.00155935,0.498648
166752000000,/,drone3,0,2,"container3",26,0,0.00215047,8,11.2241,10.6506,0,11.2079,10.6399,0,11.216,10.6452,0,0.00156447,0.00159263,0.00157859,0.50446
166752000000,/,drone3,1,1,"container2",28,0,1.03962,8,12.7362,3.37421,0,12.998,3.03157,0,12.8643,3.20662,0,0.0017002,0.00159104,0.00164622,0.483417
166752000000,/,drone2,0,0,"container1",24,0,2.21628,8,11.1043,-5.02747,0,11.025,-5.64686,0,11.0645,-5.33835,0,0.00155935,0.00157808,0.00156874,0.502985
166752000000,/,drone2,1,1,"container2",28,0,0.902515,8,12.8643,3.20662,0,12.6188,3.52714,0,12.7388,3.37039,0,0.00164622,0.00175221,0.00169976,0.515594
166752000000,/,drone1,0,0,"container1",24,0,2.22744,8,11.0645,-5.33835,0,11.1371,-4.71628,0,11.1009,-5.02681,0,0.00156874,0.0015766,0.00157267,0.50125
166844000000,/,drone3,0,2,"container3",26,0,0.00201564,8,11.216,10.6452,0,11.2003,10.6347,0,11.2082,10.64,0,0.00157859,0.00155683,0.00156774,0.49653
166844000000,/,drone3,1,1,"container2",28,0,1.06349,8,12.7388,3.37039,0,13.0072,3.02761,0,12.8693,3.2037,0,0.00169976,0.00156615,0.00163387,0.479544
166844000000,/,drone2,0,0,"container1",24,0,2.20216,8,11.1009,-5.02681,0,11.0252,-5.6443,0,11.0632,-5.33447,0,0.00157267,0.00155543,0.00156407,0.497243
166844000000,/,drone2,1,1,"container2",28,0,0.942099,8,12.8693,3.2037,0,12.6156,3.52717,0,12.7403,3.36817,0,0.00163387,0.00171093,0.00167269,0.51152
166844000000,/,drone1,0,0,"container1",24,0,2.19616,8,11.0632,-5.33447,0,11.1354,-4.71779,0,11.0992,-5.02676,0,0.00156407,0.001554,0.00155904,0.498387
166900000000,/,drone3,0,2,"container3",26,0,0.00130217,8,11.2082,10.64,0,11.1958,10.6314,0,11.202,10.6357,0,0.00156774,0.00158217,0.00157496,0.50229
166900000000,/,drone3,1,1,"container2",28,0,1.05782,8,12.7403,3.36817,0,13.0094,3.02783,0,12.8722,3.20137,0,0.00167269,0.0015807,0.00162712,0.485863
166900000000,/,drone2,0,0,"container1",24,0,2.18087,8,11.0992,-5.02676,0,11.0225,-5.64151,0,11.0607,-5.33549,0,0.00155904,0.00158082,0.00156996,0.503468
166900000000,/,drone2,1,1,"container2",28,0,0.958491,8,12.8722,3.20137,0,12.6146,3.52634,0,12.7407,3.36722,0,0.00162712,0.00172322,0.00167562,0.514341
166900000000,/,drone1,0,0,"container1",24,0,2.18415,8,11.0607,-5.33549,0,11.1336,-4.71948,0,11.0972,-5.0269,0,0.00156996,0.00157942,0.00157469,0.501503
167000000000,/,drone3,0,2,"container3",26,0,0.00104806,8,11.202,10.6357,0,11.1907,10.6281,0,11.1963,10.6318,0,0.00157496,0.00159344,0.00158422,0.502916
167000000000,/,drone3,1,1,"container2",28,0,1.04627,8,12.7407,3.36722,0,13.0091,3.02905,0,12.8725,3.20125,0,0.00167562,0.00159209,0.0016342,0.48722
167000000000,/,drone2,0,0,"container1",24,0,2.16242,8,11.0972,-5.0269,0,11.0183,-5.63845,0,11.0579,-5.33163,0,0.00157469,0.00155783,0.00156628,0.497308
167000000000,/,drone2,1,1,"container2",28,0,0.952805,8,12.8725,3.20125,0,12.6159,3.52436,0,12.7427,3.36471,0,0.0016342,0.00168257,0.00165848,0.507292
167000000000,/,drone1,0,0,"container1",24,0,2.14836,8,11.0579,-5.33163,0,11.1326,-4.72068,0,11.0954,-5.02463,0,0.00156628,0.00159095,0.00157865,0.503907
167080000000,/,drone3,0,2,"container3",26,0,0.000590615,8,11.1963,10.6318,0,11.1876,10.6264,0,11.192,10.6291,0,0.00158422,0.00156822,0.00157623,0.497463
167080000000,/,drone3,1,1,"container2",28,0,1.03538,8,12.7427,3.36471,0,13.009,3.02915,0,12.8731,3.20036,0,0.00165848,0.001567,0.00161316,0.485819
167080000000,/,drone2,0,0,"container1",24,0,2.17563,8,11.0954,-5.02463,0,11.0183,-5.63845,0,11.057,-5.33024,0,0.00157865,0.00155783,0.00156826,0.496682
167080000000,/,drone2,1,1,"container2",28,0,0.96025,8,12.8731,3.20036,0,12.6159,3.52436,0,12.7425,3.36492,0,0.00161316,0.00168257,0.00164809,0.51053
167080000000,/,drone1,0,0,"container1",24,0,2.13395,8,11.057,-5.33024,0,11.1283,-4.72217,0,11.0926,-5.02702,0,0.00156826,0.00155513,0.00156171,0.497898
167160000000,/,drone3,0,2,"container3",26,0,0.000330128,8,11.192,10.6291,0,11.186,10.6243,0,11.189,10.6267,0,0.00157623,0.00159165,0.00158395,0.502433
167160000000,/,drone3,1,1,"container2",28,0,1.02154,8,12.7425,3.36492,0,13.0036,3.02855,0,12.8712,3.19904,0,0.00164809,0.00159051,0.00161946,0.49111
167160000000,/,drone2,0,0,"container1",24,0,2.16072,8,11.0926,-5.02702,0,11.0183,-5.63845,0,11.0555,-5.3325,0,0.00156171,0.00155783,0.00155977,0.499379
167160000000,/,drone2,1,1,"container2",28,0,0.95904,8,12.8712,3.19904,0,12.6159,3.52436,0,12.7417,3.36407,0,0.00161946,0.00168257,0.0016512,0.509557
167160000000,/,drone1,0,0,"container1",24,0,2.15298,8,11.0555,-5.3325,0,11.1283,-4.72217,0,11.0918,-5.02762,0,0.00155977,0.00155513,0.00155745,0.499256
167224000000,/,drone3,0,2,"container3",26,0,0.000263017,8,11.189,10.6267,0,11.1853,10.621,0,11.1872,10.6239,0,0.00158395,0.00155572,0.00156988,0.495503
167224000000,/,drone3,1,1,"container2",28,0,1.00158,8,12.7417,3.36407,0,12.9918,3.02552,0,12.864,3.19845,0,0.0016512,0.00155477,0.00160346,0.484961
167224000000,/,drone2,0,0,"container1",24,0,1.8032,8,11.0918,-5.02762,0,10.9902,-5.61889,0,11.0298,-5.38869,0,0.00155745,0.00311455,0.0024272,0.666642
