stamp,drone,source,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz
0.400000,drone1,raw,0.977606,-0.600392,1.354990,0.000123,-0.007071,-0.000001,0.999975,-0.000005,-0.087173,-0.001208,0.160577
0.400000,drone2,raw,0.976976,-0.000404,1.360179,0.000126,-0.007249,-0.000001,0.999974,-0.000005,-0.087393,-0.001211,0.161043
0.400000,drone3,raw,0.977607,0.599608,1.355285,0.000123,-0.007071,-0.000001,0.999975,-0.000005,-0.087177,-0.001208,0.161508
0.420000,drone1,raw,0.976756,-0.600395,1.363800,0.000124,-0.007333,-0.000001,0.999973,-0.000004,-0.054177,-0.000293,0.349445
0.420000,drone2,raw,0.976123,-0.000407,1.368990,0.000127,-0.007511,-0.000001,0.999972,-0.000005,-0.054240,-0.000291,0.349583
0.420000,drone3,raw,0.976756,0.599605,1.364098,0.000124,-0.007333,-0.000001,0.999973,-0.000004,-0.054194,-0.000293,0.349723
0.440000,drone3,raw,0.976640,0.599582,1.376280,0.000131,-0.007364,-0.000001,0.999973,-0.000004,-0.016482,-0.000505,0.525165
0.440000,drone1,raw,0.976639,-0.600418,1.375966,0.000131,-0.007363,-0.000001,0.999973,-0.000004,-0.016477,-0.000506,0.524691
0.440000,drone2,raw,0.976007,-0.000430,1.381164,0.000134,-0.007541,-0.000001,0.999972,-0.000005,-0.016360,-0.000504,0.524926
0.460000,drone3,raw,0.977243,0.599536,1.391452,0.000145,-0.007168,-0.000001,0.999974,-0.000005,0.022153,-0.001530,0.683608
0.460000,drone1,raw,0.977242,-0.600464,1.391103,0.000145,-0.007168,-0.000001,0.999974,-0.000005,0.022132,-0.001531,0.682320
0.460000,drone2,raw,0.976611,-0.000476,1.396319,0.000149,-0.007346,-0.000002,0.999973,-0.000005,0.022433,-0.001531,0.682961
0.480000,drone2,raw,0.977871,-0.000548,1.414004,0.000171,-0.006945,-0.000002,0.999976,-0.000006,0.058530,-0.002701,0.820237
0.480000,drone3,raw,0.978499,0.599465,1.409163,0.000168,-0.006767,-0.000002,0.999977,-0.000006,0.058107,-0.002697,0.821351
0.480000,drone1,raw,0.978497,-0.600535,1.408761,0.000167,-0.006767,-0.000002,0.999977,-0.000006,0.058057,-0.002698,0.819131
0.500000,drone1,raw,0.980294,-0.600628,1.428437,0.000197,-0.006197,-0.000002,0.999981,-0.000007,0.088749,-0.003794,0.932240
0.500000,drone2,raw,0.979674,-0.000641,1.433716,0.000200,-0.006375,-0.000002,0.999980,-0.000007,0.089372,-0.003800,0.933791
0.500000,drone3,raw,0.980296,0.599371,1.428910,0.000197,-0.006197,-0.000002,0.999981,-0.000007,0.088828,-0.003793,0.935350
0.520000,drone2,raw,0.981872,-0.000750,1.454915,0.000235,-0.005681,-0.000003,0.999984,-0.000009,0.112858,-0.004640,1.021456
0.520000,drone3,raw,0.982488,0.599263,1.450149,0.000232,-0.005503,-0.000003,0.999985,-0.000008,0.112220,-0.004631,1.023370
0.520000,drone1,raw,0.982484,-0.600737,1.449594,0.000231,-0.005503,-0.000003,0.999985,-0.000008,0.112118,-0.004632,1.019552
0.540000,drone3,raw,0.984903,0.599148,1.472320,0.000268,-0.004741,-0.000004,0.999989,-0.000010,0.126891,-0.005082,1.083967
0.540000,drone1,raw,0.984897,-0.600852,1.471678,0.000268,-0.004741,-0.000004,0.999989,-0.000010,0.126773,-0.005083,1.079726
0.540000,drone2,raw,0.984294,-0.000866,1.477044,0.000271,-0.004918,-0.000004,0.999988,-0.000010,0.127590,-0.005093,1.081842
0.560000,drone3,raw,0.987363,0.599035,1.494856,0.000304,-0.003964,-0.000004,0.999992,-0.000011,0.132280,-0.005098,1.116477
0.560000,drone1,raw,0.987356,-0.600965,1.494127,0.000303,-0.003964,-0.000004,0.999992,-0.000011,0.132157,-0.005099,1.112141
0.560000,drone2,raw,0.986761,-0.000979,1.499537,0.000307,-0.004142,-0.000004,0.999991,-0.000011,0.133009,-0.005109,1.114305
0.580000,drone3,raw,0.989700,0.598932,1.517199,0.000337,-0.003228,-0.000005,0.999995,-0.000012,0.128683,-0.004709,1.120985
0.580000,drone2,raw,0.989105,-0.001082,1.521841,0.000340,-0.003406,-0.000005,0.999994,-0.000012,0.129410,-0.004719,1.118923
0.580000,drone1,raw,0.989691,-0.601068,1.516391,0.000336,-0.003228,-0.000005,0.999995,-0.000012,0.128565,-0.004710,1.116868
0.600000,drone1,raw,0.991759,-0.601155,1.537942,0.000364,-0.002578,-0.000005,0.999997,-0.000012,0.117047,-0.004016,1.094644
0.600000,drone2,raw,0.991180,-0.001170,1.543426,0.000368,-0.002756,-0.000005,0.999996,-0.000013,0.117844,-0.004023,1.096465
0.600000,drone3,raw,0.991769,0.598844,1.538816,0.000365,-0.002578,-0.000005,0.999997,-0.000012,0.117150,-0.004015,1.098292
0.620000,drone3,raw,0.993457,0.598775,1.559213,0.000387,-0.002051,-0.000006,0.999998,-0.000013,0.099281,-0.003152,1.049869
0.620000,drone1,raw,0.993446,-0.601225,1.558284,0.000387,-0.002050,-0.000006,0.999998,-0.000013,0.099200,-0.003153,1.046840
0.620000,drone2,raw,0.992873,-0.001240,1.563796,0.000390,-0.002228,-0.000006,0.999997,-0.000013,0.099917,-0.003158,1.048352
0.640000,drone1,raw,0.994676,-0.601276,1.576971,0.000404,-0.001669,-0.000006,0.999999,-0.000013,0.076917,-0.002269,0.975420
0.640000,drone3,raw,0.994688,0.598723,1.577940,0.000404,-0.001669,-0.000006,0.999999,-0.000013,0.076970,-0.002268,0.977786
0.640000,drone2,raw,0.994108,-0.001292,1.582504,0.000407,-0.001846,-0.000006,0.999998,-0.000013,0.077526,-0.002272,0.976601
0.660000,drone3,raw,0.995424,0.598687,1.594605,0.000416,-0.001446,-0.000006,0.999999,-0.000013,0.052142,-0.001488,0.884623
0.660000,drone1,raw,0.995412,-0.601313,1.593606,0.000416,-0.001446,-0.000006,0.999999,-0.000013,0.052116,-0.001489,0.882867
0.660000,drone2,raw,0.994846,-0.001328,1.599154,0.000420,-0.001624,-0.000006,0.999999,-0.000013,0.052602,-0.001490,0.883743
0.680000,drone3,raw,0.995658,0.598661,1.608877,0.000425,-0.001384,-0.000006,0.999999,-0.000012,0.026517,-0.000900,0.773349
0.680000,drone1,raw,0.995646,-0.601338,1.607857,0.000425,-0.001384,-0.000006,0.999999,-0.000012,0.026518,-0.000901,0.772081
0.680000,drone2,raw,0.995081,-0.001353,1.613416,0.000428,-0.001561,-0.000006,0.999999,-0.000013,0.026870,-0.000900,0.772713
0.700000,drone3,raw,0.995409,0.598643,1.620492,0.000432,-0.001476,-0.000005,0.999999,-0.000012,0.001454,-0.000549,0.647184
0.700000,drone1,raw,0.995398,-0.601357,1.619456,0.000432,-0.001476,-0.000005,0.999999,-0.000012,0.001479,-0.000550,0.646244
0.700000,drone2,raw,0.994832,-0.001372,1.625022,0.000435,-0.001653,-0.000005,0.999999,-0.000012,0.001695,-0.000549,0.646713
0.720000,drone2,raw,0.994133,-0.001389,1.633775,0.000441,-0.001889,-0.000005,0.999998,-0.000012,-0.021993,-0.000441,0.509061
0.720000,drone3,raw,0.994712,0.598626,1.629252,0.000438,-0.001711,-0.000005,0.999998,-0.000011,-0.022119,-0.000441,0.509453
0.720000,drone1,raw,0.994702,-0.601373,1.628201,0.000438,-0.001711,-0.000005,0.999998,-0.000011,-0.022076,-0.000441,0.508672
0.740000,drone3,raw,0.993611,0.598608,1.635024,0.000445,-0.002075,-0.000005,0.999998,-0.000011,-0.043706,-0.000555,0.363443
0.740000,drone1,raw,0.993602,-0.601392,1.633956,0.000445,-0.002075,-0.000005,0.999998,-0.000011,-0.043649,-0.000555,0.362664
0.740000,drone2,raw,0.993029,-0.001407,1.639537,0.000448,-0.002253,-0.000005,0.999997,-0.000011,-0.043693,-0.000556,0.363052
0.760000,drone1,raw,0.992144,-0.601415,1.636646,0.000453,-0.002554,-0.000004,0.999997,-0.000011,-0.063111,-0.000857,0.211402
0.760000,drone3,raw,0.992151,0.598584,1.637734,0.000454,-0.002554,-0.000004,0.999997,-0.000011,-0.063178,-0.000857,0.212314
0.760000,drone2,raw,0.991565,-0.001431,1.642237,0.000457,-0.002731,-0.000004,0.999996,-0.000011,-0.063275,-0.000859,0.211857
0.780000,drone1,raw,0.990369,-0.601446,1.636254,0.000464,-0.003132,-0.000004,0.999995,-0.000010,-0.080589,-0.001311,0.057890
0.780000,drone3,raw,0.990374,0.598553,1.637368,0.000464,-0.003132,-0.000004,0.999995,-0.000010,-0.080662,-0.001310,0.059042
0.780000,drone2,raw,0.989784,-0.001462,1.641858,0.000467,-0.003310,-0.000004,0.999994,-0.000011,-0.080865,-0.001315,0.058465
0.800000,drone1,raw,0.988318,-0.601487,1.632818,0.000477,-0.003798,-0.000003,0.999993,-0.000010,-0.096305,-0.001880,-0.095065
0.800000,drone2,raw,0.987726,-0.001503,1.638437,0.000481,-0.003975,-0.000004,0.999992,-0.000011,-0.096684,-0.001887,-0.094329
0.800000,drone3,raw,0.988322,0.598513,1.633965,0.000478,-0.003798,-0.000003,0.999993,-0.000010,-0.096381,-0.001880,-0.093592
0.820000,drone3,raw,0.986033,0.598462,1.627615,0.000495,-0.004538,-0.000003,0.999990,-0.000011,-0.110506,-0.002530,-0.242966
0.820000,drone1,raw,0.986031,-0.601538,1.626427,0.000495,-0.004538,-0.000003,0.999990,-0.000011,-0.110429,-0.002530,-0.244815
0.820000,drone2,raw,0.985430,-0.001554,1.632066,0.000498,-0.004715,-0.000003,0.999989,-0.000011,-0.110902,-0.002539,-0.243890
0.840000,drone3,raw,0.983546,0.598400,1.618458,0.000515,-0.005338,-0.000003,0.999986,-0.000011,-0.123049,-0.003219,-0.386550
0.840000,drone1,raw,0.983546,-0.601600,1.617221,0.000515,-0.005338,-0.000003,0.999986,-0.000011,-0.122972,-0.003219,-0.388797
0.840000,drone2,raw,0.982936,-0.001616,1.622883,0.000519,-0.005515,-0.000003,0.999985,-0.000011,-0.123531,-0.003231,-0.387673
0.860000,drone1,raw,0.980911,-0.601672,1.605392,0.000538,-0.006184,-0.000002,0.999981,-0.000011,-0.133758,-0.003894,-0.524457
0.860000,drone2,raw,0.980292,-0.001688,1.611081,0.000542,-0.006362,-0.000002,0.999980,-0.000012,-0.134391,-0.003909,-0.523140
0.860000,drone3,raw,0.980909,0.598328,1.606685,0.000539,-0.006184,-0.000002,0.999981,-0.000011,-0.133834,-0.003894,-0.521827
0.880000,drone1,raw,0.978177,-0.601751,1.591184,0.000564,-0.007059,-0.000002,0.999975,-0.000012,-0.142453,-0.004491,-0.649186
0.880000,drone3,raw,0.978173,0.598248,1.592539,0.000565,-0.007059,-0.000002,0.999975,-0.000012,-0.142529,-0.004491,-0.646237
0.880000,drone2,raw,0.977548,-0.001768,1.596903,0.000568,-0.007237,-0.000002,0.999974,-0.000013,-0.143149,-0.004508,-0.647709
0.900000,drone3,raw,0.975396,0.598165,1.576316,0.000591,-0.007944,-0.000002,0.999968,-0.000013,-0.148724,-0.004939,-0.757166
0.900000,drone1,raw,0.975403,-0.601835,1.574897,0.000591,-0.007944,-0.000002,0.999968,-0.000013,-0.148648,-0.004938,-0.760319
0.900000,drone2,raw,0.974764,-0.001852,1.580647,0.000595,-0.008122,-0.000002,0.999967,-0.000013,-0.149393,-0.004957,-0.758738
0.920000,drone3,raw,0.972642,0.598082,1.558366,0.000618,-0.008819,-0.000001,0.999961,-0.000014,-0.152031,-0.005171,-0.851978
0.920000,drone1,raw,0.972651,-0.601917,1.556884,0.000617,-0.008819,-0.000001,0.999961,-0.000014,-0.151953,-0.005170,-0.855175
0.920000,drone2,raw,0.972002,-0.001935,1.562664,0.000621,-0.008996,-0.000001,0.999959,-0.000014,-0.152733,-0.005189,-0.853571
0.940000,drone3,raw,0.969972,0.598005,1.539089,0.000642,-0.009663,-0.000001,0.999953,-0.000014,-0.152181,-0.005137,-0.928109
0.940000,drone2,raw,0.969325,-0.002012,1.543357,0.000645,-0.009841,-0.000001,0.999951,-0.000015,-0.152897,-0.005156,-0.929627
0.940000,drone1,raw,0.969985,-0.601994,1.537548,0.000642,-0.009663,-0.000001,0.999953,-0.000014,-0.152099,-0.005136,-0.931159
0.960000,drone3,raw,0.967446,0.597940,1.518929,0.000663,-0.010459,-0.000000,0.999945,-0.000015,-0.149093,-0.004821,-0.983198
0.960000,drone1,raw,0.967461,-0.602059,1.517339,0.000662,-0.010459,-0.000000,0.999945,-0.000015,-0.149005,-0.004820,-0.985905
0.960000,drone2,raw,0.966793,-0.002077,1.523171,0.000666,-0.010636,-0.000001,0.999943,-0.000015,-0.149806,-0.004839,-0.984544
0.980000,drone1,raw,0.965130,-0.602110,1.496739,0.000678,-0.011190,0.000000,0.999937,-0.000015,-0.142825,-0.004244,-1.017438
0.980000,drone3,raw,0.965112,0.597889,1.498368,0.000679,-0.011190,0.000000,0.999937,-0.000015,-0.142918,-0.004246,-1.015245
0.980000,drone2,raw,0.964453,-0.002128,1.502590,0.000682,-0.011367,-0.000000,0.999935,-0.000016,-0.143611,-0.004261,-1.016333
1.000000,drone2,raw,0.962341,-0.002161,1.482117,0.000692,-0.012023,0.000000,0.999927,-0.000016,-0.134700,-0.003488,-1.023556
1.000000,drone3,raw,0.963006,0.597856,1.477908,0.000689,-0.011846,0.000001,0.999930,-0.000015,-0.134043,-0.003475,-1.022784
1.000000,drone1,raw,0.963026,-0.602142,1.476255,0.000688,-0.011845,0.000001,0.999930,-0.000015,-0.133943,-0.003474,-1.024346
1.020000,drone3,raw,0.961147,0.597841,1.458060,0.000694,-0.012420,0.000001,0.999923,-0.000015,-0.123044,-0.002607,-1.005046
1.020000,drone2,raw,0.960478,-0.002177,1.462263,0.000697,-0.012597,0.000001,0.999920,-0.000016,-0.123653,-0.002617,-1.005482
1.020000,drone1,raw,0.961170,-0.602158,1.456396,0.000693,-0.012420,0.000001,0.999923,-0.000015,-0.122939,-0.002605,-1.005939
1.040000,drone3,raw,0.959540,0.597840,1.439326,0.000694,-0.012912,0.000002,0.999916,-0.000015,-0.110619,-0.001755,-0.962095
1.040000,drone1,raw,0.959566,-0.602159,1.437662,0.000693,-0.012911,0.000002,0.999916,-0.000015,-0.110512,-0.001754,-0.962366
1.040000,drone2,raw,0.958868,-0.002178,1.443528,0.000697,-0.013089,0.000001,0.999914,-0.000015,-0.111170,-0.001762,-0.962221
1.060000,drone3,raw,0.958174,0.597849,1.422175,0.000690,-0.013324,0.000002,0.999911,-0.000014,-0.097491,-0.001030,-0.894920
1.060000,drone1,raw,0.958202,-0.602150,1.420520,0.000689,-0.013324,0.000002,0.999911,-0.000014,-0.097387,-0.001029,-0.894697
1.060000,drone2,raw,0.957499,-0.002168,1.426381,0.000693,-0.013502,0.000002,0.999909,-0.000015,-0.097978,-0.001034,-0.894799
1.080000,drone3,raw,0.957028,0.597863,1.407029,0.000685,-0.013666,0.000003,0.999906,-0.000013,-0.084319,-0.000514,-0.805460
1.080000,drone1,raw,0.957057,-0.602135,1.405387,0.000684,-0.013666,0.000003,0.999906,-0.000013,-0.084221,-0.000513,-0.804930
1.080000,drone2,raw,0.956350,-0.002154,1.411241,0.000688,-0.013843,0.000002,0.999904,-0.000014,-0.084739,-0.000516,-0.805186
1.100000,drone3,raw,0.956073,0.597877,1.394244,0.000680,-0.013945,0.000003,0.999903,-0.000013,-0.071610,-0.000248,-0.696576
1.100000,drone1,raw,0.956103,-0.602122,1.392614,0.000679,-0.013944,0.000003,0.999903,-0.000013,-0.071524,-0.000247,-0.695949
1.100000,drone2,raw,0.955393,-0.002140,1.398461,0.000683,-0.014122,0.000003,0.999900,-0.000014,-0.071964,-0.000249,-0.696255
1.120000,drone3,raw,0.955280,0.597886,1.384094,0.000676,-0.014171,0.000003,0.999899,-0.000012,-0.059679,-0.000222,-0.571944
1.120000,drone2,raw,0.954598,-0.002131,1.388315,0.000679,-0.014348,0.000003,0.999897,-0.000013,-0.059967,-0.000223,-0.571674
1.120000,drone1,raw,0.955310,-0.602113,1.382472,0.000675,-0.014170,0.000003,0.999899,-0.000012,-0.059607,-0.000221,-0.571418
1.140000,drone1,raw,0.954654,-0.602113,1.375141,0.000674,-0.014352,0.000004,0.999897,-0.000012,-0.048570,-0.000381,-0.435625
1.140000,drone3,raw,0.954622,0.597886,1.376760,0.000675,-0.014352,0.000004,0.999897,-0.000012,-0.048624,-0.000382,-0.435901
1.140000,drone2,raw,0.953939,-0.002131,1.380982,0.000678,-0.014530,0.000003,0.999894,-0.000013,-0.048848,-0.000383,-0.435757
1.160000,drone1,raw,0.954115,-0.602123,1.370701,0.000676,-0.014496,0.000004,0.999895,-0.000012,-0.038322,-0.000636,-0.293299
1.160000,drone2,raw,0.953398,-0.002141,1.376545,0.000680,-0.014674,0.000004,0.999892,-0.000013,-0.038520,-0.000639,-0.293267
1.160000,drone3,raw,0.954082,0.597876,1.372325,0.000677,-0.014497,0.000004,0.999895,-0.000012,-0.038358,-0.000637,-0.293245
1.180000,drone3,raw,0.953649,0.597858,1.370768,0.000681,-0.014607,0.000004,0.999893,-0.000012,-0.028660,-0.000881,-0.149011
1.180000,drone1,raw,0.953682,-0.602140,1.369135,0.000680,-0.014607,0.000004,0.999893,-0.000012,-0.028639,-0.000881,-0.149391
1.180000,drone2,raw,0.952964,-0.002159,1.374983,0.000684,-0.014784,0.000004,0.999890,-0.000013,-0.028760,-0.000884,-0.149198
1.200000,drone3,raw,0.953322,0.597836,1.371973,0.000687,-0.014684,0.000004,0.999892,-0.000012,-0.019242,-0.001015,-0.008237
1.200000,drone1,raw,0.953355,-0.602163,1.370324,0.000686,-0.014683,0.000004,0.999892,-0.000012,-0.019235,-0.001015,-0.008859
1.200000,drone2,raw,0.952637,-0.002181,1.376180,0.000690,-0.014861,0.000004,0.999889,-0.000013,-0.019282,-0.001018,-0.008546
1.220000,drone3,raw,0.953109,0.597813,1.375726,0.000693,-0.014725,0.000004,0.999891,-0.000013,-0.009837,-0.000962,0.124272
1.220000,drone1,raw,0.953143,-0.602186,1.374063,0.000692,-0.014725,0.000004,0.999891,-0.000013,-0.009837,-0.000962,0.123552
1.220000,drone2,raw,0.952424,-0.002204,1.379926,0.000696,-0.014902,0.000004,0.999889,-0.000013,-0.009817,-0.000964,0.123912
1.240000,drone3,raw,0.953024,0.597795,1.381734,0.000698,-0.014728,0.000004,0.999891,-0.000013,-0.000261,-0.000682,0.244150
1.240000,drone1,raw,0.953058,-0.602204,1.380060,0.000697,-0.014727,0.000004,0.999891,-0.000013,-0.000264,-0.000682,0.243509
1.240000,drone2,raw,0.952339,-0.002222,1.385929,0.000701,-0.014905,0.000004,0.999889,-0.000013,-0.000181,-0.000683,0.243828
1.260000,drone1,raw,0.953115,-0.602212,1.387959,0.000699,-0.014687,0.000004,0.999892,-0.000012,0.009531,-0.000180,0.347274
1.260000,drone2,raw,0.952397,-0.002231,1.393830,0.000703,-0.014864,0.000004,0.999889,-0.000013,0.009671,-0.000179,0.347461
1.260000,drone3,raw,0.953081,0.597787,1.389637,0.000700,-0.014687,0.000004,0.999892,-0.000013,0.009532,-0.000180,0.347653
1.280000,drone3,raw,0.953294,0.597791,1.399022,0.000697,-0.014599,0.000004,0.999893,-0.000012,0.019425,0.000500,0.431807
1.280000,drone1,raw,0.953328,-0.602208,1.397349,0.000696,-0.014599,0.000004,0.999893,-0.000012,0.019430,0.000499,0.431841
1.280000,drone2,raw,0.952611,-0.002226,1.403217,0.000700,-0.014776,0.000004,0.999891,-0.000013,0.019620,0.000503,0.431821
