stamp,ns,odom_topic,frame_id,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
13.800000,drone1,ekf/odom,/drone1/odom,0.960348,-0.608526,1.166910,-0.001102,-0.007122,0.000030,0.999974,0.074459,-0.017437,-0.207516,0.000000,0.000000,0.000000
13.800000,drone1,ekf/odom,/drone1/odom,0.959111,-0.608255,1.167349,-0.001110,-0.007092,0.000030,0.999974,0.072777,-0.017068,-0.206929,0.000000,0.000000,0.000000
13.800000,drone1,ekf/odom,/drone1/odom,0.957955,-0.608002,1.167760,-0.001110,-0.007092,0.000030,0.999974,0.071205,-0.016724,-0.206380,0.000000,0.000000,0.000000
13.800000,drone1,ekf/odom,/drone1/odom,0.956872,-0.607765,1.168146,-0.001110,-0.007092,0.000030,0.999974,0.069733,-0.016402,-0.205866,0.000000,0.000000,0.000000
13.852000,drone1,ekf/odom,/drone1/odom,0.959594,-0.608502,1.159187,-0.001149,-0.006939,0.000031,0.999975,0.075622,-0.019460,-0.180855,0.000000,0.000000,0.000000
13.852000,drone1,ekf/odom,/drone1/odom,0.958380,-0.608225,1.159635,-0.001161,-0.006893,0.000031,0.999976,0.073971,-0.019084,-0.180258,0.000000,0.000000,0.000000
13.852000,drone1,ekf/odom,/drone1/odom,0.957246,-0.607967,1.160053,-0.001161,-0.006893,0.000031,0.999976,0.072429,-0.018733,-0.179699,0.000000,0.000000,0.000000
13.852000,drone1,ekf/odom,/drone1/odom,0.956185,-0.607725,1.160445,-0.001161,-0.006893,0.000031,0.999976,0.070986,-0.018404,-0.179175,0.000000,0.000000,0.000000
13.900000,drone1,ekf/odom,/drone1/odom,0.958519,-0.608819,1.152162,-0.001199,-0.006737,0.000031,0.999977,0.073008,-0.028838,-0.182098,0.000000,0.000000,0.000000
13.900000,drone1,ekf/odom,/drone1/odom,0.957353,-0.608529,1.152619,-0.001199,-0.006737,0.000031,0.999977,0.071421,-0.028444,-0.181488,0.000000,0.000000,0.000000
13.900000,drone1,ekf/odom,/drone1/odom,0.956263,-0.608258,1.153047,-0.001207,-0.006705,0.000032,0.999977,0.069939,-0.028075,-0.180917,0.000000,0.000000,0.000000
13.900000,drone1,ekf/odom,/drone1/odom,0.955242,-0.608004,1.153447,-0.001207,-0.006705,0.000032,0.999977,0.068550,-0.027730,-0.180382,0.000000,0.000000,0.000000
13.952000,drone1,ekf/odom,/drone1/odom,0.958440,-0.609601,1.144753,-0.001244,-0.006546,0.000032,0.999978,0.083854,-0.036911,-0.176350,0.000000,0.000000,0.000000
13.952000,drone1,ekf/odom,/drone1/odom,0.957275,-0.609278,1.145230,-0.001256,-0.006497,0.000032,0.999978,0.082269,-0.036472,-0.175712,0.000000,0.000000,0.000000
13.952000,drone1,ekf/odom,/drone1/odom,0.956187,-0.608976,1.145677,-0.001256,-0.006497,0.000032,0.999978,0.080789,-0.036061,-0.175116,0.000000,0.000000,0.000000
13.952000,drone1,ekf/odom,/drone1/odom,0.955168,-0.608694,1.146095,-0.001256,-0.006497,0.000032,0.999978,0.079403,-0.035677,-0.174557,0.000000,0.000000,0.000000
14.000000,drone1,ekf/odom,/drone1/odom,0.957861,-0.609766,1.138055,-0.001300,-0.006301,0.000033,0.999979,0.079774,-0.029247,-0.177910,0.000000,0.000000,0.000000
14.000000,drone1,ekf/odom,/drone1/odom,0.956727,-0.609435,1.138553,-0.001300,-0.006301,0.000033,0.999979,0.078231,-0.028797,-0.177245,0.000000,0.000000,0.000000
14.000000,drone1,ekf/odom,/drone1/odom,0.955667,-0.609125,1.139019,-0.001300,-0.006301,0.000033,0.999979,0.076790,-0.028376,-0.176623,0.000000,0.000000,0.000000
14.000000,drone1,ekf/odom,/drone1/odom,0.954675,-0.608835,1.139456,-0.001300,-0.006301,0.000033,0.999979,0.075440,-0.027982,-0.176039,0.000000,0.000000,0.000000
14.052000,drone1,ekf/odom,/drone1/odom,0.958716,-0.609923,1.130728,-0.001346,-0.006085,0.000033,0.999981,0.100018,-0.027480,-0.178209,0.000000,0.000000,0.000000
14.052000,drone1,ekf/odom,/drone1/odom,0.957554,-0.609580,1.131269,-0.001346,-0.006085,0.000033,0.999981,0.098436,-0.027014,-0.177486,0.000000,0.000000,0.000000
14.056000,drone1,ekf/odom,/drone1/odom,0.956834,-0.609365,1.131095,-0.001346,-0.006085,0.000033,0.999981,0.096379,-0.027564,-0.176418,0.000000,0.000000,0.000000
14.056000,drone1,ekf/odom,/drone1/odom,0.955795,-0.609058,1.131595,-0.001346,-0.006085,0.000033,0.999981,0.094965,-0.027148,-0.175750,0.000000,0.000000,0.000000
14.100000,drone1,ekf/odom,/drone1/odom,0.959036,-0.609884,1.124227,-0.001381,-0.005916,0.000034,0.999982,0.100248,-0.026645,-0.180699,0.000000,0.000000,0.000000
14.100000,drone1,ekf/odom,/drone1/odom,0.957875,-0.609541,1.124804,-0.001387,-0.005882,0.000034,0.999982,0.098670,-0.026178,-0.179929,0.000000,0.000000,0.000000
14.100000,drone1,ekf/odom,/drone1/odom,0.956791,-0.609220,1.125344,-0.001387,-0.005882,0.000034,0.999982,0.097195,-0.025742,-0.179207,0.000000,0.000000,0.000000
14.100000,drone1,ekf/odom,/drone1/odom,0.955775,-0.608919,1.125850,-0.001387,-0.005882,0.000034,0.999982,0.095814,-0.025333,-0.178531,0.000000,0.000000,0.000000
14.152000,drone1,ekf/odom,/drone1/odom,0.959762,-0.610050,1.116948,-0.001421,-0.005711,0.000035,0.999983,0.099378,-0.028549,-0.183545,0.000000,0.000000,0.000000
