stamp,ns,odom_topic,frame_id,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
70.264000,drone2,ekf/odom,/drone2/odom,0.798631,-0.005024,1.468846,-0.002066,-0.001567,0.000092,0.999997,-0.038935,0.050078,0.054768,0.000000,0.000000,0.000000
70.264000,drone2,ekf/odom,/drone2/odom,0.799630,-0.005212,1.468820,-0.002066,-0.001567,0.000092,0.999997,-0.037712,0.049847,0.054737,0.000000,0.000000,0.000000
70.264000,drone2,ekf/odom,/drone2/odom,0.800543,-0.005388,1.468872,-0.002066,-0.001567,0.000092,0.999997,-0.036593,0.049632,0.054798,0.000000,0.000000,0.000000
70.264000,drone2,ekf/odom,/drone2/odom,0.801387,-0.005550,1.468920,-0.002064,-0.001573,0.000092,0.999997,-0.035561,0.049433,0.054855,0.000000,0.000000,0.000000
70.268000,drone2,ekf/odom,/drone2/odom,0.802038,-0.005510,1.469175,-0.002064,-0.001573,0.000092,0.999997,-0.034684,0.049814,0.054435,0.000000,0.000000,0.000000
70.268000,drone2,ekf/odom,/drone2/odom,0.802774,-0.005657,1.469209,-0.002064,-0.001573,0.000092,0.999997,-0.033782,0.049633,0.054476,0.000000,0.000000,0.000000
70.300000,drone2,ekf/odom,/drone2/odom,0.802461,-0.003798,1.470785,-0.002052,-0.001601,0.000092,0.999997,-0.033062,0.064965,0.047935,0.000000,0.000000,0.000000
70.300000,drone2,ekf/odom,/drone2/odom,0.803180,-0.004011,1.470825,-0.002052,-0.001601,0.000092,0.999997,-0.032180,0.064705,0.047983,0.000000,0.000000,0.000000
70.300000,drone2,ekf/odom,/drone2/odom,0.803849,-0.004208,1.470862,-0.002052,-0.001601,0.000092,0.999997,-0.031359,0.064462,0.048028,0.000000,0.000000,0.000000
70.300000,drone2,ekf/odom,/drone2/odom,0.804472,-0.004392,1.470897,-0.002052,-0.001601,0.000092,0.999997,-0.030593,0.064236,0.048069,0.000000,0.000000,0.000000
70.352000,drone2,ekf/odom,/drone2/odom,0.804178,-0.001705,1.473805,-0.002034,-0.001639,0.000074,0.999997,-0.018099,0.057231,0.055913,0.000000,0.000000,0.000000
70.352000,drone2,ekf/odom,/drone2/odom,0.804819,-0.001991,1.473804,-0.002034,-0.001639,0.000074,0.999997,-0.017304,0.056876,0.055913,0.000000,0.000000,0.000000
70.352000,drone2,ekf/odom,/drone2/odom,0.805417,-0.002258,1.473804,-0.002034,-0.001639,0.000074,0.999997,-0.016563,0.056546,0.055913,0.000000,0.000000,0.000000
70.352000,drone2,ekf/odom,/drone2/odom,0.805975,-0.002507,1.473804,-0.002034,-0.001639,0.000074,0.999997,-0.015872,0.056237,0.055913,0.000000,0.000000,0.000000
70.400000,drone2,ekf/odom,/drone2/odom,0.805403,0.000220,1.476733,-0.002015,-0.001677,0.000073,0.999997,-0.024135,0.064180,0.061899,0.000000,0.000000,0.000000
70.400000,drone2,ekf/odom,/drone2/odom,0.805983,-0.000130,1.476691,-0.002015,-0.001677,0.000073,0.999997,-0.023409,0.063742,0.061848,0.000000,0.000000,0.000000
70.400000,drone2,ekf/odom,/drone2/odom,0.806525,-0.000456,1.476651,-0.002015,-0.001677,0.000073,0.999997,-0.022732,0.063334,0.061801,0.000000,0.000000,0.000000
70.400000,drone2,ekf/odom,/drone2/odom,0.807031,-0.000761,1.476615,-0.002015,-0.001677,0.000073,0.999997,-0.022099,0.062952,0.061756,0.000000,0.000000,0.000000
70.452000,drone2,ekf/odom,/drone2/odom,0.806320,0.001301,1.480214,-0.001999,-0.001710,0.000106,0.999997,-0.024062,0.047130,0.071134,0.000000,0.000000,0.000000
70.452000,drone2,ekf/odom,/drone2/odom,0.806859,0.000913,1.480116,-0.001999,-0.001710,0.000106,0.999997,-0.023380,0.046640,0.071014,0.000000,0.000000,0.000000
70.452000,drone2,ekf/odom,/drone2/odom,0.807361,0.000551,1.480024,-0.001993,-0.001720,0.000089,0.999997,-0.022745,0.046183,0.070901,0.000000,0.000000,0.000000
70.452000,drone2,ekf/odom,/drone2/odom,0.807831,0.000213,1.479937,-0.001993,-0.001720,0.000089,0.999997,-0.022150,0.045755,0.070795,0.000000,0.000000,0.000000
70.500000,drone2,ekf/odom,/drone2/odom,0.807521,0.001151,1.483563,-0.001974,-0.001755,0.000088,0.999997,-0.016623,0.027494,0.078790,0.000000,0.000000,0.000000
70.500000,drone2,ekf/odom,/drone2/odom,0.808006,0.000771,1.483408,-0.001974,-0.001755,0.000088,0.999997,-0.016004,0.027008,0.078599,0.000000,0.000000,0.000000
70.500000,drone2,ekf/odom,/drone2/odom,0.808458,0.000416,1.483263,-0.001970,-0.001762,0.000088,0.999997,-0.015425,0.026555,0.078420,0.000000,0.000000,0.000000
70.500000,drone2,ekf/odom,/drone2/odom,0.808882,0.000084,1.483128,-0.001970,-0.001762,0.000088,0.999997,-0.014884,0.026131,0.078252,0.000000,0.000000,0.000000
70.552000,drone2,ekf/odom,/drone2/odom,0.808183,0.001327,1.486801,-0.001944,-0.001810,0.000104,0.999996,-0.022204,0.031364,0.074605,0.000000,0.000000,0.000000
70.552000,drone2,ekf/odom,/drone2/odom,0.808638,0.000939,1.486596,-0.001944,-0.001810,0.000104,0.999996,-0.021616,0.030862,0.074348,0.000000,0.000000,0.000000
70.552000,drone2,ekf/odom,/drone2/odom,0.809063,0.000576,1.486404,-0.001944,-0.001810,0.000104,0.999996,-0.021066,0.030394,0.074108,0.000000,0.000000,0.000000
70.552000,drone2,ekf/odom,/drone2/odom,0.809461,0.000237,1.486223,-0.001944,-0.001810,0.000104,0.999996,-0.020552,0.029955,0.073883,0.000000,0.000000,0.000000
70.600000,drone2,ekf/odom,/drone2/odom,0.808283,0.001693,1.489692,-0.001917,-0.001856,0.000103,0.999996,-0.033775,0.038715,0.077459,0.000000,0.000000,0.000000
70.600000,drone2,ekf/odom,/drone2/odom,0.808725,0.001293,1.489443,-0.001917,-0.001856,0.000103,0.999996,-0.033199,0.038193,0.077146,0.000000,0.000000,0.000000
70.600000,drone2,ekf/odom,/drone2/odom,0.809137,0.000920,1.489211,-0.001917,-0.001856,0.000103,0.999996,-0.032660,0.037705,0.076852,0.000000,0.000000,0.000000
70.600000,drone2,ekf/odom,/drone2/odom,0.809524,0.000569,1.488993,-0.001917,-0.001856,0.000103,0.999996,-0.032155,0.037248,0.076577,0.000000,0.000000,0.000000
70.652000,drone2,ekf/odom,/drone2/odom,0.809514,0.003770,1.493020,-0.001893,-0.001896,0.000069,0.999996,-0.007763,0.070666,0.083335,0.000000,0.000000,0.000000
70.652000,drone2,ekf/odom,/drone2/odom,0.809909,0.003296,1.492715,-0.001886,-0.001908,0.000086,0.999996,-0.007242,0.070041,0.082945,0.000000,0.000000,0.000000
70.652000,drone2,ekf/odom,/drone2/odom,0.810278,0.002852,1.492428,-0.001886,-0.001908,0.000086,0.999996,-0.006756,0.069456,0.082580,0.000000,0.000000,0.000000
70.652000,drone2,ekf/odom,/drone2/odom,0.810623,0.002437,1.492159,-0.001886,-0.001908,0.000086,0.999996,-0.006300,0.068908,0.082237,0.000000,0.000000,0.000000
70.700000,drone2,ekf/odom,/drone2/odom,0.810466,0.005432,1.496189,-0.001860,-0.001950,0.000085,0.999996,-0.010670,0.073481,0.091501,0.000000,0.000000,0.000000
70.700000,drone2,ekf/odom,/drone2/odom,0.810820,0.004901,1.495828,-0.001855,-0.001959,0.000085,0.999996,-0.010200,0.072776,0.091037,0.000000,0.000000,0.000000
70.700000,drone2,ekf/odom,/drone2/odom,0.811151,0.004405,1.495490,-0.001855,-0.001959,0.000085,0.999996,-0.009759,0.072116,0.090602,0.000000,0.000000,0.000000
70.700000,drone2,ekf/odom,/drone2/odom,0.811462,0.003940,1.495173,-0.001855,-0.001959,0.000085,0.999996,-0.009346,0.071498,0.090193,0.000000,0.000000,0.000000
70.752000,drone2,ekf/odom,/drone2/odom,0.810449,0.007420,1.498643,-0.001827,-0.002002,0.000084,0.999996,-0.026191,0.078509,0.074321,0.000000,0.000000,0.000000
70.752000,drone2,ekf/odom,/drone2/odom,0.810798,0.006816,1.498248,-0.001819,-0.002015,0.000067,0.999996,-0.025722,0.077699,0.073809,0.000000,0.000000,0.000000
70.752000,drone2,ekf/odom,/drone2/odom,0.811125,0.006251,1.497878,-0.001819,-0.002015,0.000067,0.999996,-0.025284,0.076942,0.073329,0.000000,0.000000,0.000000
70.752000,drone2,ekf/odom,/drone2/odom,0.811432,0.005722,1.497531,-0.001819,-0.002015,0.000067,0.999996,-0.024873,0.076232,0.072878,0.000000,0.000000,0.000000
70.800000,drone2,ekf/odom,/drone2/odom,0.810807,0.009340,1.500660,-0.001790,-0.002060,0.000100,0.999996,-0.019908,0.089353,0.073899,0.000000,0.000000,0.000000
70.800000,drone2,ekf/odom,/drone2/odom,0.811137,0.008671,1.500244,-0.001790,-0.002060,0.000100,0.999996,-0.019463,0.088449,0.073355,0.000000,0.000000,0.000000
70.800000,drone2,ekf/odom,/drone2/odom,0.811445,0.008044,1.499853,-0.001784,-0.002069,0.000067,0.999996,-0.019047,0.087604,0.072845,0.000000,0.000000,0.000000
70.800000,drone2,ekf/odom,/drone2/odom,0.811734,0.007457,1.499487,-0.001784,-0.002069,0.000067,0.999996,-0.018656,0.086812,0.072366,0.000000,0.000000,0.000000
70.852000,drone2,ekf/odom,/drone2/odom,0.811534,0.010876,1.502730,-0.001754,-0.002115,0.000099,0.999996,-0.009619,0.079733,0.070873,0.000000,0.000000,0.000000
70.852000,drone2,ekf/odom,/drone2/odom,0.811834,0.010146,1.502286,-0.001745,-0.002129,0.000082,0.999996,-0.009211,0.078742,0.070290,0.000000,0.000000,0.000000
70.852000,drone2,ekf/odom,/drone2/odom,0.812115,0.009463,1.501870,-0.001745,-0.002129,0.000082,0.999996,-0.008830,0.077815,0.069744,0.000000,0.000000,0.000000
70.852000,drone2,ekf/odom,/drone2/odom,0.812378,0.008823,1.501480,-0.001745,-0.002129,0.000082,0.999996,-0.008472,0.076947,0.069231,0.000000,0.000000,0.000000
70.900000,drone2,ekf/odom,/drone2/odom,0.812254,0.011370,1.504091,-0.001713,-0.002177,0.000081,0.999996,-0.008189,0.068695,0.063757,0.000000,0.000000,0.000000
70.900000,drone2,ekf/odom,/drone2/odom,0.812523,0.010622,1.503642,-0.001713,-0.002177,0.000081,0.999996,-0.007823,0.067673,0.063164,0.000000,0.000000,0.000000
70.900000,drone2,ekf/odom,/drone2/odom,0.812774,0.009921,1.503221,-0.001706,-0.002186,0.000081,0.999996,-0.007480,0.066719,0.062609,0.000000,0.000000,0.000000
70.900000,drone2,ekf/odom,/drone2/odom,0.813010,0.009265,1.502827,-0.001706,-0.002186,0.000081,0.999996,-0.007159,0.065824,0.062088,0.000000,0.000000,0.000000
70.952000,drone2,ekf/odom,/drone2/odom,0.811693,0.011418,1.505920,-0.001662,-0.002250,0.000097,0.999996,-0.030732,0.055980,0.068572,0.000000,0.000000,0.000000
70.952000,drone2,ekf/odom,/drone2/odom,0.811975,0.010657,1.505447,-0.001662,-0.002250,0.000097,0.999996,-0.030346,0.054938,0.067943,0.000000,0.000000,0.000000
70.952000,drone2,ekf/odom,/drone2/odom,0.812239,0.009945,1.505003,-0.001662,-0.002250,0.000097,0.999996,-0.029984,0.053964,0.067355,0.000000,0.000000,0.000000
70.952000,drone2,ekf/odom,/drone2/odom,0.812487,0.009278,1.504587,-0.001662,-0.002250,0.000097,0.999996,-0.029646,0.053051,0.066803,0.000000,0.000000,0.000000
71.000000,drone2,ekf/odom,/drone2/odom,0.810514,0.010744,1.507185,-0.001627,-0.002300,0.000063,0.999996,-0.047650,0.046000,0.064152,0.000000,0.000000,0.000000
71.000000,drone2,ekf/odom,/drone2/odom,0.810828,0.010003,1.506705,-0.001620,-0.002310,0.000096,0.999996,-0.047219,0.044982,0.063513,0.000000,0.000000,0.000000
71.000000,drone2,ekf/odom,/drone2/odom,0.811122,0.009310,1.506255,-0.001620,-0.002310,0.000096,0.999996,-0.046815,0.044030,0.062914,0.000000,0.000000,0.000000
71.000000,drone2,ekf/odom,/drone2/odom,0.811397,0.008661,1.505833,-0.001620,-0.002310,0.000096,0.999996,-0.046437,0.043139,0.062351,0.000000,0.000000,0.000000
71.052000,drone2,ekf/odom,/drone2/odom,0.809822,0.008967,1.507926,-0.001583,-0.002362,0.000063,0.999996,-0.036648,0.019154,0.049353,0.000000,0.000000,0.000000
71.052000,drone2,ekf/odom,/drone2/odom,0.810155,0.008274,1.507451,-0.001572,-0.002377,0.000079,0.999996,-0.036190,0.018201,0.048719,0.000000,0.000000,0.000000
71.052000,drone2,ekf/odom,/drone2/odom,0.810465,0.007627,1.507006,-0.001572,-0.002377,0.000079,0.999996,-0.035762,0.017310,0.048125,0.000000,0.000000,0.000000
71.052000,drone2,ekf/odom,/drone2/odom,0.810756,0.007021,1.506589,-0.001572,-0.002377,0.000079,0.999996,-0.035362,0.016475,0.047568,0.000000,0.000000,0.000000
71.100000,drone2,ekf/odom,/drone2/odom,0.809182,0.007688,1.507982,-0.001534,-0.002430,0.000078,0.999996,-0.039996,0.027516,0.038356,0.000000,0.000000,0.000000
71.100000,drone2,ekf/odom,/drone2/odom,0.809528,0.007036,1.507535,-0.001527,-0.002440,0.000078,0.999996,-0.039519,0.026616,0.037758,0.000000,0.000000,0.000000
71.100000,drone2,ekf/odom,/drone2/odom,0.809851,0.006426,1.507116,-0.001527,-0.002440,0.000078,0.999996,-0.039073,0.025774,0.037198,0.000000,0.000000,0.000000
71.100000,drone2,ekf/odom,/drone2/odom,0.810154,0.005855,1.506723,-0.001527,-0.002440,0.000078,0.999996,-0.038656,0.024986,0.036672,0.000000,0.000000,0.000000
71.152000,drone2,ekf/odom,/drone2/odom,0.808852,0.006432,1.507869,-0.001487,-0.002494,0.000077,0.999996,-0.031759,0.023008,0.030050,0.000000,0.000000,0.000000
