stamp,ns,odom_topic,frame_id,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
70.500000,drone1,ekf/odom,/drone1/odom,0.805466,-0.624717,1.484549,-0.001970,-0.001762,0.000091,0.999997,-0.053260,-0.049685,0.068568,0.000000,0.000000,0.000000
70.500000,drone1,ekf/odom,/drone1/odom,0.806040,-0.624239,1.484222,-0.001970,-0.001762,0.000091,0.999997,-0.052556,-0.049098,0.068180,0.000000,0.000000,0.000000
70.500000,drone1,ekf/odom,/drone1/odom,0.806577,-0.623792,1.483915,-0.001970,-0.001762,0.000091,0.999997,-0.051897,-0.048550,0.067817,0.000000,0.000000,0.000000
70.552000,drone1,ekf/odom,/drone1/odom,0.805264,-0.626809,1.486852,-0.001943,-0.001810,0.000090,0.999996,-0.036624,-0.068812,0.063480,0.000000,0.000000,0.000000
70.552000,drone1,ekf/odom,/drone1/odom,0.805853,-0.626250,1.486491,-0.001943,-0.001810,0.000090,0.999996,-0.035893,-0.068118,0.063047,0.000000,0.000000,0.000000
70.552000,drone1,ekf/odom,/drone1/odom,0.806402,-0.625730,1.486153,-0.001943,-0.001810,0.000090,0.999996,-0.035211,-0.067471,0.062642,0.000000,0.000000,0.000000
70.552000,drone1,ekf/odom,/drone1/odom,0.806915,-0.625243,1.485836,-0.001943,-0.001810,0.000090,0.999996,-0.034574,-0.066866,0.062263,0.000000,0.000000,0.000000
70.600000,drone1,ekf/odom,/drone1/odom,0.805703,-0.627909,1.487858,-0.001917,-0.001856,0.000089,0.999996,-0.036962,-0.067789,0.049237,0.000000,0.000000,0.000000
70.600000,drone1,ekf/odom,/drone1/odom,0.806261,-0.627327,1.487520,-0.001917,-0.001856,0.000089,0.999996,-0.036261,-0.067056,0.048826,0.000000,0.000000,0.000000
70.600000,drone1,ekf/odom,/drone1/odom,0.806781,-0.626783,1.487203,-0.001917,-0.001856,0.000089,0.999996,-0.035607,-0.066373,0.048442,0.000000,0.000000,0.000000
70.600000,drone1,ekf/odom,/drone1/odom,0.807268,-0.626274,1.486906,-0.001917,-0.001856,0.000089,0.999996,-0.034995,-0.065733,0.048082,0.000000,0.000000,0.000000
70.652000,drone1,ekf/odom,/drone1/odom,0.806138,-0.629247,1.489510,-0.001885,-0.001908,0.000088,0.999996,-0.032001,-0.069150,0.056604,0.000000,0.000000,0.000000
70.652000,drone1,ekf/odom,/drone1/odom,0.806672,-0.628626,1.489170,-0.001885,-0.001908,0.000088,0.999996,-0.031322,-0.068359,0.056186,0.000000,0.000000,0.000000
70.652000,drone1,ekf/odom,/drone1/odom,0.807170,-0.628046,1.488852,-0.001885,-0.001908,0.000088,0.999996,-0.030688,-0.067621,0.055796,0.000000,0.000000,0.000000
70.652000,drone1,ekf/odom,/drone1/odom,0.807636,-0.627503,1.488555,-0.001885,-0.001908,0.000088,0.999996,-0.030094,-0.066929,0.055430,0.000000,0.000000,0.000000
70.700000,drone1,ekf/odom,/drone1/odom,0.807021,-0.630526,1.490537,-0.001860,-0.001950,0.000088,0.999996,-0.023094,-0.076628,0.048075,0.000000,0.000000,0.000000
70.700000,drone1,ekf/odom,/drone1/odom,0.807512,-0.629873,1.490213,-0.001860,-0.001950,0.000088,0.999996,-0.022461,-0.075788,0.047673,0.000000,0.000000,0.000000
70.700000,drone1,ekf/odom,/drone1/odom,0.807971,-0.629264,1.489910,-0.001855,-0.001958,0.000088,0.999996,-0.021869,-0.075002,0.047296,0.000000,0.000000,0.000000
70.700000,drone1,ekf/odom,/drone1/odom,0.808401,-0.628692,1.489626,-0.001855,-0.001958,0.000088,0.999996,-0.021315,-0.074266,0.046943,0.000000,0.000000,0.000000
70.752000,drone1,ekf/odom,/drone1/odom,0.806630,-0.631910,1.491050,-0.001819,-0.002015,0.000087,0.999996,-0.043623,-0.075223,0.033035,0.000000,0.000000,0.000000
70.752000,drone1,ekf/odom,/drone1/odom,0.807128,-0.631216,1.490757,-0.001819,-0.002015,0.000087,0.999996,-0.042974,-0.074318,0.032666,0.000000,0.000000,0.000000
70.752000,drone1,ekf/odom,/drone1/odom,0.807593,-0.630566,1.490482,-0.001819,-0.002015,0.000087,0.999996,-0.042368,-0.073471,0.032320,0.000000,0.000000,0.000000
70.752000,drone1,ekf/odom,/drone1/odom,0.808029,-0.629958,1.490224,-0.001819,-0.002015,0.000087,0.999996,-0.041800,-0.072678,0.031995,0.000000,0.000000,0.000000
70.800000,drone1,ekf/odom,/drone1/odom,0.806069,-0.631854,1.492166,-0.001790,-0.002060,0.000086,0.999996,-0.051400,-0.053762,0.046442,0.000000,0.000000,0.000000
70.800000,drone1,ekf/odom,/drone1/odom,0.806575,-0.631171,1.491879,-0.001784,-0.002069,0.000086,0.999996,-0.050734,-0.052863,0.046077,0.000000,0.000000,0.000000
70.800000,drone1,ekf/odom,/drone1/odom,0.807048,-0.630533,1.491611,-0.001784,-0.002069,0.000086,0.999996,-0.050111,-0.052022,0.045736,0.000000,0.000000,0.000000
70.800000,drone1,ekf/odom,/drone1/odom,0.807492,-0.629935,1.491358,-0.001784,-0.002069,0.000086,0.999996,-0.049526,-0.051234,0.045415,0.000000,0.000000,0.000000
70.852000,drone1,ekf/odom,/drone1/odom,0.805510,-0.632095,1.492676,-0.001744,-0.002129,0.000085,0.999996,-0.048072,-0.054747,0.030379,0.000000,0.000000,0.000000
70.852000,drone1,ekf/odom,/drone1/odom,0.806030,-0.631407,1.492414,-0.001744,-0.002129,0.000085,0.999996,-0.047381,-0.053832,0.030042,0.000000,0.000000,0.000000
70.852000,drone1,ekf/odom,/drone1/odom,0.806516,-0.630764,1.492168,-0.001744,-0.002129,0.000085,0.999996,-0.046735,-0.052976,0.029726,0.000000,0.000000,0.000000
70.852000,drone1,ekf/odom,/drone1/odom,0.806971,-0.630160,1.491937,-0.001744,-0.002129,0.000085,0.999996,-0.046129,-0.052174,0.029429,0.000000,0.000000,0.000000
70.900000,drone1,ekf/odom,/drone1/odom,0.805149,-0.631959,1.493037,-0.001712,-0.002176,0.000084,0.999996,-0.048862,-0.051577,0.027858,0.000000,0.000000,0.000000
70.900000,drone1,ekf/odom,/drone1/odom,0.805671,-0.631284,1.492801,-0.001712,-0.002176,0.000084,0.999996,-0.048162,-0.050672,0.027551,0.000000,0.000000,0.000000
70.900000,drone1,ekf/odom,/drone1/odom,0.806160,-0.630653,1.492579,-0.001712,-0.002176,0.000084,0.999996,-0.047507,-0.049825,0.027264,0.000000,0.000000,0.000000
70.900000,drone1,ekf/odom,/drone1/odom,0.806617,-0.630061,1.492371,-0.001706,-0.002186,0.000084,0.999996,-0.046893,-0.049031,0.026994,0.000000,0.000000,0.000000
70.952000,drone1,ekf/odom,/drone1/odom,0.804999,-0.632123,1.492675,-0.001662,-0.002250,0.000083,0.999996,-0.041141,-0.052680,0.009473,0.000000,0.000000,0.000000
70.952000,drone1,ekf/odom,/drone1/odom,0.805522,-0.631444,1.492485,-0.001662,-0.002250,0.000083,0.999996,-0.040434,-0.051762,0.009226,0.000000,0.000000,0.000000
70.952000,drone1,ekf/odom,/drone1/odom,0.806011,-0.630809,1.492308,-0.001662,-0.002250,0.000083,0.999996,-0.039774,-0.050904,0.008994,0.000000,0.000000,0.000000
70.952000,drone1,ekf/odom,/drone1/odom,0.806470,-0.630213,1.492141,-0.001662,-0.002250,0.000083,0.999996,-0.039155,-0.050100,0.008776,0.000000,0.000000,0.000000
71.000000,drone1,ekf/odom,/drone1/odom,0.805049,-0.631952,1.492196,-0.001620,-0.002310,0.000083,0.999996,-0.040304,-0.050121,0.004108,0.000000,0.000000,0.000000
71.000000,drone1,ekf/odom,/drone1/odom,0.805561,-0.631286,1.492055,-0.001620,-0.002310,0.000083,0.999996,-0.039608,-0.049216,0.003922,0.000000,0.000000,0.000000
71.000000,drone1,ekf/odom,/drone1/odom,0.806040,-0.630663,1.491922,-0.001620,-0.002310,0.000083,0.999996,-0.038956,-0.048370,0.003747,0.000000,0.000000,0.000000
71.000000,drone1,ekf/odom,/drone1/odom,0.806490,-0.630079,1.491797,-0.001620,-0.002310,0.000083,0.999996,-0.038346,-0.047577,0.003583,0.000000,0.000000,0.000000
71.052000,drone1,ekf/odom,/drone1/odom,0.804525,-0.632449,1.491742,-0.001572,-0.002377,0.000082,0.999996,-0.047862,-0.058616,0.000795,0.000000,0.000000,0.000000
71.052000,drone1,ekf/odom,/drone1/odom,0.805051,-0.631767,1.491645,-0.001572,-0.002377,0.000082,0.999996,-0.047144,-0.057685,0.000667,0.000000,0.000000,0.000000
71.052000,drone1,ekf/odom,/drone1/odom,0.805543,-0.631129,1.491555,-0.001572,-0.002377,0.000082,0.999996,-0.046472,-0.056814,0.000548,0.000000,0.000000,0.000000
71.052000,drone1,ekf/odom,/drone1/odom,0.806004,-0.630532,1.491470,-0.001572,-0.002377,0.000082,0.999996,-0.045843,-0.055999,0.000435,0.000000,0.000000,0.000000
71.100000,drone1,ekf/odom,/drone1/odom,0.804670,-0.632820,1.490282,-0.001527,-0.002440,0.000081,0.999996,-0.038484,-0.061991,-0.024281,0.000000,0.000000,0.000000
71.100000,drone1,ekf/odom,/drone1/odom,0.805183,-0.632134,1.490259,-0.001527,-0.002440,0.000081,0.999996,-0.037781,-0.061050,-0.024311,0.000000,0.000000,0.000000
71.100000,drone1,ekf/odom,/drone1/odom,0.805662,-0.631492,1.490238,-0.001527,-0.002440,0.000081,0.999996,-0.037124,-0.060170,-0.024339,0.000000,0.000000,0.000000
71.100000,drone1,ekf/odom,/drone1/odom,0.806111,-0.630890,1.490218,-0.001527,-0.002440,0.000081,0.999996,-0.036508,-0.059345,-0.024365,0.000000,0.000000,0.000000
71.152000,drone1,ekf/odom,/drone1/odom,0.805161,-0.634265,1.488963,-0.001475,-0.002510,0.000080,0.999996,-0.027696,-0.078969,-0.025022,0.000000,0.000000,0.000000
71.152000,drone1,ekf/odom,/drone1/odom,0.805653,-0.633530,1.489010,-0.001475,-0.002510,0.000080,0.999996,-0.027019,-0.077959,-0.024960,0.000000,0.000000,0.000000
71.152000,drone1,ekf/odom,/drone1/odom,0.806113,-0.632843,1.489053,-0.001475,-0.002510,0.000080,0.999996,-0.026387,-0.077014,-0.024902,0.000000,0.000000,0.000000
71.152000,drone1,ekf/odom,/drone1/odom,0.806543,-0.632200,1.489094,-0.001475,-0.002510,0.000080,0.999996,-0.025794,-0.076130,-0.024848,0.000000,0.000000,0.000000
71.200000,drone1,ekf/odom,/drone1/odom,0.805487,-0.634727,1.488188,-0.001434,-0.002565,0.000079,0.999996,-0.031865,-0.068138,-0.020803,0.000000,0.000000,0.000000
71.200000,drone1,ekf/odom,/drone1/odom,0.805959,-0.633985,1.488281,-0.001426,-0.002576,0.000079,0.999996,-0.031214,-0.067115,-0.020679,0.000000,0.000000,0.000000
71.200000,drone1,ekf/odom,/drone1/odom,0.806400,-0.633291,1.488368,-0.001426,-0.002576,0.000079,0.999996,-0.030606,-0.066159,-0.020563,0.000000,0.000000,0.000000
71.200000,drone1,ekf/odom,/drone1/odom,0.806814,-0.632641,1.488450,-0.001426,-0.002576,0.000079,0.999996,-0.030036,-0.065263,-0.020454,0.000000,0.000000,0.000000
71.252000,drone1,ekf/odom,/drone1/odom,0.806964,-0.635434,1.487885,-0.001384,-0.002631,0.000079,0.999996,-0.005102,-0.068359,-0.013216,0.000000,0.000000,0.000000
71.252000,drone1,ekf/odom,/drone1/odom,0.807382,-0.634668,1.488009,-0.001371,-0.002648,0.000078,0.999996,-0.004525,-0.067302,-0.013050,0.000000,0.000000,0.000000
71.252000,drone1,ekf/odom,/drone1/odom,0.807772,-0.633953,1.488125,-0.001371,-0.002648,0.000078,0.999996,-0.003987,-0.066314,-0.012895,0.000000,0.000000,0.000000
71.252000,drone1,ekf/odom,/drone1/odom,0.808137,-0.633283,1.488233,-0.001371,-0.002648,0.000078,0.999996,-0.003482,-0.065389,-0.012750,0.000000,0.000000,0.000000
71.300000,drone1,ekf/odom,/drone1/odom,0.808267,-0.635489,1.487528,-0.001319,-0.002716,0.000078,0.999995,-0.004888,-0.061796,-0.017844,0.000000,0.000000,0.000000
71.300000,drone1,ekf/odom,/drone1/odom,0.808631,-0.634730,1.487678,-0.001319,-0.002716,0.000078,0.999995,-0.004385,-0.060747,-0.017642,0.000000,0.000000,0.000000
71.300000,drone1,ekf/odom,/drone1/odom,0.808972,-0.634021,1.487819,-0.001319,-0.002716,0.000078,0.999995,-0.003914,-0.059767,-0.017453,0.000000,0.000000,0.000000
71.300000,drone1,ekf/odom,/drone1/odom,0.809291,-0.633357,1.487952,-0.001319,-0.002716,0.000078,0.999995,-0.003473,-0.058849,-0.017275,0.000000,0.000000,0.000000
71.352000,drone1,ekf/odom,/drone1/odom,0.809088,-0.635393,1.488255,-0.001261,-0.002790,0.000077,0.999995,-0.010224,-0.053601,0.003112,0.000000,0.000000,0.000000
71.352000,drone1,ekf/odom,/drone1/odom,0.809419,-0.634638,1.488397,-0.001261,-0.002790,0.000077,0.999995,-0.009767,-0.052557,0.003302,0.000000,0.000000,0.000000
71.352000,drone1,ekf/odom,/drone1/odom,0.809728,-0.633934,1.488529,-0.001261,-0.002790,0.000077,0.999995,-0.009340,-0.051583,0.003480,0.000000,0.000000,0.000000
71.352000,drone1,ekf/odom,/drone1/odom,0.810017,-0.633274,1.488654,-0.001261,-0.002790,0.000077,0.999995,-0.008940,-0.050670,0.003648,0.000000,0.000000,0.000000
71.400000,drone1,ekf/odom,/drone1/odom,0.809545,-0.634991,1.488774,-0.001216,-0.002848,0.000076,0.999995,-0.016219,-0.051038,-0.000294,0.000000,0.000000,0.000000
71.400000,drone1,ekf/odom,/drone1/odom,0.809851,-0.634260,1.488908,-0.001206,-0.002860,0.000076,0.999995,-0.015795,-0.050026,-0.000114,0.000000,0.000000,0.000000
71.400000,drone1,ekf/odom,/drone1/odom,0.810137,-0.633576,1.489033,-0.001206,-0.002860,0.000076,0.999995,-0.015400,-0.049080,0.000055,0.000000,0.000000,0.000000
71.400000,drone1,ekf/odom,/drone1/odom,0.810404,-0.632936,1.489151,-0.001206,-0.002860,0.000076,0.999995,-0.015030,-0.048195,0.000213,0.000000,0.000000,0.000000
71.452000,drone1,ekf/odom,/drone1/odom,0.810542,-0.634209,1.489053,-0.001145,-0.002936,0.000076,0.999995,-0.002432,-0.037943,-0.004453,0.000000,0.000000,0.000000
71.452000,drone1,ekf/odom,/drone1/odom,0.810807,-0.633506,1.489186,-0.001145,-0.002936,0.000076,0.999995,-0.002065,-0.036970,-0.004274,0.000000,0.000000,0.000000
71.452000,drone1,ekf/odom,/drone1/odom,0.811055,-0.632850,1.489311,-0.001145,-0.002936,0.000076,0.999995,-0.001723,-0.036062,-0.004106,0.000000,0.000000,0.000000
71.452000,drone1,ekf/odom,/drone1/odom,0.811287,-0.632236,1.489428,-0.001145,-0.002936,0.000076,0.999995,-0.001402,-0.035213,-0.003948,0.000000,0.000000,0.000000
71.500000,drone1,ekf/odom,/drone1/odom,0.810861,-0.632737,1.489757,-0.001088,-0.003007,0.000075,0.999995,-0.013999,-0.023868,0.004484,0.000000,0.000000,0.000000
71.500000,drone1,ekf/odom,/drone1/odom,0.811106,-0.632094,1.489871,-0.001088,-0.003007,0.000075,0.999995,-0.013660,-0.022979,0.004637,0.000000,0.000000,0.000000
71.500000,drone1,ekf/odom,/drone1/odom,0.811335,-0.631494,1.489977,-0.001088,-0.003007,0.000075,0.999995,-0.013343,-0.022148,0.004780,0.000000,0.000000,0.000000
71.500000,drone1,ekf/odom,/drone1/odom,0.811550,-0.630932,1.490077,-0.001088,-0.003007,0.000075,0.999995,-0.013046,-0.021370,0.004914,0.000000,0.000000,0.000000
71.552000,drone1,ekf/odom,/drone1/odom,0.812068,-0.630255,1.490723,-0.001024,-0.003084,0.000074,0.999995,0.006199,0.002376,0.010830,0.000000,0.000000,0.000000
71.552000,drone1,ekf/odom,/drone1/odom,0.812265,-0.629701,1.490806,-0.001024,-0.003084,0.000074,0.999995,0.006471,0.003142,0.010942,0.000000,0.000000,0.000000
71.552000,drone1,ekf/odom,/drone1/odom,0.812448,-0.629183,1.490884,-0.001024,-0.003084,0.000074,0.999995,0.006724,0.003858,0.011046,0.000000,0.000000,0.000000
71.552000,drone1,ekf/odom,/drone1/odom,0.812620,-0.628699,1.490957,-0.001024,-0.003084,0.000074,0.999995,0.006962,0.004528,0.011144,0.000000,0.000000,0.000000
71.600000,drone1,ekf/odom,/drone1/odom,0.813311,-0.628114,1.491536,-0.000964,-0.003156,0.000074,0.999995,0.011378,0.002332,0.010946,0.000000,0.000000,0.000000
71.600000,drone1,ekf/odom,/drone1/odom,0.813457,-0.627642,1.491590,-0.000964,-0.003156,0.000074,0.999995,0.011579,0.002984,0.011018,0.000000,0.000000,0.000000
71.600000,drone1,ekf/odom,/drone1/odom,0.813592,-0.627202,1.491640,-0.000964,-0.003156,0.000074,0.999995,0.011766,0.003593,0.011086,0.000000,0.000000,0.000000
71.600000,drone1,ekf/odom,/drone1/odom,0.813719,-0.626789,1.491688,-0.000964,-0.003156,0.000074,0.999995,0.011941,0.004162,0.011149,0.000000,0.000000,0.000000
71.652000,drone1,ekf/odom,/drone1/odom,0.814469,-0.625917,1.492288,-0.000897,-0.003235,0.000073,0.999994,0.012568,0.009263,0.011105,0.000000,0.000000,0.000000
71.652000,drone1,ekf/odom,/drone1/odom,0.814566,-0.625526,1.492312,-0.000897,-0.003235,0.000073,0.999994,0.012702,0.009803,0.011137,0.000000,0.000000,0.000000
71.652000,drone1,ekf/odom,/drone1/odom,0.814657,-0.625161,1.492334,-0.000897,-0.003235,0.000073,0.999994,0.012828,0.010307,0.011166,0.000000,0.000000,0.000000
71.652000,drone1,ekf/odom,/drone1/odom,0.814742,-0.624819,1.492354,-0.000897,-0.003235,0.000073,0.999994,0.012945,0.010779,0.011193,0.000000,0.000000,0.000000
71.700000,drone1,ekf/odom,/drone1/odom,0.815204,-0.624907,1.492655,-0.000845,-0.003295,0.000073,0.999994,0.008306,-0.009089,0.006223,0.000000,0.000000,0.000000
71.700000,drone1,ekf/odom,/drone1/odom,0.815267,-0.624559,1.492658,-0.000835,-0.003307,0.000073,0.999994,0.008394,-0.008609,0.006227,0.000000,0.000000,0.000000
71.700000,drone1,ekf/odom,/drone1/odom,0.815326,-0.624235,1.492661,-0.000835,-0.003307,0.000073,0.999994,0.008475,-0.008161,0.006230,0.000000,0.000000,0.000000
71.700000,drone1,ekf/odom,/drone1/odom,0.815382,-0.623931,1.492663,-0.000835,-0.003307,0.000073,0.999994,0.008551,-0.007742,0.006233,0.000000,0.000000,0.000000
71.756000,drone1,ekf/odom,/drone1/odom,0.816686,-0.623900,1.493191,-0.000766,-0.003386,0.000072,0.999994,0.023230,-0.004945,0.009932,0.000000,0.000000,0.000000
71.756000,drone1,ekf/odom,/drone1/odom,0.816690,-0.623590,1.493163,-0.000766,-0.003386,0.000072,0.999994,0.023235,-0.004518,0.009894,0.000000,0.000000,0.000000
71.756000,drone1,ekf/odom,/drone1/odom,0.816693,-0.623301,1.493137,-0.000766,-0.003386,0.000072,0.999994,0.023240,-0.004120,0.009859,0.000000,0.000000,0.000000
71.756000,drone1,ekf/odom,/drone1/odom,0.816696,-0.623031,1.493113,-0.000766,-0.003386,0.000072,0.999994,0.023244,-0.003747,0.009826,0.000000,0.000000,0.000000
71.800000,drone1,ekf/odom,/drone1/odom,0.817358,-0.623381,1.493546,-0.000702,-0.003459,0.000072,0.999994,0.015671,-0.014379,0.011079,0.000000,0.000000,0.000000
71.800000,drone1,ekf/odom,/drone1/odom,0.817330,-0.623102,1.493492,-0.000702,-0.003459,0.000072,0.999994,0.015633,-0.013994,0.011006,0.000000,0.000000,0.000000
71.800000,drone1,ekf/odom,/drone1/odom,0.817304,-0.622841,1.493441,-0.000702,-0.003459,0.000072,0.999994,0.015597,-0.013635,0.010939,0.000000,0.000000,0.000000
71.800000,drone1,ekf/odom,/drone1/odom,0.817280,-0.622596,1.493394,-0.000702,-0.003459,0.000072,0.999994,0.015564,-0.013298,0.010875,0.000000,0.000000,0.000000
71.852000,drone1,ekf/odom,/drone1/odom,0.818320,-0.622852,1.494608,-0.000632,-0.003537,0.000071,0.999994,0.021347,-0.009803,0.025436,0.000000,0.000000,0.000000
71.852000,drone1,ekf/odom,/drone1/odom,0.818250,-0.622597,1.494499,-0.000632,-0.003537,0.000071,0.999994,0.021250,-0.009453,0.025290,0.000000,0.000000,0.000000
71.856000,drone1,ekf/odom,/drone1/odom,0.818265,-0.622391,1.494491,-0.000632,-0.003537,0.000071,0.999994,0.020821,-0.008439,0.024537,0.000000,0.000000,0.000000
71.856000,drone1,ekf/odom,/drone1/odom,0.818201,-0.622165,1.494391,-0.000632,-0.003537,0.000071,0.999994,0.020733,-0.008129,0.024404,0.000000,0.000000,0.000000
71.900000,drone1,ekf/odom,/drone1/odom,0.818773,-0.622109,1.494654,-0.000566,-0.003610,0.000071,0.999993,0.015144,-0.003753,0.008974,0.000000,0.000000,0.000000
71.900000,drone1,ekf/odom,/drone1/odom,0.818680,-0.621888,1.494523,-0.000566,-0.003610,0.000071,0.999993,0.015016,-0.003451,0.008799,0.000000,0.000000,0.000000
71.900000,drone1,ekf/odom,/drone1/odom,0.818592,-0.621683,1.494400,-0.000566,-0.003610,0.000071,0.999993,0.014896,-0.003168,0.008635,0.000000,0.000000,0.000000
71.900000,drone1,ekf/odom,/drone1/odom,0.818511,-0.621491,1.494285,-0.000566,-0.003610,0.000071,0.999993,0.014783,-0.002904,0.008481,0.000000,0.000000,0.000000
71.952000,drone1,ekf/odom,/drone1/odom,0.819495,-0.621016,1.494421,-0.000494,-0.003688,0.000070,0.999993,0.021368,0.005762,0.005478,0.000000,0.000000,0.000000
71.952000,drone1,ekf/odom,/drone1/odom,0.819367,-0.620841,1.494270,-0.000494,-0.003688,0.000070,0.999993,0.021192,0.006003,0.005277,0.000000,0.000000,0.000000
71.952000,drone1,ekf/odom,/drone1/odom,0.819248,-0.620677,1.494130,-0.000494,-0.003688,0.000070,0.999993,0.021028,0.006228,0.005089,0.000000,0.000000,0.000000
71.952000,drone1,ekf/odom,/drone1/odom,0.819136,-0.620524,1.493998,-0.000494,-0.003688,0.000070,0.999993,0.020875,0.006439,0.004913,0.000000,0.000000,0.000000
72.000000,drone1,ekf/odom,/drone1/odom,0.819879,-0.620430,1.493862,-0.000426,-0.003760,0.000070,0.999993,0.018580,-0.001093,0.000470,0.000000,0.000000,0.000000
