stamp,ns,odom_topic,frame_id,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
15.252000,drone1,ekf/odom,/drone1/odom,0.936273,-0.607154,1.114327,-0.001933,-0.000916,0.000045,0.999998,-0.027588,-0.021838,0.039006,0.000000,0.000000,0.000000
15.252000,drone1,ekf/odom,/drone1/odom,0.936079,-0.606863,1.114093,-0.001933,-0.000916,0.000045,0.999998,-0.027858,-0.021434,0.038693,0.000000,0.000000,0.000000
15.300000,drone1,ekf/odom,/drone1/odom,0.934843,-0.607379,1.116405,-0.001934,-0.000758,0.000045,0.999998,-0.022621,-0.017364,0.053123,0.000000,0.000000,0.000000
15.300000,drone1,ekf/odom,/drone1/odom,0.934693,-0.607063,1.116168,-0.001934,-0.000758,0.000045,0.999998,-0.022829,-0.016924,0.052807,0.000000,0.000000,0.000000
15.300000,drone1,ekf/odom,/drone1/odom,0.934553,-0.606767,1.115947,-0.001934,-0.000727,0.000045,0.999998,-0.023023,-0.016513,0.052511,0.000000,0.000000,0.000000
15.300000,drone1,ekf/odom,/drone1/odom,0.934423,-0.606491,1.115739,-0.001934,-0.000727,0.000045,0.999998,-0.023205,-0.016129,0.052234,0.000000,0.000000,0.000000
15.352000,drone1,ekf/odom,/drone1/odom,0.933286,-0.606653,1.118306,-0.001933,-0.000572,0.000045,0.999998,-0.020156,-0.008724,0.053250,0.000000,0.000000,0.000000
15.356000,drone1,ekf/odom,/drone1/odom,0.933120,-0.606389,1.118308,-0.001933,-0.000572,0.000045,0.999998,-0.020031,-0.007776,0.053067,0.000000,0.000000,0.000000
15.356000,drone1,ekf/odom,/drone1/odom,0.933039,-0.606112,1.118110,-0.001932,-0.000525,0.000045,0.999998,-0.020144,-0.007392,0.052803,0.000000,0.000000,0.000000
15.356000,drone1,ekf/odom,/drone1/odom,0.932963,-0.605854,1.117925,-0.001932,-0.000525,0.000045,0.999998,-0.020248,-0.007033,0.052556,0.000000,0.000000,0.000000
15.400000,drone1,ekf/odom,/drone1/odom,0.932062,-0.606106,1.120703,-0.001930,-0.000373,0.000045,0.999998,-0.019603,-0.011953,0.067226,0.000000,0.000000,0.000000
15.400000,drone1,ekf/odom,/drone1/odom,0.932023,-0.605835,1.120524,-0.001930,-0.000373,0.000045,0.999998,-0.019657,-0.011577,0.066987,0.000000,0.000000,0.000000
15.400000,drone1,ekf/odom,/drone1/odom,0.931987,-0.605582,1.120356,-0.001929,-0.000343,0.000045,0.999998,-0.019707,-0.011226,0.066764,0.000000,0.000000,0.000000
15.400000,drone1,ekf/odom,/drone1/odom,0.931953,-0.605346,1.120199,-0.001929,-0.000343,0.000045,0.999998,-0.019754,-0.010897,0.066554,0.000000,0.000000,0.000000
15.452000,drone1,ekf/odom,/drone1/odom,0.930356,-0.606139,1.123654,-0.001925,-0.000192,0.000045,0.999998,-0.031251,-0.020479,0.069435,0.000000,0.000000,0.000000
15.452000,drone1,ekf/odom,/drone1/odom,0.930383,-0.605866,1.123497,-0.001923,-0.000147,0.000045,0.999998,-0.031212,-0.020100,0.069227,0.000000,0.000000,0.000000
15.452000,drone1,ekf/odom,/drone1/odom,0.930409,-0.605612,1.123351,-0.001923,-0.000147,0.000045,0.999998,-0.031177,-0.019747,0.069031,0.000000,0.000000,0.000000
15.452000,drone1,ekf/odom,/drone1/odom,0.930433,-0.605374,1.123214,-0.001923,-0.000147,0.000045,0.999998,-0.031143,-0.019417,0.068848,0.000000,0.000000,0.000000
15.500000,drone1,ekf/odom,/drone1/odom,0.929687,-0.605749,1.126929,-0.001917,0.000000,0.000045,0.999998,-0.016751,-0.013161,0.080344,0.000000,0.000000,0.000000
15.500000,drone1,ekf/odom,/drone1/odom,0.929744,-0.605492,1.126787,-0.001916,0.000030,0.000045,0.999998,-0.016672,-0.012805,0.080155,0.000000,0.000000,0.000000
15.500000,drone1,ekf/odom,/drone1/odom,0.929797,-0.605253,1.126655,-0.001916,0.000030,0.000045,0.999998,-0.016598,-0.012473,0.079978,0.000000,0.000000,0.000000
15.500000,drone1,ekf/odom,/drone1/odom,0.929847,-0.605029,1.126531,-0.001916,0.000030,0.000045,0.999998,-0.016528,-0.012162,0.079813,0.000000,0.000000,0.000000
15.552000,drone1,ekf/odom,/drone1/odom,0.928368,-0.606289,1.131827,-0.001908,0.000175,0.000045,0.999998,-0.030572,-0.029495,0.104923,0.000000,0.000000,0.000000
15.552000,drone1,ekf/odom,/drone1/odom,0.928478,-0.606014,1.131666,-0.001908,0.000175,0.000045,0.999998,-0.030419,-0.029113,0.104708,0.000000,0.000000,0.000000
