stamp,ns,class,score,u,v,world_x,world_y,world_z,gt_name,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm,aquabot_x,aquabot_y,aquabot_z,aq_det_range,aq_gt_range,aq_range_err
530.476000,drone1,4,0.956675,178.992691,195.508102,31.067352,-2.448348,0.000000,container5,31.811026,-3.263346,-1.439872,-0.743674,0.814998,1.439872,1.813974,-2.039923,-0.145093,-0.065984,33.187363,34.022020,-0.834658
530.508000,drone1,4,0.956783,178.812515,195.491241,31.070073,-2.444321,0.000000,container5,31.811139,-3.263356,-1.441000,-0.741066,0.819034,1.441000,1.815620,-2.040254,-0.145048,-0.073720,33.190146,34.022200,-0.832053
530.544000,drone1,4,0.956996,178.766037,195.198868,31.080450,-2.443652,0.000000,container5,31.811251,-3.263366,-1.442293,-0.730801,0.819714,1.442293,1.812791,-2.040255,-0.144980,-0.079286,33.200471,34.022148,-0.821678
530.576000,drone1,4,0.956598,178.738205,194.748779,31.091460,-2.442718,0.000000,container5,31.811251,-3.263366,-1.442293,-0.719791,0.820648,1.442293,1.808804,-2.040564,-0.144937,-0.087642,33.211722,34.022126,-0.810404
530.608000,drone1,4,0.956702,178.751831,194.756516,31.088556,-2.442960,0.000000,container5,31.811362,-3.263378,-1.443751,-0.722806,0.820418,1.443751,1.811064,-2.040901,-0.144893,-0.095455,33.209203,34.022325,-0.813122
530.644000,drone1,4,0.956640,178.794907,194.965607,31.080055,-2.444138,0.000000,container5,31.811472,-3.263392,-1.445373,-0.731417,0.819253,1.445373,1.815282,-2.040821,-0.144823,-0.100580,33.200744,34.022224,-0.821480
530.676000,drone1,4,0.956624,178.942688,195.029724,31.077796,-2.447746,0.000000,container5,31.811580,-3.263406,-1.447156,-0.733785,0.815660,1.447156,1.816041,-2.041203,-0.144784,-0.109595,33.199153,34.022432,-0.823279
530.708000,drone1,4,0.955967,179.193848,195.596130,31.063118,-2.454440,0.000000,container5,31.811687,-3.263423,-1.449101,-0.748569,0.808982,1.449101,1.820633,-2.041564,-0.144740,-0.118037,33.185367,34.022647,-0.837280
530.740000,drone1,4,0.954969,179.620956,195.398651,31.068638,-2.465074,0.000000,container5,31.811792,-3.263440,-1.451207,-0.743155,0.798366,1.451207,1.815397,-2.041324,-0.144670,-0.121772,33.191394,34.022457,-0.831063
530.776000,drone1,4,0.954583,179.779358,195.036392,31.077894,-2.468503,0.000000,container5,31.811895,-3.263459,-1.453471,-0.734001,0.794957,1.453471,1.811985,-2.041780,-0.144624,-0.131731,33.201363,34.022719,-0.821356
530.808000,drone1,4,0.954582,179.969177,195.121323,31.075338,-2.473211,0.000000,container5,31.811996,-3.263480,-1.455892,-0.736658,0.790269,1.455892,1.812956,-2.042130,-0.144578,-0.140161,33.199531,34.022941,-0.823410
530.840000,drone1,4,0.955100,179.977951,195.125198,31.074749,-2.473100,0.000000,container5,31.812094,-3.263502,-1.458469,-0.737345,0.790402,1.458469,1.815364,-2.041865,-0.144511,-0.144065,33.198693,34.022732,-0.824039
530.872000,drone1,4,0.955757,179.602509,195.061859,31.075339,-2.462736,0.000000,container5,31.812189,-3.263525,-1.461201,-0.736850,0.800789,1.461201,1.821900,-2.042359,-0.144476,-0.153600,33.199093,34.023061,-0.823968
530.904000,drone1,4,0.956495,179.582382,195.179794,31.071342,-2.461779,0.000000,container5,31.812281,-3.263550,-1.464085,-0.740940,0.801771,1.464085,1.826301,-2.042486,-0.144423,-0.159873,33.195200,34.023157,-0.827957
530.940000,drone1,4,0.956583,179.805130,195.376480,31.065384,-2.467191,0.000000,container5,31.812371,-3.263577,-1.467121,-0.746986,0.796385,1.467121,1.828842,-2.042384,-0.144360,-0.166410,33.189570,34.023018,-0.833448
530.972000,drone1,4,0.956634,179.966095,195.586838,31.058779,-2.470935,0.000000,container5,31.812457,-3.263605,-1.470306,-0.753677,0.792670,1.470306,1.832527,-2.042849,-0.144321,-0.175817,33.183759,34.023336,-0.839577
531.004000,drone1,4,0.956405,180.253250,195.232483,31.066878,-2.477410,0.000000,container5,31.812539,-3.263634,-1.473639,-0.745661,0.786224,1.473639,1.829144,-2.042734,-0.144262,-0.181002,33.192209,34.023240,-0.831031
531.040000,drone1,4,0.957060,180.267395,195.190720,31.066363,-2.476913,0.000000,container5,31.812617,-3.263665,-1.477117,-0.746255,0.786753,1.477117,1.832416,-2.042850,-0.144205,-0.188703,33.191823,34.023282,-0.831459
531.072000,drone1,4,0.957956,180.061432,195.096863,31.067097,-2.470780,0.000000,container5,31.812617,-3.263665,-1.477117,-0.745521,0.792886,1.477117,1.834760,-2.043322,-0.144166,-0.197937,33.192652,34.023406,-0.830755
531.104000,drone1,4,0.958550,180.304428,195.079559,31.066159,-2.476528,0.000000,container5,31.812692,-3.263698,-1.480738,-0.746533,0.787170,1.480738,1.835629,-2.043405,-0.144110,-0.204233,33.192244,34.023471,-0.831227
531.136000,drone1,4,0.959195,180.405334,195.218506,31.061002,-2.478690,0.000000,container5,31.812762,-3.263732,-1.484501,-0.751760,0.785042,1.484501,1.839886,-2.043309,-0.144053,-0.210420,33.187199,34.023363,-0.836164
531.172000,drone1,4,0.959472,180.478363,195.577942,31.049845,-2.480241,0.000000,container5,31.812828,-3.263768,-1.488404,-0.762984,0.783528,1.488404,1.846999,-2.043709,-0.143999,-0.219900,33.176643,34.023627,-0.846983
531.204000,drone1,4,0.960194,180.651352,195.816376,31.042147,-2.484378,0.000000,container5,31.812890,-3.263806,-1.492444,-0.770743,0.779428,1.492444,1.851740,-2.043791,-0.143943,-0.226179,33.169385,34.023695,-0.854310
531.236000,drone1,4,0.960406,180.750595,196.075607,31.033840,-2.486601,0.000000,container5,31.812946,-3.263845,-1.496618,-0.779107,0.777243,1.496618,1.857682,-2.043685,-0.143888,-0.232352,33.161197,34.023580,-0.862384
531.268000,drone1,4,0.961548,180.764954,196.649368,31.017575,-2.486709,0.000000,container5,31.812998,-3.263886,-1.500925,-0.795423,0.777177,1.500925,1.868015,-2.044161,-0.143848,-0.241153,33.145521,34.023945,-0.878425
531.300000,drone1,4,0.961375,180.870544,196.796616,31.012917,-2.488661,0.000000,container5,31.813045,-3.263928,-1.505363,-0.800127,0.775267,1.505363,1.872795,-2.044245,-0.143794,-0.247456,33.141147,34.024015,-0.882869
531.336000,drone1,4,0.961247,181.228607,196.880188,31.010037,-2.497052,0.000000,container5,31.813086,-3.263972,-1.509928,-0.803048,0.766919,1.509928,1.874282,-2.044010,-0.143734,-0.253975,33.138688,34.023760,-0.885072
531.368000,drone1,4,0.961878,181.273712,196.887344,31.008793,-2.497166,0.000000,container5,31.813121,-3.264017,-1.514618,-0.804328,0.766851,1.514618,1.878582,-2.044473,-0.143691,-0.262538,33.137987,34.024121,-0.886135
531.400000,drone1,4,0.962548,181.285995,197.192734,30.999506,-2.496551,0.000000,container5,31.813151,-3.264064,-1.519430,-0.813645,0.767513,1.519430,1.886733,-2.044351,-0.143632,-0.267594,33.128603,34.024030,-0.895427
531.436000,drone1,4,0.963077,181.417542,197.992386,30.977218,-2.499345,0.000000,container5,31.813175,-3.264113,-1.524363,-0.835957,0.764768,1.524363,1.899309,-2.044336,-0.143576,-0.275240,33.106622,34.023949,-0.917327
531.468000,drone1,4,0.963479,181.368698,198.026215,30.975030,-2.496823,0.000000,container5,31.813175,-3.264113,-1.524363,-0.838145,0.767290,1.524363,1.901290,-2.044797,-0.143534,-0.283489,33.104792,34.024109,-0.919317
531.500000,drone1,4,0.963390,181.806732,198.168716,30.970462,-2.507080,0.000000,container5,31.813204,-3.264214,-1.534576,-0.842742,0.757134,1.534576,1.907456,-2.045054,-0.143485,-0.291604,33.101298,34.024485,-0.923187
531.532000,drone1,4,0.963700,181.697845,198.061951,30.971942,-2.502794,0.000000,container5,31.813209,-3.264268,-1.539851,-0.841267,0.761473,1.539851,1.912776,-2.044543,-0.143427,-0.295594,33.101999,34.024039,-0.922040
531.568000,drone1,4,0.964065,181.863373,198.423141,30.960987,-2.506121,0.000000,container5,31.813209,-3.264268,-1.539851,-0.852221,0.758146,1.539851,1.916301,-2.044984,-0.143378,-0.304081,33.091829,34.024172,-0.932343
531.600000,drone1,4,0.964678,181.967072,198.486588,30.957661,-2.507916,0.000000,container5,31.813207,-3.264322,-1.545235,-0.855547,0.756406,1.545235,1.921422,-2.044458,-0.143325,-0.308121,33.088156,34.023706,-0.935550
531.632000,drone1,4,0.964946,182.220551,198.453537,30.956993,-2.513549,0.000000,container5,31.813199,-3.264379,-1.550725,-0.856206,0.750829,1.550725,1.923949,-2.044915,-0.143288,-0.315882,33.088424,34.024079,-0.935654
531.664000,drone1,4,0.965510,182.288834,198.623917,30.950910,-2.514431,0.000000,container5,31.812998,-3.264747,-1.585712,-0.862088,0.750316,1.585712,1.954648,-2.045318,-0.143246,-0.323471,33.082899,34.025322,-0.942423
531.700000,drone1,4,0.965700,182.737381,198.828323,30.944203,-2.525021,0.000000,container5,31.812938,-3.264814,-1.591855,-0.868734,0.739793,1.591855,1.958569,-2.045297,-0.143192,-0.329861,33.077017,34.025244,-0.948227
531.732000,drone1,4,0.965336,182.752060,198.492737,30.951452,-2.523921,0.000000,container5,31.812938,-3.264814,-1.591855,-0.861486,0.740892,1.591855,1.955781,-2.045072,-0.143150,-0.335538,33.084003,34.024814,-0.940811
531.764000,drone1,4,0.965043,182.896255,198.362640,30.953443,-2.526427,0.000000,container5,31.812938,-3.264814,-1.591855,-0.859494,0.738387,1.591855,1.953957,-2.045526,-0.143112,-0.342709,33.086698,34.025005,-0.938306
531.796000,drone1,4,0.965038,182.927032,198.491470,30.948571,-2.526242,0.000000,container5,31.812938,-3.264814,-1.591855,-0.864366,0.738571,1.591855,1.956174,-2.045259,-0.143074,-0.347668,33.081614,34.024561,-0.942947
531.828000,drone1,4,0.964995,183.057907,198.576477,30.944935,-2.528642,0.000000,container5,31.812938,-3.264814,-1.591855,-0.868003,0.736172,1.591855,1.956880,-2.045302,-0.143036,-0.353937,33.078272,34.024378,-0.946106
531.864000,drone1,4,0.965386,182.841812,198.528397,30.944253,-2.521631,0.000000,container5,31.812938,-3.264814,-1.591855,-0.868685,0.743183,1.591855,1.959830,-2.045608,-0.142990,-0.361298,33.077475,34.024420,-0.946945
531.896000,drone1,4,0.965187,182.964386,198.488510,30.943784,-2.523527,0.000000,container5,31.812870,-3.264881,-1.598078,-0.869086,0.741354,1.598078,1.964375,-2.045235,-0.142956,-0.365890,33.076825,34.024050,-0.947225
531.928000,drone1,4,0.964880,182.988327,198.334686,30.946213,-2.522740,0.000000,container5,31.812794,-3.264951,-1.604379,-0.866581,0.742211,1.604379,1.968723,-2.045440,-0.142917,-0.372139,33.079468,34.024190,-0.944722
531.964000,drone1,4,0.964370,182.819946,198.302094,30.944968,-2.516899,0.000000,container5,31.812794,-3.264951,-1.604379,-0.867825,0.748051,1.604379,1.971480,-2.045787,-0.142872,-0.378995,33.078234,34.024292,-0.946058
531.996000,drone1,4,0.963696,183.182007,198.345673,30.942189,-2.525247,0.000000,container5,31.812710,-3.265021,-1.610753,-0.870521,0.739774,1.610753,1.974740,-2.045390,-0.142843,-0.383564,33.075721,34.023888,-0.948166
532.028000,drone1,4,0.962743,183.824158,198.218857,30.944119,-2.540783,0.000000,container5,31.812618,-3.265093,-1.617198,-0.868498,0.724310,1.617198,1.973384,-2.045543,-0.142803,-0.389435,33.078993,34.023979,-0.944986
532.060000,drone1,4,0.962670,184.371933,198.307693,30.940339,-2.554197,0.000000,container5,31.812517,-3.265166,-1.623710,-0.872178,0.710968,1.623710,1.975501,-2.045911,-0.142757,-0.395338,33.076639,34.024278,-0.947639
532.096000,drone1,4,0.962948,184.356827,198.427567,30.935081,-2.553305,0.000000,container5,31.812408,-3.265240,-1.630285,-0.877327,0.711935,1.630285,1.983528,-2.045249,-0.142731,-0.400219,33.070730,34.023581,-0.952851
532.128000,drone1,4,0.963803,184.604813,198.759193,30.924740,-2.559559,0.000000,container5,31.812291,-3.265315,-1.636920,-0.887551,0.705756,1.636920,1.991317,-2.045618,-0.142688,-0.405852,33.061314,34.023878,-0.962564
532.160000,drone1,4,0.963799,184.925751,198.775146,30.922820,-2.567556,0.000000,container5,31.812165,-3.265392,-1.643611,-0.889345,0.697836,1.643611,1.994835,-2.045924,-0.142643,-0.411327,33.060361,34.024112,-0.963752
532.192000,drone1,4,0.963420,185.114609,198.647934,30.924793,-2.572291,0.000000,container5,31.812165,-3.265392,-1.643611,-0.887371,0.693101,1.643611,1.992304,-2.045326,-0.142627,-0.415675,33.062136,34.023362,-0.961226
532.224000,drone1,4,0.963256,185.114990,198.531136,30.926328,-2.572097,0.000000,container5,31.812030,-3.265469,-1.650356,-0.885702,0.693372,1.650356,1.997225,-2.045579,-0.142586,-0.420936,33.063974,34.023544,-0.959570
532.260000,drone1,4,0.963385,185.701111,198.769928,30.918889,-2.587825,0.000000,container5,31.810635,-3.266125,-1.705784,-0.891746,0.678300,1.705784,2.040833,-2.045968,-0.142541,-0.426408,33.058177,34.024449,-0.966273
532.292000,drone1,4,0.963404,185.883118,198.721817,30.918858,-2.593544,0.000000,container5,31.810420,-3.266211,-1.712842,-0.891562,0.672667,1.712842,2.044796,-2.045364,-0.142532,-0.430750,33.058024,34.023746,-0.965722
532.324000,drone1,4,0.963685,185.908661,198.661461,30.919010,-2.595153,0.000000,container5,31.810420,-3.266211,-1.712842,-0.891411,0.671058,1.712842,2.044202,-2.045675,-0.142490,-0.435445,33.058669,34.023882,-0.965213
532.360000,drone1,4,0.963574,185.846466,198.725937,30.915565,-2.594693,0.000000,container5,31.810420,-3.266211,-1.712842,-0.894855,0.671518,1.712842,2.045857,-2.045998,-0.142446,-0.440356,33.055590,34.024024,-0.968433
532.392000,drone1,4,0.962849,185.959045,198.580582,30.917753,-2.598496,0.000000,container5,31.810420,-3.266211,-1.712842,-0.892667,0.667715,1.712842,2.043655,-2.045389,-0.142441,-0.444674,33.057505,34.023257,-0.965751
532.424000,drone1,4,0.962821,186.093399,198.635162,30.914721,-2.603046,0.000000,container5,31.810420,-3.266211,-1.712842,-0.895699,0.663165,1.712842,2.043500,-2.045656,-0.142401,-0.448861,33.055147,34.023371,-0.968224
532.456000,drone1,4,0.962953,185.845505,198.553299,30.914973,-2.597461,0.000000,container5,31.810420,-3.266211,-1.712842,-0.895448,0.668750,1.712842,2.045209,-2.045541,-0.142381,-0.452935,33.054924,34.023107,-0.968182
532.492000,drone1,4,0.963546,185.822327,198.725189,30.908912,-2.598139,0.000000,container5,31.810420,-3.266211,-1.712842,-0.901509,0.668072,1.712842,2.047649,-2.045353,-0.142364,-0.457529,33.048808,34.022751,-0.973943
532.524000,drone1,4,0.963730,185.837051,198.699387,30.908236,-2.599511,0.000000,container5,31.810420,-3.266211,-1.712842,-0.902184,0.666700,1.712842,2.047499,-2.045610,-0.142327,-0.461192,33.048546,34.022875,-0.974329
532.556000,drone1,4,0.964099,185.592407,198.586197,30.909644,-2.594045,0.000000,container5,31.810420,-3.266211,-1.712842,-0.900776,0.672166,1.712842,2.048666,-2.045657,-0.142305,-0.464902,33.049645,34.022788,-0.973143
532.588000,drone1,4,0.964581,185.415848,198.833778,30.901800,-2.590951,0.000000,container5,31.809964,-3.266385,-1.727005,-0.908164,0.675433,1.727005,2.064828,-2.045340,-0.142299,-0.468789,33.041333,34.022413,-0.981080
532.620000,drone1,4,0.964431,185.564438,198.491470,30.909707,-2.595863,0.000000,container5,31.809722,-3.266472,-1.734101,-0.900015,0.670609,1.734101,2.065636,-2.045639,-0.142262,-0.471878,33.049927,34.022630,-0.972704
532.656000,drone1,4,0.964432,185.337570,198.111603,30.918156,-2.591036,0.000000,container5,31.809722,-3.266472,-1.734101,-0.891566,0.675436,1.734101,2.063543,-2.045666,-0.142239,-0.475619,33.058076,34.022521,-0.964445
532.688000,drone1,4,0.964198,185.391571,197.986526,30.920578,-2.593455,0.000000,container5,31.809471,-3.266561,-1.741204,-0.888893,0.673106,1.741204,2.067606,-2.045224,-0.142245,-0.479445,33.060284,34.021960,-0.961676
532.720000,drone1,4,0.964151,185.299988,197.851173,30.923142,-2.592047,0.000000,container5,31.809212,-3.266649,-1.748309,-0.886070,0.674602,1.748309,2.072870,-2.045517,-0.142212,-0.482015,33.063068,34.022173,-0.959105
532.756000,drone1,4,0.964037,185.384033,197.608627,30.928552,-2.595267,0.000000,container5,31.808943,-3.266739,-1.755411,-0.880390,0.671472,1.755411,2.075435,-2.045481,-0.142200,-0.485485,33.068718,34.022015,-0.953296
532.788000,drone1,4,0.964274,185.166565,197.351028,30.934162,-2.590268,0.000000,container5,31.808665,-3.266828,-1.762509,-0.874503,0.676560,1.762509,2.080607,-2.045166,-0.142201,-0.488865,33.073677,34.021572,-0.947895
532.820000,drone1,4,0.964180,185.142273,197.205574,30.937001,-2.590435,0.000000,container5,31.808379,-3.266918,-1.769597,-0.871378,0.676484,1.769597,2.085282,-2.045421,-0.142171,-0.490873,33.076806,34.021742,-0.944936
