stamp,ns,class,score,u,v,world_x,world_y,world_z,gt_name,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm,aquabot_x,aquabot_y,aquabot_z,aq_det_range,aq_gt_range,aq_range_err
530.280000,drone3,3,0.931027,560.460449,99.305290,28.038359,4.320570,0.000000,container4,31.792960,4.730141,-1.427693,-3.754601,-0.409571,1.427693,4.037708,-2.038468,-0.145378,-0.024076,30.406591,34.209740,-3.803149
530.312000,drone3,3,0.930634,560.625305,99.516624,28.037035,4.315190,0.000000,container4,31.793088,4.730142,-1.427816,-3.756053,-0.414952,1.427816,4.039651,-2.038938,-0.145345,-0.033470,30.404961,34.209948,-3.804987
530.344000,drone3,3,0.929771,560.389832,99.896957,28.031237,4.318684,0.000000,container4,31.793216,4.730143,-1.428115,-3.761979,-0.411459,1.428115,4.044910,-2.038823,-0.145276,-0.035856,30.399618,34.209867,-3.810249
530.380000,drone3,3,0.927959,560.306946,99.973976,28.033129,4.319252,0.000000,container4,31.793216,4.730143,-1.428115,-3.760087,-0.410890,1.428115,4.043093,-2.039195,-0.145233,-0.044925,30.401946,34.209861,-3.807914
530.412000,drone3,3,0.926830,560.267700,100.063187,28.034517,4.317809,0.000000,container4,31.793475,4.730140,-1.429237,-3.758958,-0.412331,1.429237,4.042585,-2.039672,-0.145201,-0.054420,30.403590,34.210246,-3.806656
530.444000,drone3,3,0.927443,560.242371,100.164314,28.035653,4.315956,0.000000,container4,31.793604,4.730138,-1.430059,-3.757952,-0.414182,1.430059,4.042130,-2.039528,-0.145131,-0.057045,30.404293,34.210148,-3.805855
530.476000,drone3,3,0.926384,560.041565,100.181068,28.041861,4.320642,0.000000,container4,31.793604,4.730138,-1.430059,-3.751743,-0.409496,1.430059,4.035881,-2.039923,-0.145093,-0.065984,30.411525,34.210176,-3.798651
530.508000,drone3,3,0.927993,560.140198,100.418068,28.044623,4.317293,0.000000,container4,31.793862,4.730131,-1.432222,-3.749240,-0.412838,1.432222,4.034661,-2.040254,-0.145048,-0.073720,30.414104,34.210529,-3.796425
530.544000,drone3,3,0.930145,559.949097,100.494644,28.051617,4.322034,0.000000,container4,31.794734,4.730074,-1.445163,-3.743117,-0.408040,1.445163,4.033103,-2.040255,-0.144980,-0.079286,30.421723,34.211668,-3.789945
530.576000,drone3,3,0.932132,560.023254,100.593956,28.051426,4.319616,0.000000,container4,31.794734,4.730074,-1.445163,-3.743308,-0.410458,1.445163,4.033526,-2.040564,-0.144937,-0.087642,30.421502,34.211635,-3.790134
530.608000,drone3,3,0.932943,560.058044,100.526924,28.052961,4.318959,0.000000,container4,31.794734,4.730074,-1.445163,-3.741773,-0.411115,1.445163,4.032168,-2.040901,-0.144893,-0.095455,30.423275,34.211653,-3.788379
530.644000,drone3,3,0.933963,560.097839,100.436394,28.055036,4.318289,0.000000,container4,31.794734,4.730074,-1.445163,-3.739698,-0.411785,1.445163,4.030311,-2.040821,-0.144823,-0.100580,30.425156,34.211363,-3.786207
530.676000,drone3,3,0.935059,560.063782,100.415100,28.057660,4.319902,0.000000,container4,31.794734,4.730074,-1.445163,-3.737074,-0.410172,1.445163,4.027712,-2.041203,-0.144784,-0.109595,30.428391,34.211382,-3.782990
530.708000,drone3,3,0.936758,560.212158,100.576141,28.057138,4.316272,0.000000,container4,31.794734,4.730074,-1.445163,-3.737596,-0.413802,1.445163,4.028567,-2.041564,-0.144740,-0.118037,30.427725,34.211404,-3.783679
530.740000,drone3,3,0.936252,560.061218,101.077316,28.048372,4.318064,0.000000,container4,31.794734,4.730074,-1.445163,-3.746362,-0.412010,1.445163,4.036518,-2.041324,-0.144670,-0.121772,30.419083,34.211012,-3.791928
530.776000,drone3,3,0.935362,559.840149,101.214439,28.049914,4.324862,0.000000,container4,31.794734,4.730074,-1.445163,-3.744820,-0.405211,1.445163,4.034398,-2.041780,-0.144624,-0.131731,30.422093,34.211072,-3.788979
530.808000,drone3,3,0.937586,560.115173,101.794197,28.042278,4.317186,0.000000,container4,31.794851,4.730061,-1.447679,-3.752574,-0.412875,1.447679,4.043272,-2.042130,-0.144578,-0.140161,30.413790,34.211300,-3.797511
530.840000,drone3,3,0.937883,560.096313,101.828194,28.046695,4.319848,0.000000,container4,31.794966,4.730048,-1.450358,-3.748271,-0.410200,1.450358,4.039968,-2.041865,-0.144511,-0.144065,30.418296,34.211093,-3.792797
530.872000,drone3,3,0.936695,560.080444,102.324959,28.041157,4.320689,0.000000,container4,31.795079,4.730033,-1.453199,-3.753922,-0.409344,1.453199,4.046144,-2.042359,-0.144476,-0.153600,30.413471,34.211430,-3.797960
530.904000,drone3,3,0.936257,559.940125,102.702911,28.038538,4.325804,0.000000,container4,31.795852,4.729868,-1.481520,-3.757314,-0.404064,1.481520,4.059012,-2.042486,-0.144423,-0.159873,30.411782,34.213135,-3.801353
530.940000,drone3,3,0.935959,559.847839,103.157738,28.035006,4.329781,0.000000,container4,31.795852,4.729868,-1.481520,-3.760847,-0.400087,1.481520,4.061889,-2.042384,-0.144360,-0.166410,30.408798,34.212773,-3.803975
530.972000,drone3,3,0.934926,559.916260,103.349602,28.036787,4.330817,0.000000,container4,31.795852,4.729868,-1.481520,-3.759065,-0.399051,1.481520,4.060137,-2.042849,-0.144321,-0.175817,30.411220,34.212868,-3.801648
531.004000,drone3,3,0.935077,559.950134,103.514404,28.039026,4.332856,0.000000,container4,31.795852,4.729868,-1.481520,-3.756826,-0.397012,1.481520,4.057864,-2.042734,-0.144262,-0.181002,30.413642,34.212547,-3.798905
531.040000,drone3,3,0.937782,559.933044,103.924171,28.036302,4.335236,0.000000,container4,31.795852,4.729868,-1.481520,-3.759550,-0.394632,1.481520,4.060154,-2.042850,-0.144205,-0.188703,30.411452,34.212362,-3.800910
531.072000,drone3,3,0.936450,559.984741,103.739342,28.045053,4.337934,0.000000,container4,31.795852,4.729868,-1.481520,-3.750800,-0.391934,1.481520,4.051791,-2.043322,-0.144166,-0.197937,30.421023,34.212476,-3.791452
531.104000,drone3,3,0.937952,560.259949,103.913834,28.044950,4.332557,0.000000,container4,31.795930,4.729841,-1.485730,-3.750980,-0.397285,1.485730,4.054020,-2.043405,-0.144110,-0.204233,30.420246,34.212545,-3.792299
531.136000,drone3,3,0.936837,559.896545,103.695091,28.052918,4.345132,0.000000,container4,31.795930,4.729841,-1.485730,-3.743012,-0.384709,1.485730,4.045433,-2.043309,-0.144053,-0.210420,30.429919,34.212210,-3.782292
531.172000,drone3,3,0.937622,559.905396,103.902504,28.052092,4.346425,0.000000,container4,31.795930,4.729841,-1.485730,-3.743838,-0.383417,1.485730,4.046076,-2.043709,-0.143999,-0.219900,30.429747,34.212247,-3.782500
531.204000,drone3,3,0.940287,560.050110,104.128944,28.050595,4.343965,0.000000,container4,31.795930,4.729841,-1.485730,-3.745335,-0.385876,1.485730,4.047694,-2.043791,-0.143943,-0.226179,30.428023,34.212088,-3.784065
531.236000,drone3,3,0.939365,559.982422,104.086998,28.054949,4.348258,0.000000,container4,31.795930,4.729841,-1.485730,-3.740981,-0.381583,1.485730,4.043258,-2.043685,-0.143888,-0.232352,30.432896,34.211749,-3.778853
531.268000,drone3,3,0.938590,560.070679,103.954208,28.062931,4.349191,0.000000,container4,31.796071,4.729784,-1.494573,-3.733140,-0.380593,1.494573,4.039174,-2.044161,-0.143848,-0.241153,30.441461,34.212346,-3.770885
531.300000,drone3,3,0.937157,559.875488,103.810814,28.072033,4.357121,0.000000,container4,31.796071,4.729784,-1.494573,-3.724038,-0.372663,1.494573,4.030023,-2.044245,-0.143794,-0.247456,30.451760,34.212191,-3.760432
531.336000,drone3,3,0.935884,559.714844,103.670876,28.081870,4.364468,0.000000,container4,31.796190,4.729721,-1.503962,-3.714320,-0.365254,1.503962,4.023864,-2.044010,-0.143734,-0.253975,30.462387,34.212164,-3.749777
531.368000,drone3,3,0.938187,559.738037,103.706505,28.084645,4.365927,0.000000,container4,31.796241,4.729688,-1.508855,-3.711595,-0.363761,1.508855,4.023047,-2.044473,-0.143691,-0.262538,30.465872,34.212528,-3.746655
531.400000,drone3,3,0.938839,559.700806,104.182503,28.074663,4.366300,0.000000,container4,31.796241,4.729688,-1.508855,-3.721578,-0.363388,1.508855,4.032225,-2.044351,-0.143632,-0.267594,30.455970,34.212214,-3.756245
531.436000,drone3,3,0.940292,559.600342,104.453171,28.069431,4.369657,0.000000,container4,31.796286,4.729653,-1.513878,-3.726854,-0.359996,1.513878,4.038671,-2.044336,-0.143576,-0.275240,30.451339,34.212136,-3.760798
531.468000,drone3,3,0.939752,559.703308,104.264267,28.077503,4.369630,0.000000,container4,31.796325,4.729616,-1.519026,-3.718822,-0.359987,1.519026,4.033195,-2.044797,-0.143534,-0.283489,30.459841,34.212507,-3.752666
531.500000,drone3,3,0.938881,559.613770,104.836006,28.070330,4.369321,0.000000,container4,31.796357,4.729579,-1.524298,-3.726027,-0.360258,1.524298,4.041849,-2.045054,-0.143485,-0.291604,30.453026,34.212679,-3.759652
531.532000,drone3,3,0.938498,559.680054,104.801216,28.077352,4.368611,0.000000,container4,31.796383,4.729539,-1.529690,-3.719031,-0.360928,1.529690,4.037500,-2.044543,-0.143427,-0.295594,30.459390,34.212236,-3.752846
531.568000,drone3,3,0.942230,559.666504,106.369514,28.047197,4.360155,0.000000,container4,31.796402,4.729499,-1.535199,-3.749205,-0.369343,1.535199,4.068143,-2.044984,-0.143378,-0.304081,30.428829,34.212570,-3.783741
531.600000,drone3,3,0.941739,559.653442,106.461479,28.049443,4.359236,0.000000,container4,31.796414,4.729457,-1.540823,-3.746971,-0.370220,1.540823,4.068291,-2.044458,-0.143325,-0.308121,30.430426,34.212105,-3.781679
531.632000,drone3,3,0.938965,559.682495,106.063446,28.063062,4.360058,0.000000,container4,31.796414,4.729457,-1.540823,-3.733352,-0.369398,1.540823,4.055676,-2.044915,-0.143288,-0.315882,30.444543,34.212274,-3.767730
531.664000,drone3,3,0.940314,559.607849,106.421356,28.059520,4.359365,0.000000,container4,31.796417,4.729368,-1.552403,-3.736897,-0.370003,1.552403,4.063404,-2.045318,-0.143246,-0.323471,30.441409,34.212799,-3.771390
531.700000,drone3,3,0.937050,559.468262,106.974159,28.052806,4.359511,0.000000,container4,31.796407,4.729322,-1.558352,-3.743601,-0.369811,1.558352,4.071827,-2.045297,-0.143192,-0.329861,30.434831,34.212739,-3.777908
531.732000,drone3,3,0.937103,559.259766,107.968613,28.033456,4.359187,0.000000,container4,31.796390,4.729274,-1.564404,-3.762934,-0.370087,1.564404,4.091942,-2.045072,-0.143150,-0.335538,30.415482,34.212501,-3.797019
531.764000,drone3,3,0.938267,559.298706,108.488174,28.025219,4.355493,0.000000,container4,31.796365,4.729225,-1.570554,-3.771146,-0.373731,1.570554,4.102177,-2.045526,-0.143112,-0.342709,30.407311,34.212875,-3.805564
531.796000,drone3,3,0.939604,559.244568,108.652580,28.025061,4.356116,0.000000,container4,31.796332,4.729174,-1.576799,-3.771270,-0.373058,1.576799,4.104625,-2.045259,-0.143074,-0.347668,30.407034,34.212612,-3.805578
531.828000,drone3,3,0.939725,559.402222,109.733864,28.003960,4.346281,0.000000,container4,31.796332,4.729174,-1.576799,-3.792372,-0.382893,1.576799,4.124923,-2.045302,-0.143036,-0.353937,30.384821,34.212424,-3.827603
531.864000,drone3,3,0.937458,559.388916,108.871933,28.028460,4.352160,0.000000,container4,31.796290,4.729122,-1.583137,-3.767831,-0.376962,1.583137,4.104263,-2.045608,-0.142990,-0.361298,30.410302,34.212636,-3.802334
531.896000,drone3,3,0.936311,559.274658,108.799309,28.034590,4.356660,0.000000,container4,31.796241,4.729069,-1.589563,-3.761651,-0.372409,1.589563,4.100661,-2.045235,-0.142956,-0.365890,30.416711,34.212272,-3.795561
531.928000,drone3,3,0.935979,559.191040,108.990425,28.034654,4.358901,0.000000,container4,31.796183,4.729014,-1.596075,-3.761530,-0.370113,1.596075,4.102870,-2.045440,-0.142917,-0.372139,30.417378,34.212413,-3.795035
531.964000,drone3,3,0.934743,559.192261,109.188187,28.034572,4.358983,0.000000,container4,31.796183,4.729014,-1.596075,-3.761611,-0.370031,1.596075,4.102938,-2.045787,-0.142872,-0.378995,30.417731,34.212505,-3.794775
531.996000,drone3,3,0.933559,558.988159,109.920349,28.020044,4.360632,0.000000,container4,31.796117,4.728958,-1.602668,-3.776074,-0.368326,1.602668,4.118609,-2.045390,-0.142843,-0.383564,30.403268,34.212107,-3.808839
532.028000,drone3,3,0.932790,559.003357,109.589684,28.030506,4.362912,0.000000,container4,31.795959,4.728842,-1.616086,-3.765452,-0.365929,1.616086,4.113912,-2.045543,-0.142803,-0.389435,30.414172,34.212349,-3.798177
532.060000,drone3,3,0.932870,558.791687,109.821182,28.028000,4.367645,0.000000,container4,31.795959,4.728842,-1.616086,-3.767959,-0.361196,1.616086,4.115788,-2.045911,-0.142757,-0.395338,30.412829,34.212496,-3.799667
532.096000,drone3,3,0.930982,559.106628,110.608849,28.015177,4.356450,0.000000,container4,31.795866,4.728782,-1.622903,-3.780689,-0.372332,1.622903,4.131108,-2.045249,-0.142731,-0.400219,30.397895,34.211806,-3.813911
532.128000,drone3,3,0.930860,559.089722,110.371826,28.025096,4.359181,0.000000,container4,31.795765,4.728720,-1.629788,-3.770669,-0.369539,1.629788,4.124405,-2.045618,-0.142688,-0.405852,30.408540,34.212100,-3.803560
532.160000,drone3,3,0.931649,559.157776,110.327759,28.029674,4.358949,0.000000,container4,31.795654,4.728658,-1.636737,-3.765980,-0.369709,1.636737,4.122888,-2.045924,-0.142643,-0.411327,30.413403,34.212331,-3.798928
532.192000,drone3,3,0.932814,559.075256,110.410042,28.028134,4.362429,0.000000,container4,31.795534,4.728594,-1.643746,-3.767400,-0.366165,1.643746,4.126655,-2.045326,-0.142627,-0.415675,30.411862,34.211706,-3.799844
532.224000,drone3,3,0.931835,558.972656,110.640633,28.023122,4.365559,0.000000,container4,31.795406,4.728529,-1.650811,-3.772284,-0.362970,1.650811,4.133649,-2.045579,-0.142586,-0.420936,30.407685,34.211877,-3.804193
532.260000,drone3,3,0.931906,559.274414,110.761002,28.021587,4.359732,0.000000,container4,31.795267,4.728463,-1.657929,-3.773680,-0.368730,1.657929,4.138279,-2.045968,-0.142541,-0.426408,30.405759,34.212170,-3.806411
532.292000,drone3,3,0.931874,559.054077,111.125137,28.014280,4.365702,0.000000,container4,31.795120,4.728395,-1.665096,-3.780840,-0.362694,1.665096,4.147149,-2.045364,-0.142532,-0.430750,30.398880,34.211517,-3.812637
532.324000,drone3,3,0.931888,559.052307,111.296974,28.011769,4.367366,0.000000,container4,31.794963,4.728327,-1.672308,-3.783194,-0.360960,1.672308,4.152043,-2.045675,-0.142490,-0.435445,30.397012,34.211744,-3.814732
532.360000,drone3,3,0.931644,558.846008,110.225441,28.037724,4.381862,0.000000,container4,31.794796,4.728257,-1.679561,-3.757072,-0.346395,1.679561,4.129953,-2.045998,-0.142446,-0.440356,30.425213,34.211968,-3.786755
532.392000,drone3,3,0.930545,558.564819,110.294685,28.036054,4.392431,0.000000,container4,31.794620,4.728187,-1.686851,-3.758566,-0.335755,1.686851,4.133403,-2.045389,-0.142441,-0.444674,30.424595,34.211288,-3.786693
532.424000,drone3,3,0.928539,558.373352,110.186325,28.038639,4.401793,0.000000,container4,31.794620,4.728187,-1.686851,-3.755981,-0.326394,1.686851,4.130302,-2.045656,-0.142401,-0.448861,30.428868,34.211395,-3.782527
532.456000,drone3,3,0.928399,558.309448,110.224541,28.037989,4.407079,0.000000,container4,31.794434,4.728115,-1.694176,-3.756445,-0.321036,1.694176,4.133301,-2.045541,-0.142381,-0.452935,30.428959,34.211202,-3.782243
532.492000,drone3,3,0.926771,557.955261,110.341988,28.034886,4.418861,0.000000,container4,31.794239,4.728042,-1.701530,-3.759353,-0.309181,1.701530,4.138059,-2.045353,-0.142364,-0.457529,30.427535,34.210910,-3.783375
532.524000,drone3,3,0.927897,557.914612,110.392601,28.033786,4.422875,0.000000,container4,31.794034,4.727968,-1.708910,-3.760248,-0.305094,1.708910,4.141608,-2.045610,-0.142327,-0.461192,30.427353,34.211081,-3.783727
532.556000,drone3,3,0.927097,558.188599,111.676453,28.004917,4.411880,0.000000,container4,31.793819,4.727894,-1.716312,-3.788902,-0.316014,1.716312,4.171495,-2.045657,-0.142305,-0.464902,30.397265,34.211036,-3.813771
532.588000,drone3,3,0.926666,558.026245,111.241959,28.017748,4.419832,0.000000,container4,31.793594,4.727818,-1.723732,-3.775846,-0.307987,1.723732,4.162106,-2.045340,-0.142299,-0.468789,30.410887,34.210618,-3.799731
532.620000,drone3,3,0.925083,557.942505,111.705772,28.009855,4.420730,0.000000,container4,31.793360,4.727742,-1.731167,-3.783505,-0.307011,1.731167,4.172062,-2.045639,-0.142262,-0.471878,30.403558,34.210826,-3.807268
532.656000,drone3,3,0.928083,557.493347,111.747391,28.011634,4.433071,0.000000,container4,31.793360,4.727742,-1.731167,-3.781726,-0.294671,1.731167,4.169559,-2.045666,-0.142239,-0.475619,30.407252,34.210712,-3.803460
532.688000,drone3,3,0.926792,557.417603,112.145386,28.005653,4.432893,0.000000,container4,31.793116,4.727665,-1.738612,-3.787463,-0.294771,1.738612,4.177863,-2.045224,-0.142245,-0.479445,30.400936,34.210156,-3.809219
532.720000,drone3,3,0.926481,557.307129,112.553711,27.999375,4.433515,0.000000,container4,31.792863,4.727586,-1.746063,-3.793488,-0.294071,1.746063,4.186378,-2.045517,-0.142212,-0.482015,30.395150,34.210359,-3.815209
532.756000,drone3,3,0.924068,557.361328,112.770248,27.998576,4.431117,0.000000,container4,31.792326,4.727428,-1.760970,-3.793751,-0.296311,1.760970,4.193013,-2.045481,-0.142200,-0.485485,30.394017,34.210194,-3.816177
532.788000,drone3,3,0.928911,557.289185,113.148903,27.995913,4.430374,0.000000,container4,31.792043,4.727348,-1.768418,-3.796131,-0.296974,1.768418,4.198345,-2.045166,-0.142201,-0.488865,30.391016,34.209743,-3.818727
532.820000,drone3,3,0.930277,556.955811,114.161919,27.978089,4.432486,0.000000,container4,31.791751,4.727267,-1.775856,-3.813662,-0.294781,1.775856,4.217177,-2.045421,-0.142171,-0.490873,30.373995,34.209893,-3.835899
532.852000,drone3,3,0.928489,556.770630,114.359413,27.979458,4.435573,0.000000,container4,31.791751,4.727267,-1.775856,-3.812293,-0.291694,1.775856,4.215724,-2.045366,-0.142167,-0.493747,30.375805,34.209731,-3.833926
532.888000,drone3,3,0.927832,556.640930,114.149239,27.987724,4.437456,0.000000,container4,31.791449,4.727186,-1.783282,-3.803726,-0.289730,1.783282,4.210982,-2.045020,-0.142177,-0.497095,30.383973,34.209233,-3.825260
532.920000,drone3,3,0.927933,556.674744,114.722664,27.977583,4.431135,0.000000,container4,31.790817,4.727021,-1.798080,-3.813234,-0.295886,1.798080,4.226274,-2.045292,-0.142150,-0.498533,30.373286,34.209354,-3.836068
532.952000,drone3,3,0.930236,556.800415,115.197113,27.969877,4.423099,0.000000,container4,31.790817,4.727021,-1.798080,-3.820940,-0.303922,1.798080,4.233798,-2.045040,-0.142168,-0.501725,30.364266,34.208987,-3.844721
532.984000,drone3,3,0.931163,556.805298,115.282005,27.971835,4.417963,0.000000,container4,31.790487,4.726938,-1.805445,-3.818652,-0.308976,1.805445,4.235233,-2.045006,-0.142160,-0.503518,30.365424,34.208825,-3.843400
533.016000,drone3,3,0.930765,556.674194,115.821068,27.962985,4.413607,0.000000,container4,31.790147,4.726855,-1.812781,-3.827162,-0.313248,1.812781,4.246348,-2.045239,-0.142137,-0.504403,30.356264,34.208951,-3.852687
533.052000,drone3,3,0.932621,556.720703,117.034653,27.939104,4.400436,0.000000,container4,31.789798,4.726771,-1.820085,-3.850694,-0.326335,1.820085,4.271657,-2.044913,-0.142165,-0.507828,30.330420,34.208424,-3.878003
533.084000,drone3,3,0.933056,556.645203,117.754074,27.928040,4.394117,0.000000,container4,31.789440,4.726687,-1.827354,-3.861400,-0.332570,1.827354,4.284885,-2.044874,-0.142160,-0.509177,30.318520,34.208246,-3.889726
