stamp,track_id,class,class_name,ns,est_x,est_y,est_z,gt_name,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm,aquabot_x,aquabot_y,aquabot_z,aq_range_est,aq_range_gt,aq_range_err
529.488000,0,3,container4,drone2,27.630361,5.533338,0.000000,container4,31.790784,4.730008,-1.465050,-4.160423,0.803330,1.465050,4.483395,-2.008359,-0.196665,0.000000,30.187526,34.187726,-4.000200
529.488000,1,4,container5,drone2,30.407357,-2.523853,0.000000,container5,31.808477,-3.263465,-1.469327,-1.401120,0.739612,1.469327,2.160806,-2.008359,-0.196665,0.000000,32.499146,33.987389,-1.488243
529.520000,0,3,container4,drone2,27.627661,5.536252,0.000000,container4,31.790784,4.730008,-1.465050,-4.163124,0.806243,1.465050,4.486424,-2.008451,-0.196675,0.000000,30.185519,34.187818,-4.002299
529.520000,1,4,container5,drone2,30.410311,-2.522843,0.000000,container5,31.808477,-3.263465,-1.469327,-1.398166,0.740622,1.469327,2.159238,-2.008451,-0.196675,0.000000,32.502111,33.987479,-1.485368
529.552000,0,3,container4,drone2,27.624282,5.539099,0.000000,container4,31.790853,4.730017,-1.461597,-4.166571,0.809082,1.461597,4.489008,-2.008543,-0.196685,0.000000,30.182835,34.187832,-4.004997
529.552000,1,4,container5,drone2,30.409524,-2.523237,0.000000,container5,31.808541,-3.263451,-1.466140,-1.399018,0.740214,1.466140,2.157483,-2.008543,-0.196685,0.000000,32.501444,33.987495,-1.486051
529.588000,0,3,container4,drone2,27.620753,5.542590,0.000000,container4,31.790926,4.730026,-1.458303,-4.170173,0.812565,1.458303,4.491910,-2.008729,-0.196705,0.000000,30.180221,34.187951,-4.007730
529.588000,1,4,container5,drone2,30.411363,-2.521807,0.000000,container5,31.808610,-3.263438,-1.463110,-1.397246,0.741631,1.463110,2.154763,-2.008729,-0.196705,0.000000,32.503361,33.987614,-1.484253
529.620000,0,3,container4,drone2,27.618366,5.545242,0.000000,container4,31.791004,4.730034,-1.455171,-4.172638,0.815207,1.455171,4.493661,-2.008916,-0.196726,0.000000,30.178569,34.188084,-4.009515
529.620000,1,4,container5,drone2,30.413577,-2.520077,0.000000,container5,31.808682,-3.263425,-1.460238,-1.395105,0.743348,1.460238,2.152018,-2.008916,-0.196726,0.000000,32.505630,33.987746,-1.482116
529.652000,0,3,container4,drone2,27.615956,5.547860,0.000000,container4,31.791004,4.730034,-1.455171,-4.175048,0.817825,1.455171,4.496375,-2.009011,-0.196736,0.000000,30.176796,34.188179,-4.011383
529.652000,1,4,container5,drone2,30.416135,-2.518133,0.000000,container5,31.808682,-3.263425,-1.460238,-1.392546,0.745292,1.460238,2.151033,-2.009011,-0.196736,0.000000,32.508138,33.987839,-1.479702
529.684000,0,3,container4,drone2,27.614109,5.550547,0.000000,container4,31.791172,4.730051,-1.449395,-4.177063,0.820496,1.449395,4.496867,-2.009202,-0.196757,0.000000,30.175687,34.188294,-4.012608
529.684000,1,4,container5,drone2,30.418227,-2.516207,0.000000,container5,31.808837,-3.263401,-1.454976,-1.390610,0.747194,1.454976,2.146870,-2.009202,-0.196757,0.000000,32.510276,33.987955,-1.477679
529.716000,0,3,container4,drone2,27.612319,5.553130,0.000000,container4,31.791261,4.730060,-1.446755,-4.178943,0.823070,1.446755,4.498234,-2.009299,-0.196768,0.000000,30.174518,34.188369,-4.013851
529.716000,1,4,container5,drone2,30.419722,-2.514426,0.000000,container5,31.808920,-3.263390,-1.452587,-1.389199,0.748964,1.452587,2.144954,-2.009299,-0.196768,0.000000,32.511735,33.988029,-1.476294
529.752000,0,3,container4,drone2,27.610256,5.555957,0.000000,container4,31.791261,4.730060,-1.446755,-4.181005,0.825897,1.446755,4.500668,-2.009493,-0.196789,0.000000,30.173227,34.188565,-4.015337
529.752000,1,4,container5,drone2,30.420701,-2.512488,0.000000,container5,31.808920,-3.263390,-1.452587,-1.388219,0.750902,1.452587,2.144998,-2.009493,-0.196789,0.000000,32.512767,33.988221,-1.475454
529.784000,0,3,container4,drone2,27.608760,5.558373,0.000000,container4,31.791452,4.730076,-1.441978,-4.182693,0.828297,1.441978,4.501144,-2.009691,-0.196810,0.000000,30.172417,34.188752,-4.016335
529.784000,1,4,container5,drone2,30.421776,-2.510413,0.000000,container5,31.809096,-3.263369,-1.448300,-1.387319,0.752956,1.448300,2.142235,-2.009691,-0.196810,0.000000,32.513887,33.988405,-1.474519
529.816000,0,3,container4,drone2,27.607219,5.560533,0.000000,container4,31.791452,4.730076,-1.441978,-4.184233,0.830457,1.441978,4.502973,-2.009790,-0.196821,0.000000,30.171416,34.188852,-4.017436
529.816000,1,4,container5,drone2,30.422497,-2.508555,0.000000,container5,31.809096,-3.263369,-1.448300,-1.386599,0.754814,1.448300,2.142423,-2.009790,-0.196821,0.000000,32.514571,33.988503,-1.473932
529.852000,0,3,container4,drone2,27.604958,5.562901,0.000000,container4,31.791553,4.730083,-1.439842,-4.186594,0.832817,1.439842,4.504920,-2.009890,-0.196832,0.000000,30.169750,34.188963,-4.019213
529.852000,1,4,container5,drone2,30.422572,-2.506503,0.000000,container5,31.809188,-3.263360,-1.446404,-1.386616,0.756857,1.446404,2.141873,-2.009890,-0.196832,0.000000,32.514600,33.988612,-1.474012
529.884000,0,3,container4,drone2,27.602611,5.565103,0.000000,container4,31.791657,4.730091,-1.437876,-4.189045,0.835012,1.437876,4.506976,-2.010195,-0.196864,0.000000,30.168171,34.189290,-4.021118
529.884000,1,4,container5,drone2,30.422034,-2.504941,0.000000,container5,31.809381,-3.263344,-1.443110,-1.387347,0.758403,1.443110,2.140672,-2.010195,-0.196864,0.000000,32.514253,33.988962,-1.474709
529.916000,0,3,container4,drone2,27.600023,5.567103,0.000000,container4,31.791763,4.730098,-1.436082,-4.191740,0.837005,1.436082,4.509279,-2.010401,-0.196886,0.000000,30.166220,34.189528,-4.023309
529.916000,1,4,container5,drone2,30.421883,-2.503240,0.000000,container5,31.809381,-3.263344,-1.443110,-1.387497,0.760104,1.443110,2.141372,-2.010401,-0.196886,0.000000,32.514187,33.989166,-1.474979
529.948000,1,4,container5,drone2,30.421430,-2.501514,0.000000,container5,31.809481,-3.263337,-1.441714,-1.388051,0.761823,1.441714,2.141401,-2.010505,-0.196897,0.000000,32.513716,33.989308,-1.475592
529.948000,0,3,container4,drone2,27.597521,5.568973,0.000000,container4,31.791873,4.730104,-1.434460,-4.194352,0.838868,1.434460,4.511537,-2.010505,-0.196897,0.000000,30.164226,34.189674,-4.025449
529.984000,1,4,container5,drone2,30.421277,-2.500040,0.000000,container5,31.809583,-3.263331,-1.440486,-1.388306,0.763292,1.440486,2.141263,-2.010822,-0.196930,0.000000,32.513772,33.989669,-1.475897
529.984000,0,3,container4,drone2,27.594014,5.570673,0.000000,container4,31.791986,4.730111,-1.433010,-4.197972,0.840562,1.433010,4.514757,-2.010822,-0.196930,0.000000,30.161425,34.190044,-4.028618
530.016000,1,4,container5,drone2,30.421215,-2.498580,0.000000,container5,31.809687,-3.263326,-1.439425,-1.388472,0.764746,1.439425,2.141176,-2.010929,-0.196941,0.000000,32.513713,33.989833,-1.476120
530.016000,0,3,container4,drone2,27.590583,5.571715,0.000000,container4,31.792101,4.730116,-1.431734,-4.201518,0.841599,1.431734,4.517843,-2.010929,-0.196941,0.000000,30.158364,34.190212,-4.031848
530.048000,1,4,container5,drone2,30.421378,-2.497388,0.000000,container5,31.809793,-3.263322,-1.438534,-1.388416,0.765934,1.438534,2.140965,-2.011037,-0.196953,0.000000,32.513897,33.990007,-1.476109
530.048000,0,3,container4,drone2,27.587433,5.572815,0.000000,container4,31.792218,4.730122,-1.430632,-4.204785,0.842693,1.430632,4.520737,-2.011037,-0.196953,0.000000,30.155590,34.190391,-4.034800
530.080000,1,4,container5,drone2,30.421487,-2.496345,0.000000,container5,31.809901,-3.263319,-1.437811,-1.388414,0.766973,1.437811,2.140851,-2.011255,-0.196975,0.000000,32.514149,33.990298,-1.476149
530.080000,0,3,container4,drone2,27.584608,5.573760,0.000000,container4,31.792337,4.730126,-1.429705,-4.207729,0.843633,1.429705,4.523357,-2.011255,-0.196975,0.000000,30.153217,34.190689,-4.037472
530.112000,1,4,container5,drone2,30.421094,-2.495297,0.000000,container5,31.810010,-3.263317,-1.437257,-1.388916,0.768019,1.437257,2.141180,-2.011475,-0.196997,0.000000,32.513901,33.990600,-1.476700
530.112000,0,3,container4,drone2,27.582625,5.574408,0.000000,container4,31.792459,4.730131,-1.428952,-4.209834,0.844277,1.428952,4.525197,-2.011475,-0.196997,0.000000,30.151615,34.191000,-4.039384
530.148000,1,4,container5,drone2,30.420665,-2.494082,0.000000,container5,31.810571,-3.263321,-1.437027,-1.389906,0.769239,1.437027,2.142105,-2.012623,-0.197110,0.000000,32.514524,33.992282,-1.477757
530.148000,0,3,container4,drone2,27.582048,5.575132,0.000000,container4,31.793088,4.730142,-1.427816,-4.211040,0.844989,1.427816,4.526093,-2.012623,-0.197110,0.000000,30.152336,34.192727,-4.040391
530.180000,1,4,container5,drone2,30.420294,-2.493222,0.000000,container5,31.810571,-3.263321,-1.437027,-1.390277,0.770100,1.437027,2.142655,-2.012623,-0.197110,0.000000,32.514094,33.992282,-1.478188
530.180000,0,3,container4,drone2,27.581434,5.575386,0.000000,container4,31.793088,4.730142,-1.427816,-4.211654,0.845243,1.427816,4.526712,-2.012623,-0.197110,0.000000,30.151781,34.192727,-4.040946
530.212000,1,4,container5,drone2,30.420015,-2.492804,0.000000,container5,31.810571,-3.263321,-1.437027,-1.390557,0.770517,1.437027,2.142986,-2.012623,-0.197110,0.000000,32.513785,33.992282,-1.478497
530.212000,0,3,container4,drone2,27.581968,5.575486,0.000000,container4,31.793088,4.730142,-1.427816,-4.211120,0.845343,1.427816,4.526234,-2.012623,-0.197110,0.000000,30.152325,34.192727,-4.040402
530.248000,0,3,container4,drone2,27.582272,5.575760,0.000000,container4,31.793088,4.730142,-1.427816,-4.210815,0.845618,1.427816,4.526002,-2.012623,-0.197110,0.000000,30.152676,34.192727,-4.040051
530.280000,1,4,container5,drone2,30.420060,-2.492048,0.000000,container5,31.810571,-3.263321,-1.437027,-1.390511,0.771274,1.437027,2.143229,-2.012623,-0.197110,0.000000,32.513777,33.992282,-1.478504
530.280000,0,3,container4,drone2,27.582442,5.575562,0.000000,container4,31.793088,4.730142,-1.427816,-4.210646,0.845420,1.427816,4.525807,-2.012623,-0.197110,0.000000,30.152805,34.192727,-4.039922
530.312000,1,4,container5,drone2,30.420272,-2.492288,0.000000,container5,31.810571,-3.263321,-1.437027,-1.390299,0.771034,1.437027,2.143005,-2.012623,-0.197110,0.000000,32.514006,33.992282,-1.478276
530.312000,0,3,container4,drone2,27.580293,5.574181,0.000000,container4,31.793088,4.730142,-1.427816,-4.212794,0.844038,1.427816,4.527549,-2.012623,-0.197110,0.000000,30.150432,34.192727,-4.042295
530.344000,1,4,container5,drone2,30.420583,-2.492538,0.000000,container5,31.810685,-3.263326,-1.437487,-1.390103,0.770788,1.437487,2.143097,-2.012743,-0.197121,0.000000,32.514451,33.992532,-1.478081
530.344000,0,3,container4,drone2,27.577515,5.572588,0.000000,container4,31.793216,4.730143,-1.428115,-4.215701,0.842445,1.428115,4.530051,-2.012743,-0.197121,0.000000,30.147519,34.192986,-4.045467
530.380000,1,4,container5,drone2,30.420985,-2.492892,0.000000,container5,31.810799,-3.263331,-1.438114,-1.389814,0.770439,1.438114,2.143206,-2.012983,-0.197144,0.000000,32.515115,33.992910,-1.477794
530.380000,0,3,container4,drone2,27.574836,5.570741,0.000000,container4,31.793345,4.730142,-1.428589,-4.218510,0.840599,1.428589,4.532471,-2.012983,-0.197144,0.000000,30.144776,34.193374,-4.048599
530.412000,1,4,container5,drone2,30.421512,-2.493331,0.000000,container5,31.810913,-3.263338,-1.438910,-1.389401,0.770007,1.438910,2.143317,-2.013104,-0.197155,0.000000,32.515792,33.993177,-1.477384
530.412000,0,3,container4,drone2,27.572699,5.568387,0.000000,container4,31.793475,4.730140,-1.429237,-4.220776,0.838247,1.429237,4.534349,-2.013104,-0.197155,0.000000,30.142350,34.193651,-4.051301
530.444000,1,4,container5,drone2,30.421439,-2.493841,0.000000,container5,31.811026,-3.263346,-1.439872,-1.389587,0.769505,1.439872,2.143903,-2.013349,-0.197178,0.000000,32.515998,33.993573,-1.477575
530.444000,0,3,container4,drone2,27.570561,5.567184,0.000000,container4,31.793604,4.730138,-1.430059,-4.223044,0.837046,1.430059,4.536498,-2.013349,-0.197178,0.000000,30.140265,34.194058,-4.053793
530.476000,1,4,container5,drone2,30.422014,-2.494556,0.000000,container5,31.811139,-3.263356,-1.441000,-1.389125,0.768800,1.441000,2.144109,-2.013597,-0.197200,0.000000,32.516868,33.993979,-1.477110
530.476000,0,3,container4,drone2,27.568624,5.566147,0.000000,container4,31.793734,4.730135,-1.431054,-4.225110,0.836012,1.431054,4.538544,-2.013597,-0.197200,0.000000,30.138414,34.194476,-4.056062
530.508000,1,4,container5,drone2,30.422073,-2.495395,0.000000,container5,31.811251,-3.263366,-1.442293,-1.389178,0.767972,1.442293,2.144716,-2.013722,-0.197211,0.000000,32.517111,33.994269,-1.477159
530.508000,0,3,container4,drone2,27.566474,5.565131,0.000000,container4,31.793862,4.730131,-1.432222,-4.227389,0.835000,1.432222,4.540848,-2.013722,-0.197211,0.000000,30.136234,34.194777,-4.058543
530.544000,1,4,container5,drone2,30.422288,-2.495981,0.000000,container5,31.811251,-3.263366,-1.442293,-1.388963,0.767385,1.442293,2.144367,-2.013848,-0.197222,0.000000,32.517491,33.994394,-1.476902
530.544000,0,3,container4,drone2,27.565247,5.564012,0.000000,container4,31.793862,4.730131,-1.432222,-4.228615,0.833881,1.432222,4.541784,-2.013848,-0.197222,0.000000,30.134942,34.194903,-4.059961
530.576000,1,4,container5,drone2,30.422251,-2.497007,0.000000,container5,31.811472,-3.263392,-1.445373,-1.389221,0.766385,1.445373,2.146249,-2.014231,-0.197256,0.000000,32.517906,33.995124,-1.477218
530.576000,0,3,container4,drone2,27.562813,5.562757,0.000000,container4,31.794118,4.730120,-1.435074,-4.231305,0.832637,1.435074,4.544961,-2.014231,-0.197256,0.000000,30.132694,34.195657,-4.062963
530.608000,1,4,container5,drone2,30.422024,-2.498191,0.000000,container5,31.811580,-3.263406,-1.447156,-1.389557,0.765216,1.447156,2.147251,-2.014360,-0.197267,0.000000,32.517891,33.995437,-1.477546
530.608000,0,3,container4,drone2,27.560721,5.561115,0.000000,container4,31.794244,4.730113,-1.436755,-4.233523,0.831002,1.436755,4.547257,-2.014360,-0.197267,0.000000,30.130456,34.195980,-4.065524
