epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,70.8283,0.44239,0.59633,0.8963,0.99506,0.99706,0.995,0.93159,0.41516,0.4474,0.7211,0.000979013,0.000979013,0.000979013
14,75.9149,0.41729,0.53508,0.88879,0.96122,0.97066,0.99468,0.94249,0.38473,0.49274,0.70035,0.000968014,0.000968014,0.000968014
15,81.4399,0.42521,0.50551,0.89587,0.99245,0.99741,0.995,0.94765,0.37825,0.4117,0.70673,0.000957015,0.000957015,0.000957015
16,86.5768,0.42223,0.48431,0.8837,0.99395,0.99912,0.995,0.94911,0.38563,0.39289,0.71118,0.000946016,0.000946016,0.000946016
17,91.7049,0.41349,0.50193,0.89647,0.99714,0.99441,0.995,0.93462,0.39885,0.43268,0.70748,0.000935018,0.000935018,0.000935018
18,96.9191,0.44076,0.49456,0.90228,0.99703,0.99014,0.99392,0.93637,0.39062,0.36792,0.71379,0.000924019,0.000924019,0.000924019
19,102.347,0.40812,0.4648,0.87826,0.99746,0.98921,0.995,0.94575,0.37069,0.34016,0.70211,0.00091302,0.00091302,0.00091302
20,107.644,0.41969,0.45966,0.89765,0.99778,0.99007,0.99489,0.93961,0.40356,0.36963,0.72381,0.000902021,0.000902021,0.000902021
21,112.991,0.39644,0.45438,0.88666,0.99805,0.99074,0.99489,0.94845,0.34767,0.3146,0.69289,0.000891022,0.000891022,0.000891022
22,118.29,0.41259,0.4324,0.89711,0.99789,0.98985,0.99164,0.95454,0.3282,0.2902,0.68434,0.000880023,0.000880023,0.000880023
23,123.759,0.41975,0.44208,0.87322,0.99611,0.99367,0.99459,0.95367,0.33866,0.31297,0.69264,0.000869024,0.000869024,0.000869024
24,129.195,0.39336,0.40621,0.88146,0.99711,0.99408,0.99489,0.95403,0.33864,0.28484,0.69087,0.000858025,0.000858025,0.000858025
25,134.735,0.38666,0.39062,0.87808,0.99632,0.99161,0.995,0.94446,0.34802,0.28554,0.69768,0.000847026,0.000847026,0.000847026
26,140.597,0.3832,0.38309,0.86939,0.9948,0.99127,0.995,0.96053,0.33028,0.28481,0.69209,0.000836027,0.000836027,0.000836027
27,146.158,0.38168,0.3845,0.87558,0.99675,0.99429,0.99478,0.94772,0.33263,0.28429,0.69032,0.000825029,0.000825029,0.000825029
28,151.75,0.37229,0.36592,0.8733,0.99573,0.99147,0.99489,0.95852,0.34804,0.26006,0.69103,0.00081403,0.00081403,0.00081403
29,157.149,0.39548,0.36801,0.87694,0.99718,0.98898,0.995,0.94852,0.3511,0.26283,0.70174,0.000803031,0.000803031,0.000803031
30,162.667,0.38789,0.38699,0.88174,0.99467,0.9927,0.995,0.95196,0.32745,0.28826,0.68581,0.000792032,0.000792032,0.000792032
31,168.184,0.38473,0.37947,0.87856,0.99708,0.98894,0.995,0.95534,0.3423,0.2696,0.6903,0.000781033,0.000781033,0.000781033
32,173.621,0.38364,0.36227,0.88361,0.99763,0.98929,0.99489,0.95642,0.33007,0.25806,0.68498,0.000770034,0.000770034,0.000770034
33,179.037,0.39489,0.36586,0.87869,0.99761,0.98942,0.995,0.96195,0.336,0.24799,0.68822,0.000759035,0.000759035,0.000759035
34,184.473,0.36726,0.35266,0.87892,0.9971,0.99058,0.99386,0.94311,0.35073,0.27332,0.69008,0.000748036,0.000748036,0.000748036
35,189.97,0.36582,0.33485,0.87445,0.9975,0.98951,0.995,0.95595,0.3304,0.25317,0.68244,0.000737037,0.000737037,0.000737037
36,195.43,0.35483,0.33314,0.87729,0.99804,0.98951,0.995,0.95117,0.34344,0.25014,0.68981,0.000726038,0.000726038,0.000726038
37,200.839,0.37946,0.40915,0.87227,0.99824,0.99007,0.995,0.95703,0.32373,0.23859,0.68661,0.00071504,0.00071504,0.00071504
38,206.395,0.34759,0.35614,0.86061,0.99497,0.99218,0.995,0.95798,0.32588,0.2591,0.68855,0.000704041,0.000704041,0.000704041
39,211.836,0.35449,0.32297,0.87018,0.99686,0.98994,0.995,0.9588,0.32366,0.24421,0.69407,0.000693042,0.000693042,0.000693042
40,217.298,0.35728,0.35263,0.87062,0.99695,0.99084,0.995,0.95516,0.33403,0.26201,0.68972,0.000682043,0.000682043,0.000682043
41,222.786,0.36566,0.32843,0.87282,0.99615,0.99144,0.995,0.958,0.33744,0.24109,0.6888,0.000671044,0.000671044,0.000671044
42,228.262,0.36401,0.31658,0.86791,0.99194,0.99856,0.995,0.95006,0.3396,0.25707,0.69209,0.000660045,0.000660045,0.000660045
43,233.618,0.35268,0.31522,0.85964,0.99398,0.98935,0.995,0.95867,0.31766,0.2411,0.6856,0.000649046,0.000649046,0.000649046
44,238.85,0.36061,0.31128,0.87099,0.99709,0.99383,0.995,0.95054,0.34098,0.24849,0.69303,0.000638047,0.000638047,0.000638047
45,244.149,0.36637,0.31239,0.8744,0.99667,0.99198,0.995,0.95208,0.33262,0.24598,0.68907,0.000627048,0.000627048,0.000627048
46,249.672,0.34831,0.29436,0.87924,0.99719,0.99593,0.995,0.96925,0.31392,0.22101,0.68273,0.000616049,0.000616049,0.000616049
47,255.224,0.34472,0.2831,0.86649,0.99756,0.98921,0.995,0.96005,0.31745,0.23062,0.6832,0.000605051,0.000605051,0.000605051
48,260.685,0.35766,0.3073,0.85704,0.99564,0.99209,0.99489,0.96084,0.32182,0.2258,0.682,0.000594052,0.000594052,0.000594052
49,266.136,0.34663,0.30435,0.86906,0.99545,0.9932,0.995,0.96049,0.32058,0.21524,0.68243,0.000583053,0.000583053,0.000583053
50,271.654,0.35575,0.31512,0.86512,0.99696,0.9912,0.995,0.95049,0.34124,0.234,0.68868,0.000572054,0.000572054,0.000572054
51,276.99,0.3556,0.29028,0.87131,0.99674,0.98985,0.995,0.95717,0.33077,0.23151,0.6804,0.000561055,0.000561055,0.000561055
52,282.443,0.36311,0.30063,0.86551,0.99095,0.99943,0.995,0.95442,0.32537,0.21585,0.68293,0.000550056,0.000550056,0.000550056
53,287.947,0.35185,0.28451,0.86655,0.99619,0.99377,0.995,0.95276,0.3402,0.21681,0.69078,0.000539057,0.000539057,0.000539057
54,293.461,0.35964,0.28946,0.87225,0.99227,1,0.995,0.95839,0.31886,0.2272,0.67756,0.000528058,0.000528058,0.000528058
55,298.993,0.339,0.26834,0.87006,0.99764,0.99026,0.995,0.95253,0.30785,0.20951,0.67726,0.000517059,0.000517059,0.000517059
56,304.527,0.34245,0.28782,0.87016,0.99506,0.99866,0.995,0.95785,0.31631,0.21145,0.68711,0.00050606,0.00050606,0.00050606
57,309.837,0.33586,0.26494,0.86199,0.99767,0.99429,0.99489,0.96724,0.30836,0.20986,0.68429,0.000495062,0.000495062,0.000495062
58,315.126,0.32217,0.26541,0.86073,0.98988,0.99846,0.995,0.95949,0.29824,0.19705,0.67313,0.000484063,0.000484063,0.000484063
59,320.489,0.32676,0.26508,0.86713,0.99835,0.98957,0.995,0.95452,0.3157,0.20177,0.68279,0.000473064,0.000473064,0.000473064
60,325.858,0.31863,0.26969,0.8698,0.99535,0.99368,0.995,0.96123,0.31927,0.20067,0.68591,0.000462065,0.000462065,0.000462065
61,331.354,0.33641,0.27734,0.87361,0.9911,0.99986,0.995,0.96119,0.31225,0.21962,0.68465,0.000451066,0.000451066,0.000451066
62,336.838,0.32392,0.26623,0.86719,0.99768,0.98984,0.995,0.95734,0.31262,0.21618,0.68147,0.000440067,0.000440067,0.000440067
63,342.267,0.35252,0.39345,0.87602,0.98991,0.99996,0.995,0.96862,0.30413,0.20045,0.67804,0.000429068,0.000429068,0.000429068
64,348.094,0.32434,0.28587,0.86835,0.99817,0.98967,0.995,0.96338,0.30486,0.20084,0.67543,0.000418069,0.000418069,0.000418069
65,353.584,0.32974,0.25517,0.87629,0.9981,0.99032,0.995,0.96446,0.30453,0.20124,0.67589,0.00040707,0.00040707,0.00040707
66,359.148,0.32228,0.25267,0.86629,0.99757,0.98995,0.99489,0.96186,0.30697,0.21103,0.679,0.000396071,0.000396071,0.000396071
67,364.943,0.33727,0.28109,0.86769,0.99449,0.99913,0.995,0.96618,0.30854,0.19243,0.67906,0.000385073,0.000385073,0.000385073
68,370.587,0.30772,0.23993,0.85986,0.99436,0.99911,0.995,0.96937,0.29978,0.19209,0.67621,0.000374074,0.000374074,0.000374074
69,376.296,0.31297,0.24013,0.85406,0.99549,1,0.995,0.96073,0.32352,0.19688,0.67942,0.000363075,0.000363075,0.000363075
70,382.167,0.33939,0.28042,0.85758,0.99333,0.99869,0.995,0.96248,0.31075,0.19666,0.67693,0.000352076,0.000352076,0.000352076
71,387.883,0.32472,0.24974,0.86676,0.98898,1,0.995,0.959,0.32318,0.18564,0.6812,0.000341077,0.000341077,0.000341077
72,393.404,0.34242,0.34594,0.87678,0.99846,0.98967,0.995,0.96185,0.30672,0.18773,0.67346,0.000330078,0.000330078,0.000330078
73,399.297,0.31772,0.25116,0.85652,0.99836,0.9895,0.995,0.96378,0.30172,0.17948,0.6714,0.000319079,0.000319079,0.000319079
74,405.031,0.31807,0.24163,0.85676,0.99805,0.98971,0.995,0.96536,0.29606,0.18801,0.67079,0.00030808,0.00030808,0.00030808
75,410.638,0.32014,0.25624,0.87341,0.99567,0.99315,0.995,0.9662,0.29788,0.17563,0.67269,0.000297081,0.000297081,0.000297081
76,416.269,0.31724,0.25096,0.87174,0.9983,0.98952,0.995,0.9714,0.29218,0.17734,0.6701,0.000286083,0.000286083,0.000286083
77,422.332,0.31285,0.23788,0.86848,0.99849,0.98953,0.995,0.96933,0.28994,0.17292,0.67054,0.000275084,0.000275084,0.000275084
78,428.31,0.31853,0.23754,0.85369,0.99831,0.98954,0.995,0.96409,0.29504,0.1762,0.67078,0.000264085,0.000264085,0.000264085
79,434.192,0.31133,0.22835,0.86813,0.99812,0.98946,0.995,0.96646,0.28821,0.16985,0.66888,0.000253086,0.000253086,0.000253086
80,439.763,0.30366,0.23801,0.87045,0.9985,0.98962,0.995,0.96561,0.30194,0.17446,0.6726,0.000242087,0.000242087,0.000242087
81,445.103,0.32893,0.26889,0.88759,0.99806,0.99007,0.995,0.96903,0.28774,0.16534,0.67071,0.000231088,0.000231088,0.000231088
82,450.487,0.31244,0.23167,0.8701,0.99831,0.98955,0.995,0.97113,0.28414,0.15832,0.66725,0.000220089,0.000220089,0.000220089
83,455.912,0.30662,0.2242,0.86766,0.99859,0.98953,0.995,0.96525,0.28827,0.17531,0.66828,0.00020909,0.00020909,0.00020909
84,461.169,0.307,0.25682,0.86998,0.98991,1,0.995,0.96569,0.29019,0.16912,0.66622,0.000198091,0.000198091,0.000198091
85,466.466,0.30574,0.22363,0.86711,0.98952,0.99934,0.995,0.96402,0.29304,0.17094,0.66596,0.000187092,0.000187092,0.000187092
86,471.969,0.31151,0.21646,0.86431,0.99118,1,0.995,0.96936,0.29411,0.17388,0.66858,0.000176094,0.000176094,0.000176094
87,477.385,0.29208,0.22524,0.86208,0.99,1,0.995,0.96968,0.29151,0.16621,0.67081,0.000165095,0.000165095,0.000165095
88,482.783,0.30849,0.22498,0.86109,0.99072,1,0.995,0.96629,0.29351,0.16603,0.66905,0.000154096,0.000154096,0.000154096
89,488.185,0.2973,0.2222,0.85613,0.99145,1,0.995,0.96714,0.29174,0.16022,0.66709,0.000143097,0.000143097,0.000143097
90,493.561,0.28974,0.20555,0.84676,0.9926,1,0.995,0.97287,0.28582,0.16033,0.66593,0.000132098,0.000132098,0.000132098
91,499.448,0.26908,0.21578,0.85454,0.99356,1,0.995,0.96732,0.29373,0.17416,0.66738,0.000121099,0.000121099,0.000121099
92,504.857,0.28159,0.2175,0.84583,0.99326,1,0.995,0.97013,0.30019,0.16865,0.66989,0.0001101,0.0001101,0.0001101
93,510.284,0.26631,0.18556,0.83793,0.9906,1,0.995,0.96678,0.29334,0.1575,0.66884,9.91012e-05,9.91012e-05,9.91012e-05
94,515.728,0.25638,0.1905,0.83111,0.99085,1,0.995,0.96509,0.28562,0.15611,0.66534,8.81023e-05,8.81023e-05,8.81023e-05
95,521.18,0.25327,0.19316,0.83579,0.99848,0.98995,0.995,0.96485,0.28215,0.16263,0.66438,7.71034e-05,7.71034e-05,7.71034e-05
96,526.631,0.29514,0.2237,0.834,0.99104,0.99875,0.995,0.96805,0.28083,0.16527,0.66439,6.61045e-05,6.61045e-05,6.61045e-05
97,532.049,0.2598,0.18011,0.83873,0.99276,1,0.995,0.96342,0.28366,0.16248,0.6651,5.51056e-05,5.51056e-05,5.51056e-05
98,537.485,0.25225,0.18229,0.81323,0.99319,1,0.995,0.96441,0.28308,0.16559,0.66561,4.41067e-05,4.41067e-05,4.41067e-05
99,542.931,0.25081,0.17989,0.83162,0.99259,1,0.995,0.97007,0.28198,0.16366,0.66481,3.31078e-05,3.31078e-05,3.31078e-05
100,548.239,0.24461,0.17287,0.84043,0.99284,1,0.995,0.96745,0.28157,0.1633,0.6638,2.21089e-05,2.21089e-05,2.21089e-05
